player,position,opponent,expected_points,salary,ex_ppd,week,TEAM,OPP,MATCHUP,Start_Sit,Online_proj,rk_rec,yds_rec,tgt_rec,day_rec,g_number_rec,date_rec,age_rec,team_rec,home_away_rec,opp_rec,result_rec,tgt_2_rec,rec_rec,yds_2_rec,y_r_rec,td_rec,ctch_percent_rec,y_tgt_rec,x1_rec,pos_rec,draft_rec,rk_rus,yds_rus,att_rus,day_rus,g_number_rus,date_rus,age_rus,team_rus,home_away_rus,opp_rus,result_rus,att_2_rus,yds_2_rus,y_a_rus,td_rus,x1_rus,pos_rus,draft_rus,points,FPPG
Travis Kelce,TE,TB,12.225446140175965,30,0.4075148713391989,4,KC,at TB,3 out of 5 stars,A,14.1,16,92,10,Sun,4,2022-10-02,32-362,KAN,away,TAM,W 41-31,10,9,92,10.2,1,90,9.2,8,TE,3-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.700000000000003,15.2
Deebo Samuel,WR,LAR,8.699580953456794,29,0.2999855501191998,4,SF,vs. LAR,3 out of 5 stars,A,14.6,9,115,7,Mon,4,2022-10-03,26-261,SFO,home,LAR,W 24-9,7,6,115,19.2,1,85.7,16.4,3,WR,2-36,106,2,2,NA,4,2022-10-03,26-261,SFO,home,LAR,W 24-9,2,2,1,0,0,NA,2-36,20.7,11.4
Dalton Schultz,TE,WAS,7.081938456996426,18,0.3934410253886903,4,DAL,vs. WAS,3 out of 5 stars,D,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2
Ja Marr Chase,WR,MIA,13.740150128581044,31,0.443230649309066,4,CIN,vs. MIA,3 out of 5 stars,A+,15.9,22,81,6,Thu,4,2022-09-29,22-212,CIN,home,MIA,W 27-15,6,4,81,20.3,0,66.7,13.5,3,WR,1-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,13
George Kittle,TE,LAR,7.7039472979783294,17,0.4531733704693135,4,SF,vs. LAR,2 out of 5 stars,B+,9.5,104,24,4,Mon,4,2022-10-03,28-359,SFO,home,LAR,W 24-9,4,2,24,12,0,50,6,1,TE,5-146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4000000000000004,4.8
Justin Jefferson,WR,NO,13.230631532150438,32,0.4134572353797012,4,MIN,at NO,4 out of 5 stars,A+,16.3,4,147,13,Sun,4,2022-10-02,23-108,MIN,away,NOR,W 28-25,13,10,147,14.7,0,76.9,11.3,5,WR,1-22,98,3,1,NA,4,2022-10-02,23-108,MIN,away,NOR,W 28-25,1,3,3,1,1,NA,1-22,26.000000000000004,15.2
Davante Adams,WR,DEN,13.421834129630405,26,0.5162243896011695,4,LV,vs. DEN,2 out of 5 stars,A+,15.8,12,101,13,Sun,4,2022-10-02,29-282,LVR,home,DEN,W 32-23,13,9,101,11.2,0,69.2,7.8,4,WR,2-53,93,4,1,NA,4,2022-10-02,29-282,LVR,home,DEN,W 32-23,1,4,4,0,0,NA,2-53,15.000000000000002,15
Dawson Knox,TE,BAL,5.544226452191471,17,0.3261309677759689,4,BUF,at BAL,3 out of 5 stars,C-,6.4,67,40,6,Sun,4,2022-10-02,25-322,BUF,away,BAL,W 23-20,6,3,40,13.3,0,50,6.7,3,TE,3-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,3.9
Mike Evans,WR,KC,13.545136034738531,28,0.48375485838351906,4,TB,vs. KC,3 out of 5 stars,A,13.7,10,103,10,Sun,4,2022-10-02,29-042,TAM,home,KAN,L 31-41,10,8,103,12.9,2,80,10.3,6,WR,1-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,11.6
Tyreek Hill,WR,CIN,15.793670035496673,26,0.6074488475191028,4,MIA,at CIN,3 out of 5 stars,A+,15.5,2,160,14,Thu,4,2022-09-29,28-212,MIA,away,CIN,L 15-27,14,10,160,16,0,71.4,11.4,6,WR,5-165,117,-1,1,NA,4,2022-09-29,28-212,MIA,away,CIN,L 15-27,1,-1,-1,0,0,NA,5-165,20.9,18.9
Dallas Goedert,TE,JAX,9.46711598186632,20,0.473355799093316,4,PHI,vs. JAC,3 out of 5 stars,B,9.4,29,72,6,Sun,4,2022-10-02,27-272,PHI,home,JAX,W 29-21,6,5,72,14.4,0,83.3,12,2,TE,2-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,9.4
Stefon Diggs,WR,BAL,20.60959894138128,34,0.6061646747465083,4,BUF,at BAL,4 out of 5 stars,A+,16.9,34,62,6,Sun,4,2022-10-02,28-307,BUF,away,BAL,W 23-20,6,4,62,15.5,0,66.7,10.3,3,WR,5-146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,24
Kyle Pitts,TE,CLE,6.956698688102323,16,0.4347936680063952,4,ATL,vs. CLE,3 out of 5 stars,A-,10.1,99,25,4,Sun,4,2022-10-02,21-361,ATL,home,CLE,W 23-20,4,1,25,25,0,25,6.3,1,TE,1-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.7
Mike Williams,WR,HOU,9.225849713260327,22,0.4193568051481967,4,LAC,at HOU,4 out of 5 stars,A-,12.6,7,120,11,Sun,4,2022-10-02,27-363,LAC,away,HOU,W 34-24,11,7,120,17.1,0,63.6,10.9,5,WR,1-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,10.4
Zach Ertz,TE,CAR,8.29729782517775,16,0.5185811140736094,4,ARI,at CAR,3 out of 5 stars,B,9.4,59,47,6,Sun,4,2022-10-02,31-326,ARI,away,CAR,W 26-16,6,6,47,7.8,1,100,7.8,2,TE,2-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,9.8
Mike Gesicki,TE,CIN,5.21937055394541,12,0.4349475461621175,4,MIA,at CIN,4 out of 5 stars,F,5.3,110,23,4,Thu,4,2022-09-29,26-361,MIA,away,CIN,L 15-27,4,2,23,11.5,0,50,5.8,1,TE,2-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3000000000000003,4.3
Tyler Lockett,WR,DET,11.825326761668276,18,0.6569625978704597,4,SEA,at DET,2 out of 5 stars,B,10.5,17,91,8,Sun,4,2022-10-02,30-004,SEA,away,DET,W 48-45,8,6,91,15.2,0,75,11.4,3,WR,3-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,10.5
Pat Freiermuth,TE,NYJ,10.72558304208344,16,0.670348940130215,4,PIT,vs. NYJ,4 out of 5 stars,C+,7.4,20,85,9,Sun,4,2022-10-02,23-342,PIT,home,NYJ,L 20-24,9,7,85,12.1,0,77.8,9.4,6,TE,2-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8.4
Diontae Johnson,WR,NYJ,11.563636474820722,20,0.5781818237410361,4,PIT,vs. NYJ,4 out of 5 stars,A-,12.5,163,11,4,Sun,4,2022-10-02,26-089,PIT,home,NYJ,L 20-24,4,2,11,5.5,0,50,2.8,1,WR,3-66,76,11,2,NA,4,2022-10-02,26-089,PIT,home,NYJ,L 20-24,2,11,5.5,0,0,NA,3-66,3.2,10.7
Tyler Higbee,TE,SF,6.896228326229828,12,0.5746856938524857,4,LAR,at SF,3 out of 5 stars,C+,9.2,27,73,14,Mon,4,2022-10-03,29-275,LAR,away,SFO,L 9-24,14,10,73,7.3,0,71.4,5.2,4,TE,4-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,8.4
CeeDee Lamb,WR,WAS,14.173242776566456,21,0.6749163226936409,4,DAL,vs. WAS,3 out of 5 stars,A,13.3,13,97,8,Sun,4,2022-10-02,23-177,DAL,home,WAS,W 25-10,8,6,97,16.2,1,75,12.1,4,WR,1-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.700000000000003,11.4
T J Hockenson,TE,SEA,7.0574834403748765,18,0.39208241335415983,4,DET,vs. SEA,5 out of 5 stars,B-,9.3,1,179,12,Sun,4,2022-10-02,25-091,DET,home,SEA,L 45-48,12,8,179,22.4,2,66.7,14.9,7,TE,1-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.900000000000006,6.4
Michael Pittman Jr,WR,TEN,17.518774771554973,27,0.6488435100575916,4,IND,vs. TEN,4 out of 5 stars,A,14.6,90,31,6,Sun,4,2022-10-02,24-362,IND,home,TEN,L 17-24,6,3,31,10.3,0,50,5.2,1,WR,2-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,16.9
Tee Higgins,WR,MIA,13.425752398450914,22,0.6102614726568597,4,CIN,vs. MIA,3 out of 5 stars,A,13.6,5,124,9,Thu,4,2022-09-29,23-254,CIN,home,MIA,W 27-15,9,7,124,17.7,1,77.8,13.8,4,WR,2-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,13.4
Darren Waller,TE,DEN,7.9186812897133505,23,0.34429049085710217,4,LV,vs. DEN,3 out of 5 stars,A,10.2,107,24,5,Sun,4,2022-10-02,30-019,LVR,home,DEN,W 32-23,5,3,24,8,0,60,4.8,1,TE,6-204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9000000000000004,9.2
Tyler Conklin,TE,PIT,7.436419489772924,14,0.531172820698066,4,NYJ,at PIT,2 out of 5 stars,C-,6.9,49,52,5,Sun,4,2022-10-02,27-064,NYJ,away,PIT,W 24-20,5,3,52,17.3,0,60,10.4,3,TE,5-157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,9.6
Chris Godwin,WR,KC,7.28002548586282,23,0.316522847211427,4,TB,vs. KC,3 out of 5 stars,F,4.1,39,59,10,Sun,4,2022-10-02,26-217,TAM,home,KAN,L 31-41,10,7,59,8.4,0,70,5.9,3,WR,3-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,5
David Njoku,TE,ATL,9.404166834346452,14,0.6717262024533179,4,CLE,at ATL,5 out of 5 stars,C,7.3,28,73,7,Sun,4,2022-10-02,26-084,CLE,away,ATL,L 20-23,7,5,73,14.6,0,71.4,10.4,3,TE,1-29,124,-6,1,NA,4,2022-10-02,26-084,CLE,away,ATL,L 20-23,1,-6,-6,0,0,NA,1-29,9.200000000000001,8.4
Brandin Cooks,WR,LAC,9.442729931503257,17,0.5554547018531326,4,HOU,vs. LAC,2 out of 5 stars,B+,11.7,40,57,7,Sun,4,2022-10-02,29-007,HOU,home,LAC,L 24-34,7,7,57,8.1,1,100,8.1,4,WR,1-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,7.4
Jaylen Waddle,WR,CIN,13.76418058672544,26,0.5293915610279016,4,MIA,at CIN,3 out of 5 stars,A,13.8,71,39,5,Thu,4,2022-09-29,23-308,MIA,away,CIN,L 15-27,5,2,39,19.5,0,40,7.8,2,WR,1-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,17.1
Gerald Everett,TE,HOU,6.677127771991648,15,0.44514185146610985,4,LAC,at HOU,4 out of 5 stars,C,7.1,37,61,6,Sun,4,2022-10-02,28-099,LAC,away,HOU,W 34-24,6,5,61,12.2,1,83.3,10.2,3,TE,2-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.600000000000001,8.8
Evan Engram,TE,PHI,5.060421574140777,13,0.38926319801082904,4,JAC,at PHI,4 out of 5 stars,D+,6.3,140,16,1,Sun,4,2022-10-02,28-030,JAX,away,PHI,L 21-29,1,1,16,16,0,100,16,1,TE,1-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,5.4
Terry McLaurin,WR,DAL,10.032700140908563,21,0.4777476257575507,4,WAS,at DAL,3 out of 5 stars,B,11.4,147,15,6,Sun,4,2022-10-02,27-017,WAS,away,DAL,L 10-25,6,2,15,7.5,0,33.3,2.5,1,WR,3-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,12.1
Foster Moreau,TE,DEN,3.299925522690711,12,0.27499379355755926,4,LV,vs. DEN,3 out of 5 stars,F,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2
Marquise Brown,WR,CAR,12.299898292004896,19,0.6473630680002578,4,ARI,at CAR,4 out of 5 stars,A-,12.8,18,88,11,Sun,4,2022-10-02,25-120,ARI,away,CAR,W 26-16,11,6,88,14.7,1,54.5,8,5,WR,1-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,14.4
Amari Cooper,WR,ATL,16.615193751600632,23,0.7223997283304623,4,CLE,at ATL,4 out of 5 stars,A-,12.3,173,9,4,Sun,4,2022-10-02,28-107,CLE,away,ATL,L 20-23,4,1,9,9,0,25,2.3,1,WR,1-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,14.5
Adam Thielen,WR,NO,8.747803964523845,17,0.5145767037955203,4,MIN,at NO,4 out of 5 stars,C+,9.4,30,72,9,Sun,4,2022-10-02,32-041,MIN,away,NOR,W 28-25,9,8,72,9,0,88.9,8,5,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,9.1
Christian Kirk,WR,PHI,14.364470072797245,22,0.6529304578544202,4,JAC,at PHI,3 out of 5 stars,A,12.8,38,60,9,Sun,4,2022-10-02,25-318,JAX,away,PHI,L 21-29,9,2,60,30,0,22.2,6.7,2,WR,2-47,99,3,1,NA,4,2022-10-02,25-318,JAX,away,PHI,L 21-29,1,3,3,0,0,NA,2-47,7.3,17.9
Kendrick Bourne,WR,GB,5.6814294990763,11,0.5164935908251181,4,NE,at GB,2 out of 5 stars,F,5.1,109,23,3,Sun,4,2022-10-02,27-059,NWE,away,GNB,L 24-27 (OT),3,2,23,11.5,0,66.7,7.7,2,WR,0,68,15,1,NA,4,2022-10-02,27-059,NWE,away,GNB,L 24-27 (OT),1,15,15,0,1,NA,0,4.800000000000001,5
DeVonta Smith,WR,JAX,11.6587272286251,25,0.466349089145004,4,PHI,vs. JAC,4 out of 5 stars,B,11.5,137,17,4,Sun,4,2022-10-02,23-322,PHI,home,JAX,W 29-21,4,3,17,5.7,0,75,4.3,1,WR,1-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,12.8
A J Brown,WR,JAX,14.313492532273928,32,0.44729664163356025,4,PHI,vs. JAC,4 out of 5 stars,A,15.3,14,95,7,Sun,4,2022-10-02,25-094,PHI,home,JAX,W 29-21,7,5,95,19,0,71.4,13.6,4,WR,2-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15.6
Juwan Johnson,TE,MIN,4.086530326924739,11,0.3715027569931581,4,NO,vs. MIN,2 out of 5 stars,F,5,83,33,4,Sun,4,2022-10-02,26-019,NOR,home,MIN,L 25-28,4,3,33,11,0,75,8.3,1,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.800000000000001,3.8
Tyler Boyd,WR,MIA,9.795672337178685,17,0.5762160198340401,4,CIN,vs. MIA,3 out of 5 stars,C,8,57,47,5,Thu,4,2022-09-29,27-318,CIN,home,MIA,W 27-15,5,2,47,23.5,0,40,9.4,1,WR,2-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,10.3
Brandon Aiyuk,WR,LAR,10.52157009033925,18,0.5845316716855139,4,SF,vs. LAR,3 out of 5 stars,B-,10.2,75,37,4,Mon,4,2022-10-03,24-200,SFO,home,LAR,W 24-9,4,4,37,9.3,0,100,9.3,2,WR,1-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,8.6
K J Osborn,WR,NO,6.645682664804971,14,0.4746916189146408,4,MIN,at NO,4 out of 5 stars,F,6.2,191,6,2,Sun,4,2022-10-02,25-114,MIN,away,NOR,W 28-25,2,1,6,6,0,50,3,1,WR,5-176,119,-1,1,NA,4,2022-10-02,25-114,MIN,away,NOR,W 28-25,1,-1,-1,0,0,NA,5-176,1,7.4
Chase Claypool,WR,NYJ,6.165124689764855,12,0.5137603908137379,4,PIT,vs. NYJ,4 out of 5 stars,C,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
Geoff Swaim,TE,IND,4.763539327202711,12,0.3969616106002259,4,TEN,at IND,3 out of 5 stars,F,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4
Hayden Hurst,TE,MIA,5.550512478977706,13,0.42696249838290046,4,CIN,vs. MIA,4 out of 5 stars,D,5.6,95,27,4,Thu,4,2022-09-29,29-036,CIN,home,MIA,W 27-15,4,3,27,9,1,75,6.8,2,TE,1-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,5.8
Jakobi Meyers,WR,GB,9.336104429189474,14,0.6668646020849625,4,NE,at GB,2 out of 5 stars,D-,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1
Allen Lazard,WR,NE,10.195246188221036,17,0.5997203640130021,4,GB,vs. NE,2 out of 5 stars,C+,9.2,8,116,8,Sun,4,2022-10-02,26-295,GNB,home,NWE,W 27-24 (OT),8,6,116,19.3,0,75,14.5,5,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.600000000000001,10.4
Logan Thomas,TE,DAL,5.880358925995377,12,0.4900299104996147,4,WAS,at DAL,3 out of 5 stars,D-,5.4,127,19,6,Sun,4,2022-10-02,31-093,WAS,away,DAL,L 10-25,6,5,19,3.8,0,83.3,3.2,2,TE,4-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,6.2
Russell Gage,WR,KC,10.18636726958984,16,0.636647954349365,4,TB,vs. KC,3 out of 5 stars,C,8.1,101,24,4,Sun,4,2022-10-02,26-253,TAM,home,KAN,L 31-41,4,2,24,12,0,50,6,1,WR,6-194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4000000000000004,8.8
Elijah Moore,WR,PIT,7.67572107954695,17,0.45151300467923233,4,NYJ,at PIT,3 out of 5 stars,C+,8.7,48,53,4,Sun,4,2022-10-02,22-189,NYJ,away,PIT,W 24-20,4,3,53,17.7,0,75,13.3,2,WR,2-34,105,2,1,NA,4,2022-10-02,22-189,NYJ,away,PIT,W 24-20,1,2,2,0,0,NA,2-34,7.000000000000001,6.4
Courtland Sutton,WR,LV,12.017535609058694,21,0.5722636004313664,4,DEN,at LV,4 out of 5 stars,A,12.9,50,52,7,Sun,4,2022-10-02,26-357,DEN,away,LVR,L 23-32,7,5,52,10.4,1,71.4,7.4,2,WR,2-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,13
Robert Woods,WR,IND,8.422989658296581,17,0.4954699798997989,4,TEN,at IND,3 out of 5 stars,C,8,91,30,4,Sun,4,2022-10-02,30-175,TEN,away,IND,W 24-17,4,4,30,7.5,1,100,7.5,4,WR,2-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6.1
Robert Tonyan,TE,NE,4.482355953956952,14,0.32016828242549655,4,GB,vs. NE,3 out of 5 stars,D,5.9,121,22,2,Sun,4,2022-10-02,28-155,GNB,home,NWE,W 27-24 (OT),2,2,22,11,1,100,11,1,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,4.6
Will Dissly,TE,DET,6.913665541973415,11,0.6285150492703105,4,SEA,at DET,3 out of 5 stars,F,4.4,69,39,4,Sun,4,2022-10-02,26-086,SEA,away,DET,W 48-45,4,4,39,9.8,1,100,9.8,1,TE,4-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,7.9
Jarvis Landry,WR,MIN,8.095069864162685,13,0.622697681858668,4,NO,vs. MIN,4 out of 5 stars,C,7.9,185,7,2,Sun,4,2022-10-02,29-308,NOR,home,MIN,L 25-28,2,2,7,3.5,0,100,3.5,0,WR,2-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002,7.5
Donovan Peoples Jones,WR,ATL,5.420296786468612,13,0.41694590665143166,4,CLE,at ATL,4 out of 5 stars,F,5.9,31,71,9,Sun,4,2022-10-02,23-225,CLE,away,ATL,L 20-23,9,5,71,14.2,0,55.6,7.9,2,WR,6-187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.600000000000001,3.5
Ian Thomas,TE,ARI,3.871560531912183,13,0.29781234860862943,4,CAR,vs. ARI,2 out of 5 stars,F,3.4,193,6,3,Sun,4,2022-10-02,26-118,CAR,home,ARI,L 16-26,3,1,6,6,0,33.3,2,0,TE,4-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,3.5
Corey Davis,WR,PIT,9.621497980203207,17,0.5659704694237181,4,NYJ,at PIT,3 out of 5 stars,D+,6.9,26,74,7,Sun,4,2022-10-02,27-264,NYJ,away,PIT,W 24-20,7,5,74,14.8,1,71.4,10.6,5,WR,1-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,9.9
Nelson Agholor,WR,GB,7.500816457831484,11,0.6818924052574077,4,NE,at GB,2 out of 5 stars,F,5.8,61,46,4,Sun,4,2022-10-02,29-131,NWE,away,GNB,L 24-27 (OT),4,3,46,15.3,0,75,11.5,2,WR,1-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1000000000000005,8.5
Randall Cobb,WR,NE,5.184607256807953,11,0.47132793243708665,4,GB,vs. NE,2 out of 5 stars,F,5.5,65,42,4,Sun,4,2022-10-02,32-041,GNB,home,NWE,W 27-24 (OT),4,3,42,14,0,75,10.5,2,WR,2-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,4.8
Laviska Shenault Jr,WR,ARI,18.583277253316613,13,1.4294828656397394,4,CAR,vs. ARI,3 out of 5 stars,F,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,1,NA,4,2022-10-02,23-362,CAR,home,ARI,L 16-26,1,0,0,0,0,NA,2-42,0,16
DeVante Parker,WR,GB,6.749110568779221,14,0.4820793263413729,4,NE,at GB,2 out of 5 stars,D-,6.2,106,24,2,Sun,4,2022-10-02,29-255,NWE,away,GNB,L 24-27 (OT),2,2,24,12,1,100,12,1,WR,1-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,6.5
DeAndre Carter,WR,HOU,5.86133935810668,12,0.48844494650889,4,LAC,at HOU,4 out of 5 stars,F,5,139,16,3,Sun,4,2022-10-02,29-175,LAC,away,HOU,W 34-24,3,2,16,8,0,66.7,5.3,1,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,8.3
Marquez Valdes Scantling,WR,TB,5.335515883196012,12,0.4446263235996677,4,KC,at TB,2 out of 5 stars,D+,7.2,33,63,5,Sun,4,2022-10-02,27-357,KAN,away,TAM,W 41-31,5,3,63,21,0,60,12.6,2,WR,5-174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.800000000000001,5.1
Zay Jones,WR,PHI,8.517371878430978,14,0.6083837056022128,4,JAC,at PHI,3 out of 5 stars,C,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9
Olamide Zaccheaus,WR,CLE,7.074260007232246,12,0.5895216672693538,4,ATL,vs. CLE,3 out of 5 stars,F,5.2,44,55,2,Sun,4,2022-10-02,25-071,ATL,home,CLE,W 23-20,2,2,55,27.5,0,100,27.5,2,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,6.6
Rashod Bateman,WR,BUF,8.520037903314483,17,0.5011787001949696,4,BAL,vs. BUF,2 out of 5 stars,B,10.5,134,17,6,Sun,4,2022-10-02,22-307,BAL,home,BUF,L 20-23,6,3,17,5.7,0,50,2.8,1,WR,1-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,12.2
Michael Gallup,WR,WAS,2.4023363416988412,18,0.13346313009438007,4,DAL,vs. WAS,3 out of 5 stars,D-,6.3,102,24,3,Sun,4,2022-10-02,26-212,DAL,home,WAS,W 25-10,3,2,24,12,1,66.7,8,2,WR,3-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,8.2
Tre Quan Smith,WR,MIN,11.492541121254275,12,0.9577117601045232,4,NO,vs. MIN,4 out of 5 stars,F,3.2,132,18,2,Sun,4,2022-10-02,26-268,NOR,home,MIN,L 25-28,2,1,18,18,0,50,9,1,WR,3-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,12.5
Rondale Moore,WR,CAR,1.6475012634918609,14,0.11767866167799004,4,ARI,at CAR,4 out of 5 stars,F,3,164,11,5,Sun,4,2022-10-02,22-115,ARI,away,CAR,W 26-16,5,3,11,3.7,0,60,2.2,0,WR,2-49,121,-4,1,NA,4,2022-10-02,22-115,ARI,away,CAR,W 26-16,1,-4,-4,0,0,NA,2-49,2.2,5.9
Josh Reynolds,WR,SEA,7.983956290698263,16,0.49899726816864143,4,DET,vs. SEA,2 out of 5 stars,C-,6.7,24,81,8,Sun,4,2022-10-02,27-228,DET,home,SEA,L 45-48,8,7,81,11.6,1,87.5,10.1,5,WR,4-117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,9.1
Nico Collins,WR,LAC,5.96247096856258,11,0.5420428153238709,4,HOU,vs. LAC,2 out of 5 stars,D,6.5,21,82,5,Sun,4,2022-10-02,23-197,HOU,home,LAC,L 24-34,5,3,82,27.3,0,60,16.4,2,WR,3-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.700000000000001,5.5
Devin Duvernay,WR,BUF,6.774896607972543,16,0.4234310379982839,4,BAL,vs. BUF,2 out of 5 stars,D-,6.4,51,51,5,Sun,4,2022-10-02,25-020,BAL,home,BUF,L 20-23,5,4,51,12.8,0,80,10.2,2,WR,3-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1000000000000005,13.3
Julio Jones,WR,KC,7.9485492841634064,16,0.4967843302602129,4,TB,vs. KC,3 out of 5 stars,D,6.5,184,7,2,Sun,4,2022-10-02,33-236,TAM,home,KAN,L 31-41,2,1,7,7,0,50,3.5,1,WR,1-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,10.1
