player,Position_yah,Opponent_yah,expected_points,Salary_yah,home_away,games,ex_ppd
Baker Mayfield,QB,DEN,10.733991774465233,20,Home,8.5,0.5366995887232616
Daniel Jones,QB,MIN,16.6636444503782,28,Away,14,0.5951301589420785
Sam Darnold,QB,DET,15.233359163702964,26,Home,3,0.5858984293731909
Davis Mills,QB,TEN,12.69658985873375,23,Away,12,0.5520256460319022
Zach Wilson,QB,JAX,12.684913352522097,24,Home,9,0.5285380563550873
Justin Fields,QB,BUF,18.907987479102523,37,Home,13,0.5110266886243925
Jameis Winston,QB,CLE,13.144487488583868,20,Away,3,0.6572243744291935
Andy Dalton,QB,CLE,13.533871860433813,22,Away,11,0.6151759936560824
Tyler Huntley,QB,ATL,9.416389322280157,23,Home,3.5,0.4094082314034851
Tyrod Taylor,QB,MIN,6.5023326425850305,20,Away,1.5,0.3251166321292515
Jacoby Brissett,QB,NO,12.607509460237283,20,Home,13.25,0.6303754730118641
Trey Lance,QB,WAS,7.555576961562088,20,Home,2,0.3777788480781044
Geno Smith,QB,KC,17.878595115105977,32,Away,14,0.5587060973470618
Drew Lock,QB,KC,2.964313145619691,20,Away,0,0.14821565728098457
Josh Johnson,QB,WAS,3.121553096419448,20,Home,0.75,0.1560776548209724
Mike White,QB,JAX,16.206320525572533,30,Home,3,0.5402106841857511
Colt McCoy,QB,TB,9.38055310170986,22,Home,3.75,0.42638877735044817
Case Keenum,QB,CHI,2.5208217295599264,20,Away,1.5,0.12604108647799633
Tim Boyle,QB,BUF,2.1249586253180204,20,Home,0,0.10624793126590101
Cooper Rush,QB,PHI,8.601961989312382,20,Home,7.25,0.4300980994656191
Joe Flacco,QB,JAX,14.20073979779002,20,Home,3.75,0.7100369898895009
Jordan Love,QB,MIA,5.9107302175492915,20,Away,2.25,0.2955365108774646
Mason Rudolph,QB,LV,3.0032967021999504,20,Home,0,0.1501648351099975
Nick Foles,QB,LAC,2.877597044520612,20,Home,0,0.14387985222603059
Brandon Allen,QB,NE,2.5492351599535077,20,Away,0.75,0.1274617579976754
Brian Hoyer,QB,CIN,3.2197799316826643,20,Home,1,0.1609889965841332
Nick Mullens,QB,NYG,3.6032787105882345,20,Home,1.5,0.18016393552941173
Kyle Allen,QB,TEN,7.147818727201071,23,Away,2,0.3107747272696118
Chad Henne,QB,SEA,2.6580732405882355,20,Home,1.5,0.13290366202941178
Ian Book,QB,DAL,2.0449811029444263,20,Away,0,0.10224905514722131
Blaine Gabbert,QB,ARI,2.350218459522782,20,Away,0,0.1175109229761391
C J Beathard,QB,NYJ,2.4071104634098655,20,Away,2.25,0.12035552317049328
Sam Ehlinger,QB,LAC,8.018302896622467,20,Home,2,0.40091514483112334
David Blough,QB,TB,2.3413960365861946,20,Home,0,0.11706980182930973
Kellen Mond,QB,NO,1.9601218023529414,20,Home,0,0.09800609011764708
Nathan Peterman,QB,BUF,1.9296199216510233,20,Home,0.75,0.09648099608255116
Brett Rypien,QB,LAR,7.972783452941177,20,Away,2.75,0.39863917264705884
Chase Daniel,QB,IND,2.345239917471294,20,Away,1.5,0.1172619958735647
Davis Webb,QB,MIN,2.3765647967884025,20,Away,0,0.11882823983942012
Logan Woodside,QB,BAL,2.2440734832707667,20,Away,0,0.11220367416353834
John Wolford,QB,DEN,5.650224573043633,20,Home,3,0.28251122865218165
Kenny Pickett,QB,LV,11.65146195348837,24,Home,9.75,0.48547758139534875
Mitch Trubisky,QB,LV,11.15804914744186,20,Home,6.5,0.557902457372093
Bailey Zappe,QB,CIN,11.3072922,20,Home,3.5,0.5653646099999999
Brock Purdy,QB,WAS,8.3399058,31,Home,5,0.2690292193548387
Deshaun Watson,QB,NO,11.538518007382548,24,Home,3,0.48077158364093947
Skylar Thompson,QB,GB,2.7195502987616096,20,Home,4,0.13597751493808047
Malik Willis,QB,HOU,3.0098133140625003,20,Home,5.75,0.15049066570312503
Trace McSorley,QB,TB,3.459199403398926,20,Home,3,0.1729599701699463
Bryce Perkins,QB,DEN,5.423555529729729,20,Home,3.25,0.27117777648648644
Desmond Ridder,QB,BAL,6.286363426398537,20,Away,1,0.31431817131992684
Jarrett Stidham,QB,PIT,2.8858518,20,Away,2.25,0.14429259
Jeff Driskel,QB,TEN,4.756830731042128,20,Away,3.25,0.2378415365521064
Nate Sudfeld,QB,CAR,1.4190595200000002,20,Away,0,0.07095297600000001
PJ Walker,QB,DET,1.9185919200000001,23,Home,0,0.08341704000000001
Matt Corral,QB,DET,1.9185919200000001,20,Home,0,0.095929596
Joshua Dobbs,QB,CAR,1.5219964800000003,20,Home,0,0.07609982400000001
Shane Buechele,QB,SEA,1.64406024,20,Home,0,0.08220301199999999
Sam Howell,QB,SF,1.2689827200000003,20,Away,0,0.06344913600000002
Gardner Minshew,QB,DAL,1.36569888,20,Away,0,0.068284944
Will Grier,QB,PHI,1.34761968,20,Home,0,0.067380984
Kyle Trask,QB,ARI,1.7367220800000003,20,Away,0,0.08683610400000001
Easton Stick,QB,IND,1.45324368,20,Away,0,0.07266218399999999
