,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
140,K.J. Osborn,MIN,25,WR,5,4,4.2,3.2,31.8,9.9,0.2,1.4,28,3.2,31.8,76.2%,7.6,0.2,-0.2,0,0,-1,-1,-0.2,0.2,3.4,9.3,31.6,1,0
141,Chris Godwin,TAM,26,WR,3,3,6.33,5.33,51.7,9.7,0,2.67,24,5.3,51.7,84.2%,8.2,0.33,0.67,0,0,2,2,0.7,0.3,5.67,9.2,52.3,0,0
142,Hayden Hurst,CIN,29,TE,5,5,5.6,4,31.4,7.9,0.4,2,20,4,31.4,71.4%,5.6,,,,0,,,,,4,7.9,31.4,2,0
143,Jerick McKinnon,KAN,30,RB,5,0,2.2,1.6,10.2,6.4,0.2,0.6,18,1.6,10.2,72.7%,4.6,5,21.2,0,0.8,30,4.2,21.2,5,6.6,4.8,31.4,1,0
144,Marcus Mariota,ATL,29,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,7.4,31.2,0.4,2,23,4.2,31.2,7.4,7.4,4.2,31.2,2,1.4
145,Chase Edmonds,MIA,26,RB,5,2,2.6,1.6,13.6,8.5,0.2,0.8,15,1.6,13.6,61.5%,5.2,5.8,17.2,0.4,0.8,28,3,17.2,5.8,7.4,4.2,30.8,3,0
146,Dontrell Hilliard,TEN,27,RB,4,0,3.5,3,33,11,0.75,1.5,31,3,33,85.7%,9.4,1.25,5.5,0,0,10,4.4,5.5,1.3,4.25,9.1,38.5,3,0
147,Sterling Shepard,NYG,29,WR,3,2,8,4.33,51.3,11.8,0.33,1.33,65,4.3,51.3,54.2%,6.4,,,,0,,,,,4.33,11.8,51.3,1,0
148,Equanimeous St. Brown,CHI,26,WR,6,6,2.17,1,18.3,18.3,0.17,0.67,30,1,18.3,46.2%,8.5,0.5,7.33,0,0.17,41,14.7,7.3,0.5,1.5,17.1,25.7,1,0.17
149,Kendrick Bourne,NWE,27,WR,5,1,2.6,2,27.8,13.9,0,1.6,41,2,27.8,76.9%,10.7,0.4,2.8,0,0.2,15,7,2.8,0.4,2.4,12.8,30.6,0,0.2
150,Alexander Mattison,MIN,24,RB,5,0,2.2,1.6,11.6,7.3,0.2,0.8,16,1.6,11.6,72.7%,5.3,5.8,18.8,0.2,1.2,10,3.2,18.8,5.8,7.4,4.1,30.4,2,0
151,Kyle Pitts,ATL,22,TE,4,4,5.5,2.5,37.5,15,0,2,28,2.5,37.5,45.5%,6.8,,,,0,,,,,2.5,15,37.5,0,0
152,J.K. Dobbins,BAL,24,RB,3,3,2,2,13,6.5,0.33,1,20,2,13,100.0%,6.5,9.33,36,0.33,3.33,17,3.9,36,9.3,11.3,4.3,49,2,0
153,Mecole Hardman,KAN,24,WR,5,4,3.4,2.4,28.8,12,0.2,1.2,36,2.4,28.8,70.6%,8.5,0.4,0.6,0,0.2,7,1.5,0.6,0.4,2.8,10.5,29.4,1,0
154,Justice Hill,BAL,25,RB,4,0,1,1,4.75,4.8,0,0.25,10,1,4.8,100.0%,4.8,4.75,31.3,0,1.5,34,6.6,31.3,4.8,5.75,6.3,36,0,0
155,Jahan Dotson,WAS,22,WR,4,3,5.5,3,38,12.7,1,2,40,3,38,54.5%,6.9,0.25,-2.5,0,0,-10,-10,-2.5,0.3,3.25,10.9,35.5,4,0
156,Treylon Burks,TEN,22,WR,4,2,4,2.5,32.3,12.9,0,1.5,27,2.5,32.3,62.5%,8.1,0.5,3,0,0.25,8,6,3,0.5,3,11.8,35.3,0,0
157,Isiah Pacheco,KAN,22,RB,5,0,0,0,0,,0,0,0,0,0,0.0%,,5.8,28,0.2,0.8,22,4.8,28,5.8,5.8,4.8,28,1,0.4
158,Jaylen Warren,PIT,24,RB,5,0,1.8,1.4,9.2,6.6,0,0.4,13,1.4,9.2,77.8%,5.1,3.8,18.8,0,1.2,14,4.9,18.8,3.8,5.2,5.4,28,0,0.2
159,Jauan Jennings,SFO,25,WR,5,1,3.4,2,27.6,13.8,0,1.4,44,2,27.6,58.8%,8.1,,,,0,,,,,2,13.8,27.6,0,0
160,Nick Westbrook-Ikhine,TEN,25,WR,5,4,2.4,1.4,27.6,19.7,0,1,61,1.4,27.6,58.3%,11.5,,,,0,,,,,1.4,19.7,27.6,0,0
161,Will Dissly,SEA,26,TE,5,5,3,2.8,27.4,9.8,0.6,1,38,2.8,27.4,93.3%,9.1,,,,0,,,,,2.8,9.8,27.4,3,0
162,Mo Alie-Cox,IND,29,TE,5,3,3,2.2,27.2,12.4,0.4,1.2,34,2.2,27.2,73.3%,9.1,,,,0,,,,,2.2,12.4,27.2,2,0
163,Dante Pettis,CHI,27,WR,6,3,2.17,0.83,22.5,27,0.33,0.67,51,0.8,22.5,38.5%,10.4,,,,0,,,,,0.83,27,22.5,2,0
164,Kyler Murray,ARI,25,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,5.6,26.6,0.4,2,21,4.8,26.6,5.6,5.6,4.8,26.6,2,0.4
165,Irv Smith Jr.,MIN,24,TE,5,0,5,2.8,26.6,9.5,0.2,1.6,17,2.8,26.6,56.0%,5.3,,,,0,,,,,2.8,9.5,26.6,1,0
166,Tre'Quan Smith,NOR,26,WR,3,1,3.67,2,44.3,22.2,0,2,48,2,44.3,54.5%,12.1,,,,0,,,,,2,22.2,44.3,0,0
167,Nyheim Hines,IND,26,RB,5,4,4.2,3.6,23.6,6.6,0,1,19,3.6,23.6,85.7%,5.6,1.8,2.8,0,0.2,7,1.6,2.8,1.8,5.4,4.9,26.4,0,0.2
168,Juwan Johnson,NOR,26,TE,5,1,3.8,2,25.8,12.9,0,1,26,2,25.8,52.6%,6.8,,,,0,,,,,2,12.9,25.8,0,0
169,Robert Tonyan,GNB,28,TE,5,2,4,3.4,25.8,7.6,0.2,1.2,23,3.4,25.8,85.0%,6.5,,,,0,,,,,3.4,7.6,25.8,1,0
170,KhaDarel Hodge,ATL,27,WR,5,1,2.4,1.6,25.6,16,0,0.8,39,1.6,25.6,66.7%,10.7,,,,0,,,,,1.6,16,25.6,0,0
171,James Cook,BUF,23,RB,5,0,1.4,0.8,7.4,9.3,0,0,11,0.8,7.4,57.1%,5.3,3.4,17.8,0.2,1,33,5.2,17.8,3.4,4.2,6,25.2,1,0.2
172,Kylen Granson,IND,24,TE,5,2,3.6,2.4,24.2,10.1,0,1.2,20,2.4,24.2,66.7%,6.7,,,,0,,,,,2.4,10.1,24.2,0,0
173,Rachaad White,TAM,23,RB,5,0,2.6,2,17,8.5,0,0.8,12,2,17,76.9%,6.5,3.2,7,0.2,1.4,7,2.2,7,3.2,5.2,4.6,24,1,0.2
174,Zack Moss,BUF,25,RB,5,0,1.6,1.4,5.4,3.9,0,0.2,8,1.4,5.4,87.5%,3.4,3.4,18.2,0,0.6,43,5.4,18.2,3.4,4.8,4.9,23.6,0,0.2
175,Mike Boone,DEN,27,RB,5,0,1.6,1,11.6,11.6,0,0.2,34,1,11.6,62.5%,7.3,2,11.6,0,0.6,18,5.8,11.6,2,3,7.7,23.2,0,0
176,Cole Kmet,CHI,23,TE,6,6,2.5,1.67,19.3,11.6,0,1,24,1.7,19.3,66.7%,7.7,,,,0,,,,,1.67,11.6,19.3,0,0
177,Colby Parkinson,SEA,23,TE,5,0,1.4,1.2,23,19.2,0.2,1.2,36,1.2,23,85.7%,16.4,,,,0,,,,,1.2,19.2,23,1,0
178,Jacoby Brissett,CLE,30,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,4.2,22.4,0.2,2.6,21,5.3,22.4,4.2,4.2,5.3,22.4,1,0
179,Parris Campbell,IND,25,WR,5,4,3,2.2,22.4,10.2,0,1.4,20,2.2,22.4,73.3%,7.5,,,,0,,,,,2.2,10.2,22.4,0,0
180,Dyami Brown,WAS,23,WR,6,0,1.5,0.5,18.5,37,0.33,0.5,75,0.5,18.5,33.3%,12.3,,,,0,,,,,0.5,37,18.5,2,0
181,Dawson Knox,BUF,26,TE,4,4,4.25,3,27.8,9.3,0,1.5,20,3,27.8,70.6%,6.5,,,,0,,,,,3,9.3,27.8,0,0
182,Sammy Watkins,GNB,29,WR,2,2,3.5,3,55.5,18.5,0,2.5,55,3,55.5,85.7%,15.9,,,,0,,,,,3,18.5,55.5,0,0
183,Chris Moore,HOU,29,WR,4,1,3,2,27,13.5,0,0.75,52,2,27,66.7%,9,,,,0,,,,,2,13.5,27,0,0
184,Allen Robinson,LAR,29,WR,5,5,4.6,2.4,21.4,8.9,0.2,1,29,2.4,21.4,52.2%,4.7,,,,0,,,,,2.4,8.9,21.4,1,0
185,Logan Thomas,WAS,31,TE,4,4,5,3.25,26.5,8.2,0.25,1.5,27,3.3,26.5,65.0%,5.3,,,,0,,,,,3.25,8.2,26.5,1,0
186,Noah Fant,SEA,25,TE,5,5,3.2,2.6,21,8.1,0.2,1,32,2.6,21,81.3%,6.6,,,,0,,,,,2.6,8.1,21,1,0
187,Hunter Renfrow,LVR,27,WR,3,1,6.67,4.67,35,7.5,0,2,20,4.7,35,70.0%,5.3,,,,0,,,,,4.67,7.5,35,0,1
188,Shi Smith,CAR,24,WR,5,3,3.6,1.6,21,13.1,0,0.8,31,1.6,21,44.4%,5.8,,,,0,,,,,1.6,13.1,21,0,0.2
189,Daniel Bellinger,NYG,22,TE,5,4,2.4,2,20.2,10.1,0.2,1.2,20,2,20.2,83.3%,8.4,0.2,0.4,0.2,0.2,2,2,0.4,0.2,2.2,9.4,20.6,2,0
190,Mike Gesicki,MIA,27,TE,5,0,2.4,1.8,20.2,11.2,0.2,0.8,30,1.8,20.2,75.0%,8.4,,,,0,,,,,1.8,11.2,20.2,1,0
191,Cameron Brate,TAM,31,TE,4,1,4.75,2.75,25,9.1,0,1.75,19,2.8,25,57.9%,5.3,,,,0,,,,,2.75,9.1,25,0,0
192,George Kittle,SFO,29,TE,3,3,5,3.67,33,9,0,1,20,3.7,33,73.3%,6.6,,,,0,,,,,3.67,9,33,0,0.33
193,DJ Chark,DET,26,WR,3,3,6,2.33,32.7,14,0.33,2,23,2.3,32.7,38.9%,5.4,,,,0,,,,,2.33,14,32.7,1,0
194,Khalil Shakir,BUF,22,WR,3,1,3,1.67,32.7,19.6,0.33,1.67,31,1.7,32.7,55.6%,10.9,,,,0,,,,,1.67,19.6,32.7,1,0
195,Darrel Williams,ARI,27,RB,5,0,1,0.4,0.6,1.5,0,0,2,0.4,0.6,40.0%,0.6,3.2,18.8,0.2,1.2,30,5.9,18.8,3.2,3.6,5.4,19.4,1,0
196,Kyle Juszczyk,SFO,31,FB,5,4,1.4,0.8,17.2,21.5,0,0.6,35,0.8,17.2,57.1%,12.3,0.6,2,0.2,0.4,9,3.3,2,0.6,1.4,13.7,19.2,1,0
197,Hunter Henry,NWE,28,TE,5,4,2.8,1.8,19,10.6,0,1.2,23,1.8,19,64.3%,6.8,,,,0,,,,,1.8,10.6,19,0,0
198,Kenneth Gainwell,PHI,23,RB,5,0,1.6,0.8,4.2,5.3,0,0.2,11,0.8,4.2,50.0%,2.6,3.6,14.4,0.4,1,11,4,14.4,3.6,4.4,4.2,18.6,2,0
199,Caleb Huntley,ATL,24,RB,3,0,0,0,0,,0,0,0,0,0,0.0%,,6.33,31,0.33,2.33,22,4.9,31,6.3,6.33,4.9,31,1,0
200,Julio Jones,TAM,33,WR,2,1,3.5,2,38,19,0,1.5,48,2,38,57.1%,10.9,1,8.5,0,1,12,8.5,8.5,1,3,15.5,46.5,0,0
201,Ian Thomas,CAR,26,TE,5,5,2.8,1.6,18.6,11.6,0,0.6,50,1.6,18.6,57.1%,6.6,,,,0,,,,,1.6,11.6,18.6,0,0
202,Patrick Mahomes,KAN,27,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,3.4,18.4,0,1.4,16,5.4,18.4,3.4,3.4,5.4,18.4,0,0.2
203,Kalif Raymond,DET,28,WR,5,0,3,1.8,17.4,9.7,0,0.8,21,1.8,17.4,60.0%,5.8,0.2,0.6,0,0,3,3,0.6,0.2,2,9,18,0,0.2
204,Laviska Shenault Jr.,CAR,24,WR,2,0,1,1,45,45,0.5,1,67,1,45,100.0%,45,0.5,0,0,0,0,0,0,0.5,1.5,30,45,1,0
205,Darius Slayton,NYG,25,WR,4,0,2.25,1.75,22.5,12.9,0,1.5,26,1.8,22.5,77.8%,10,,,,0,,,,,1.75,12.9,22.5,0,0
206,Sony Michel,LAC,27,RB,5,0,1.2,1,6.2,6.2,0,0.2,9,1,6.2,83.3%,5.2,4.6,11.6,0,0.6,8,2.5,11.6,4.6,5.6,3.2,17.8,0,0
207,Deon Jackson,IND,23,RB,5,0,0.8,0.8,5.8,7.3,0,0.2,21,0.8,5.8,100.0%,7.3,3,11.8,0,0.6,17,3.9,11.8,3,3.8,4.6,17.6,0,0
208,Quez Watkins,PHI,24,WR,5,2,1.6,1,17.6,17.6,0.2,0.2,53,1,17.6,62.5%,11,,,,0,,,,,1,17.6,17.6,1,0
209,Jordan Akins,HOU,30,TE,3,0,2.67,2.33,28.7,12.3,0.33,1.67,30,2.3,28.7,87.5%,10.8,,,,0,,,,,2.33,12.3,28.7,1,0
210,Kendall Hinton,DEN,25,WR,3,2,1.67,1.33,28.7,21.5,0,1,35,1.3,28.7,80.0%,17.2,,,,0,,,,,1.33,21.5,28.7,0,0
211,Joe Burrow,CIN,26,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,4.6,17,0.2,1.4,23,3.7,17,4.6,4.6,3.7,17,1,0.6
212,Zach Gentry,PIT,26,TE,5,3,1.8,1.6,17,10.6,0,1,32,1.6,17,88.9%,9.4,,,,0,,,,,1.6,10.6,17,0,0
213,Jamal Agnew,JAX,27,WR,5,0,2,1.2,14.6,12.2,0.4,1,24,1.2,14.6,60.0%,7.3,0.8,2,0,0.2,6,2.5,2,0.8,2,8.3,16.6,2,0
214,Eric Saubert,DEN,28,TE,5,2,2.6,1.4,16.6,11.9,0.2,0.8,25,1.4,16.6,53.8%,6.4,,,,0,,,,,1.4,11.9,16.6,1,0
215,Brandon Bolden,LVR,32,RB,4,0,2,2,13.3,6.6,0.25,0.5,18,2,13.3,100.0%,6.6,1.75,7.25,0,0.25,12,4.1,7.3,1.8,3.75,5.5,20.5,1,0
216,Breshad Perriman,TAM,29,WR,3,2,4,2,29.7,14.8,0.33,1,28,2,29.7,50.0%,7.4,0.67,-2.33,0,0,0,-3.5,-2.3,0.7,2.67,10.3,27.3,1,0.67
217,Brian Robinson Jr.,WAS,23,RB,2,1,0,0,0,,0,0,0,0,0,0.0%,,13,41,0.5,3,16,3.2,41,13,13,3.2,41,1,0
218,Trent Sherfield,MIA,26,WR,5,0,2.6,1.8,16.4,9.1,0,0.8,16,1.8,16.4,69.2%,6.3,,,,0,,,,,1.8,9.1,16.4,0,0
219,Harrison Bryant,CLE,24,TE,5,3,3,1.8,16.2,9,0,0.6,30,1.8,16.2,60.0%,5.4,,,,0,,,,,1.8,9,16.2,0,0
220,Kenyan Drake,BAL,28,RB,3,2,0.67,0.67,5.33,8,0,0.33,15,0.7,5.3,100.0%,8,7,21.7,0,0.67,14,3.1,21.7,7,7.67,3.5,27,0,0
221,Scott Miller,TAM,25,WR,3,1,6.67,2.67,24.3,9.1,0,1,23,2.7,24.3,40.0%,3.7,0.33,2.67,0,0,8,8,2.7,0.3,3,9,27,0,0
222,Dalton Schultz,DAL,26,TE,4,4,4.25,2.25,20,8.9,0,0.5,14,2.3,20,52.9%,4.7,,,,0,,,,,2.25,8.9,20,0,0.25
223,Carson Wentz,WAS,30,QB,6,6,0,0,0,,0,0,0,0,0,0.0%,,3.17,13.2,0,0.5,18,4.2,13.2,3.2,3.17,4.2,13.2,0,1
224,Kyle Philips,TEN,23,WR,4,0,3.25,2,19.5,9.8,0,0.75,21,2,19.5,61.5%,6,,,,0,,,,,2,9.8,19.5,0,0.5
225,Adam Trautman,NOR,25,TE,5,5,1.4,1.2,15.6,13,0.2,0.6,22,1.2,15.6,85.7%,11.1,,,,0,,,,,1.2,13,15.6,1,0
226,Braxton Berrios,NYJ,27,WR,5,0,1.8,1.4,8.4,6,0,0.4,13,1.4,8.4,77.8%,4.7,0.8,7,0.2,0.4,19,8.8,7,0.8,2.2,7,15.4,1,0
227,Geno Smith,SEA,32,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,4,15.4,0.2,1.4,17,3.9,15.4,4,4,3.9,15.4,1,0.2
228,Skyy Moore,KAN,22,WR,5,2,1.6,1,15.2,15.2,0,0.6,30,1,15.2,62.5%,9.5,,,,0,,,,,1,15.2,15.2,0,0.2
229,Cade Otton,TAM,23,TE,4,4,3.25,2.5,19,7.6,0,1,12,2.5,19,76.9%,5.8,,,,0,,,,,2.5,7.6,19,0,0
230,Foster Moreau,LVR,25,TE,3,2,2.67,2,24.7,12.3,0,1.67,22,2,24.7,75.0%,9.3,,,,0,,,,,2,12.3,24.7,0,0
231,Johnny Mundt,MIN,28,TE,5,4,2.2,1.8,14.8,8.2,0,0.8,17,1.8,14.8,81.8%,6.7,,,,0,,,,,1.8,8.2,14.8,0,0
232,David Sills,NYG,26,WR,5,5,2.4,1.6,14.8,9.3,0,1,24,1.6,14.8,66.7%,6.2,,,,0,,,,,1.6,9.3,14.8,0,0
233,Russell Wilson,DEN,34,QB,5,5,0.2,0.2,0.2,1,0,0,1,0.2,0.2,100.0%,1,3.4,14.6,0.2,0.8,18,4.3,14.6,3.4,3.6,4.1,14.8,1,0.2
234,John Bates,WAS,25,TE,5,3,2.8,1.8,14.6,8.1,0,0.4,20,1.8,14.6,64.3%,5.2,,,,0,,,,,1.8,8.1,14.6,0,0.2
235,Pharaoh Brown,2TM,28,,4,4,2.5,1.75,18,10.3,0,0.75,30,1.8,18,70.0%,7.2,,,,0,,,,,1.75,10.3,18,0,0
236,O.J. Howard,HOU,28,TE,5,4,2,1,14.4,14.4,0.4,0.6,22,1,14.4,50.0%,7.2,,,,0,,,,,1,14.4,14.4,2,0
237,Avery Williams,ATL,24,RB,5,1,0.8,0.8,4.8,6,0,0,10,0.8,4.8,100.0%,6,1.4,9.6,0.2,0.6,21,6.9,9.6,1.4,2.2,6.5,14.4,1,0
238,Christian Watson,GNB,23,WR,4,1,2.75,1.75,13,7.4,0,0.25,25,1.8,13,63.6%,4.7,0.75,4.75,0.25,0.25,15,6.3,4.8,0.8,2.5,7.1,17.8,1,0
239,Derek Carr,LVR,31,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,2.2,13.8,0,1.4,20,6.3,13.8,2.2,2.2,6.3,13.8,0,0.4
240,Matt Breida,NYG,27,RB,5,0,0.6,0.4,2.6,6.5,0,0.2,13,0.4,2.6,66.7%,4.3,2.8,11,0,0.8,13,3.9,11,2.8,3.2,4.3,13.6,0,0
241,Michael Gallup,DAL,26,WR,2,1,4,3,34,11.3,0.5,2,27,3,34,75.0%,8.5,,,,0,,,,,3,11.3,34,1,0
242,Rondale Moore,ARI,22,WR,2,2,6.5,5,39.5,7.9,0,1,28,5,39.5,76.9%,6.1,1.5,-5.5,0,0,-2,-3.7,-5.5,1.5,6.5,5.2,34,0,0
243,Tevin Coleman,SFO,29,RB,2,0,1.5,1.5,22,14.7,0.5,1,30,1.5,22,100.0%,14.7,4,11.5,0.5,1,14,2.9,11.5,4,5.5,6.1,33.5,2,0
244,Trey Lance,SFO,22,QB,2,2,0,0,0,,0,0,0,0,0,0.0%,,8,33.5,0,3.5,13,4.2,33.5,8,8,4.2,33.5,0,0.5
245,Quintin Morris,BUF,23,TE,4,1,2.25,1.5,16.8,11.2,0,1,26,1.5,16.8,66.7%,7.4,,,,0,,,,,1.5,11.2,16.8,0,0.25
246,Keenan Allen,LAC,30,WR,1,1,4,4,66,16.5,0,2,42,4,66,100.0%,16.5,,,,0,,,,,4,16.5,66,0,0
247,KJ Hamler,DEN,23,WR,4,0,1,0.5,16.3,32.5,0,0.25,55,0.5,16.3,50.0%,16.3,,,,0,,,,,0.5,32.5,16.3,0,0
248,Latavius Murray,NOR,32,RB,1,0,1,1,8,8,0,0,8,1,8,100.0%,8,11,57,1,4,10,5.2,57,11,12,5.4,65,1,0
249,Jalen Guyton,LAC,25,WR,3,0,1.33,0.67,21.3,32,0,0.67,54,0.7,21.3,50.0%,16,,,,0,,,,,0.67,32,21.3,0,0
250,Jake Kumerow,BUF,30,WR,3,1,1.67,1.33,21.3,16,0,1.33,39,1.3,21.3,80.0%,12.8,,,,0,,,,,1.33,16,21.3,0,0
251,Marquez Callaway,NOR,24,WR,5,1,2,1.2,12.4,10.3,0.2,1,33,1.2,12.4,60.0%,6.2,,,,0,,,,,1.2,10.3,12.4,1,0
252,Jamison Crowder,BUF,29,WR,4,0,3.25,1.5,15,10,0,1,16,1.5,15,46.2%,4.6,,,,0,,,,,1.5,10,15,0,0.25
253,Justin Watson,KAN,26,WR,5,0,1.2,0.6,12,20,0.2,0.4,41,0.6,12,50.0%,10,,,,0,,,,,0.6,20,12,1,0
254,Mike Strachan,IND,25,WR,5,0,1.2,0.6,11.8,19.7,0,0.6,23,0.6,11.8,50.0%,9.8,,,,0,,,,,0.6,19.7,11.8,0,0
255,Trevor Lawrence,JAX,23,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,2.8,11.6,0,0.8,12,4.1,11.6,2.8,2.8,4.1,11.6,0,0.8
256,Isaiah Likely,BAL,22,TE,5,0,2.6,1.4,11.6,8.3,0,0.2,34,1.4,11.6,53.8%,4.5,,,,0,,,,,1.4,8.3,11.6,0,0
257,Giovanni Ricci,CAR,26,FB,5,2,1.2,1,11.6,11.6,0,0.4,16,1,11.6,83.3%,9.7,,,,0,,,,,1,11.6,11.6,0,0
258,Jonnu Smith,NWE,27,TE,4,2,2.75,1.75,14.5,8.3,0,0.75,15,1.8,14.5,63.6%,5.3,,,,0,,,,,1.75,8.3,14.5,0,0
259,Noah Gray,KAN,23,TE,5,0,2,1,11,11,0,0.6,26,1,11,50.0%,5.5,0.2,0.2,0.2,0.2,1,1,0.2,0.2,1.2,9.3,11.2,1,0
260,Austin Hooper,TEN,28,TE,5,0,2.2,1.2,11,9.2,0,0.8,19,1.2,11,54.5%,5,,,,0,,,,,1.2,9.2,11,0,0
261,Dan Arnold,JAX,27,TE,5,0,0.8,0.6,10.8,18,0,0.4,26,0.6,10.8,75.0%,13.5,,,,0,,,,,0.6,18,10.8,0,0
262,Tutu Atwell,LAR,23,WR,4,0,1,0.25,13.5,54,0,0.25,54,0.3,13.5,25.0%,13.5,,,,0,,,,,0.25,54,13.5,0,0
263,Tom Kennedy,DET,26,WR,2,1,2.5,1.5,27,18,0,1.5,28,1.5,27,60.0%,10.8,,,,0,,,,,1.5,18,27,0,0
264,Phillip Lindsay,IND,28,RB,1,0,4,3,14,4.7,0,0,7,3,14,75.0%,3.5,11,40,0,1,15,3.6,40,11,14,3.9,54,0,0
265,Jonathan Williams,WAS,28,RB,5,0,0,0,0,,0,0,0,0,0,0.0%,,1.2,10.8,0,0.6,23,9,10.8,1.2,1.2,9,10.8,0,0
266,David Bell,CLE,22,WR,5,1,1.2,1,10.6,10.6,0,0.2,20,1,10.6,83.3%,8.8,,,,0,,,,,1,10.6,10.6,0,0
267,Marquise Goodwin,SEA,32,WR,4,0,2,1,13.3,13.3,0,0.5,23,1,13.3,50.0%,6.6,,,,0,,,,,1,13.3,13.3,0,0
268,Ray-Ray McCloud,SFO,26,WR,5,1,1.6,0.8,10.6,13.3,0,0.6,20,0.8,10.6,50.0%,6.6,,,,0,,,,,0.8,13.3,10.6,0,0.4
269,Andrew Beck,DEN,26,FB,5,2,0.8,0.4,10.4,26,0,0.4,27,0.4,10.4,50.0%,13,0.2,-0.2,0,0,-1,-1,-0.2,0.2,0.6,17,10.2,0,0
270,Trestan Ebner,CHI,23,RB,6,0,0.67,0.33,1.33,4,0,0,6,0.3,1.3,50.0%,2,2.17,7.17,0,0.33,11,3.3,7.2,2.2,2.5,3.4,8.5,0,0.33
271,Travis Homer,SEA,24,RB,3,0,1.33,1.33,11,8.3,0,0.67,17,1.3,11,100.0%,8.3,1.33,6,0,0.67,7,4.5,6,1.3,2.67,6.4,17,0,0
272,Durham Smythe,MIA,27,TE,5,5,1.4,1.2,10,8.3,0,0.6,14,1.2,10,85.7%,7.1,0.2,0.2,0.2,0.2,1,1,0.2,0.2,1.4,7.3,10.2,1,0
273,Albert Okwuegbunam,DEN,24,TE,5,0,2.2,1.4,10,7.1,0,0.4,12,1.4,10,63.6%,4.5,,,,0,,,,,1.4,7.1,10,0,0
274,Michael Bandy,LAC,25,WR,2,0,1,1,24.5,24.5,0,1,25,1,24.5,100.0%,24.5,,,,0,,,,,1,24.5,24.5,0,0
275,Ross Dwelley,SFO,27,TE,5,0,0.8,0.4,9.8,24.5,0.2,0.4,38,0.4,9.8,50.0%,12.3,,,,0,,,,,0.4,24.5,9.8,1,0
276,A.J. Green,ARI,34,WR,4,3,4.5,2,12.3,6.1,0,1,10,2,12.3,44.4%,2.7,,,,0,,,,,2,6.1,12.3,0,0
277,Demarcus Robinson,BAL,28,WR,5,0,2.4,1.2,9.8,8.2,0.2,0.4,12,1.2,9.8,50.0%,4.1,,,,0,,,,,1.2,8.2,9.8,1,0
278,DeeJay Dallas,SEA,24,RB,5,0,0.6,0.6,4.6,7.7,0,0.2,10,0.6,4.6,100.0%,7.7,0.8,5,0,0.2,16,6.3,5,0.8,1.4,6.9,9.6,0,0
279,Cedrick Wilson Jr.,MIA,27,WR,4,0,1.75,1,10,10,0,0.25,12,1,10,57.1%,5.7,0.25,2,0,0,8,8,2,0.3,1.25,9.6,12,0,0
280,Josiah Deguara,GNB,25,TE,5,0,1,0.8,9.4,11.8,0,0.6,15,0.8,9.4,80.0%,9.4,,,,0,,,,,0.8,11.8,9.4,0,0
281,Jelani Woods,IND,24,TE,5,0,1,0.6,9.2,15.3,0.4,0.6,33,0.6,9.2,60.0%,9.2,,,,0,,,,,0.6,15.3,9.2,2,0
282,Chigoziem Okonkwo,TEN,23,TE,5,1,1,0.8,9.8,12.3,0.2,0.8,23,0.8,9.8,80.0%,9.8,0.2,-0.8,0,0,-4,-4,-0.8,0.2,1,9,9,1,0
283,Patrick Ricard,BAL,28,FB,5,5,1,1,7.2,7.2,0,0,12,1,7.2,100.0%,7.2,0.4,1.6,0,0.4,5,4,1.6,0.4,1.4,6.3,8.8,0,0
284,Peyton Hendershot,DAL,23,TE,5,1,0.6,0.6,8.6,14.3,0,0.4,29,0.6,8.6,100.0%,14.3,,,,0,,,,,0.6,14.3,8.6,0,0
285,Geoff Swaim,TEN,29,TE,5,5,1.6,1.4,8.6,6.1,0.2,0.6,13,1.4,8.6,87.5%,5.4,,,,0,,,,,1.4,6.1,8.6,1,0
286,Tommy Tremble,CAR,22,TE,5,1,1.8,1,8.4,8.4,0,0.2,16,1,8.4,55.6%,4.7,,,,0,,,,,1,8.4,8.4,0,0
287,Parker Hesse,ATL,27,TE,5,3,1,0.8,8.2,10.3,0,0.6,22,0.8,8.2,80.0%,8.2,,,,0,,,,,0.8,10.3,8.2,0,0
288,Isaiah Hodgins,BUF,24,WR,1,0,6,4,41,10.3,0,2,26,4,41,66.7%,6.8,,,,0,,,,,4,10.3,41,0,0
289,Elijah Mitchell,SFO,24,RB,1,1,0,0,0,,0,0,0,0,0,0.0%,,6,41,0,2,16,6.8,41,6,6,6.8,41,0,0
290,Grant Calcaterra,PHI,24,TE,3,1,0.33,0.33,13.3,40,0,0.33,40,0.3,13.3,100.0%,40,,,,0,,,,,0.33,40,13.3,0,0
291,Tanner Hudson,NYG,28,TE,5,0,1,0.6,8,13.3,0,0.6,18,0.6,8,60.0%,8,,,,0,,,,,0.6,13.3,8,0,0
