,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
277,DJ Chark,DET,26,WR,5,4,4.8,1.8,22.8,12.7,0.4,1.6,23,1.8,22.8,37.5%,4.8,,,0,0,,,,,1.8,12.7,22.8,2,
278,Malik Davis,DAL,24,RB,6,0,0.83,0.67,6.67,10,0,0.5,14,0.7,6.7,80.0%,8,3.33,12.3,0,0.5,17,3.7,12.3,3.3,4,4.8,19,0,
279,Boston Scott,PHI,27,RB,9,2,0.33,0.33,0.67,2,0,0,5,0.3,0.7,100.0%,2,3.44,12,0.11,0.56,19,3.5,12,3.4,3.78,3.4,12.7,1,
280,Dan Arnold,JAX,27,TE,11,0,0.73,0.64,10.3,16.1,0,0.36,26,0.6,10.3,87.5%,14.1,,,0,0,,,,,0.64,16.1,10.3,0,
281,Eric Saubert,DEN,28,TE,11,4,1.55,0.91,10.1,11.1,0.09,0.36,25,0.9,10.1,58.8%,6.5,,,0,0,,,,,0.91,11.1,10.1,1,
282,Darrel Williams,ARI,27,RB,6,0,1.33,0.67,1.5,2.3,0,0,6,0.7,1.5,50.0%,1.1,3.5,17,0.17,1.33,30,4.9,17,3.5,4.17,4.4,18.5,1,
283,Trenton Irwin,CIN,27,WR,4,1,3,1.75,24.8,14.1,0.25,1.25,32,1.8,24.8,58.3%,8.3,0.25,2.75,0,0.25,11,11,2.8,0.3,2,13.8,27.5,1,
284,DeeJay Dallas,SEA,24,RB,11,0,0.64,0.64,3.82,6,0,0.18,10,0.6,3.8,100.0%,6,1.27,6.09,0,0.36,16,4.8,6.1,1.3,1.91,5.2,9.91,0,0.09
285,John Bates,WAS,25,TE,11,5,2,1.27,9.82,7.7,0.09,0.36,20,1.3,9.8,63.6%,4.9,,,0,0,,,,,1.27,7.7,9.82,1,0.09
286,Raheem Blackshear,CAR,23,RB,8,1,1.13,0.88,8.13,9.3,0,0.13,27,0.9,8.1,77.8%,7.2,1.88,5.13,0.13,0.5,12,2.7,5.1,1.9,2.75,4.8,13.3,1,0.13
287,Pharaoh Brown,2TM,28,TE,10,6,1.9,1.1,10.6,9.6,0,0.5,30,1.1,10.6,57.9%,5.6,,,0,0,,,,,1.1,9.6,10.6,0,
288,Josiah Deguara,GNB,25,TE,12,1,1,0.92,8.83,9.6,0,0.33,25,0.9,8.8,91.7%,8.8,,,0,0,,,,,0.92,9.6,8.83,0,
289,David Sills,NYG,26,WR,8,5,2.13,1.38,13.3,9.6,0,0.88,24,1.4,13.3,64.7%,6.2,,,0,0,,,,,1.38,9.6,13.3,0,
290,Ross Dwelley,SFO,27,TE,11,0,0.45,0.27,9.55,35,0.09,0.27,56,0.3,9.5,60.0%,21,,,0,0,,,,,0.27,35,9.55,1,
291,Johnny Mundt,MIN,28,TE,11,8,1.64,1.45,9.55,6.6,0.09,0.64,17,1.5,9.5,88.9%,5.8,,,0,0,,,,,1.45,6.6,9.55,1,
292,Brandon Powell,LAR,27,WR,11,2,1.45,1.27,8.73,6.9,0,0.36,16,1.3,8.7,87.5%,6,0.82,0.73,0,0.09,11,0.9,0.7,0.8,2.09,4.5,9.45,0,0.09
293,Cedrick Wilson Jr.,MIA,27,WR,10,0,1.4,0.9,9.6,10.7,0,0.5,20,0.9,9.6,64.3%,6.9,0.1,0.8,0,0,8,8,0.8,0.1,1,10.4,10.4,0,
294,Zonovan Knight,NYJ,21,RB,1,0,3,3,34,11.3,0,2,16,3,34,100.0%,11.3,14,69,0,4,19,4.9,69,14,17,6.1,103,0,1
295,Jody Fortson,KAN,27,TE,10,1,1.1,0.8,10.2,12.8,0.2,0.6,40,0.8,10.2,72.7%,9.3,,,0,0,,,,,0.8,12.8,10.2,2,0.1
296,Tommy Tremble,CAR,22,TE,12,3,1.75,0.92,8.42,9.2,0.17,0.33,29,0.9,8.4,52.4%,4.8,,,0,0,,,,,0.92,9.2,8.42,2,0.08
297,Dare Ogunbowale,HOU,28,RB,11,1,1.09,0.82,7.09,8.7,0,0.36,23,0.8,7.1,75.0%,6.5,0.45,2,0.09,0.18,9,4.4,2,0.5,1.27,7.1,9.09,1,
298,C.J. Uzomah,NYJ,29,TE,10,9,1.4,1.3,9.9,7.6,0,0.4,27,1.3,9.9,92.9%,7.1,,,0,0,,,,,1.3,7.6,9.9,0,
299,Van Jefferson,LAR,26,WR,5,3,3.8,1.8,19.4,10.8,0.4,1.4,20,1.8,19.4,47.4%,5.1,,,0,0,,,,,1.8,10.8,19.4,2,
300,Zach Gentry,PIT,26,TE,11,8,1.64,1.36,8.73,6.4,0,0.45,32,1.4,8.7,83.3%,5.3,,,0,0,,,,,1.36,6.4,8.73,0,
301,Zach Wilson,NYJ,23,QB,7,7,0.14,0.14,0.29,2,0.14,0.14,2,0.1,0.3,100.0%,2,3.43,13.4,0.14,0.86,18,3.9,13.4,3.4,3.57,3.8,13.7,2,0.14
302,Breshad Perriman,TAM,29,WR,9,2,1.89,0.89,11.2,12.6,0.11,0.44,28,0.9,11.2,47.1%,5.9,0.22,-0.78,0,0,0,-3.5,-0.8,0.2,1.11,9.4,10.4,1,0.22
303,Brandon Bolden,LVR,32,RB,10,0,0.9,0.9,5.7,6.3,0.1,0.2,18,0.9,5.7,100.0%,6.3,0.8,3.4,0,0.1,12,4.3,3.4,0.8,1.7,5.4,9.1,1,
304,DeSean Jackson,BAL,36,WR,2,1,2.5,1.5,45,30,0,1.5,62,1.5,45,60.0%,18,,,0,0,,,,,1.5,30,45,0,
305,Anthony Schwartz,CLE,22,WR,10,1,0.9,0.3,3.9,13,0,0.2,19,0.3,3.9,33.3%,4.3,0.3,5.1,0.1,0.2,31,17,5.1,0.3,0.6,15,9,1,
306,Alec Ingold,MIA,26,FB,11,9,1.18,1,7.55,7.5,0.09,0.36,17,1,7.5,84.6%,6.4,0.45,0.55,0.09,0.36,2,1.2,0.5,0.5,1.45,5.6,8.09,2,
307,Mac Jones,NWE,24,QB,9,9,,,,,0,0,,,,,,3.33,9.78,0.11,1,15,2.9,9.8,3.3,3.33,2.9,9.78,1,0.44
308,Patrick Ricard,BAL,28,FB,11,10,1.09,0.91,6.73,7.4,0,0.09,19,0.9,6.7,83.3%,6.2,0.45,1.27,0,0.36,5,2.8,1.3,0.5,1.36,5.9,8,0,
309,Armani Rogers,WAS,25,TE,10,3,0.6,0.5,6.4,12.8,0,0.4,23,0.5,6.4,83.3%,10.7,0.1,2.4,0,0.1,24,24,2.4,0.1,0.6,14.7,8.8,0,
310,Bryce Perkins,LAR,26,QB,3,1,,,,,0,0,,,,,,5.67,29,0,1.67,23,5.1,29,5.7,5.67,5.1,29,0,
311,Peyton Hendershot,DAL,23,TE,11,1,1.27,0.91,7.55,8.3,0.09,0.64,29,0.9,7.5,71.4%,5.9,0.09,0.18,0.09,0.09,2,2,0.2,0.1,1,7.7,7.73,2,0.09
312,Carson Wentz,WAS,30,QB,6,6,,,,,0,0,,,,,,3.17,13.2,0,0.5,18,4.2,13.2,3.2,3.17,4.2,13.2,0,1
313,Kyle Philips,TEN,23,WR,4,0,3.25,2,19.5,9.8,0,0.75,21,2,19.5,61.5%,6,,,0,0,,,,,2,9.8,19.5,0,0.5
314,Derek Carr,LVR,31,QB,11,11,,,,,0,0,,,,,,1.55,7,0,0.73,20,4.5,7,1.5,1.55,4.5,7,0,0.27
315,Connor Heyward,PIT,23,TE,11,0,0.73,0.64,6.91,10.9,0,0.18,45,0.6,6.9,87.5%,9.5,,,0,0,,,,,0.64,10.9,6.91,0,
316,Jonathan Williams,WAS,28,RB,8,0,,,,,0,0,,,,,,1.25,9.5,0,0.63,23,7.6,9.5,1.3,1.25,7.6,9.5,0,
317,Keelan Cole,LVR,29,WR,8,3,1.88,0.75,9.38,12.5,0,0.63,21,0.8,9.4,40.0%,5,,,0,0,,,,,0.75,12.5,9.38,0,0.13
318,Keaontay Ingram,ARI,23,RB,7,0,0.29,0.29,3.29,11.5,0,0.14,24,0.3,3.3,100.0%,11.5,3,7.43,0.14,0.43,13,2.5,7.4,3,3.29,3.3,10.7,1,
319,Cam Sims,WAS,26,WR,12,3,1.17,0.5,6.25,12.5,0,0.33,21,0.5,6.3,42.9%,5.4,,,0,0,,,,,0.5,12.5,6.25,0,
320,Samori Toure,GNB,24,WR,6,2,1.5,0.67,12.5,18.8,0.17,0.33,37,0.7,12.5,44.4%,8.3,,,0,0,,,,,0.67,18.8,12.5,1,0.17
321,Michael Bandy,LAC,25,WR,8,2,2.5,1.13,9.25,8.2,0,0.5,25,1.1,9.3,45.0%,3.7,,,0,0,,,,,1.13,8.2,9.25,0,
322,Kevin White,NOR,30,WR,7,2,0.71,0.29,10.6,37,0,0.29,64,0.3,10.6,40.0%,14.8,,,0,0,,,,,0.29,37,10.6,0,
323,Matt Ryan,IND,37,QB,10,10,,,,,0,0,,,,,,2.1,7.2,0.1,0.8,39,3.4,7.2,2.1,2.1,3.4,7.2,1,1.3
324,Velus Jones Jr.,CHI,25,WR,7,0,0.71,0.43,3.43,8,0.14,0.29,10,0.4,3.4,60.0%,4.8,0.71,6.71,0,0.43,18,9.4,6.7,0.7,1.14,8.9,10.1,1,0.29
325,Dak Prescott,DAL,29,QB,6,6,,,,,0,0,,,,,,3.17,11.8,0.17,1.33,25,3.7,11.8,3.2,3.17,3.7,11.8,1,0.17
326,Tevin Coleman,SFO,29,RB,4,0,0.75,0.75,11,14.7,0.25,0.5,30,0.8,11,100.0%,14.7,3,6.5,0.25,0.5,14,2.2,6.5,3,3.75,4.7,17.5,2,
327,Quintin Morris,BUF,23,TE,10,1,1,0.7,7,10,0,0.5,26,0.7,7,70.0%,7,,,0,0,,,,,0.7,10,7,0,0.1
328,Gunner Olszewski,PIT,26,WR,10,1,0.4,0.3,4.3,14.3,0,0.1,31,0.3,4.3,75.0%,10.8,0.3,2.7,0,0.1,18,9,2.7,0.3,0.6,11.7,7,0,0.2
329,Gary Brightwell,NYG,23,RB,11,0,0.18,0.18,1.64,9,0,0.18,12,0.2,1.6,100.0%,9,0.82,4.55,0.09,0.36,15,5.6,4.5,0.8,1,6.2,6.18,1,
330,River Cracraft,MIA,28,WR,8,0,1.25,0.75,8.5,11.3,0.25,0.75,22,0.8,8.5,60.0%,6.8,,,0,0,,,,,0.75,11.3,8.5,2,
331,D'Wayne Eskridge,SEA,25,WR,10,0,1.3,0.7,5.8,8.3,0,0.4,16,0.7,5.8,53.8%,4.5,0.2,1,0,0,6,5,1,0.2,0.9,7.6,6.8,0,
332,Phillip Lindsay,IND,28,RB,3,0,2.67,2,6.33,3.2,0,0,7,2,6.3,75.0%,2.4,5,16.3,0,0.33,15,3.3,16.3,5,7,3.2,22.7,0,
333,Giovanni Ricci,CAR,26,FB,10,3,0.8,0.7,6.8,9.7,0,0.2,16,0.7,6.8,87.5%,8.5,,,0,0,,,,,0.7,9.7,6.8,0,
334,Benny Snell Jr.,PIT,24,RB,11,0,0.09,0.09,0.55,6,0,0,6,0.1,0.5,100.0%,6,1.09,5.64,0.09,0.36,16,5.2,5.6,1.1,1.18,5.2,6.18,1,
335,Darrynton Evans,CHI,24,RB,3,0,0.33,0.33,11,33,0,0.33,33,0.3,11,100.0%,33,3,11.3,0,0.67,8,3.8,11.3,3,3.33,6.7,22.3,0,
336,Trey Lance,SFO,22,QB,2,2,,,,,0,0,,,,,,8,33.5,0,3.5,13,4.2,33.5,8,8,4.2,33.5,0,0.5
337,Jalen Reagor,MIN,23,WR,11,0,0.64,0.45,4.45,9.8,0.09,0.27,25,0.5,4.5,71.4%,7,0.09,1.55,0,0.09,17,17,1.5,0.1,0.55,11,6,1,0.27
338,Jalen Virgil,DEN,24,WR,3,1,1,0.33,22,66,0.33,0.33,66,0.3,22,33.3%,22,,,0,0,,,,,0.33,66,22,1,0.33
339,Chris Myarick,NYG,27,FB,11,7,0.73,0.64,5.91,9.3,0.09,0.45,23,0.6,5.9,87.5%,8.1,,,0,0,,,,,0.64,9.3,5.91,1,
340,Jalen Guyton,LAC,25,WR,3,0,1.33,0.67,21.3,32,0,0.67,54,0.7,21.3,50.0%,16,,,0,0,,,,,0.67,32,21.3,0,
341,Jake Kumerow,BUF,30,WR,6,1,1.17,0.67,10.7,16,0,0.67,39,0.7,10.7,57.1%,9.1,,,0,0,,,,,0.67,16,10.7,0,
342,Malik Willis,TEN,23,QB,5,2,,,,,0,0,,,,,,3.6,12.8,0,0.4,17,3.6,12.8,3.6,3.6,3.6,12.8,0,0.4
343,Marcus Johnson,NYG,28,WR,8,4,2,0.75,7.88,10.5,0,0.38,18,0.8,7.9,37.5%,3.9,,,0,0,,,,,0.75,10.5,7.88,0,
344,Aaron Rodgers,GNB,39,QB,12,12,,,,,0,0,,,,,,1.42,5.25,0,0.42,18,3.7,5.3,1.4,1.42,3.7,5.25,0,0.58
345,Trestan Ebner,CHI,23,RB,12,0,0.42,0.17,0.67,4,0,0,6,0.2,0.7,40.0%,1.6,2,4.5,0,0.17,11,2.3,4.5,2,2.17,2.4,5.17,0,0.17
346,Taylor Heinicke,WAS,29,QB,6,6,,,,,0,0,,,,,,3.5,10.2,0.17,0.67,9,2.9,10.2,3.5,3.5,2.9,10.2,1,0.33
347,Jamison Crowder,BUF,29,WR,4,0,3.25,1.5,15,10,0,1,16,1.5,15,46.2%,4.6,,,0,0,,,,,1.5,10,15,0,0.25
348,Parker Hesse,ATL,27,TE,12,4,0.67,0.5,4.92,9.8,0,0.33,22,0.5,4.9,75.0%,7.4,,,0,0,,,,,0.5,9.8,4.92,0,
349,Mike Strachan,IND,25,WR,9,0,0.89,0.33,6.56,19.7,0,0.33,23,0.3,6.6,37.5%,7.4,,,0,0,,,,,0.33,19.7,6.56,0,
350,Andrew Beck,DEN,26,FB,9,4,0.67,0.33,6.56,19.7,0,0.22,27,0.3,6.6,50.0%,9.8,0.11,-0.11,0,0,-1,-1,-0.1,0.1,0.44,14.5,6.44,0,
351,Malcolm Brown,LAR,29,RB,5,0,0.4,0.4,4.6,11.5,0,0.4,13,0.4,4.6,100.0%,11.5,2.8,6.8,0,0,10,2.4,6.8,2.8,3.2,3.6,11.4,0,
352,Reggie Gilliam,BUF,25,FB,12,3,0.75,0.58,4.75,8.1,0.08,0.25,14,0.6,4.8,77.8%,6.3,,,0,0,,,,,0.58,8.1,4.75,1,
353,Ko Kieft,TAM,24,TE,11,8,0.55,0.45,5.18,11.4,0.09,0.27,19,0.5,5.2,83.3%,9.5,,,0,0,,,,,0.45,11.4,5.18,1,
354,Byron Pringle,CHI,29,WR,6,1,1.17,0.83,9.5,11.4,0.17,0.67,22,0.8,9.5,71.4%,8.1,,,0,0,,,,,0.83,11.4,9.5,1,
355,Jeff Smith,NYJ,25,WR,10,0,0.6,0.4,5.7,14.3,0,0.3,23,0.4,5.7,66.7%,9.5,,,0,0,,,,,0.4,14.3,5.7,0,
356,Jack Stoll,PHI,24,TE,11,7,0.73,0.45,5.09,11.2,0,0.27,21,0.5,5.1,62.5%,7,,,0,0,,,,,0.45,11.2,5.09,0,
357,Anthony Firkser,ATL,27,TE,6,1,0.83,0.67,9.17,13.8,0,0.5,22,0.7,9.2,80.0%,11,,,0,0,,,,,0.67,13.8,9.17,0,
358,Durham Smythe,MIA,27,TE,10,10,1,0.7,5.4,7.7,0.1,0.4,14,0.7,5.4,70.0%,5.4,0.2,0.1,0.1,0.1,1,0.5,0.1,0.2,0.9,6.1,5.5,2,
359,Sam Ehlinger,IND,24,QB,2,2,,,,,0,0,,,,,,5.5,27,0,1.5,19,4.9,27,5.5,5.5,4.9,27,0,0.5
360,Myles Gaskin,MIA,25,RB,3,0,2,1.33,9.33,7,0,0,16,1.3,9.3,66.7%,4.7,3.33,8.67,0,0.67,10,2.6,8.7,3.3,4.67,3.9,18,0,
361,Cody Hollister,TEN,29,WR,11,3,0.45,0.27,4.91,18,0,0.18,27,0.3,4.9,60.0%,10.8,,,0,0,,,,,0.27,18,4.91,0,
362,Isaiah Spiller,LAC,21,RB,5,0,0.6,0.6,2.6,4.3,0,0,8,0.6,2.6,100.0%,4.3,3.6,8.2,0,0.4,11,2.3,8.2,3.6,4.2,2.6,10.8,0,
363,Spencer Brown,CAR,24,RB,2,0,2,1,5,5,0,0,9,1,5,50.0%,2.5,4.5,21.5,0,0.5,7,4.8,21.5,4.5,5.5,4.8,26.5,0,
364,Andy Dalton,NOR,35,QB,9,9,,,,,0,0,,,,,,2.56,5.89,0,0.44,14,2.3,5.9,2.6,2.56,2.3,5.89,0,0.33
365,Donald Parham,LAC,25,TE,2,0,2,1.5,26.5,17.7,0,1,24,1.5,26.5,75.0%,13.3,,,0,0,,,,,1.5,17.7,26.5,0,
366,James Proche,BAL,26,WR,9,0,1.11,0.67,5.89,8.8,0,0.33,12,0.7,5.9,60.0%,5.3,,,0,0,,,,,0.67,8.8,5.89,0,
367,Baker Mayfield,CAR,27,QB,7,6,,,,,0,0,,,,,,2.29,7.43,0.14,0.71,17,3.3,7.4,2.3,2.29,3.3,7.43,1,0.86
368,Kenny Golladay,NYG,29,WR,7,3,1.43,0.57,7.29,12.8,0,0.29,15,0.6,7.3,40.0%,5.1,,,0,0,,,,,0.57,12.8,7.29,0,
369,Marcus Jones,NWE,24,DB,11,1,0.18,0.18,4.64,25.5,0.09,0.09,48,0.2,4.6,100.0%,25.5,,,0,0,,,,,0.18,25.5,4.64,1,
370,Albert Okwuegbunam,DEN,24,TE,5,0,2.2,1.4,10,7.1,0,0.4,12,1.4,10,63.6%,4.5,,,0,0,,,,,1.4,7.1,10,0,
371,Ronnie Rivers,LAR,23,RB,4,1,1.25,1.25,7.25,5.8,0,0.25,14,1.3,7.3,100.0%,5.8,2.25,5.25,0,0.25,5,2.3,5.3,2.3,3.5,3.6,12.5,0,
372,Amari Rodgers,GNB,23,WR,10,0,0.8,0.4,5,12.5,0,0.3,22,0.4,5,50.0%,6.3,,,0,0,,,,,0.4,12.5,5,0,0.5
373,Lawrence Cager,2TM,25,TE,5,3,1.8,1,9.8,9.8,0.2,0.6,20,1,9.8,55.6%,5.4,,,0,0,,,,,1,9.8,9.8,1,
374,Kirk Cousins,MIN,34,QB,11,11,,,,,0,0,,,,,,2,4.45,0.18,0.64,17,2.2,4.5,2,2,2.2,4.45,2,0.45
375,Hassan Haskins,TEN,23,RB,11,0,0.27,0.27,0.64,2.3,0,0,5,0.3,0.6,100.0%,2.3,0.91,3.82,0,0.18,9,4.2,3.8,0.9,1.18,3.8,4.45,0,
376,Tre' McKitty,LAC,23,TE,11,5,1.18,0.64,4.45,7,0,0,12,0.6,4.5,53.8%,3.8,,,0,0,,,,,0.64,7,4.45,0,0.09
377,Trayveon Williams,CIN,25,RB,3,0,0.67,0.33,8,24,0,0.33,24,0.3,8,50.0%,12,1.33,8.33,0,0.33,16,6.3,8.3,1.3,1.67,9.8,16.3,0,
378,James Mitchell,DET,23,TE,8,0,0.63,0.63,6,9.6,0.13,0.5,22,0.6,6,100.0%,9.6,,,0,0,,,,,0.63,9.6,6,1,
379,Jared Goff,DET,28,QB,11,11,0.09,0.09,0.45,5,0,0,5,0.1,0.5,100.0%,5,1.91,3.82,0,0.27,10,2,3.8,1.9,2,2.1,4.27,0,0.45
380,Ryan Tannehill,TEN,34,QB,9,9,,,,,0,0,,,,,,2.89,5.22,0.11,0.78,11,1.8,5.2,2.9,2.89,1.8,5.22,1,0.22
381,Zamir White,LVR,23,RB,10,0,,,,,0,0,,,,,,1,4.7,0,0.3,22,4.7,4.7,1,1,4.7,4.7,0,
382,Mitchell Wilcox,CIN,26,TE,11,1,0.55,0.55,4.27,7.8,0,0.09,18,0.5,4.3,100.0%,7.8,,,0,0,,,,,0.55,7.8,4.27,0,
383,Jordan Mason,SFO,23,RB,10,0,,,,,0,0,,,,,,1,4.6,0,0.3,9,4.6,4.6,1,1,4.6,4.6,0,
384,Trey McBride,ARI,23,TE,11,8,1,0.82,4.18,5.1,0,0.09,11,0.8,4.2,81.8%,4.2,,,0,0,,,,,0.82,5.1,4.18,0,0.09
385,Stephen Sullivan,CAR,26,TE,9,0,0.33,0.22,5.11,23,0,0.22,33,0.2,5.1,66.7%,15.3,,,0,0,,,,,0.22,23,5.11,0,
386,Geoff Swaim,TEN,29,TE,11,9,1.09,0.73,4.18,5.8,0.09,0.27,13,0.7,4.2,66.7%,3.8,,,0,0,,,,,0.73,5.8,4.18,1,
387,Trent Taylor,CIN,28,WR,11,1,0.55,0.45,2.55,5.6,0,0,9,0.5,2.5,83.3%,4.7,0.27,1.64,0,0,9,6,1.6,0.3,0.73,5.8,4.18,0,0.18
388,Jordan Wilkins,IND,28,RB,2,0,2.5,2,7.5,3.8,0,0,9,2,7.5,80.0%,3,3,15.5,0,1,9,5.2,15.5,3,5,4.6,23,0,
389,Dwayne Washington,NOR,28,RB,11,0,0.09,0.09,0.64,7,0,0,7,0.1,0.6,100.0%,7,1,3.45,0,0.18,8,3.5,3.5,1,1.09,3.8,4.09,0,
390,N'Keal Harry,CHI,25,WR,3,0,1.67,1.33,14.7,11,0.33,0.67,17,1.3,14.7,80.0%,8.8,,,0,0,,,,,1.33,11,14.7,1,
391,Anthony McFarland Jr.,PIT,23,RB,1,0,2,2,11,5.5,0,1,12,2,11,100.0%,5.5,6,30,0,3,14,5,30,6,8,5.1,41,0,
392,MyCole Pruitt,ATL,30,TE,8,2,0.88,0.75,5,6.7,0.25,0.5,17,0.8,5,85.7%,5.7,,,0,0,,,,,0.75,6.7,5,2,
393,P.J. Walker,CAR,27,QB,6,5,,,,,0,0,,,,,,1,6.5,0,0.5,20,6.5,6.5,1,1,6.5,6.5,0,
394,Grant Calcaterra,PHI,24,TE,9,1,0.22,0.22,4.22,19,0,0.11,40,0.2,4.2,100.0%,19,,,0,0,,,,,0.22,19,4.22,0,
395,Davis Mills,HOU,24,QB,10,10,,,,,0,0,,,,,,1.7,3.8,0.1,0.4,8,2.2,3.8,1.7,1.7,2.2,3.8,1,0.4
396,Steven Sims,PIT,25,WR,6,1,1.67,0.83,3.83,4.6,0,0.33,15,0.8,3.8,50.0%,2.3,1,2.5,0,0.33,11,2.5,2.5,1,1.83,3.5,6.33,0,0.17
397,Mike Thomas,CIN,28,WR,10,2,1,0.2,3.8,19,0,0.1,33,0.2,3.8,20.0%,3.8,,,0,0,,,,,0.2,19,3.8,0,
398,Tyrion Davis-Price,SFO,22,RB,3,0,0.67,0,0,,0,0,0,0,0,0.0%,0,5.33,12.3,0,0.67,20,2.3,12.3,5.3,5.33,2.3,12.3,0,
399,Dax Milne,WAS,23,WR,11,1,0.64,0.55,3.36,6.2,0.09,0.18,12,0.5,3.4,85.7%,5.3,,,0,0,,,,,0.55,6.2,3.36,1,
400,Eric Tomlinson,DEN,30,TE,11,8,0.55,0.27,3.36,12.3,0,0.18,16,0.3,3.4,50.0%,6.2,,,0,0,,,,,0.27,12.3,3.36,0,
401,Kendall Blanton,LAR,27,TE,4,0,0.5,0.5,8.75,17.5,0,0.25,28,0.5,8.8,100.0%,17.5,,,0,0,,,,,0.5,17.5,8.75,0,
402,Tua Tagovailoa,MIA,24,QB,9,9,,,,,0,0,,,,,,2,3.89,0,0.22,18,1.9,3.9,2,2,1.9,3.89,0,0.22
403,Ronald Jones II,KAN,25,RB,1,0,1,1,22,22,0,1,22,1,22,100.0%,22,4,12,0,1,5,3,12,4,5,6.8,34,0,
404,Jimmy Garoppolo,SFO,31,QB,10,9,,,,,0,0,,,,,,2.3,3.3,0.2,1.2,6,1.4,3.3,2.3,2.3,1.4,3.3,2,0.3
405,Montrell Washington,DEN,23,WR,11,1,0.73,0.36,0.18,0.5,0,0,4,0.4,0.2,50.0%,0.3,0.36,2.82,0,0,19,7.8,2.8,0.4,0.73,4.1,3,0,0.36
406,Andre Baccellia,ARI,25,WR,6,0,1.17,0.83,5.33,6.4,0,0.5,11,0.8,5.3,71.4%,4.6,,,0,0,,,,,0.83,6.4,5.33,0,
407,Brevin Jordan,HOU,22,TE,5,1,3.4,1.2,6.4,5.3,0,0.4,16,1.2,6.4,35.3%,1.9,,,0,0,,,,,1.2,5.3,6.4,0,
408,Ke'Shawn Vaughn,TAM,25,RB,9,0,0.22,0.11,1.22,11,0,0.11,11,0.1,1.2,50.0%,5.5,0.89,2.33,0,0.11,6,2.6,2.3,0.9,1,3.6,3.56,0,
409,Chris Evans,CIN,25,RB,10,0,0.3,0.2,3,15,0,0.1,26,0.2,3,66.7%,10,,,0,0,,,,,0.2,15,3,0,
410,Tyrod Taylor,NYG,33,QB,1,0,,,,,0,0,,,,,,3,30,0,3,13,10,30,3,3,10,30,0,1
411,Mitchell Trubisky,PIT,28,QB,5,4,,,,,0,0,,,,,,2.6,5.8,0.2,0.6,9,2.2,5.8,2.6,2.6,2.2,5.8,1,
412,Tyrie Cleveland,DEN,25,WR,6,0,1.17,0.33,4.67,14,0,0.17,16,0.3,4.7,28.6%,4,,,0,0,,,,,0.33,14,4.67,0,
413,Jaelon Darden,TAM,23,WR,11,0,0.18,0.18,2.36,13,0,0.09,25,0.2,2.4,100.0%,13,0.09,0.18,0,0,2,2,0.2,0.1,0.27,9.3,2.55,0,
414,Jalen Nailor,MIN,23,WR,9,0,0.44,0.22,3.11,14,0,0.22,15,0.2,3.1,50.0%,7,,,0,0,,,,,0.22,14,3.11,0,
415,C.J. Ham,MIN,29,FB,11,1,0.45,0.27,1.91,7,0,0.18,12,0.3,1.9,60.0%,4.2,0.18,0.55,0.09,0.18,3,3,0.5,0.2,0.45,5.4,2.45,1,
416,Tim Jones,JAX,24,WR,11,1,0.27,0.18,2.45,13.5,0,0.09,20,0.2,2.5,66.7%,9,,,0,0,,,,,0.18,13.5,2.45,0,
417,Tyler Davis,GNB,25,TE,12,1,0.58,0.33,2.17,6.5,0,0.08,23,0.3,2.2,57.1%,3.7,,,0,0,,,,,0.33,6.5,2.17,0,
418,Ben Ellefson,MIN,26,TE,4,1,0.75,0.75,6.5,8.7,0,0.5,12,0.8,6.5,100.0%,8.7,,,0,0,,,,,0.75,8.7,6.5,0,
419,Luke Farrell,JAX,25,TE,11,0,0.18,0.18,2.36,13,0,0.18,15,0.2,2.4,100.0%,13,,,0,0,,,,,0.18,13,2.36,0,
420,Trace McSorley,ARI,27,QB,3,0,,,,,0,0,,,,,,1.33,8.67,0,0.33,14,6.5,8.7,1.3,1.33,6.5,8.67,0,
421,KaVontae Turpin,DAL,26,WR,11,0,0.18,0.09,0.82,9,0,0,9,0.1,0.8,50.0%,4.5,0.27,1.55,0,0.09,11,5.7,1.5,0.3,0.36,6.5,2.36,0,0.09
422,Trevon Wesco,CHI,27,TE,11,1,0.36,0.18,2.36,13,0,0.09,23,0.2,2.4,50.0%,6.5,,,0,0,,,,,0.18,13,2.36,0,
423,Simi Fehoko,DAL,25,WR,5,0,0.8,0.6,4.8,8,0,0.2,12,0.6,4.8,75.0%,6,,,0,0,,,,,0.6,8,4.8,0,
424,Ryan Griffin,CHI,32,TE,10,0,0.6,0.3,2.4,8,0,0.1,18,0.3,2.4,50.0%,4,,,0,0,,,,,0.3,8,2.4,0,
425,D'Ernest Johnson,CLE,26,RB,9,0,0.33,0.33,0.78,2.3,0,0,7,0.3,0.8,100.0%,2.3,0.44,1.89,0,0.11,7,4.3,1.9,0.4,0.78,3.4,2.67,0,
426,Dezmon Patmon,IND,24,WR,1,0,6,2,24,12,0,1,17,2,24,33.3%,4,,,0,0,,,,,2,12,24,0,
427,Brycen Hopkins,LAR,25,TE,8,0,0.63,0.25,2.88,11.5,0,0.13,12,0.3,2.9,40.0%,4.6,,,0,0,,,,,0.25,11.5,2.88,0,
428,Cole Turner,WAS,22,TE,5,2,1.8,0.4,4.6,11.5,0,0.2,18,0.4,4.6,22.2%,2.6,,,0,0,,,,,0.4,11.5,4.6,0,
