player,pos,age,g_number,week,team,opp,home_away,yds_rec,tgt_rec,yds_2_rec,tgt_2_rec,rec_rec,yds_3_rec,y_r_rec,td_rec,ctch_percent_rec,y_tgt_rec,yds_rus,att_rus,yds_2_rus,att_2_rus,yds_3_rus,y_a_rus,td_rus,att_pas,cmp_pas,att_2_pas,inc_pas,cmp_percent_pas,yds_pas,td_pas,int_pas,pick6_pas,td_percent_pas,int_percent_pas,rate_3_pas,sk_pas,yds_2_pas,sk_percent_pas,y_a_pas,ay_a_pas,any_a_pas,y_c_pas,points
Ko Kieft,TE,24-276,7,7,TAM,CAR,away,18,1,18,1,1,18,18,0,100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Craig Reynolds,RB,26-130,6,7,DET,DAL,away,18,3,18,3,3,18,6,0,100,6,12,4,12,4,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
Melvin Gordon,RB,29-193,7,7,DEN,NYJ,home,17,4,17,4,2,17,8.5,0,50,4.3,33,11,33,11,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Jaylen Warren,RB,23-356,7,7,PIT,MIA,away,17,2,17,2,2,17,8.5,0,100,8.5,7,2,7,2,7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4000000000000004
Nick Chubb,RB,26-300,7,7,CLE,BAL,away,16,3,16,3,2,16,8,0,66.7,5.3,91,16,91,16,91,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7
Mark Ingram,RB,32-303,7,7,NOR,ARI,away,16,3,16,3,3,16,5.3,0,100,5.3,6,4,6,4,6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7
Isaiah Likely,TE,22-188,7,7,BAL,CLE,home,16,1,16,1,1,16,16,0,100,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Braxton Berrios,WR,27-017,7,7,NYJ,DEN,away,15,4,15,4,3,15,5,0,75,3.8,27,2,27,2,27,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
Harrison Bryant,TE,24-183,7,7,CLE,BAL,away,15,2,15,2,2,15,7.5,0,100,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Najee Harris,RB,24-228,7,7,PIT,MIA,away,15,4,15,4,3,15,5,0,75,3.8,65,17,65,17,65,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
Matt Breida,RB,27-237,7,7,NYG,JAX,away,14,1,14,1,1,14,14,0,100,14,19,4,19,4,19,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8000000000000003
N Keal Harry,WR,24-311,7,7,CHI,NWE,away,14,1,14,1,1,14,14,0,100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000001
Kendall Hinton,WR,25-246,7,7,DEN,NYJ,home,14,1,14,1,1,14,14,0,100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000001
Tom Kennedy,WR,26-086,6,7,DET,DAL,away,14,3,14,3,2,14,7,0,66.7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
Amari Rodgers,WR,23-030,7,7,GNB,WAS,away,14,3,14,3,2,14,7,0,66.7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
Mitchell Wilcox,TE,25-350,7,7,CIN,ATL,home,14,2,14,2,2,14,7,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
Daniel Bellinger,TE,22-031,7,7,NYG,JAX,away,13,1,13,1,1,13,13,0,100,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Brian Robinson Jr,RB,23-215,7,7,WAS,GNB,home,13,2,13,2,2,13,6.5,0,100,6.5,73,20,73,20,73,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.600000000000001
Hunter Henry,TE,27-321,7,7,NWE,CHI,home,12,2,12,2,1,12,12,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Josh Jacobs,RB,24-254,6,7,LVR,HOU,home,12,4,12,4,3,12,4,0,75,3,143,20,143,20,143,7.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
D K Metcalf,WR,24-313,7,7,SEA,LAC,away,12,2,12,2,1,12,12,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Cam Sims,WR,26-290,7,7,WAS,GNB,home,12,2,12,2,1,12,12,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Keenan Allen,WR,30-179,7,7,LAC,SEA,home,11,2,11,2,2,11,5.5,0,100,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Rex Burkhead,RB,32-113,6,7,HOU,LVR,away,11,6,11,6,5,11,2.2,0,83.3,1.8,8,2,8,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4
Noah Gray,TE,23-176,7,7,KAN,SFO,away,10,1,10,1,1,10,10,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Derrick Henry,RB,28-292,6,7,TEN,IND,home,10,3,10,3,3,10,3.3,0,100,3.3,128,30,128,30,128,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3
Chuba Hubbard,RB,23-134,7,7,CAR,TAM,home,10,3,10,3,2,10,5,0,66.7,3.3,63,9,63,9,63,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3
Drake London,WR,21-091,7,7,ATL,CIN,away,9,1,9,1,1,9,9,0,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Kyle Pitts,TE,22-017,7,7,ATL,CIN,away,9,5,9,5,3,9,3,0,60,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
Jody Fortson,TE,26-320,7,7,KAN,SFO,away,8,2,8,2,1,8,8,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Sony Michel,RB,27-248,7,7,LAC,SEA,home,8,3,8,3,1,8,8,0,33.3,2.7,5,2,5,2,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Samaje Perine,RB,27-037,7,7,CIN,ATL,home,8,2,8,2,2,8,4,0,100,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Josh Reynolds,WR,27-249,6,7,DET,DAL,away,8,2,8,2,1,8,8,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Kyle Rudolph,TE,32-348,7,7,TAM,CAR,away,8,1,8,1,1,8,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Laviska Shenault Jr,WR,24-018,7,7,CAR,TAM,home,8,1,8,1,1,8,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Rachaad White,RB,23-284,7,7,TAM,CAR,away,8,2,8,2,1,8,8,0,50,4,24,6,24,6,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7
Ameer Abdullah,RB,29-132,6,7,LVR,HOU,home,7,2,7,2,2,7,3.5,0,100,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
David Bell,WR,21-313,7,7,CLE,BAL,away,7,1,7,1,1,7,7,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Noah Fant,TE,24-337,7,7,SEA,LAC,away,7,3,7,3,1,7,7,0,33.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Jake Ferguson,TE,23-278,7,7,DAL,DET,home,7,1,7,1,1,7,7,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Leonard Fournette,RB,27-278,7,7,TAM,CAR,away,7,3,7,3,2,7,3.5,0,66.7,2.3,19,8,19,8,19,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6000000000000005
Tim Jones,WR,24-160,7,7,JAX,NYG,home,7,1,7,1,1,7,7,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
DeeJay Dallas,RB,24-037,7,7,SEA,LAC,away,6,2,6,2,2,6,3,0,100,3,35,6,35,6,35,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
Kylen Granson,TE,24-210,7,7,IND,TEN,away,6,1,6,1,1,6,6,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Connor Heyward,TE,23-274,7,7,PIT,MIA,away,6,1,6,1,1,6,6,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Ty Johnson,RB,25-036,7,7,NYJ,DEN,away,6,1,6,1,1,6,6,0,100,6,3,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4000000000000001
Scott Miller,WR,25-084,7,7,TAM,CAR,away,6,2,6,2,2,6,3,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Greg Dortch,WR,24-144,7,7,ARI,NOR,home,5,1,5,1,1,5,5,1,100,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Travis Etienne,RB,23-270,7,7,JAX,NYG,home,5,5,5,5,1,5,5,0,20,1,114,14,114,14,114,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4
Ryan Griffin,TE,32-286,7,7,CHI,NWE,away,5,1,5,1,1,5,5,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hassan Haskins,RB,22-331,6,7,TEN,IND,home,5,1,5,1,1,5,5,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Peyton Hendershot,TE,23-183,7,7,DAL,DET,home,5,2,5,2,2,5,2.5,1,100,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
Jason Moore,WR,27-122,7,7,LAC,SEA,home,5,2,5,2,1,5,5,0,50,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C J Uzomah,TE,29-282,7,7,NYJ,DEN,away,5,2,5,2,1,5,5,0,50,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KJ Hamler,WR,23-107,7,7,DEN,NYJ,home,4,4,4,4,1,4,4,0,25,1,14,1,14,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3000000000000003
Kareem Hunt,RB,27-078,7,7,CLE,BAL,away,4,2,4,2,1,4,4,0,50,2,4,5,4,5,4,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
Dax Milne,WR,23-122,7,7,WAS,GNB,home,4,1,4,1,1,4,4,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Denzel Mims,WR,25-013,7,7,NYJ,DEN,away,4,2,4,2,1,4,4,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Jonnu Smith,TE,27-063,7,7,NWE,CHI,home,4,3,4,3,1,4,4,0,33.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Amon Ra St Brown,WR,22-364,6,7,DET,DAL,away,4,1,4,1,1,4,4,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Samori Toure,WR,24-213,7,7,GNB,WAS,away,4,1,4,1,1,4,4,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Justin Watson,WR,26-202,7,7,KAN,SFO,away,4,2,4,2,1,4,4,1,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
Jamaal Williams,RB,27-203,6,7,DET,DAL,away,4,1,4,1,1,4,4,0,100,4,79,15,79,15,79,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
Jelani Woods,TE,24-014,7,7,IND,TEN,away,4,2,4,2,1,4,4,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Taysom Hill,TE,32-058,7,7,NOR,ARI,away,3,1,3,1,1,3,3,1,100,3,9,3,9,3,9,3,0,2,2,2,0,100,48,0,0,0,0,0,118.7,0,0,0,24,24,24,24,9.620000000000001
Mason Kinsey,WR,24-055,6,7,TEN,IND,home,3,1,3,1,1,3,3,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Ian Thomas,TE,26-139,7,7,CAR,TAM,home,3,1,3,1,1,3,3,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Damien Harris,RB,25-255,7,7,NWE,CHI,home,2,2,2,2,1,2,2,0,50,1,8,3,8,3,8,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Richie James,WR,27-048,7,7,NYG,JAX,away,2,2,2,2,1,2,2,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Dante Pettis,WR,27-001,7,7,CHI,NWE,away,2,1,2,1,1,2,2,0,100,2,29,1,29,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6000000000000005
Jaelon Darden,WR,23-282,7,7,TAM,CAR,away,1,1,1,1,1,1,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Nelson Agholor,WR,29-153,7,7,NWE,CHI,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie Anderson,WR,29-164,7,7,ARI,NOR,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Andrews,TE,27-047,7,7,BAL,CLE,home,0,2,0,2,0,0,0,0,0,0,4,1,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Andrew Beck,FB,26-161,7,7,DEN,NYJ,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey Davis,WR,27-285,7,7,NYJ,DEN,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrion Davis Price,RB,22-000,7,7,SFO,KAN,home,0,2,0,2,0,0,0,0,0,0,4,2,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Romeo Doubs,WR,22-193,7,7,GNB,WAS,away,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenyan Drake,RB,28-270,7,7,BAL,CLE,home,0,1,0,1,0,0,0,0,0,0,5,11,5,11,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Kenneth Walker III,RB,22-003,7,7,SEA,LAC,away,0,0,0,0,0,0,0,0,0,0,167,23,167,23,167,7.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7
Daniel Jones,QB,25-149,7,7,NYG,JAX,away,0,0,0,0,0,0,0,0,0,0,107,11,107,11,107,9.7,1,30,19,30,11,63.3,202,1,0,0,3.3,0,94,1,2,3.23,6.7,7.4,7.1,10.6,28.78
Justin Fields,QB,23-233,7,7,CHI,NWE,away,0,0,0,0,0,0,0,0,0,0,82,14,82,14,82,5.9,1,21,13,21,8,61.9,179,1,1,0,4.8,4.8,85.2,4,32,16,8.5,7.33,4.88,13.8,24.36
Breece Hall,RB,21-145,7,7,NYJ,DEN,away,0,0,0,0,0,0,0,0,0,0,72,4,72,4,72,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2
Gus Edwards,RB,27-193,7,7,BAL,CLE,home,0,0,0,0,0,0,0,0,0,0,66,16,66,16,66,4.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6
David Montgomery,RB,25-139,7,7,CHI,NWE,away,0,0,0,0,0,0,0,0,0,0,62,15,62,15,62,4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2
Lamar Jackson,QB,25-289,7,7,BAL,CLE,home,0,0,0,0,0,0,0,0,0,0,59,10,59,10,59,5.9,0,16,9,16,7,56.3,120,0,0,0,0,0,80.2,3,26,15.79,7.5,7.5,4.95,13.3,10.7
Ezekiel Elliott,RB,27-093,7,7,DAL,DET,home,0,0,0,0,0,0,0,0,0,0,57,15,57,15,57,3.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7
Jeff Wilson,RB,26-341,7,7,SFO,KAN,home,0,0,0,0,0,0,0,0,0,0,54,7,54,7,54,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
Tyler Allgeier,RB,22-191,7,7,ATL,CIN,away,0,0,0,0,0,0,0,0,0,0,50,16,50,16,50,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Isiah Pacheco,RB,22-235,7,7,KAN,SFO,away,0,0,0,0,0,0,0,0,0,0,43,8,43,8,43,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3
Clyde Edwards Helaire,RB,23-195,7,7,KAN,SFO,away,0,0,0,0,0,0,0,0,0,0,32,6,32,6,32,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
Marcus Mariota,QB,28-358,7,7,ATL,CIN,away,0,0,0,0,0,0,0,0,0,0,31,6,31,6,31,5.2,0,13,8,13,5,61.5,124,1,0,0,7.7,0,118.7,3,17,18.75,9.5,11.08,7.94,15.5,12.06
Kyler Murray,QB,25-074,7,7,ARI,NOR,home,0,0,0,0,0,0,0,0,0,0,30,7,30,7,30,4.3,0,29,20,29,9,69,204,1,0,0,3.4,0,100.4,2,15,6.45,7,7.72,6.74,10.2,15.16
Justice Hill,RB,24-343,7,7,BAL,CLE,home,0,0,0,0,0,0,0,0,0,0,26,5,26,5,26,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
Mac Jones,QB,24-049,7,7,NWE,CHI,home,0,0,0,0,0,0,0,0,0,0,24,3,24,3,24,8,0,6,3,6,3,50,13,0,1,0,0,16.7,16.7,0,0,0,2.2,-5.33,-5.33,4.3,1.9200000000000004
Latavius Murray,RB,32-278,7,7,DEN,NYJ,home,0,0,0,0,0,0,0,0,0,0,24,8,24,8,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
Zach Wilson,QB,23-081,7,7,NYJ,DEN,away,0,0,0,0,0,0,0,0,0,0,24,4,24,4,24,6,0,26,16,26,10,61.5,121,0,0,0,0,0,72.8,3,16,10.34,4.7,4.65,3.62,7.6,7.24
Mike Boone,RB,27-085,7,7,DEN,NYJ,home,0,0,0,0,0,0,0,0,0,0,23,4,23,4,23,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3000000000000003
Justin Herbert,QB,24-227,7,7,LAC,SEA,home,0,0,0,0,0,0,0,0,0,0,22,3,22,3,22,7.3,0,51,33,51,18,64.7,293,2,1,0,3.9,2,84.8,3,17,5.56,5.7,5.65,5.02,8.9,20.92
Caleb Huntley,RB,24-038,7,7,ATL,CIN,away,0,0,0,0,0,0,0,0,0,0,22,6,22,6,22,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Andy Dalton,QB,34-356,7,7,NOR,ARI,away,0,0,0,0,0,0,0,0,0,0,21,4,21,4,21,5.3,0,47,30,47,17,63.8,361,4,3,2,8.5,6.4,89.1,0,0,0,7.7,6.51,6.51,12,29.54
Joe Burrow,QB,25-317,7,7,CIN,ATL,home,0,0,0,0,0,0,0,0,0,0,20,3,20,3,20,6.7,1,42,34,42,8,81,481,3,0,0,7.1,0,138.2,3,22,6.67,11.5,12.88,11.53,14.1,39.24
Kenny Pickett,QB,24-139,7,7,PIT,MIA,away,0,0,0,0,0,0,0,0,0,0,20,3,20,3,20,6.7,0,44,32,44,12,72.7,257,1,3,0,2.3,6.8,66.2,2,11,4.35,5.8,3.23,2.85,8,13.280000000000001
DJ Turner,WR,25-278,6,7,LVR,HOU,home,0,0,0,0,0,0,0,0,0,0,20,3,20,3,20,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jacoby Brissett,QB,29-316,7,7,CLE,BAL,away,0,0,0,0,0,0,0,0,0,0,18,3,18,3,18,6,0,27,22,27,5,81.5,258,0,0,0,0,0,106.5,5,35,15.63,9.6,9.56,6.97,11.7,12.120000000000001
Chase Edmonds,RB,26-193,7,7,MIA,PIT,home,0,0,0,0,0,0,0,0,0,0,17,7,17,7,17,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
AJ Dillon,RB,24-174,7,7,GNB,WAS,away,0,0,0,0,0,0,0,0,0,0,15,4,15,4,15,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Tua Tagovailoa,QB,24-235,7,7,MIA,PIT,home,0,0,0,0,0,0,0,0,0,0,15,4,15,4,15,3.8,0,35,21,35,14,60,261,1,0,0,2.9,0,92.7,0,0,0,7.5,8.03,8.03,12.4,15.94
Brett Rypien,QB,26-106,7,7,DEN,NYJ,home,0,0,0,0,0,0,0,0,0,0,9,3,9,3,9,3,0,46,24,46,22,52.2,225,0,1,0,0,2.2,56.9,1,6,2.13,4.9,3.91,3.7,9.4,8.9
Trestan Ebner,RB,23-295,7,7,CHI,NWE,away,0,0,0,0,0,0,0,0,0,0,8,3,8,3,8,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Geno Smith,QB,32-013,7,7,SEA,LAC,away,0,0,0,0,0,0,0,0,0,0,7,4,7,4,7,1.8,0,27,20,27,7,74.1,210,2,1,0,7.4,3.7,105.5,2,19,6.9,7.8,7.59,6.41,10.5,16.1
Jamycal Hasty,RB,26-041,7,7,JAX,NYG,home,0,0,0,0,0,0,0,0,0,0,6,1,6,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001
Ryan Tannehill,QB,34-088,6,7,TEN,IND,home,0,0,0,0,0,0,0,0,0,0,6,4,6,4,6,1.5,0,20,13,20,7,65,132,0,0,0,0,0,83.7,2,16,9.09,6.6,6.6,5.27,10.2,5.880000000000001
D Wayne Eskridge,WR,25-214,7,7,SEA,LAC,away,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Jared Goff,QB,28-009,6,7,DET,DAL,away,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,4,0,26,21,26,5,80.8,228,0,2,0,0,7.7,71.2,5,33,16.13,8.8,5.31,3.39,10.9,7.520000000000001
Taylor Heinicke,QB,29-222,7,7,WAS,GNB,home,0,0,0,0,0,0,0,0,0,0,4,2,4,2,4,2,0,33,20,33,13,60.6,201,2,1,1,6.1,3,85.5,1,3,2.94,6.1,5.94,5.68,10.1,15.440000000000001
Dontrell Hilliard,RB,27-239,6,7,TEN,IND,home,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
J D McKissic,RB,29-069,7,7,WAS,GNB,home,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Avery Williams,RB,24-100,7,7,ATL,CIN,away,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Deon Jackson,RB,23-247,7,7,IND,TEN,away,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004
Trevor Lawrence,QB,23-017,7,7,JAX,NYG,home,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,0.8,1,43,22,43,21,51.2,310,0,0,0,0,0,74.8,0,0,0,7.2,7.21,7.21,14.1,18.7
KaVontae Turpin,WR,26-082,7,7,DAL,DET,home,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004
Jimmy Garoppolo,QB,30-355,7,7,SFO,KAN,home,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,37,25,37,12,67.6,303,2,1,0,5.4,2.7,99.3,5,26,11.9,8.2,8.05,6.48,12.1,19.32
Justin Jackson,RB,26-184,6,7,DET,DAL,away,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
