,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
275,Malik Davis,DAL,24,RB,8,0,0.63,0.5,5,10,0,0.38,14,0.5,5,80.0%,8,2.88,12.9,0.13,0.5,23,4.5,12.9,2.9,3.38,5.3,17.9,1,
276,Tom Kennedy,DET,26,WR,7,1,2.14,1.14,20.1,17.6,0,1,44,1.1,20.1,53.3%,9.4,,,0,0,,,,,1.14,17.6,20.1,0,
277,Brock Wright,DET,24,TE,13,7,1.23,1,10.8,10.8,0.08,0.69,25,1,10.8,81.3%,8.8,,,0,0,,,,,1,10.8,10.8,1,
278,Jake Ferguson,DAL,23,TE,13,7,1.46,1.23,10.7,8.7,0.15,0.54,30,1.2,10.7,84.2%,7.3,,,0,0,,,,,1.23,8.7,10.7,2,
279,C.J. Uzomah,NYJ,29,TE,12,10,1.42,1.25,11.4,9.1,0,0.42,31,1.3,11.4,88.2%,8.1,,,0,0,,,,,1.25,9.1,11.4,0,
280,DeSean Jackson,BAL,36,WR,4,1,2.5,1.75,33.5,19.1,0,1,62,1.8,33.5,70.0%,13.4,,,0,0,,,,,1.75,19.1,33.5,0,
281,Justin Herbert,LAC,24,QB,13,13,0.15,0.15,-0.77,-5,0,0,-2,0.2,-0.8,100.0%,-5,3.46,11,0,1.08,23,3.2,11,3.5,3.62,2.8,10.2,0,0.46
282,Tanner Hudson,NYG,28,TE,11,0,1.36,0.91,12,13.2,0,0.73,27,0.9,12,66.7%,8.8,,,0,0,,,,,0.91,13.2,12,0,
283,Josh Oliver,BAL,25,TE,13,5,1.38,0.85,10,11.8,0.15,0.54,40,0.8,10,61.1%,7.2,,,0,0,,,,,0.85,11.8,10,2,
284,A.J. Green,ARI,34,WR,11,7,3.45,1.73,11.6,6.7,0.09,0.82,18,1.7,11.6,50.0%,3.4,,,0,0,,,,,1.73,6.7,11.6,1,
285,Khalil Shakir,BUF,22,WR,11,2,1.55,0.73,11.6,16,0.09,0.55,31,0.7,11.6,47.1%,7.5,,,0,0,,,,,0.73,16,11.6,1,
286,Kadarius Toney,2TM,23,WR,5,2,2.2,1.6,13.8,8.6,0.2,0.8,23,1.6,13.8,72.7%,6.3,0.8,11.2,0,0.4,32,14,11.2,0.8,2.4,10.4,25,1,
287,Cedrick Wilson Jr.,MIA,27,WR,12,0,1.33,0.92,9.58,10.5,0,0.58,20,0.9,9.6,68.8%,7.2,0.08,0.67,0,0,8,8,0.7,0.1,1,10.3,10.3,0,
288,Dare Ogunbowale,HOU,28,RB,13,1,1.31,1,7.31,7.3,0,0.31,23,1,7.3,76.5%,5.6,0.62,2.08,0.08,0.23,9,3.4,2.1,0.6,1.62,5.8,9.38,1,
289,O.J. Howard,HOU,28,TE,12,9,1.75,0.75,9.92,13.2,0.17,0.42,24,0.8,9.9,42.9%,5.7,,,0,0,,,,,0.75,13.2,9.92,2,
290,Dan Arnold,JAX,27,TE,13,0,0.85,0.62,9.08,14.8,0,0.31,26,0.6,9.1,72.7%,10.7,,,0,0,,,,,0.62,14.8,9.08,0,
291,Avery Williams,ATL,24,RB,13,3,0.69,0.62,2.69,4.4,0,0.08,10,0.6,2.7,88.9%,3.9,1.08,6.38,0.08,0.31,21,5.9,6.4,1.1,1.69,5.4,9.08,1,0.08
292,Pharaoh Brown,2TM,28,TE,12,7,1.67,1,9.75,9.8,0,0.5,30,1,9.8,60.0%,5.9,,,0,0,,,,,1,9.8,9.75,0,
293,Johnny Mundt,MIN,28,TE,13,9,1.46,1.31,9,6.9,0.08,0.62,17,1.3,9,89.5%,6.2,,,0,0,,,,,1.31,6.9,9,1,
294,Jack Stoll,PHI,24,TE,13,9,1,0.77,9,11.7,0,0.38,26,0.8,9,76.9%,9,,,0,0,,,,,0.77,11.7,9,0,
295,Eric Saubert,DEN,28,TE,13,5,1.46,0.85,8.69,10.3,0.08,0.31,25,0.8,8.7,57.9%,5.9,,,0,0,,,,,0.85,10.3,8.69,1,
296,Jalen Reagor,MIN,23,WR,13,0,0.69,0.46,6.69,14.5,0.08,0.31,38,0.5,6.7,66.7%,9.7,0.15,1.92,0,0.08,17,12.5,1.9,0.2,0.62,14,8.62,1,0.23
297,Darrel Williams,ARI,27,RB,6,0,1.33,0.67,1.5,2.3,0,0,6,0.7,1.5,50.0%,1.1,3.5,17,0.17,1.33,30,4.9,17,3.5,4.17,4.4,18.5,1,
298,Amari Rodgers,2TM,23,,12,0,1.08,0.67,8.92,13.4,0.08,0.58,28,0.7,8.9,61.5%,8.2,0.08,0.25,0,0,3,3,0.3,0.1,0.75,12.2,9.17,1,0.42
299,Gary Brightwell,NYG,23,RB,13,0,0.38,0.31,2.77,9,0,0.31,12,0.3,2.8,80.0%,7.2,1.08,5.62,0.08,0.38,15,5.2,5.6,1.1,1.38,6.1,8.38,1,
300,John Bates,WAS,25,TE,12,5,1.83,1.17,9,7.7,0.08,0.33,20,1.2,9,63.6%,4.9,,,0,0,,,,,1.17,7.7,9,1,0.08
301,Jody Fortson,KAN,27,TE,12,1,1,0.75,9,12,0.17,0.5,40,0.8,9,75.0%,9,,,0,0,,,,,0.75,12,9,2,0.08
302,Anthony Schwartz,CLE,22,WR,11,1,0.91,0.36,4.64,12.8,0,0.18,19,0.4,4.6,40.0%,5.1,0.36,5.18,0.09,0.18,31,14.3,5.2,0.4,0.73,13.5,9.82,1,0.09
303,Benny Snell Jr.,PIT,24,RB,13,0,0.15,0.15,1.31,8.5,0,0.08,11,0.2,1.3,100.0%,8.5,1.54,6.92,0.08,0.46,16,4.5,6.9,1.5,1.69,4.9,8.23,1,
304,Josiah Deguara,GNB,25,TE,13,1,1,0.85,8.15,9.6,0,0.31,25,0.8,8.2,84.6%,8.2,,,0,0,,,,,0.85,9.6,8.15,0,
305,Connor Heyward,PIT,23,TE,13,0,0.77,0.69,8.15,11.8,0.08,0.31,45,0.7,8.2,90.0%,10.6,,,0,0,,,,,0.69,11.8,8.15,1,
306,David Sills,NYG,26,WR,9,5,1.89,1.22,11.8,9.6,0,0.78,24,1.2,11.8,64.7%,6.2,,,0,0,,,,,1.22,9.6,11.8,0,
307,Ross Dwelley,SFO,27,TE,12,0,0.42,0.25,8.75,35,0.08,0.25,56,0.3,8.8,60.0%,21,,,0,0,,,,,0.25,35,8.75,1,
308,Zach Gentry,PIT,26,TE,13,10,1.54,1.23,8,6.5,0,0.38,32,1.2,8,80.0%,5.2,,,0,0,,,,,1.23,6.5,8,0,
309,Alec Ingold,MIA,26,FB,13,11,1.38,1.08,7.54,7,0.08,0.31,17,1.1,7.5,77.8%,5.4,0.38,0.46,0.08,0.31,2,1.2,0.5,0.4,1.46,5.5,8,2,
310,Tommy Tremble,CAR,22,TE,13,3,1.77,0.85,7.77,9.2,0.15,0.31,29,0.8,7.8,47.8%,4.4,,,0,0,,,,,0.85,9.2,7.77,2,0.08
311,Marlon Mack,2TM,26,,5,0,1,0.8,14.6,18.3,0.2,0.2,66,0.8,14.6,80.0%,14.6,1.4,5,0,0,7,3.6,5,1.4,2.2,8.9,19.6,1,
312,River Cracraft,MIA,28,WR,9,0,1.44,0.89,10.8,12.1,0.22,0.89,22,0.9,10.8,61.5%,7.5,,,0,0,,,,,0.89,12.1,10.8,2,
313,Ryan Tannehill,TEN,34,QB,11,11,,,,,0,0,,,,,,2.82,8.82,0.09,1,17,3.1,8.8,2.8,2.82,3.1,8.82,1,0.27
314,Zach Wilson,NYJ,23,QB,7,7,0.14,0.14,0.29,2,0.14,0.14,2,0.1,0.3,100.0%,2,3.43,13.4,0.14,0.86,18,3.9,13.4,3.4,3.57,3.8,13.7,2,0.14
315,Pierre Strong,NWE,24,RB,11,0,0.18,0.18,1.82,10,0,0.09,16,0.2,1.8,100.0%,10,0.55,6.82,0.09,0.27,44,12.5,6.8,0.5,0.73,11.9,8.64,1,
316,Breshad Perriman,TAM,29,WR,9,2,1.89,0.89,11.2,12.6,0.11,0.44,28,0.9,11.2,47.1%,5.9,0.22,-0.78,0,0,0,-3.5,-0.8,0.2,1.11,9.4,10.4,1,0.22
317,Dak Prescott,DAL,29,QB,8,8,,,,,0,0,,,,,,3.13,11.8,0.13,1.25,25,3.8,11.8,3.1,3.13,3.8,11.8,1,0.25
318,N'Keal Harry,CHI,25,WR,4,0,1.5,1.25,23.3,18.6,0.25,0.75,49,1.3,23.3,83.3%,15.5,,,0,0,,,,,1.25,18.6,23.3,1,
319,Bryce Perkins,LAR,26,QB,4,1,,,,,0,0,,,,,,4.5,23,0,1.5,23,5.1,23,4.5,4.5,5.1,23,0,
320,Brandon Bolden,LVR,32,RB,12,0,0.75,0.75,4.75,6.3,0.08,0.17,18,0.8,4.8,100.0%,6.3,0.67,2.83,0,0.08,12,4.3,2.8,0.7,1.42,5.4,7.58,1,
321,Patrick Ricard,BAL,28,FB,13,12,1,0.85,5.69,6.7,0,0.08,19,0.8,5.7,84.6%,5.7,0.46,1.23,0,0.38,5,2.7,1.2,0.5,1.31,5.3,6.92,0,
322,Michael Bandy,LAC,25,WR,10,2,2.1,1,8.9,8.9,0,0.5,25,1,8.9,47.6%,4.2,,,0,0,,,,,1,8.9,8.9,0,
323,Derek Carr,LVR,31,QB,13,13,,,,,0,0,,,,,,1.62,6.77,0,0.69,20,4.2,6.8,1.6,1.62,4.2,6.77,0,0.23
324,Darrynton Evans,CHI,24,RB,4,0,0.25,0.25,8.25,33,0,0.25,33,0.3,8.3,100.0%,33,3,13.8,0,0.75,21,4.6,13.8,3,3.25,6.8,22,0,
325,Armani Rogers,WAS,25,TE,10,3,0.6,0.5,6.4,12.8,0,0.4,23,0.5,6.4,83.3%,10.7,0.1,2.4,0,0.1,24,24,2.4,0.1,0.6,14.7,8.8,0,
326,Steven Sims,PIT,25,WR,8,1,2,1.13,6.63,5.9,0,0.5,15,1.1,6.6,56.3%,3.3,1.25,4.38,0,0.38,11,3.5,4.4,1.3,2.38,4.6,11,0,0.25
327,Mac Jones,NWE,24,QB,10,10,,,,,0,0,,,,,,3.5,8.7,0.1,0.9,15,2.5,8.7,3.5,3.5,2.5,8.7,1,0.5
328,Keelan Cole,LVR,29,WR,10,3,1.6,0.7,8.6,12.3,0,0.6,21,0.7,8.6,43.8%,5.4,,,0,0,,,,,0.7,12.3,8.6,0,0.1
329,Peyton Hendershot,DAL,23,TE,13,1,1.08,0.77,6.38,8.3,0.08,0.54,29,0.8,6.4,71.4%,5.9,0.08,0.15,0.08,0.08,2,2,0.2,0.1,0.85,7.7,6.54,2,0.08
330,Samori Toure,GNB,24,WR,7,2,1.43,0.71,11.7,16.4,0.14,0.29,37,0.7,11.7,50.0%,8.2,,,0,0,,,,,0.71,16.4,11.7,1,0.14
331,Grant Calcaterra,PHI,24,TE,11,2,0.64,0.45,7.36,16.2,0,0.27,40,0.5,7.4,71.4%,11.6,,,0,0,,,,,0.45,16.2,7.36,0,
332,Ko Kieft,TAM,24,TE,13,9,0.69,0.54,6.15,11.4,0.08,0.38,19,0.5,6.2,77.8%,8.9,,,0,0,,,,,0.54,11.4,6.15,1,
333,Anthony Firkser,ATL,27,TE,7,1,1,0.86,11.3,13.2,0,0.57,22,0.9,11.3,85.7%,11.3,,,0,0,,,,,0.86,13.2,11.3,0,
334,Gunner Olszewski,PIT,26,WR,12,1,0.5,0.33,4.17,12.5,0,0.08,31,0.3,4.2,66.7%,8.3,0.42,2.42,0,0.08,18,5.8,2.4,0.4,0.75,8.8,6.58,0,0.17
335,Carson Wentz,WAS,30,QB,6,6,,,,,0,0,,,,,,3.17,13.2,0,0.5,18,4.2,13.2,3.2,3.17,4.2,13.2,0,1
336,Brevin Jordan,HOU,22,TE,7,2,3.14,1.43,11.1,7.8,0,0.57,20,1.4,11.1,45.5%,3.5,,,0,0,,,,,1.43,7.8,11.1,0,
337,Kyle Philips,TEN,23,WR,4,0,3.25,2,19.5,9.8,0,0.75,21,2,19.5,61.5%,6,,,0,0,,,,,2,9.8,19.5,0,0.5
338,Trent Taylor,CIN,28,WR,13,1,0.77,0.46,4.77,10.3,0,0.08,34,0.5,4.8,60.0%,6.2,0.31,1.15,0,0,9,3.8,1.2,0.3,0.77,7.7,5.92,0,0.15
339,Jonathan Williams,WAS,28,RB,9,0,,,,,0,0,,,,,,1.22,8.56,0,0.56,23,7,8.6,1.2,1.22,7,8.56,0,
340,Keaontay Ingram,ARI,23,RB,8,0,0.25,0.25,2.88,11.5,0,0.13,24,0.3,2.9,100.0%,11.5,2.75,6.63,0.13,0.38,13,2.4,6.6,2.8,3,3.2,9.5,1,
341,Durham Smythe,MIA,27,TE,12,11,1,0.75,6.25,8.3,0.08,0.42,19,0.8,6.3,75.0%,6.3,0.17,0.08,0.08,0.08,1,0.5,0.1,0.2,0.92,6.9,6.33,2,
342,Parker Hesse,ATL,27,TE,13,4,0.69,0.54,5.77,10.7,0,0.38,22,0.5,5.8,77.8%,8.3,,,0,0,,,,,0.54,10.7,5.77,0,
343,Jalen Virgil,DEN,24,WR,5,1,0.8,0.4,15,37.5,0.2,0.4,66,0.4,15,50.0%,18.8,,,0,0,,,,,0.4,37.5,15,1,0.2
344,Malcolm Brown,LAR,29,RB,7,0,0.57,0.57,5,8.8,0,0.29,13,0.6,5,100.0%,8.8,2.14,5.57,0,0,10,2.6,5.6,2.1,2.71,3.9,10.6,0,
345,Trey McBride,ARI,23,TE,12,9,1.42,1,6.17,6.2,0,0.17,15,1,6.2,70.6%,4.4,,,0,0,,,,,1,6.2,6.17,0,0.08
346,Kevin White,NOR,30,WR,7,2,0.71,0.29,10.6,37,0,0.29,64,0.3,10.6,40.0%,14.8,,,0,0,,,,,0.29,37,10.6,0,
347,Cam Sims,WAS,26,WR,13,3,1.23,0.54,5.62,10.4,0,0.31,21,0.5,5.6,43.8%,4.6,,,0,0,,,,,0.54,10.4,5.62,0,
348,Tyler Huntley,BAL,24,QB,3,1,,,,,0,0,,,,,,6.33,24,0.33,2,14,3.8,24,6.3,6.33,3.8,24,1,0.33
349,Velus Jones Jr.,CHI,25,WR,8,0,0.63,0.38,3,8,0.13,0.25,10,0.4,3,60.0%,4.8,0.75,6,0,0.38,18,8,6,0.8,1.13,8,9,1,0.25
350,Malik Willis,TEN,23,QB,6,2,,,,,0,0,,,,,,3.17,12,0,0.5,17,3.8,12,3.2,3.17,3.8,12,0,0.33
351,Tevin Coleman,SFO,29,RB,5,0,0.6,0.6,8.8,14.7,0.2,0.4,30,0.6,8.8,100.0%,14.7,2.4,5.2,0.2,0.4,14,2.2,5.2,2.4,3,4.7,14,2,
352,Quintin Morris,BUF,23,TE,11,1,0.91,0.64,6.36,10,0,0.45,26,0.6,6.4,70.0%,7,,,0,0,,,,,0.64,10,6.36,0,0.09
353,Matt Ryan,IND,37,QB,11,11,,,,,0,0,,,,,,2.18,6.36,0.09,0.82,39,2.9,6.4,2.2,2.18,2.9,6.36,1,1.27
354,Tyrod Taylor,NYG,33,QB,2,0,,,,,0,0,,,,,,2.5,35,0,2.5,32,14,35,2.5,2.5,14,35,0,1
355,Mitchell Wilcox,CIN,26,TE,13,2,0.69,0.62,5.38,8.8,0,0.23,18,0.6,5.4,88.9%,7.8,,,0,0,,,,,0.62,8.8,5.38,0,
356,D'Wayne Eskridge,SEA,25,WR,10,0,1.3,0.7,5.8,8.3,0,0.4,16,0.7,5.8,53.8%,4.5,0.2,1,0,0,6,5,1,0.2,0.9,7.6,6.8,0,
357,Phillip Lindsay,IND,28,RB,3,0,2.67,2,6.33,3.2,0,0,7,2,6.3,75.0%,2.4,5,16.3,0,0.33,15,3.3,16.3,5,7,3.2,22.7,0,
358,Giovanni Ricci,CAR,26,TE,11,3,0.73,0.64,6.18,9.7,0,0.18,16,0.6,6.2,87.5%,8.5,,,0,0,,,,,0.64,9.7,6.18,0,
359,Taylor Heinicke,WAS,29,QB,7,7,,,,,0,0,,,,,,3.29,9.57,0.14,0.57,9,2.9,9.6,3.3,3.29,2.9,9.57,1,0.57
360,Trey Lance,SFO,22,QB,2,2,,,,,0,0,,,,,,8,33.5,0,3.5,13,4.2,33.5,8,8,4.2,33.5,0,0.5
361,Aaron Rodgers,GNB,39,QB,13,13,,,,,0,0,,,,,,1.54,5.15,0,0.38,18,3.4,5.2,1.5,1.54,3.4,5.15,0,0.54
362,Chris Myarick,NYG,27,FB,13,8,0.62,0.54,5,9.3,0.08,0.38,23,0.5,5,87.5%,8.1,,,0,0,,,,,0.54,9.3,5,1,
363,Jalen Guyton,LAC,25,WR,3,0,1.33,0.67,21.3,32,0,0.67,54,0.7,21.3,50.0%,16,,,0,0,,,,,0.67,32,21.3,0,
364,Jake Kumerow,BUF,30,WR,6,1,1.17,0.67,10.7,16,0,0.67,39,0.7,10.7,57.1%,9.1,,,0,0,,,,,0.67,16,10.7,0,
365,Marcus Johnson,NYG,28,WR,10,4,1.6,0.6,6.3,10.5,0,0.3,18,0.6,6.3,37.5%,3.9,,,0,0,,,,,0.6,10.5,6.3,0,
366,Marcus Jones,NWE,24,DB,12,1,0.25,0.25,5.25,21,0.08,0.17,48,0.3,5.3,100.0%,21,,,0,0,,,,,0.25,21,5.25,1,
367,Tua Tagovailoa,MIA,24,QB,11,11,,,,,0,0,,,,,,1.91,5.73,0,0.36,18,3,5.7,1.9,1.91,3,5.73,0,0.27
368,Trestan Ebner,CHI,23,RB,13,0,0.38,0.15,0.62,4,0,0,6,0.2,0.6,40.0%,1.6,1.85,4.15,0,0.15,11,2.3,4.2,1.8,2,2.4,4.77,0,0.15
369,Baker Mayfield,2TM,27,,8,6,,,,,0,0,,,,,,2.5,7.75,0.13,0.63,17,3.1,7.8,2.5,2.5,3.1,7.75,1,0.75
370,Tre' McKitty,LAC,23,TE,13,6,1.15,0.69,4.77,6.9,0,0,12,0.7,4.8,60.0%,4.1,,,0,0,,,,,0.69,6.9,4.77,0,0.08
371,James Proche,BAL,26,WR,11,0,1.09,0.73,5.64,7.8,0,0.27,12,0.7,5.6,66.7%,5.2,,,0,0,,,,,0.73,7.8,5.64,0,
372,Zamir White,LVR,23,RB,12,0,,,,,0,0,,,,,,1.25,5.17,0,0.33,22,4.1,5.2,1.3,1.25,4.1,5.17,0,
373,Jamison Crowder,BUF,29,WR,4,0,3.25,1.5,15,10,0,1,16,1.5,15,46.2%,4.6,,,0,0,,,,,1.5,10,15,0,0.25
374,Trayveon Williams,CIN,25,RB,5,0,0.6,0.4,6,15,0,0.2,24,0.4,6,66.7%,10,1.2,6,0,0.2,16,5,6,1.2,1.6,7.5,12,0,
375,Mike Strachan,IND,25,WR,10,0,0.8,0.3,5.9,19.7,0,0.3,23,0.3,5.9,37.5%,7.4,,,0,0,,,,,0.3,19.7,5.9,0,
376,Andrew Beck,DEN,26,FB,9,4,0.67,0.33,6.56,19.7,0,0.22,27,0.3,6.6,50.0%,9.8,0.11,-0.11,0,0,-1,-1,-0.1,0.1,0.44,14.5,6.44,0,
377,Kirk Cousins,MIN,34,QB,13,13,,,,,0,0,,,,,,1.92,4.46,0.15,0.62,17,2.3,4.5,1.9,1.92,2.3,4.46,2,0.38
378,Reggie Gilliam,BUF,25,FB,12,3,0.75,0.58,4.75,8.1,0.08,0.25,14,0.6,4.8,77.8%,6.3,,,0,0,,,,,0.58,8.1,4.75,1,
379,Tyler Kroft,SFO,30,TE,8,3,0.63,0.5,7.13,14.3,0,0.25,28,0.5,7.1,80.0%,11.4,,,0,0,,,,,0.5,14.3,7.13,0,
380,Byron Pringle,CHI,29,WR,7,1,1,0.71,8.14,11.4,0.14,0.57,22,0.7,8.1,71.4%,8.1,,,0,0,,,,,0.71,11.4,8.14,1,
381,Jeff Smith,NYJ,25,WR,10,0,0.6,0.4,5.7,14.3,0,0.3,23,0.4,5.7,66.7%,9.5,,,0,0,,,,,0.4,14.3,5.7,0,
382,Jared Goff,DET,28,QB,13,13,0.08,0.08,0.38,5,0,0,5,0.1,0.4,100.0%,5,1.77,3.92,0,0.23,10,2.2,3.9,1.8,1.85,2.3,4.31,0,0.38
383,C.J. Moore,DET,27,S,7,0,,,,,0,0,,,,,,0.29,7.86,0,0.29,42,27.5,7.9,0.3,0.29,27.5,7.86,0,0.14
384,Andy Dalton,NOR,35,QB,10,10,,,,,0,0,,,,,,2.4,5.4,0,0.4,14,2.3,5.4,2.4,2.4,2.3,5.4,0,0.3
385,Sam Ehlinger,IND,24,QB,2,2,,,,,0,0,,,,,,5.5,27,0,1.5,19,4.9,27,5.5,5.5,4.9,27,0,0.5
386,Myles Gaskin,MIA,25,RB,3,0,2,1.33,9.33,7,0,0,16,1.3,9.3,66.7%,4.7,3.33,8.67,0,0.67,10,2.6,8.7,3.3,4.67,3.9,18,0,
387,Cody Hollister,TEN,29,WR,11,3,0.45,0.27,4.91,18,0,0.18,27,0.3,4.9,60.0%,10.8,,,0,0,,,,,0.27,18,4.91,0,
388,Tony Jones,2TM,25,RB,6,0,1.33,0.83,5,6,0,0,9,0.8,5,62.5%,3.8,1.67,4,0,0.5,7,2.4,4,1.7,2.5,3.6,9,0,
389,Isaiah Spiller,LAC,21,RB,6,0,0.5,0.5,2.17,4.3,0,0,8,0.5,2.2,100.0%,4.3,3,6.83,0,0.33,11,2.3,6.8,3,3.5,2.6,9,0,
390,Deshaun Watson,CLE,27,QB,2,2,,,,,0,0,,,,,,6.5,27,0,2,11,4.2,27,6.5,6.5,4.2,27,0,
391,Spencer Brown,CAR,24,RB,2,0,2,1,5,5,0,0,9,1,5,50.0%,2.5,4.5,21.5,0,0.5,7,4.8,21.5,4.5,5.5,4.8,26.5,0,
392,Donald Parham,LAC,25,TE,2,0,2,1.5,26.5,17.7,0,1,24,1.5,26.5,75.0%,13.3,,,0,0,,,,,1.5,17.7,26.5,0,
393,Jeff Driskel,HOU,29,QB,3,0,,,,,0,0,,,,,,3,17,0,1.33,10,5.7,17,3,3,5.7,17,0,
394,Kenny Golladay,NYG,29,WR,8,3,1.25,0.5,6.38,12.8,0,0.25,15,0.5,6.4,40.0%,5.1,,,0,0,,,,,0.5,12.8,6.38,0,
395,Albert Okwuegbunam,DEN,24,TE,6,0,1.83,1.17,8.33,7.1,0,0.33,12,1.2,8.3,63.6%,4.5,,,0,0,,,,,1.17,7.1,8.33,0,
396,Ronnie Rivers,LAR,23,RB,5,1,1,1,5.8,5.8,0,0.2,14,1,5.8,100.0%,5.8,1.8,4.2,0,0.2,5,2.3,4.2,1.8,2.8,3.6,10,0,
397,Geoff Swaim,TEN,29,TE,13,10,1,0.69,3.85,5.6,0.08,0.23,13,0.7,3.8,69.2%,3.8,,,0,0,,,,,0.69,5.6,3.85,1,
398,Lawrence Cager,2TM,25,TE,5,3,1.8,1,9.8,9.8,0.2,0.6,20,1,9.8,55.6%,5.4,,,0,0,,,,,1,9.8,9.8,1,
399,Hassan Haskins,TEN,23,RB,11,0,0.27,0.27,0.64,2.3,0,0,5,0.3,0.6,100.0%,2.3,0.91,3.82,0,0.18,9,4.2,3.8,0.9,1.18,3.8,4.45,0,
400,James Mitchell,DET,23,TE,10,0,0.5,0.5,4.8,9.6,0.1,0.4,22,0.5,4.8,100.0%,9.6,,,0,0,,,,,0.5,9.6,4.8,1,
401,Eric Tomlinson,DEN,30,TE,13,10,0.69,0.38,3.69,9.6,0,0.15,16,0.4,3.7,55.6%,5.3,,,0,0,,,,,0.38,9.6,3.69,0,
402,MyCole Pruitt,ATL,30,TE,9,3,0.89,0.78,5.22,6.7,0.33,0.56,17,0.8,5.2,87.5%,5.9,,,0,0,,,,,0.78,6.7,5.22,3,
403,Stephen Sullivan,CAR,26,TE,10,0,0.4,0.2,4.6,23,0,0.2,33,0.2,4.6,50.0%,11.5,,,0,0,,,,,0.2,23,4.6,0,
404,Jordan Wilkins,IND,28,RB,2,0,2.5,2,7.5,3.8,0,0,9,2,7.5,80.0%,3,3,15.5,0,1,9,5.2,15.5,3,5,4.6,23,0,
405,Dwayne Washington,NOR,28,RB,12,0,0.08,0.08,0.58,7,0,0,7,0.1,0.6,100.0%,7,0.92,3.17,0,0.17,8,3.5,3.2,0.9,1,3.8,3.75,0,
406,Chris Manhertz,JAX,30,TE,13,9,0.62,0.46,3.23,7,0,0.15,21,0.5,3.2,75.0%,5.3,,,0,0,,,,,0.46,7,3.23,0,
407,Anthony McFarland Jr.,PIT,23,RB,1,0,2,2,11,5.5,0,1,12,2,11,100.0%,5.5,6,30,0,3,14,5,30,6,8,5.1,41,0,
408,Jameson Williams,DET,21,WR,2,0,1.5,0.5,20.5,41,0.5,0.5,41,0.5,20.5,33.3%,13.7,,,0,0,,,,,0.5,41,20.5,1,
409,Davis Mills,HOU,24,QB,11,11,,,,,0,0,,,,,,1.64,3.64,0.09,0.36,8,2.2,3.6,1.6,1.64,2.2,3.64,1,0.36
410,P.J. Walker,CAR,27,QB,6,5,,,,,0,0,,,,,,1,6.5,0,0.5,20,6.5,6.5,1,1,6.5,6.5,0,
411,Chris Evans,CIN,25,RB,11,0,0.36,0.27,3.45,12.7,0.09,0.18,26,0.3,3.5,75.0%,9.5,,,0,0,,,,,0.27,12.7,3.45,1,
412,Mike Thomas,CIN,28,WR,10,2,1,0.2,3.8,19,0,0.1,33,0.2,3.8,20.0%,3.8,,,0,0,,,,,0.2,19,3.8,0,
413,Tyrion Davis-Price,SFO,22,RB,3,0,0.67,0,0,,0,0,0,0,0,0.0%,0,5.33,12.3,0,0.67,20,2.3,12.3,5.3,5.33,2.3,12.3,0,
414,Dax Milne,WAS,23,WR,11,1,0.64,0.55,3.36,6.2,0.09,0.18,12,0.5,3.4,85.7%,5.3,,,0,0,,,,,0.55,6.2,3.36,1,
415,C.J. Ham,MIN,29,FB,13,2,0.46,0.31,2.31,7.5,0,0.15,12,0.3,2.3,66.7%,5,0.15,0.46,0.08,0.15,3,3,0.5,0.2,0.46,6,2.77,1,
416,Kendall Blanton,LAR,27,TE,4,0,0.5,0.5,8.75,17.5,0,0.25,28,0.5,8.8,100.0%,17.5,,,0,0,,,,,0.5,17.5,8.75,0,
417,Ronald Jones II,KAN,25,RB,2,0,0.5,0.5,11,22,0,0.5,22,0.5,11,100.0%,22,2,6,0,0.5,5,3,6,2,2.5,6.8,17,0,
418,Colt McCoy,ARI,36,QB,3,2,,,,,0,0,,,,,,4,11.3,0,1.33,9,2.8,11.3,4,4,2.8,11.3,0,0.67
419,Sam Darnold,CAR,25,QB,2,2,,,,,0,0,,,,,,3.5,16.5,0.5,1,26,4.7,16.5,3.5,3.5,4.7,16.5,1,0.5
420,Jimmy Garoppolo,SFO,31,QB,11,10,,,,,0,0,,,,,,2.09,3,0.18,1.09,6,1.4,3,2.1,2.09,1.4,3,2,0.27
421,Andre Baccellia,ARI,25,WR,6,0,1.17,0.83,5.33,6.4,0,0.5,11,0.8,5.3,71.4%,4.6,,,0,0,,,,,0.83,6.4,5.33,0,
422,Ke'Shawn Vaughn,TAM,25,RB,11,0,0.18,0.09,1,11,0,0.09,11,0.1,1,50.0%,5.5,0.73,1.91,0,0.09,6,2.6,1.9,0.7,0.82,3.6,2.91,0,
423,Montrell Washington,DEN,23,WR,13,1,0.69,0.31,0.15,0.5,0,0,4,0.3,0.2,44.4%,0.2,0.38,2.31,0,0,19,6,2.3,0.4,0.69,3.6,2.46,0,0.31
424,John Wolford,LAR,27,QB,3,3,,,,,0,0,,,,,,2.67,10.7,0,0.67,14,4,10.7,2.7,2.67,4,10.7,0,1
425,Brycen Hopkins,LAR,25,TE,10,0,0.6,0.3,3.1,10.3,0,0.1,12,0.3,3.1,50.0%,5.2,,,0,0,,,,,0.3,10.3,3.1,0,
426,Kevin Harris,NWE,22,RB,3,0,,,,,0,0,,,,,,4,10,0.33,0.33,14,2.5,10,4,4,2.5,10,1,
