player,pos,age,g_number,week,team,opp,home_away,yds_rec,tgt_rec,yds_2_rec,tgt_2_rec,rec_rec,yds_3_rec,y_r_rec,td_rec,ctch_percent_rec,y_tgt_rec,yds_rus,att_rus,yds_2_rus,att_2_rus,yds_3_rus,y_a_rus,td_rus,att_pas,cmp_pas,att_2_pas,inc_pas,cmp_percent_pas,yds_pas,td_pas,int_pas,pick6_pas,td_percent_pas,int_percent_pas,rate_3_pas,sk_pas,yds_2_pas,sk_percent_pas,y_a_pas,ay_a_pas,any_a_pas,y_c_pas,points
Matt Ryan,QB,37-180,10,10,IND,LVR,away,0,0,0,0,0,0,0,0,0,0,38,4,38,4,38,9.5,1,28,21,28,7,75,222,1,0,0,3.6,0,109.5,1,14,3.45,7.9,8.64,7.86,10.6,22.68
Raheem Blackshear,RB,23-158,10,10,CAR,ATL,home,0,0,0,0,0,0,0,0,0,0,32,6,32,6,32,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
Caleb Huntley,RB,24-056,10,10,ATL,CAR,away,0,0,0,0,0,0,0,0,0,0,32,5,32,5,32,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
Jalen Hurts,QB,24-099,9,10,PHI,WAS,home,0,0,0,0,0,0,0,0,0,0,28,6,28,6,28,4.7,1,26,17,26,9,65.4,175,2,1,0,7.7,3.8,94.2,1,5,3.7,6.7,6.54,6.11,10.3,22.8
Trevor Lawrence,QB,23-038,10,10,JAX,KAN,away,0,0,0,0,0,0,0,0,0,0,26,4,26,4,26,6.5,0,40,29,40,11,72.5,259,2,0,0,5,0,106.1,5,19,11.11,6.5,7.48,6.22,8.9,20.96
Avery Williams,RB,24-118,10,10,ATL,CAR,away,0,0,0,0,0,0,0,0,0,0,25,4,25,4,25,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Daniel Jones,QB,25-170,9,10,NYG,HOU,home,0,0,0,0,0,0,0,0,0,0,24,5,24,5,24,4.8,0,17,13,17,4,76.5,197,2,0,0,11.8,0,153.3,3,21,15,11.6,13.94,10.8,15.2,18.28
James Cook,RB,23-049,9,10,BUF,MIN,home,0,0,0,0,0,0,0,0,0,0,22,5,22,5,22,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Justin Herbert,QB,24-248,9,10,LAC,SFO,away,0,0,0,0,0,0,0,0,0,0,22,5,22,5,22,4.4,0,35,21,35,14,60,196,1,1,0,2.9,2.9,73,2,8,5.41,5.6,4.89,4.41,9.3,13.04
Geno Smith,QB,32-034,10,10,SEA,TAM,away,0,0,0,0,0,0,0,0,0,0,22,4,22,4,22,5.5,0,33,23,33,10,69.7,275,2,0,0,6.1,0,115.1,3,31,8.33,8.3,9.55,7.89,12,21.2
Tyler Allgeier,RB,22-209,10,10,ATL,CAR,away,0,0,0,0,0,0,0,0,0,0,20,8,20,8,20,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Matt Breida,RB,27-258,9,10,NYG,HOU,home,0,0,0,0,0,0,0,0,0,0,20,6,20,6,20,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jordan Wilkins,RB,28-118,10,10,IND,LVR,away,0,0,0,0,0,0,0,0,0,0,18,3,18,3,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Jared Goff,QB,28-030,9,10,DET,CHI,away,0,0,0,0,0,0,0,0,0,0,14,4,14,4,14,3.5,0,26,19,26,7,73.1,236,1,0,0,3.8,0,113.6,2,8,7.14,9.1,9.85,8.86,12.4,14.84
Chuba Hubbard,RB,23-152,10,10,CAR,ATL,home,0,0,0,0,0,0,0,0,0,0,14,5,14,5,14,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4000000000000001
P J Walker,QB,27-257,10,10,CAR,ATL,home,0,0,0,0,0,0,0,0,0,0,14,3,14,3,14,4.7,0,16,10,16,6,62.5,108,0,0,0,0,0,82.3,1,7,5.88,6.8,6.75,5.94,10.8,5.720000000000001
Kirk Cousins,QB,34-086,9,10,MIN,BUF,away,0,0,0,0,0,0,0,0,0,0,12,6,12,6,12,2,0,50,30,50,20,60,357,1,2,0,2,4,71.8,4,23,7.41,7.1,5.74,4.89,11.9,17.48
Ryan Tannehill,QB,34-109,9,10,TEN,DEN,home,0,0,0,0,0,0,0,0,0,0,12,2,12,2,12,6,0,36,19,36,17,52.8,255,2,0,0,5.6,0,94.1,1,11,2.7,7.1,8.19,7.68,13.4,19.400000000000002
Salvon Ahmed,RB,23-319,10,10,MIA,CLE,home,0,0,0,0,0,0,0,0,0,0,11,3,11,3,11,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Taylor Heinicke,QB,29-244,10,10,WAS,PHI,away,0,0,0,0,0,0,0,0,0,0,10,5,10,5,10,2,0,29,17,29,12,58.6,211,0,1,0,0,3.4,66.9,3,33,9.38,7.3,5.72,4.16,12.4,8.44
Equanimeous St Brown,WR,26-044,10,10,CHI,DET,home,0,0,0,0,0,0,0,0,0,0,9,2,9,2,9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Russell Wilson,QB,33-349,9,10,DEN,TEN,away,0,0,0,0,0,0,0,0,0,0,8,7,8,7,8,1.1,0,42,21,42,21,50,286,1,1,0,2.4,2.4,70.1,6,38,12.5,6.8,6.21,4.65,13.6,15.240000000000002
Brandon Powell,WR,27-062,9,10,LAR,ARI,home,0,0,0,0,0,0,0,0,0,0,7,1,7,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7000000000000001
