player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fl,ex_ppd
Darnell Mooney,WR,Chicago Bears,DAL,11.80316031341311,12,5.22483781278962,73.44587560864454,0.3076923076923077,0,0.9835966927844259
Amon Ra St Brown,WR,Detroit Lions,MIA,11.223540266478011,29,5.825757575757576,63.106614785992214,0.3333333333333333,0,0.3870186298785521
Evan Engram,TE,Jacksonville Jaguars,DEN,6.171600161872469,13,3.1386499489721533,29.531523803688497,0.2982456140350877,1,0.4747384739901899
Terry McLaurin,WR,Washington Football Team,IND,11.2789852313289,17,4.745703899537343,66.79242525257706,0.3711484593837535,0,0.6634697194899353
Amari Cooper,WR,Cleveland Browns,CIN,12.967948306543363,18,5.330508474576272,66.61047580151113,0.6069410815173526,0,0.7204415725857424
Adam Thielen,WR,Minnesota Vikings,ARI,12.014360069970332,16,4.9531310398144575,51.93903147348169,0.7239819004524888,0,0.7508975043731457
Christian Kirk,WR,Jacksonville Jaguars,DEN,11.691621312610987,14,4.83013135555357,65.34620150963235,0.456989247311828,0,0.8351158080436419
DeVonta Smith,WR,Philadelphia Eagles,PIT,9.581625549817446,24,4.119597452477028,56.71080554922216,0.32835820895522383,1,0.39923439790906023
Van Jefferson,WR,Los Angeles Rams,SF,7.2558829109486656,13,2.8180237612286296,41.424233976227285,0.2840746054519369,0,0.5581448393037435
A J Brown,WR,Philadelphia Eagles,PIT,12.083012939513434,27,5.225006264094212,69.3204826900479,0.42307692307692313,0,0.44751899775975684
Juwan Johnson,TE,New Orleans Saints,LV,4.462865553200777,12,1.3976109215017067,15.822419106317412,0.36363636363636365,0,0.37190546276673137
Tyler Boyd,WR,Cincinnati Bengals,CLE,9.21224919750053,22,4.518408764367816,50.85228723362598,0.3113026819923372,0,0.41873859988638773
Brandon Aiyuk,WR,San Francisco 49ers,LAR,8.077100303367688,18,3.699055741699665,48.659191604168214,0.24684270952927667,1,0.4487277946315382
K J Osborn,WR,Minnesota Vikings,ARI,8.298217769254158,13,3.203517587939699,40.6116485763725,0.4392156862745098,0,0.6383244437887814
Chase Claypool,WR,Pittsburgh Steelers,PHI,8.8274935636532,15,3.9923732251521296,59.13765721691827,0.15292353823088456,0,0.5884995709102133
DeAndre Hopkins,WR,Arizona Cardinals,MIN,12.778408476437713,27,4.129156626506024,57.36052385406923,0.8296296296296297,0,0.4732743880162116
Hayden Hurst,TE,Cincinnati Bengals,CLE,4.240266778548029,15,2.311316287878788,17.891540891540892,0.24621212121212122,1,0.2826844519032019
Jakobi Meyers,WR,New England Patriots,NYJ,8.800366801440832,16,5.207069050352633,55.40115858354069,0.12935323383084577,1,0.550022925090052
Adam Trautman,TE,New Orleans Saints,LV,4.46970276512294,12,2.606533398342272,23.501095353395595,0.16326530612244897,1,0.37247523042691166
Allen Lazard,WR,Green Bay Packers,BUF,6.2685898109490665,18,2.3983530622748326,29.04957046389899,0.36074270557029176,0,0.3482549894971704
Logan Thomas,TE,Washington Football Team,IND,8.546523001280159,14,3.143258426966292,35.22512835416062,0.6309523809523809,1,0.6104659286628685
Russell Gage,WR,Tampa Bay Buccaneers,BAL,9.402314599486925,12,4.676709708273553,57.57986193138567,0.2699498404012768,2,0.7835262166239104
Elijah Moore,WR,New York Jets,NE,10.479068884594078,13,4.175536881419235,52.37454290038306,0.52564102564102555,0,0.8060822218918522
Courtland Sutton,WR,Denver Broncos,JAX,7.390289257153594,18,3.5751749725946533,48.146420693637296,0.13134328358208955,0,0.41057162539742187
Robert Woods,WR,Tennessee Titans,HOU,12.293097272389272,15,5.027855153203342,68.09472726090631,0.4949494949494949,0,0.8195398181592848
Robert Tonyan,TE,Green Bay Packers,BUF,4.4718621895241775,15,2.1585177560473494,23.10375194789627,0.18037135278514588,0,0.2981241459682785
Will Dissly,TE,Seattle Seahawks,NYG,2.8429559611763002,11,1.5951035781544256,16.589634941329855,0.06440677966101695,0,0.2584505419251182
Kalif Raymond,WR,Detroit Lions,MIA,6.908918987794349,13,3.0068426197458455,38.57110581147232,0.25806451612903225,0,0.5314553067534115
Jarvis Landry,WR,New Orleans Saints,LV,8.428459005803976,14,5.124573378839591,51.99505649717514,0.16666666666666666,2,0.6020327861288555
O J Howard,TE,Houston Texans,TEN,1.9399025168329511,12,0.9873822975517891,10.17639939485628,0.07142857142857142,0,0.1616585430694126
Donovan Peoples Jones,WR,Cleveland Browns,CIN,8.28305541493706,12,3.083333333333333,53.18419560595322,0.2633053221288515,1,0.6902546179114216
Braxton Berrios,WR,New York Jets,NE,5.957959497188959,11,3.5552506716972507,33.39517834809722,0.16734693877551018,1,0.5416326815626327
Ian Thomas,TE,Carolina Panthers,ATL,1.901578336092451,12,1.1945043103448276,13.04326180920037,0,0,0.15846486134103757
Corey Davis,WR,New York Jets,NE,9.488249963765355,15,3.5767195767195767,51.88779064294455,0.45555555555555555,1,0.632549997584357
Nelson Agholor,WR,New England Patriots,NYJ,6.1810310613724475,11,2.6814134141720354,34.954967680795335,0.22413793103448273,0,0.5619119146702225
Laviska Shenault Jr,WR,Carolina Panthers,ATL,6.907526480369486,12,4.613258026159334,47.38828501772578,0,1,0.57562720669745715
DeVante Parker,WR,New England Patriots,NYJ,9.389655907183847,14,4.424522845575478,58.089734317645295,0.22807017543859648,0,0.6706897076559891
Zay Jones,WR,Jacksonville Jaguars,DEN,5.711014138495555,12,3.0465373961218836,37.5441210710128,0.09444444444444444,1,0.47591784487462957
Olamide Zaccheaus,WR,Atlanta Falcons,CAR,4.985345488394422,11,1.9901991637818641,25.868560759950157,0.23389830508474577,0,0.45321322621767474
Rashod Bateman,WR,Baltimore Ravens,TB,8.329385475740562,17,4.884595959595959,52.15658924514011,0.11190476190476191,0,0.48996385151415067
Michael Gallup,WR,Dallas Cowboys,CHI,7.192641731016731,13,3.414414414414414,42.682916666666664,0.20285714285714285,0,0.5532801331551331
Tre Quan Smith,WR,New Orleans Saints,LV,8.019400725509362,11,3.8813336833814653,42.325800376647834,0.3076923076923077,0,0.7290364295917602
Rondale Moore,WR,Arizona Cardinals,MIN,6.072561407565569,14,4.333808704204573,35.60985853649224,0.08465608465608465,1,0.4337543862546835
Josh Reynolds,WR,Detroit Lions,MIA,6.554268172855058,15,2.7471051983247103,40.09983866375629,0.1951219512195122,0,0.4369512115236705
Nico Collins,WR,Houston Texans,TEN,5.945103396790394,15,2.792881355932203,40.34377004538578,0.08571428571428572,0,0.3963402264526929
Devin Duvernay,WR,Baltimore Ravens,TB,4.254268063838879,13,2.5484848484848484,20.034022629730785,0.16277056277056276,0,0.3272513895260676
Julio Jones,WR,Tampa Bay Buccaneers,BAL,6.054533020529841,12,2.800711382113821,41.378982597054886,0.08604651162790698,0,0.5045444183774868
Jerry Jeudy,WR,Denver Broncos,JAX,7.788557537333264,16,4.483938660209846,55.46588207228341,0,0,0.486784846083329
Mack Hollins,WR,Las Vegas Raiders,NO,3.661034600366861,14,0.9645169645169644,15.169403693161083,0.27697262479871176,0,0.2615024714547758
Sammy Watkins,WR,Green Bay Packers,BUF,3.834244386078344,11,1.9561567164179103,26.959096176129783,0.05448717948717949,1,0.3485676714616676
Marquise Goodwin,WR,Seattle Seahawks,NYG,4.550875744625745,15,2.037037037037037,30.141754079254078,0.08636363636363636,0,0.30339171630838296
Isaiah McKenzie,WR,Buffalo Bills,GB,2.534995719213944,13,1.6283004357856958,14.158809623140037,0.07919621749408984,1,0.19499967070876492
Parris Campbell,WR,Indianapolis Colts,WAS,5.886993264546242,16,2.1281599059376837,35.319080205721086,0.21516754850088182,0,0.36793707903414014
