,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
307,Malik Willis,TEN,23,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,4,16,0,1,8,4,16,4,4,4,16,0,1
308,Jameis Winston,NOR,28,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1.67,5.33,0,0,6,3.2,5.3,1.7,1.67,3.2,5.33,0,1
309,John Bates,WAS,25,TE,3,1,1.67,0.67,5,7.5,0,0,9,0.7,5,40.0%,3,,,,0,,,,,0.67,7.5,5,0,0
310,Mike Davis,BAL,29,RB,3,0,0,0,0,,0,0,0,0,0,0.0%,,2.33,5,0,0.33,10,2.1,5,2.3,2.33,2.1,5,0,0.33
311,Phillip Dorsett,HOU,29,WR,2,0,1,0.5,7.5,15,0,0.5,15,0.5,7.5,50.0%,7.5,,,,0,,,,,0.5,15,7.5,0,0
312,Jeff Driskel,HOU,29,QB,2,0,0,0,0,,0,0,0,0,0,0.0%,,1,7.5,0,1,10,7.5,7.5,1,1,7.5,7.5,0,0
313,Jared Goff,DET,28,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,2,5,0,0.33,10,2.5,5,2,2,2.5,5,0,0.33
314,Penny Hart,SEA,26,WR,3,0,0.33,0.33,5,15,0,0.33,15,0.3,5,100.0%,15,,,,0,,,,,0.33,15,5,0,0
315,Geno Smith,SEA,32,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,3.33,5,0,0.67,14,1.5,5,3.3,3.33,1.5,5,0,0.33
316,Gary Brightwell,NYG,23,RB,3,0,0,0,0,,0,0,0,0,0,0.0%,,0.33,4.67,0,0.33,14,14,4.7,0.3,0.33,14,4.67,0,0
317,D'Onta Foreman,CAR,26,RB,3,0,0,0,0,,0,0,0,0,0,0.0%,,1.33,4.67,0,0,7,3.5,4.7,1.3,1.33,3.5,4.67,0,0
318,River Cracraft,MIA,28,WR,4,0,1,0.5,3.25,6.5,0.5,0.5,11,0.5,3.3,50.0%,3.3,,,,0,,,,,0.5,6.5,3.25,2,0
319,Jake Ferguson,DAL,23,TE,3,2,1,0.67,4.33,6.5,0,0,8,0.7,4.3,66.7%,4.3,,,,0,,,,,0.67,6.5,4.33,0,0
320,Deonte Harty,NOR,25,WR,2,0,1,1,6.5,6.5,0,0,9,1,6.5,100.0%,6.5,,,,0,,,,,1,6.5,6.5,0,0
321,Ty Montgomery,NWE,29,WR,1,0,4,3,15,5,1,1,7,3,15,75.0%,3.8,2,-2,0,0,0,-1,-2,2,5,2.6,13,1,0
322,Stephen Sullivan,CAR,26,TE,2,0,0.5,0.5,6.5,13,0,0.5,13,0.5,6.5,100.0%,13,,,,0,,,,,0.5,13,6.5,0,0
323,Jelani Woods,IND,24,TE,3,0,1,0.67,4.33,6.5,0.67,0.67,12,0.7,4.3,66.7%,4.3,,,,0,,,,,0.67,6.5,4.33,2,0
324,Cole Beasley,TAM,33,WR,1,0,4,3,12,4,0,1,5,3,12,75.0%,3,,,,0,,,,,3,4,12,0,0
325,David Bell,CLE,22,WR,3,1,0.67,0.67,4,6,0,0,6,0.7,4,100.0%,6,,,,0,,,,,0.67,6,4,0,0
326,Keelan Cole,LVR,29,WR,1,0,4,1,12,12,0,1,12,1,12,25.0%,3,,,,0,,,,,1,12,12,0,0
327,Kyle Rudolph,TAM,33,TE,1,0,1,1,12,12,0,1,12,1,12,100.0%,12,,,,0,,,,,1,12,12,0,0
328,Teddy Bridgewater,MIA,30,QB,2,0,0,0,0,,0,0,0,0,0,0.0%,,0.5,5.5,0,0.5,11,11,5.5,0.5,0.5,11,5.5,0,0
329,Lil'Jordan Humphrey,NWE,24,WR,3,1,1,0.33,3.67,11,0,0,11,0.3,3.7,33.3%,3.7,,,,0,,,,,0.33,11,3.67,0,0
330,Dak Prescott,DAL,29,QB,1,1,0,0,0,,0,0,0,0,0,0.0%,,2,11,0,1,12,5.5,11,2,2,5.5,11,0,0
331,Ryan Tannehill,TEN,34,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,2.33,3.67,0.33,1,9,1.6,3.7,2.3,2.33,1.6,3.67,1,0.33
332,Michael Burton,KAN,30,FB,3,0,0.33,0.33,0.67,2,0,0,2,0.3,0.7,100.0%,2,0.67,2.67,0,0.67,6,4,2.7,0.7,1,3.3,3.33,0,0
333,Parker Hesse,ATL,27,TE,3,1,1,0.67,3.33,5,0,0.67,5,0.7,3.3,66.7%,3.3,,,,0,,,,,0.67,5,3.33,0,0
334,Justin Herbert,LAC,24,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,2.33,3,0,0.67,7,1.3,3,2.3,2.33,1.3,3,0,0.33
335,Zander Horvath,LAC,24,FB,3,0,1.67,1,2.33,2.3,0.67,0.67,5,1,2.3,60.0%,1.4,0.33,0.67,0,0.33,2,2,0.7,0.3,1.33,2.3,3,2,0
336,Tyler Kroft,SFO,30,TE,2,2,1,0.5,4.5,9,0,0,9,0.5,4.5,50.0%,4.5,,,,0,,,,,0.5,9,4.5,0,0
337,Adam Trautman,NOR,25,TE,3,3,0.33,0.33,3,9,0,0,9,0.3,3,100.0%,9,,,,0,,,,,0.33,9,3,0,0
338,Tylan Wallace,BAL,23,WR,3,0,1,0.33,3,9,0,0,9,0.3,3,33.3%,3,,,,0,,,,,0.33,9,3,0,0
339,Dan Arnold,JAX,27,TE,3,0,0.33,0.33,2.67,8,0,0,8,0.3,2.7,100.0%,8,,,,0,,,,,0.33,8,2.67,0,0
340,Brevin Jordan,HOU,22,TE,2,1,3,1.5,4,2.7,0,0.5,5,1.5,4,50.0%,1.3,,,,0,,,,,1.5,2.7,4,0,0
341,Josh Oliver,BAL,25,TE,3,1,0.67,0.67,2.67,4,0.33,0.33,7,0.7,2.7,100.0%,4,,,,0,,,,,0.67,4,2.67,1,0
342,Aaron Rodgers,GNB,39,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,2.33,2.67,0,0.33,7,1.1,2.7,2.3,2.33,1.1,2.67,0,0.67
343,Tommy Tremble,CAR,22,TE,3,0,0.67,0.67,2.67,4,0,0,7,0.7,2.7,100.0%,4,,,,0,,,,,0.67,4,2.67,0,0
344,Jordan Mason,SFO,23,RB,3,0,0,0,0,,0,0,0,0,0,0.0%,,0.33,2.33,0,0,7,7,2.3,0.3,0.33,7,2.33,0,0
345,Chris Myarick,NYG,27,FB,3,2,0.67,0.67,2.33,3.5,0.33,0.33,6,0.7,2.3,100.0%,3.5,,,,0,,,,,0.67,3.5,2.33,1,0
346,Chigoziem Okonkwo,TEN,23,TE,3,0,0.33,0.33,3.67,11,0,0.33,11,0.3,3.7,100.0%,11,0.33,-1.33,0,0,-4,-4,-1.3,0.3,0.67,3.5,2.33,0,0
347,D'Wayne Eskridge,SEA,25,WR,3,0,1,0.67,2,3,0,0,6,0.7,2,66.7%,2,,,,0,,,,,0.67,3,2,0,0
348,Joe Flacco,NYJ,37,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1,2,0,0.33,7,2,2,1,1,2,2,0,1.33
349,Jonathan Williams,WAS,28,RB,3,0,0,0,0,,0,0,0,0,0,0.0%,,0.33,2,0,0.33,6,6,2,0.3,0.33,6,2,0,0
350,Jimmy Garoppolo,SFO,31,QB,2,1,0,0,0,,0,0,0,0,0,0.0%,,2.5,2.5,0.5,1,3,1,2.5,2.5,2.5,1,2.5,1,0.5
351,Troy Hairston,HOU,24,FB,3,1,0.33,0.33,1.67,5,0,0,5,0.3,1.7,100.0%,5,,,,0,,,,,0.33,5,1.67,0,0
352,Wan'Dale Robinson,NYG,21,WR,1,0,1,1,5,5,0,1,5,1,5,100.0%,5,,,,0,,,,,1,5,5,0,0
353,Mike Thomas,CIN,28,WR,4,0,1.25,0.25,1.25,5,0,0,5,0.3,1.3,20.0%,1,,,,0,,,,,0.25,5,1.25,0,0
354,C.J. Uzomah,NYJ,29,TE,2,2,0.5,0.5,2.5,5,0,0,5,0.5,2.5,100.0%,5,,,,0,,,,,0.5,5,2.5,0,0
355,Nick Vannett,NOR,29,TE,1,0,1,1,5,5,0,0,5,1,5,100.0%,5,,,,0,,,,,1,5,5,0,0
356,Marquez Callaway,NOR,24,WR,3,0,0.33,0.33,1.33,4,0.33,0.33,4,0.3,1.3,100.0%,4,,,,0,,,,,0.33,4,1.33,1,0
357,Chris Evans,CIN,25,RB,4,0,0.5,0.25,1,4,0,0,4,0.3,1,50.0%,2,,,,0,,,,,0.25,4,1,0,0
358,Ty Johnson,NYJ,25,RB,3,0,1,0.33,1.33,4,0,0,4,0.3,1.3,33.3%,1.3,,,,0,,,,,0.33,4,1.33,0,0
359,Cade Otton,TAM,23,TE,2,2,1,0.5,2,4,0,0,4,0.5,2,50.0%,2,,,,0,,,,,0.5,4,2,0,0
360,Kalif Raymond,DET,28,WR,3,0,1,0.33,1.33,4,0,0,4,0.3,1.3,33.3%,1.3,,,,0,,,,,0.33,4,1.33,0,0
361,Matthew Stafford,LAR,34,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1.33,1.33,0,0.67,4,1,1.3,1.3,1.33,1,1.33,0,0.33
362,Jack Stoll,PHI,24,TE,3,1,0.67,0.33,1.33,4,0,0,4,0.3,1.3,50.0%,2,,,,0,,,,,0.33,4,1.33,0,0
363,Jalen Tolbert,DAL,23,WR,1,0,2,1,4,4,0,0,4,1,4,50.0%,2,,,,0,,,,,1,4,4,0,0
364,Caleb Huntley,ATL,24,RB,1,0,0,0,0,,0,0,0,0,0,0.0%,,1,3,0,0,3,3,3,1,1,3,3,0,0
365,M.J. Stewart,HOU,27,DB,3,0,0,0,0,,0,0,0,0,0,0.0%,,0.33,1,0,0.33,3,3,1,0.3,0.33,3,1,0,0
366,KaVontae Turpin,DAL,26,WR,3,0,0,0,0,,0,0,0,0,0,0.0%,,0.33,1,0,0,3,3,1,0.3,0.33,3,1,0,0
367,Stephen Anderson,ARI,29,TE,3,0,0.33,0.33,0.67,2,0,0,2,0.3,0.7,100.0%,2,,,,0,,,,,0.33,2,0.67,0,0
368,Mike Boone,DEN,27,RB,3,0,0.67,0.33,0.67,2,0,0,2,0.3,0.7,50.0%,1,,,,0,,,,,0.33,2,0.67,0,0
369,Bryan Edwards,ATL,24,WR,2,1,1.5,0.5,1,2,0,0,2,0.5,1,33.3%,0.7,,,,0,,,,,0.5,2,1,0,0
370,Case Keenum,BUF,34,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,2,0,0,4,0.7,2,3,3,0.7,2,0,0
371,Adam Prentice,NOR,25,FB,3,1,0.33,0.33,0.67,2,0,0,2,0.3,0.7,100.0%,2,,,,0,,,,,0.33,2,0.67,0,0.33
372,Derek Watt,PIT,30,FB,3,0,0,0,0,,0,0,0,0,0,0.0%,,0.33,0.67,0,0.33,2,2,0.7,0.3,0.33,2,0.67,0,0
373,Zamir White,LVR,23,RB,3,0,0,0,0,,0,0,0,0,0,0.0%,,0.33,0.67,0,0,2,2,0.7,0.3,0.33,2,0.67,0,0
374,Damien Williams,ATL,30,RB,1,1,0,0,0,,0,0,0,0,0,0.0%,,2,2,0,0,2,1,2,2,2,1,2,0,0
375,Jody Fortson,KAN,27,TE,3,0,0.67,0.33,0.33,1,0.33,0.33,1,0.3,0.3,50.0%,0.5,,,,0,,,,,0.33,1,0.33,1,0
376,Jakob Johnson,LVR,28,FB,3,1,0.33,0.33,0.33,1,0,0,1,0.3,0.3,100.0%,1,,,,0,,,,,0.33,1,0.33,0,0
377,Tua Tagovailoa,MIA,24,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,1,0.25,0,0.25,1,0.3,0.3,1,1,0.3,0.25,0,0.25
