player,Position_yah,TEAM,Opponent_yah,home_away,combined_projection,Salary_yah,combined_fppd,expected_points,ex_ppd,Online_proj,MATCHUP,Start_Sit
Travis Kelce,TE,KC,TEN,Home,15.598992718832562,32,0.4874685224635176,15.85570388404652,0.4954907463764538,15,5 out of 5 stars,A+
Justin Jefferson,WR,MIN,WAS,Away,15.842038253393646,35,0.4526296643826756,15.43148321913378,0.4408995205466794,16.8,4 out of 5 stars,A+
Davante Adams,WR,LV,JAX,Away,14.904048150243908,28,0.5322874339372824,14.520068786062726,0.5185738852165259,15.8,4 out of 5 stars,A
Dawson Knox,TE,BUF,NYJ,Away,5.701578411910477,14,0.40725560085074836,5.273683445586396,0.3766916746847426,6.7,2 out of 5 stars,C
Mike Evans,WR,TB,LAR,Home,12.554330310263513,23,0.5458404482723267,12.277614728947878,0.5338093360412121,13.2,3 out of 5 stars,A
Tyreek Hill,WR,MIA,CHI,Away,15.433073973315059,32,0.4822835616660956,14.375819961878658,0.4492443738087081,17.9,3 out of 5 stars,A+
Dallas Goedert,TE,PHI,HOU,Away,9.838136537461056,20,0.49190682687305276,9.42590933923008,0.471295466961504,10.8,3 out of 5 stars,A
Stefon Diggs,WR,BUF,NYJ,Away,16.332443091970106,40,0.40831107729925264,16.217775845671582,0.4054443961417896,16.6,3 out of 5 stars,A+
Kyle Pitts,TE,ATL,LAC,Home,9.01909192200842,16,0.5636932451255262,8.855845602869172,0.5534903501793232,9.4,2 out of 5 stars,B+
Zach Ertz,TE,ARI,SEA,Home,10.618779108590072,23,0.4616860481995683,9.555398726557245,0.41545211854596714,13.1,3 out of 5 stars,A
Mike Gesicki,TE,MIA,CHI,Away,6.10197246599301,11,0.5547247696357283,5.845674951418586,0.5314249955835079,6.7,3 out of 5 stars,C-
Tyler Lockett,WR,SEA,ARI,Away,12.117300018034804,22,0.5507863644561275,12.124714311478291,0.5511233777944677,12.1,3 out of 5 stars,A
Noah Fant,TE,SEA,ARI,Away,5.168686778267968,13,0.3975912906359976,4.89812396895424,0.3767787668426339,5.8,4 out of 5 stars,D+
Hunter Renfrow,WR,LV,JAX,Away,6.043459566012864,11,0.5494054150920785,5.376370808589806,0.4887609825990733,7.6,4 out of 5 stars,C
Tyler Higbee,TE,LAR,TB,Away,6.690501164980667,16,0.41815632281129167,6.300715949972383,0.3937947468732739,7.6,3 out of 5 stars,B-
T J Hockenson,TE,MIN,DET,Away,8.935788380590285,19,0.470304651610015,9.80826911512898,0.5162246902699463,6.9,2 out of 5 stars,C
Michael Pittman Jr,WR,IND,NE,Away,10.960744856432406,16,0.6850465535270254,10.901064080617724,0.6813165050386077,11.1,4 out of 5 stars,B+
Tee Higgins,WR,CIN,CAR,Home,11.27864063563235,28,0.40280859412972675,9.983772336617642,0.3565632977363444,14.3,2 out of 5 stars,A
Darren Waller,TE,LV,JAX,Away,5.4587599565762766,21,0.259940950313156,5.82679993796611,0.2774666637126719,4.6,3 out of 5 stars,D
Tyler Conklin,TE,NYJ,BUF,Home,7.025537053107755,11,0.6386851866461595,7.379338647296793,0.6708489679360721,6.2,2 out of 5 stars,C-
Chris Godwin,WR,TB,LAR,Home,9.80770787419009,20,0.4903853937095045,8.439582677414414,0.4219791338707207,13,3 out of 5 stars,A
Jaylen Waddle,WR,MIA,CHI,Away,12.626392058157576,26,0.4856304637752914,12.166274368796538,0.4679336295690976,13.7,3 out of 5 stars,A
Gerald Everett,TE,LAC,ATL,Away,8.421594059537133,18,0.46786633664095184,7.53084865648162,0.4183804809156456,10.5,3 out of 5 stars,A-
Cole Kmet,TE,CHI,MIA,Home,5.50173337141037,11,0.5001575792191245,5.759619102014815,0.5236017365468014,4.9,4 out of 5 stars,D-
Darnell Mooney,WR,CHI,MIA,Home,9.48263487940761,16,0.5926646799629757,9.732335542010873,0.6082709713756795,8.9,2 out of 5 stars,B-
Amon Ra St Brown,WR,DET,GB,Home,11.056981829244169,26,0.4252685318940065,10.009974041777385,0.3849990016068225,13.5,3 out of 5 stars,A
Evan Engram,TE,JAC,LV,Home,7.771178609472732,15,0.5180785739648488,7.887398013532474,0.5258265342354983,7.5,4 out of 5 stars,C+
Mo Alie Cox,TE,IND,NE,Away,3.7676551389141166,11,0.34251410353764694,3.839507341305881,0.34904612193689827,3.6,3 out of 5 stars,F
Terry McLaurin,WR,WAS,MIN,Home,11.298475649724008,19,0.5946566131433688,10.95496521389144,0.5765771165206022,12.1,4 out of 5 stars,A-
Adam Thielen,WR,MIN,WAS,Away,9.545632549508131,19,0.5024017131320069,9.393760785011615,0.4944084623690323,9.9,4 out of 5 stars,B
Christian Kirk,WR,JAC,LV,Home,12.412540863008026,17,0.7301494625298839,12.889344090011464,0.7581967111771448,11.3,4 out of 5 stars,A-
DeVonta Smith,WR,PHI,HOU,Away,9.635831133570733,18,0.5353239518650407,9.051187333672477,0.502843740759582,11,3 out of 5 stars,B+
Van Jefferson,WR,LAR,TB,Away,2.3516976747953127,12,0.19597480623294272,0.8309966782790185,0.0692497231899182,5.9,3 out of 5 stars,D+
A J Brown,WR,PHI,HOU,Away,14.555247058737393,27,0.5390832243976812,14.40749579819628,0.5336109554887511,14.9,3 out of 5 stars,A
Juwan Johnson,TE,NO,BAL,Home,5.5897454457891165,11,0.5081586768899197,5.671064922555882,0.5155513565959893,5.4,4 out of 5 stars,D+
Tyler Boyd,WR,CIN,CAR,Home,10.448163511182132,23,0.4542679787470492,9.911662158831618,0.430941832992679,11.7,2 out of 5 stars,A-
K J Osborn,WR,MIN,WAS,Away,6.2198584593904815,14,0.44427560424217727,6.142654941986403,0.43876106728474307,6.4,4 out of 5 stars,C
Geoff Swaim,TE,TEN,KC,Away,2.8722227049795803,11,0.2611111549981437,3.1603181499708293,0.28730164999734814,2.2,4 out of 5 stars,F
DeAndre Hopkins,WR,ARI,SEA,Home,16.874042475371596,29,0.5818635336335033,17.29148925053085,0.5962582500183052,15.9,3 out of 5 stars,A+
Hayden Hurst,TE,CIN,CAR,Home,6.519843219761987,15,0.4346562146507991,6.2283474568028385,0.4152231637868559,7.2,4 out of 5 stars,C+
Jakobi Meyers,WR,NE,IND,Home,11.78488365232356,16,0.7365552282702225,12.206976646176514,0.7629360403860321,10.8,4 out of 5 stars,B+
Allen Lazard,WR,GB,DET,Away,9.98100105178984,19,0.5253158448310442,10.658572931128344,0.5609775226909655,8.4,3 out of 5 stars,C+
Logan Thomas,TE,WAS,MIN,Home,5.291263999694158,15,0.3527509333129439,5.587519999563084,0.3725013333042056,4.6,4 out of 5 stars,F
Elijah Moore,WR,NYJ,BUF,Home,4.889571903002058,13,0.37612091561554295,4.713674147145798,0.3625903190112153,5.3,3 out of 5 stars,D-
Robert Woods,WR,TEN,KC,Away,9.013604284228284,15,0.6009069522818856,9.44800612032612,0.629867074688408,8,3 out of 5 stars,C+
Robert Tonyan,TE,GB,DET,Away,7.017023593140321,16,0.43856397457127005,6.424319418771888,0.401519963673243,8.4,4 out of 5 stars,B-
Will Dissly,TE,SEA,ARI,Away,5.386904212505978,13,0.41437724711584445,5.681291732151397,0.43702244093472287,4.7,4 out of 5 stars,D-
Kalif Raymond,WR,DET,GB,Home,4.98407638666291,11,0.4530978533329918,4.1629662666613,0.37845147878739094,6.9,3 out of 5 stars,C
Mecole Hardman,WR,KC,TEN,Home,6.491837162485778,18,0.36065762013809877,6.2311959464082545,0.34617755257823635,7.1,3 out of 5 stars,C
Jarvis Landry,WR,NO,BAL,Home,5.385882902601334,14,0.384705921614381,6.065547003716191,0.4332533574082994,3.8,3 out of 5 stars,F
DeAndre Carter,WR,LAC,ATL,Away,5.191476142955643,13,0.3993443186888956,4.587823061365204,0.3529094662588618,6.6,4 out of 5 stars,C
Marquez Valdes Scantling,WR,KC,TEN,Home,7.038156443797499,14,0.50272546027125,6.497366348282142,0.4640975963058673,8.3,3 out of 5 stars,C+
Zay Jones,WR,JAC,LV,Home,8.210842332646735,14,0.5864887380461953,8.172631903781049,0.5837594216986464,8.3,4 out of 5 stars,C+
Olamide Zaccheaus,WR,ATL,LAC,Home,7.088729329897729,11,0.6444299390816117,7.426756185568186,0.6751596532334715,6.3,4 out of 5 stars,C-
Rondale Moore,WR,ARI,SEA,Home,8.542564348117807,11,0.7765967589198006,8.175091925882583,0.7431901750802349,9.4,3 out of 5 stars,B
Devin Duvernay,WR,BAL,NO,Away,7.416307703170096,17,0.4362533943041233,6.994725290242995,0.4114544288378232,8.4,2 out of 5 stars,B-
Julio Jones,WR,TB,LAR,Home,5.953904042639774,11,0.5412640038763431,5.805577203771106,0.5277797457973733,6.3,3 out of 5 stars,C-
Mack Hollins,WR,LV,JAX,Away,8.061826726941524,12,0.6718188939117936,8.345466752773605,0.6954555627311337,7.4,4 out of 5 stars,C
Demarcus Robinson,WR,BAL,NO,Away,3.903511986388208,13,0.3002701527990929,3.133588551983155,0.24104527322947344,5.7,2 out of 5 stars,D+
Sammy Watkins,WR,GB,DET,Away,5.458659499274412,12,0.454888291606201,5.183799284677732,0.4319832737231443,6.1,3 out of 5 stars,C-
Kadarius Toney,WR,KC,TEN,Home,2.31568397258018,14,0.16540599804144143,1.2938342465431143,0.09241673189593676,4.7,3 out of 5 stars,F
Isaiah McKenzie,WR,BUF,NYJ,Away,5.8230405227114606,14,0.4159314659079615,5.4043436038735155,0.38602454313382256,6.8,3 out of 5 stars,C
Parris Campbell,WR,IND,NE,Away,6.450423568020149,16,0.4031514730012593,6.42917652574307,0.4018235328589419,6.5,4 out of 5 stars,C
Taysom Hill,TE,NO,BAL,Home,3.3575062253460564,17,0.19750036619682684,0.8535803219229382,0.05021060717193754,9.2,4 out of 5 stars,B
Chris Olave,WR,NO,BAL,Home,11.070194420189651,23,0.4813128008778109,10.3288491716995,0.4490803987695434,12.8,3 out of 5 stars,A
Curtis Samuel,WR,WAS,MIN,Home,8.377514929090927,14,0.5983939235064948,7.81073561298704,0.5579096866419314,9.7,4 out of 5 stars,B
JuJu Smith Schuster,WR,KC,TEN,Home,9.233636519362447,22,0.4197107508801112,8.390909313374925,0.3814049687897693,11.2,3 out of 5 stars,B+
DK Metcalf,WR,SEA,ARI,Away,9.999248331184837,24,0.41663534713270156,9.013211901692625,0.3755504959038593,12.3,3 out of 5 stars,A
DJ Moore,WR,CAR,CIN,Away,9.85330418311501,16,0.6158315114446882,8.59043454730716,0.5369021592066975,12.8,2 out of 5 stars,A
Garrett Wilson,WR,NYJ,BUF,Home,7.730782991349221,14,0.5521987850963729,7.315404273356031,0.522528876668288,8.7,3 out of 5 stars,B-
Gabe Davis,WR,BUF,NYJ,Away,9.452395944490428,24,0.3938498310204345,8.40342277784347,0.35014261574347794,11.9,3 out of 5 stars,A-
Alec Pierce,WR,IND,NE,Away,6.4475811213335215,12,0.5372984267777935,6.125115887619317,0.5104263239682764,7.2,4 out of 5 stars,C
Drake London,WR,ATL,LAC,Home,8.10769132918204,13,0.6236685637832339,7.982416184545774,0.6140320141958288,8.4,4 out of 5 stars,B-
Romeo Doubs,WR,GB,DET,Away,7.493372902304374,14,0.5352409215931696,6.6333898604348205,0.4738135614596301,9.5,3 out of 5 stars,B
Marvin Jones Jr,WR,JAC,LV,Home,6.085876736705836,12,0.5071563947254863,5.908395338151194,0.49236627817926615,6.5,4 out of 5 stars,C
Joshua Palmer,WR,LAC,ATL,Away,7.545984359176348,19,0.39715707153559726,6.237120513109069,0.328269500689951,10.6,4 out of 5 stars,B+
Allen Robinson II,WR,LAR,TB,Away,6.463537144180093,16,0.40397107151125583,5.6764816345429905,0.3547801021589369,8.3,3 out of 5 stars,C+
Dante Pettis,WR,CHI,MIA,Home,4.80812378296731,11,0.43710216208793723,4.854462547096157,0.4413147770087415,4.7,2 out of 5 stars,F
Terrace Marshall Jr,WR,CAR,CIN,Away,4.540658496410275,11,0.4127871360372977,3.5723692805861083,0.3247608436896462,6.8,2 out of 5 stars,C
Rashid Shaheed,WR,NO,BAL,Home,4.653632295234741,13,0.35797171501805697,4.805188993192488,0.36962992255326826,4.3,3 out of 5 stars,F
Tyquan Thornton,WR,NE,IND,Home,4.537956142713584,11,0.4125414675194168,3.782794489590835,0.34389040814462135,6.3,4 out of 5 stars,C-
