,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
297,Anthony Firkser,ATL,27,TE,4,1,0.75,0.5,7,14,0,0.25,22,0.5,7,66.7%,9.3,,,,0,,,,,0.5,14,7,0,0
298,Chuba Hubbard,CAR,23,RB,4,0,0,0,0,,0,0,0,0,0,0.0%,,1,7,0,0.5,14,7,7,1,1,7,7,0,0.25
299,Tre' McKitty,LAC,23,TE,4,1,1.25,1,7,7,0,0,12,1,7,80.0%,5.6,,,,0,,,,,1,7,7,0,0.25
300,Quintin Morris,BUF,23,TE,3,0,1.33,1,9.33,9.3,0,0.67,15,1,9.3,75.0%,7,,,,0,,,,,1,9.3,9.33,0,0
301,Cedrick Wilson Jr.,MIA,27,WR,3,0,1,0.67,6.67,10,0,0,12,0.7,6.7,66.7%,6.7,0.33,2.67,0,0,8,8,2.7,0.3,1,9.3,9.33,0,0
302,Jaelon Darden,TAM,23,WR,4,0,0.25,0.25,6.25,25,0,0.25,25,0.3,6.3,100.0%,25,0.25,0.5,0,0,2,2,0.5,0.3,0.5,13.5,6.75,0,0
303,Ben Ellefson,MIN,26,TE,4,1,0.75,0.75,6.5,8.7,0,0.5,12,0.8,6.5,100.0%,8.7,,,,0,,,,,0.75,8.7,6.5,0,0
304,Alec Ingold,MIA,26,FB,4,4,1.25,0.75,5.75,7.7,0,0.25,13,0.8,5.8,60.0%,4.6,0.75,0.75,0,0.5,2,1,0.8,0.8,1.5,4.3,6.5,0,0
305,Jalen Reagor,MIN,23,WR,4,0,1,0.5,2.25,4.5,0,0,7,0.5,2.3,50.0%,2.3,0.25,4.25,0,0.25,17,17,4.3,0.3,0.75,8.7,6.5,0,0.25
306,Zamir White,LVR,23,RB,4,0,0,0,0,,0,0,0,0,0,0.0%,,0.75,6.5,0,0.25,22,8.7,6.5,0.8,0.75,8.7,6.5,0,0
307,Andre Baccellia,ARI,25,WR,4,0,1.5,1,6.25,6.3,0,0.5,11,1,6.3,66.7%,4.2,,,,0,,,,,1,6.3,6.25,0,0
308,Brock Wright,DET,24,TE,4,0,0.25,0.25,6.25,25,0,0.25,25,0.3,6.3,100.0%,25,,,,0,,,,,0.25,25,6.25,0,0
309,Simi Fehoko,DAL,25,WR,4,0,1,0.75,6,8,0,0.25,12,0.8,6,75.0%,6,,,,0,,,,,0.75,8,6,0,0
310,Michael Gallup,DAL,26,WR,1,1,3,2,24,12,1,2,15,2,24,66.7%,8,,,,0,,,,,2,12,24,1,0
311,Trey McBride,ARI,23,TE,3,2,1,1,8,8,0,0.33,11,1,8,100.0%,8,,,,0,,,,,1,8,8,0,0
312,Dezmon Patmon,IND,24,WR,1,0,6,2,24,12,0,1,17,2,24,33.3%,4,,,,0,,,,,2,12,24,0,0
313,Mitchell Trubisky,PIT,28,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,1.75,6,0.25,0.5,7,3.4,6,1.8,1.75,3.4,6,1,0
314,Ameer Abdullah,LVR,29,RB,4,0,0.5,0.25,5.75,23,0,0.25,23,0.3,5.8,50.0%,11.5,,,,0,,,,,0.25,23,5.75,0,0
315,Armani Rogers,WAS,25,TE,4,0,0.25,0.25,5.75,23,0,0.25,23,0.3,5.8,100.0%,23,,,,0,,,,,0.25,23,5.75,0,0
316,Khalil Shakir,BUF,22,WR,2,0,2,1,11.5,11.5,0,1,14,1,11.5,50.0%,5.8,,,,0,,,,,1,11.5,11.5,0,0
317,Kadarius Toney,NYG,23,WR,2,1,1.5,1,0,0,0,0,2,1,0,66.7%,0,1,11.5,0,0.5,19,11.5,11.5,1,2,5.8,11.5,0,0
318,Trevon Wesco,CHI,27,TE,3,1,0.67,0.33,7.67,23,0,0.33,23,0.3,7.7,50.0%,11.5,,,,0,,,,,0.33,23,7.67,0,0
319,D'Wayne Eskridge,SEA,25,WR,4,0,1,0.75,4,5.3,0,0.25,10,0.8,4,75.0%,4,0.25,1.5,0,0,6,6,1.5,0.3,1,5.5,5.5,0,0
320,Kenny Golladay,NYG,29,WR,4,2,1.5,0.5,5.5,11,0,0.25,15,0.5,5.5,33.3%,3.7,,,,0,,,,,0.5,11,5.5,0,0
321,Jamycal Hasty,JAX,26,RB,4,0,0.75,0.5,5.5,11,0,0.25,15,0.5,5.5,66.7%,7.3,,,,0,,,,,0.5,11,5.5,0,0
322,Cody Hollister,TEN,29,WR,4,0,0.25,0.25,5.5,22,0,0.25,22,0.3,5.5,100.0%,22,,,,0,,,,,0.25,22,5.5,0,0
323,C.J. Ham,MIN,29,FB,4,1,1.25,0.75,5.25,7,0,0.5,12,0.8,5.3,60.0%,4.2,,,,0,,,,,0.75,7,5.25,0,0
324,Andy Isabella,ARI,26,WR,3,0,1.67,0.67,7,10.5,0,0.67,11,0.7,7,40.0%,4.2,,,,0,,,,,0.67,10.5,7,0,0
325,Jake Ferguson,DAL,23,TE,4,2,1,0.75,5,6.7,0,0,8,0.8,5,75.0%,5,,,,0,,,,,0.75,6.7,5,0,0
326,Lil'Jordan Humphrey,NWE,24,WR,4,2,1,0.5,5,10,0,0,11,0.5,5,50.0%,5,,,,0,,,,,0.5,10,5,0,0
327,Tony Jones,NOR,25,RB,2,0,1,1,6,6,0,0,7,1,6,100.0%,6,1,4,0,0,6,4,4,1,2,5,10,0,0
328,Trace McSorley,ARI,27,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,20,0,1,14,6.7,20,3,3,6.7,20,0,0
329,Ryan Tannehill,TEN,34,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,3,5,0.25,1,9,1.7,5,3,3,1.7,5,1,0.25
330,Kirk Cousins,MIN,34,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,0.75,4.75,0,0.25,13,6.3,4.8,0.8,0.75,6.3,4.75,0,0.25
331,Ko Kieft,TAM,24,TE,4,2,0.25,0.25,4.75,19,0,0.25,19,0.3,4.8,100.0%,19,,,,0,,,,,0.25,19,4.75,0,0
332,Trey Sermon,PHI,23,RB,1,0,0,0,0,,0,0,0,0,0,0.0%,,2,19,0,2,14,9.5,19,2,2,9.5,19,0,0
333,Ryan Griffin,CHI,32,TE,2,0,1.5,0.5,9,18,0,0.5,18,0.5,9,33.3%,6,,,,0,,,,,0.5,18,9,0,0
334,Dax Milne,WAS,23,WR,4,0,0.75,0.5,4.5,9,0,0.25,12,0.5,4.5,66.7%,6,,,,0,,,,,0.5,9,4.5,0,0
335,Gunner Olszewski,PIT,26,WR,4,0,0,0,0,,0,0,0,0,0,0.0%,,0.5,4.5,0,0.25,18,9,4.5,0.5,0.5,9,4.5,0,0.5
336,Dwayne Washington,NOR,28,RB,3,0,0,0,0,,0,0,0,0,0,0.0%,,1.33,6,0,0.67,8,4.5,6,1.3,1.33,4.5,6,0,0
337,Cole Beasley,TAM,33,WR,2,0,2.5,2,8.5,4.3,0,0.5,5,2,8.5,80.0%,3.4,,,,0,,,,,2,4.3,8.5,0,0
338,Jeff Smith,NYJ,25,WR,4,0,0.5,0.25,4.25,17,0,0.25,17,0.3,4.3,50.0%,8.5,,,,0,,,,,0.25,17,4.25,0,0
339,Zach Wilson,NYJ,23,QB,1,1,1,1,2,2,1,1,2,1,2,100.0%,2,2,15,0,0,9,7.5,15,2,3,5.7,17,1,0
340,Juwann Winfree,GNB,26,WR,2,0,1.5,0.5,8.5,17,0,0.5,17,0.5,8.5,33.3%,5.7,,,,0,,,,,0.5,17,8.5,0,0
341,D'Onta Foreman,CAR,26,RB,4,0,0,0,0,,0,0,0,0,0,0.0%,,1.25,4,0,0,7,3.2,4,1.3,1.25,3.2,4,0,0
342,Jared Goff,DET,28,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,1.75,4,0,0.25,10,2.3,4,1.8,1.75,2.3,4,0,0.25
343,Dennis Houston,DAL,23,WR,2,0,3,1,8,8,0,0,11,1,8,33.3%,2.7,,,,0,,,,,1,8,8,0,0
344,Malik Willis,TEN,23,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,4,16,0,1,8,4,16,4,4,4,16,0,1
345,Jameis Winston,NOR,28,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1.67,5.33,0,0,6,3.2,5.3,1.7,1.67,3.2,5.33,0,1
346,Quintez Cephus,DET,24,WR,4,1,0.75,0.5,3.75,7.5,0,0.25,9,0.5,3.8,66.7%,5,,,,0,,,,,0.5,7.5,3.75,0,0
347,Mike Davis,BAL,29,RB,4,0,0,0,0,,0,0,0,0,0,0.0%,,1.75,3.75,0,0.25,10,2.1,3.8,1.8,1.75,2.1,3.75,0,0.25
348,Phillip Dorsett,HOU,29,WR,3,0,1.33,0.33,5,15,0,0.33,15,0.3,5,25.0%,3.8,,,,0,,,,,0.33,15,5,0,0
349,Jeff Driskel,HOU,29,QB,2,0,0,0,0,,0,0,0,0,0,0.0%,,1,7.5,0,1,10,7.5,7.5,1,1,7.5,7.5,0,0
350,Penny Hart,SEA,26,WR,4,0,0.25,0.25,3.75,15,0,0.25,15,0.3,3.8,100.0%,15,,,,0,,,,,0.25,15,3.75,0,0
351,Kenny Pickett,PIT,24,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,6,15,2,4,7,2.5,15,6,6,2.5,15,2,1
352,Gary Brightwell,NYG,23,RB,4,0,0,0,0,,0,0,0,0,0,0.0%,,0.5,3.5,0,0.25,14,7,3.5,0.5,0.5,7,3.5,0,0
353,River Cracraft,MIA,28,WR,4,0,1,0.5,3.25,6.5,0.5,0.5,11,0.5,3.3,50.0%,3.3,,,,0,,,,,0.5,6.5,3.25,2,0
354,Deonte Harty,NOR,25,WR,3,0,0.67,0.67,4.33,6.5,0,0,9,0.7,4.3,100.0%,6.5,,,,0,,,,,0.67,6.5,4.33,0,0.33
355,Ty Montgomery,NWE,29,WR,1,0,4,3,15,5,1,1,7,3,15,75.0%,3.8,2,-2,0,0,0,-1,-2,2,5,2.6,13,1,0
356,Jalen Nailor,MIN,23,WR,4,0,0.25,0.25,3.25,13,0,0.25,13,0.3,3.3,100.0%,13,,,,0,,,,,0.25,13,3.25,0,0
357,Matt Ryan,IND,37,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,2,2.6,0,0.6,10,1.3,2.6,2,2,1.3,2.6,0,2.2
358,Stephen Sullivan,CAR,26,TE,3,0,0.33,0.33,4.33,13,0,0.33,13,0.3,4.3,100.0%,13,,,,0,,,,,0.33,13,4.33,0,0
359,Keelan Cole,LVR,29,WR,2,1,2,0.5,6,12,0,0.5,12,0.5,6,25.0%,3,,,,0,,,,,0.5,12,6,0,0
360,Kyle Rudolph,TAM,33,TE,1,0,1,1,12,12,0,1,12,1,12,100.0%,12,,,,0,,,,,1,12,12,0,0
361,Teddy Bridgewater,MIA,30,QB,2,0,0,0,0,,0,0,0,0,0,0.0%,,0.5,5.5,0,0.5,11,11,5.5,0.5,0.5,11,5.5,0,0
362,Jody Fortson,KAN,27,TE,4,0,0.75,0.5,2.75,5.5,0.5,0.5,10,0.5,2.8,66.7%,3.7,,,,0,,,,,0.5,5.5,2.75,2,0
363,Dak Prescott,DAL,29,QB,1,1,0,0,0,,0,0,0,0,0,0.0%,,2,11,0,1,12,5.5,11,2,2,5.5,11,0,0
364,Darius Slayton,NYG,25,WR,3,0,0.67,0.33,3.67,11,0,0.33,11,0.3,3.7,50.0%,5.5,,,,0,,,,,0.33,11,3.67,0,0
365,Michael Burton,KAN,30,FB,4,0,0.25,0.25,0.5,2,0,0,2,0.3,0.5,100.0%,2,0.5,2,0,0.5,6,4,2,0.5,0.75,3.3,2.5,0,0
366,Matthew Stafford,LAR,34,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,1.5,2.5,0,0.5,4,1.7,2.5,1.5,1.5,1.7,2.5,0,0.5
367,Zander Horvath,LAC,24,FB,4,0,1.5,0.75,1.75,2.3,0.5,0.5,5,0.8,1.8,50.0%,1.2,0.25,0.5,0,0.25,2,2,0.5,0.3,1,2.3,2.25,2,0
368,Tyler Kroft,SFO,30,TE,2,2,1,0.5,4.5,9,0,0,9,0.5,4.5,50.0%,4.5,,,,0,,,,,0.5,9,4.5,0,0
369,Aaron Rodgers,GNB,39,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,2,2.25,0,0.25,7,1.1,2.3,2,2,1.1,2.25,0,0.5
370,Tylan Wallace,BAL,23,WR,4,0,0.75,0.25,2.25,9,0,0,9,0.3,2.3,33.3%,3,,,,0,,,,,0.25,9,2.25,0,0
371,Jimmy Garoppolo,SFO,31,QB,3,2,0,0,0,,0,0,0,0,0,0.0%,,2,2.67,0.33,1,3,1.3,2.7,2,2,1.3,2.67,1,0.33
372,Brevin Jordan,HOU,22,TE,2,1,3,1.5,4,2.7,0,0.5,5,1.5,4,50.0%,1.3,,,,0,,,,,1.5,2.7,4,0,0
373,Josh Oliver,BAL,25,TE,4,1,0.5,0.5,2,4,0.25,0.25,7,0.5,2,100.0%,4,,,,0,,,,,0.5,4,2,1,0
374,Justin Jackson,DET,26,RB,4,0,0.5,0.5,1,2,0.25,0.25,2,0.5,1,100.0%,2,0.5,0.75,0,0,3,1.5,0.8,0.5,1,1.8,1.75,1,0
375,Jordan Mason,SFO,23,RB,4,0,0,0,0,,0,0,0,0,0,0.0%,,0.25,1.75,0,0,7,7,1.8,0.3,0.25,7,1.75,0,0
376,Rondale Moore,ARI,22,WR,1,1,5,3,11,3.7,0,0,7,3,11,60.0%,2.2,1,-4,0,0,-4,-4,-4,1,4,1.8,7,0,0
377,Chris Myarick,NYG,27,FB,4,3,0.5,0.5,1.75,3.5,0.25,0.25,6,0.5,1.8,100.0%,3.5,,,,0,,,,,0.5,3.5,1.75,1,0
378,Cooper Rush,DAL,29,QB,4,3,0,0,0,,0,0,0,0,0,0.0%,,1.25,1.75,0,0.25,6,1.4,1.8,1.3,1.25,1.4,1.75,0,0
379,Dyami Brown,WAS,23,WR,4,0,1,0.25,1.5,6,0,0.25,6,0.3,1.5,25.0%,1.5,,,,0,,,,,0.25,6,1.5,0,0
380,Joe Flacco,NYJ,37,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1,2,0,0.33,7,2,2,1,1,2,2,0,1.33
381,Troy Hairston,HOU,24,FB,4,1,0.25,0.25,1.25,5,0,0,5,0.3,1.3,100.0%,5,,,,0,,,,,0.25,5,1.25,0,0
382,Wan'Dale Robinson,NYG,21,WR,1,0,1,1,5,5,0,1,5,1,5,100.0%,5,,,,0,,,,,1,5,5,0,0
383,Mike Thomas,CIN,28,WR,4,0,1.25,0.25,1.25,5,0,0,5,0.3,1.3,20.0%,1,,,,0,,,,,0.25,5,1.25,0,0
384,C.J. Uzomah,NYJ,29,TE,3,3,0.33,0.33,1.67,5,0,0,5,0.3,1.7,100.0%,5,,,,0,,,,,0.33,5,1.67,0,0
385,Nick Vannett,NOR,29,TE,1,0,1,1,5,5,0,0,5,1,5,100.0%,5,,,,0,,,,,1,5,5,0,0
386,Chris Evans,CIN,25,RB,4,0,0.5,0.25,1,4,0,0,4,0.3,1,50.0%,2,,,,0,,,,,0.25,4,1,0,0
387,Justin Herbert,LAC,24,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,2.75,1,0,0.5,7,0.4,1,2.8,2.75,0.4,1,0,0.25
388,Ty Johnson,NYJ,25,RB,4,0,0.75,0.25,1,4,0,0,4,0.3,1,33.3%,1.3,,,,0,,,,,0.25,4,1,0,0
389,Jack Stoll,PHI,24,TE,4,2,0.5,0.25,1,4,0,0,4,0.3,1,50.0%,2,,,,0,,,,,0.25,4,1,0,0
390,Jalen Tolbert,DAL,23,WR,1,0,2,1,4,4,0,0,4,1,4,50.0%,2,,,,0,,,,,1,4,4,0,0
391,Andy Dalton,NOR,35,QB,1,1,0,0,0,,0,0,0,0,0,0.0%,,1,3,0,0,3,3,3,1,1,3,3,0,1
392,M.J. Stewart,HOU,27,DB,4,0,0,0,0,,0,0,0,0,0,0.0%,,0.25,0.75,0,0.25,3,3,0.8,0.3,0.25,3,0.75,0,0
393,KaVontae Turpin,DAL,26,WR,4,0,0,0,0,,0,0,0,0,0,0.0%,,0.25,0.75,0,0,3,3,0.8,0.3,0.25,3,0.75,0,0
394,Stephen Anderson,ARI,29,TE,4,0,0.25,0.25,0.5,2,0,0,2,0.3,0.5,100.0%,2,,,,0,,,,,0.25,2,0.5,0,0
395,Bryan Edwards,ATL,24,WR,2,1,1.5,0.5,1,2,0,0,2,0.5,1,33.3%,0.7,,,,0,,,,,0.5,2,1,0,0
396,Case Keenum,BUF,34,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,2,0,0,4,0.7,2,3,3,0.7,2,0,0
397,Devine Ozigbo,DEN,26,RB,1,0,0,0,0,,0,0,0,0,0,0.0%,,1,2,0,0,2,2,2,1,1,2,2,0,0
398,Adam Prentice,NOR,25,FB,3,1,0.33,0.33,0.67,2,0,0,2,0.3,0.7,100.0%,2,,,,0,,,,,0.33,2,0.67,0,0.33
399,Derek Watt,PIT,30,FB,4,0,0,0,0,,0,0,0,0,0,0.0%,,0.25,0.5,0,0.25,2,2,0.5,0.3,0.25,2,0.5,0,0
400,Damien Williams,ATL,30,RB,1,1,0,0,0,,0,0,0,0,0,0.0%,,2,2,0,0,2,1,2,2,2,1,2,0,0
401,Jakob Johnson,LVR,28,FB,4,1,0.25,0.25,0.25,1,0,0,1,0.3,0.3,100.0%,1,,,,0,,,,,0.25,1,0.25,0,0
402,Tua Tagovailoa,MIA,24,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,1,0.25,0,0.25,1,0.3,0.3,1,1,0.3,0.25,0,0.25
