,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
273,Jake Ferguson,DAL,23,TE,15,7,1.4,1.2,11.3,9.4,0.13,0.53,30,1.2,11.3,85.7%,8.1,,,0,0,,,,,1.2,9.4,11.3,2,
274,Irv Smith Jr.,MIN,24,TE,7,0,4.71,3.14,24,7.6,0.29,1.29,17,3.1,24,66.7%,5.1,,,0,0,,,,,3.14,7.6,24,2,0.14
275,Ty Johnson,NYJ,25,RB,15,0,1.07,0.6,4.27,7.1,0,0.07,16,0.6,4.3,56.3%,4,1.13,6.8,0.07,0.13,32,6,6.8,1.1,1.73,6.4,11.1,1,
276,Dak Prescott,DAL,29,QB,11,11,,,,,0,0,,,,,,3.55,15.1,0.09,1.55,25,4.3,15.1,3.5,3.55,4.3,15.1,1,0.36
277,Dare Ogunbowale,HOU,28,RB,15,2,1.13,0.87,6.33,7.3,0,0.27,23,0.9,6.3,76.5%,5.6,1.6,4.6,0.07,0.47,9,2.9,4.6,1.6,2.47,4.4,10.9,1,
278,Sony Michel,LAC,27,RB,10,0,1.3,0.9,5.3,5.9,0,0.1,9,0.9,5.3,69.2%,4.1,3.6,10.6,0,0.8,12,2.9,10.6,3.6,4.5,3.5,15.9,0,
279,Dyami Brown,WAS,23,WR,13,0,1.08,0.38,11,28.6,0.15,0.38,75,0.4,11,35.7%,10.2,0.08,1.15,0,0.08,15,15,1.2,0.1,0.46,26.3,12.2,2,
280,Marquez Callaway,NOR,24,WR,13,3,2.38,1.23,12.2,9.9,0.08,0.85,33,1.2,12.2,51.6%,5.1,,,0,0,,,,,1.23,9.9,12.2,1,
281,Avery Williams,ATL,24,RB,15,3,0.87,0.8,3.93,4.9,0,0.2,10,0.8,3.9,92.3%,4.5,1.13,6.6,0.07,0.33,21,5.8,6.6,1.1,1.93,5.4,10.5,1,0.07
282,Sterling Shepard,NYG,29,WR,3,2,8,4.33,51.3,11.8,0.33,1.33,65,4.3,51.3,54.2%,6.4,,,0,0,,,,,4.33,11.8,51.3,1,
283,Zach Pascal,PHI,28,WR,15,1,1.27,1,10,10,0.07,0.6,34,1,10,78.9%,7.9,0.07,0,0,0,0,0,0,0.1,1.07,9.4,10,1,
284,Josh Oliver,BAL,25,TE,15,7,1.53,0.93,9.93,10.6,0.13,0.47,40,0.9,9.9,60.9%,6.5,,,0,0,,,,,0.93,10.6,9.93,2,
285,Trey McBride,ARI,23,TE,14,11,1.86,1.36,10.4,7.7,0,0.36,29,1.4,10.4,73.1%,5.6,,,0,0,,,,,1.36,7.7,10.4,0,0.07
286,DeSean Jackson,BAL,36,WR,6,1,2.5,1.33,24,18,0,0.83,62,1.3,24,53.3%,9.6,,,0,0,,,,,1.33,18,24,0,
287,Cedrick Wilson Jr.,MIA,27,WR,14,0,1.29,0.86,9.71,11.3,0,0.57,21,0.9,9.7,66.7%,7.6,0.07,0.57,0,0,8,8,0.6,0.1,0.93,11.1,10.3,0,
288,Pierre Strong,NWE,24,RB,13,0,0.54,0.54,3.23,6,0,0.23,16,0.5,3.2,100.0%,6,0.77,7.69,0.08,0.38,44,10,7.7,0.8,1.31,8.4,10.9,1,
289,Tom Kennedy,DET,26,WR,7,1,2.14,1.14,20.1,17.6,0,1,44,1.1,20.1,53.3%,9.4,,,0,0,,,,,1.14,17.6,20.1,0,
290,Johnny Mundt,MIN,28,TE,15,11,1.4,1.27,9.33,7.4,0.07,0.6,17,1.3,9.3,90.5%,6.7,,,0,0,,,,,1.27,7.4,9.33,1,
291,Tommy Tremble,CAR,22,TE,15,4,1.87,1,9.27,9.3,0.13,0.4,29,1,9.3,53.6%,5,,,0,0,,,,,1,9.3,9.27,2,0.07
292,Mitchell Wilcox,CIN,26,TE,15,4,1.2,1.13,9.27,8.2,0.07,0.4,19,1.1,9.3,94.4%,7.7,,,0,0,,,,,1.13,8.2,9.27,1,
293,Kadarius Toney,2TM,23,WR,7,2,2,1.43,11.7,8.2,0.29,0.71,23,1.4,11.7,71.4%,5.9,0.57,8,0,0.29,32,14,8,0.6,2,9.9,19.7,2,
294,Keelan Cole,LVR,29,WR,12,3,1.58,0.75,11.3,15.1,0.08,0.67,30,0.8,11.3,47.4%,7.2,,,0,0,,,,,0.75,15.1,11.3,1,0.08
295,Justin Herbert,LAC,24,QB,15,15,0.13,0.13,-0.67,-5,0,0,-2,0.1,-0.7,100.0%,-5,3.4,9.73,0,1.07,23,2.9,9.7,3.4,3.53,2.6,9.07,0,0.47
296,Dan Arnold,JAX,27,TE,15,0,0.8,0.6,9,15,0,0.33,26,0.6,9,75.0%,11.3,,,0,0,,,,,0.6,15,9,0,
297,Hassan Haskins,TEN,23,RB,14,1,0.71,0.64,3.14,4.9,0,0.14,10,0.6,3.1,90.0%,4.4,1.64,6.43,0,0.36,12,3.9,6.4,1.6,2.29,4.2,9.57,0,
298,Jeff Smith,NYJ,25,WR,11,0,1,0.73,12.2,16.8,0,0.45,50,0.7,12.2,72.7%,12.2,,,0,0,,,,,0.73,16.8,12.2,0,
299,Khalil Shakir,BUF,22,WR,13,2,1.38,0.69,10.2,14.8,0.08,0.46,31,0.7,10.2,50.0%,7.4,,,0,0,,,,,0.69,14.8,10.2,1,
300,Tanner Hudson,NYG,28,TE,11,0,1.36,0.91,12,13.2,0,0.73,27,0.9,12,66.7%,8.8,,,0,0,,,,,0.91,13.2,12,0,
301,Byron Pringle,CHI,29,WR,9,2,1.22,1,14.4,14.4,0.22,0.89,35,1,14.4,81.8%,11.8,,,0,0,,,,,1,14.4,14.4,2,
302,A.J. Green,ARI,34,WR,13,9,3.08,1.46,9.85,6.7,0.08,0.69,18,1.5,9.8,47.5%,3.2,,,0,0,,,,,1.46,6.7,9.85,1,
303,Connor Heyward,PIT,23,TE,15,0,0.87,0.6,7.07,11.8,0.07,0.27,45,0.6,7.1,69.2%,8.2,0.07,1.4,0,0.07,21,21,1.4,0.1,0.67,12.7,8.47,1,
304,Velus Jones Jr.,CHI,25,WR,10,2,1.1,0.6,7.9,13.2,0.1,0.3,44,0.6,7.9,54.5%,7.2,0.7,4.8,0,0.3,18,6.9,4.8,0.7,1.3,9.8,12.7,1,0.3
305,Steven Sims,PIT,25,WR,10,1,1.9,1.1,7,6.4,0,0.4,15,1.1,7,57.9%,3.7,1.2,5.4,0,0.4,22,4.5,5.4,1.2,2.3,5.4,12.4,0,0.2
306,Jack Stoll,PHI,24,TE,15,10,0.93,0.73,8.2,11.2,0,0.33,26,0.7,8.2,78.6%,8.8,,,0,0,,,,,0.73,11.2,8.2,0,
307,Malik Willis,TEN,23,QB,8,3,,,,,0,0,,,,,,3.38,15.4,0.13,1,17,4.6,15.4,3.4,3.38,4.6,15.4,1,0.38
308,O.J. Howard,HOU,28,TE,12,9,1.75,0.75,9.92,13.2,0.17,0.42,24,0.8,9.9,42.9%,5.7,,,0,0,,,,,0.75,13.2,9.92,2,
309,Eric Saubert,DEN,28,TE,15,5,1.4,0.8,7.87,9.8,0.07,0.27,25,0.8,7.9,57.1%,5.6,,,0,0,,,,,0.8,9.8,7.87,1,
310,Jonathan Williams,WAS,28,RB,11,0,0.27,0.18,2.55,14,0,0.09,21,0.2,2.5,66.7%,9.3,1.27,8.18,0,0.45,23,6.4,8.2,1.3,1.45,7.4,10.7,0,
311,Pharaoh Brown,2TM,28,TE,14,8,1.43,0.86,8.36,9.8,0,0.43,30,0.9,8.4,60.0%,5.9,,,0,0,,,,,0.86,9.8,8.36,0,
312,Tyler Huntley,BAL,24,QB,5,3,,,,,0,0,,,,,,7.2,22.6,0.2,2,14,3.1,22.6,7.2,7.2,3.1,22.6,1,0.6
313,Alec Ingold,MIA,26,FB,15,13,1.47,1,7,7,0.07,0.27,17,1,7,68.2%,4.8,0.4,0.53,0.07,0.33,2,1.3,0.5,0.4,1.4,5.4,7.53,2,
314,Darrel Williams,ARI,27,RB,6,0,1.33,0.67,1.5,2.3,0,0,6,0.7,1.5,50.0%,1.1,3.5,17,0.17,1.33,30,4.9,17,3.5,4.17,4.4,18.5,1,
315,Josiah Deguara,GNB,25,TE,15,1,0.93,0.8,7.33,9.2,0,0.27,25,0.8,7.3,85.7%,7.9,,,0,0,,,,,0.8,9.2,7.33,0,
316,Zach Gentry,PIT,26,TE,15,11,1.47,1.2,7.27,6.1,0,0.33,32,1.2,7.3,81.8%,5,,,0,0,,,,,1.2,6.1,7.27,0,
317,John Bates,WAS,25,TE,14,7,1.57,1,7.71,7.7,0.07,0.29,20,1,7.7,63.6%,4.9,,,0,0,,,,,1,7.7,7.71,1,0.07
318,Gary Brightwell,NYG,23,RB,15,0,0.33,0.27,2.4,9,0,0.27,12,0.3,2.4,80.0%,7.2,1,4.8,0.07,0.33,15,4.8,4.8,1,1.27,5.7,7.2,1,
319,Jody Fortson,KAN,27,TE,13,1,1,0.69,8.31,12,0.15,0.46,40,0.7,8.3,69.2%,8.3,,,0,0,,,,,0.69,12,8.31,2,0.08
320,Brevin Jordan,HOU,22,TE,9,2,2.78,1.44,12,8.3,0,0.67,20,1.4,12,52.0%,4.3,,,0,0,,,,,1.44,8.3,12,0,
321,Anthony Schwartz,CLE,22,WR,11,1,0.91,0.36,4.64,12.8,0,0.18,19,0.4,4.6,40.0%,5.1,0.36,5.18,0.09,0.18,31,14.3,5.2,0.4,0.73,13.5,9.82,1,0.09
322,Jalen Reagor,MIN,23,WR,15,0,0.73,0.4,5.8,14.5,0.07,0.27,38,0.4,5.8,54.5%,7.9,0.2,1.33,0,0.07,17,6.7,1.3,0.2,0.6,11.9,7.13,1,0.2
323,Benny Snell Jr.,PIT,24,RB,15,0,0.13,0.13,1.13,8.5,0,0.07,11,0.1,1.1,100.0%,8.5,1.33,6,0.07,0.4,16,4.5,6,1.3,1.47,4.9,7.13,1,
324,David Sills,NYG,26,WR,9,5,1.89,1.22,11.8,9.6,0,0.78,24,1.2,11.8,64.7%,6.2,,,0,0,,,,,1.22,9.6,11.8,0,
325,Ross Dwelley,SFO,27,TE,12,0,0.42,0.25,8.75,35,0.08,0.25,56,0.3,8.8,60.0%,21,,,0,0,,,,,0.25,35,8.75,1,
326,Peyton Hendershot,DAL,23,TE,16,2,1,0.69,6.44,9.4,0.13,0.5,29,0.7,6.4,68.8%,6.4,0.06,0.13,0.06,0.06,2,2,0.1,0.1,0.75,8.8,6.56,3,0.06
327,Zach Wilson,NYJ,23,QB,9,9,0.11,0.11,0.22,2,0.11,0.11,2,0.1,0.2,100.0%,2,3.11,11.3,0.11,0.78,18,3.6,11.3,3.1,3.22,3.6,11.6,2,0.11
328,Derek Carr,LVR,31,QB,15,15,,,,,0,0,,,,,,1.6,6.8,0,0.67,20,4.3,6.8,1.6,1.6,4.3,6.8,0,0.27
329,T.Y. Hilton,DAL,33,WR,2,0,3,2.5,51,20.4,0,2,52,2.5,51,83.3%,17,,,0,0,,,,,2.5,20.4,51,0,
330,Deshaun Watson,CLE,27,QB,4,4,,,,,0,0,,,,,,5.5,25,0.25,1.75,17,4.5,25,5.5,5.5,4.5,25,1,
331,Ryan Tannehill,TEN,34,QB,12,12,,,,,0,0,,,,,,2.83,8.17,0.17,1,17,2.9,8.2,2.8,2.83,2.9,8.17,2,0.25
332,River Cracraft,MIA,28,WR,9,0,1.44,0.89,10.8,12.1,0.22,0.89,22,0.9,10.8,61.5%,7.5,,,0,0,,,,,0.89,12.1,10.8,2,
333,Darrynton Evans,CHI,24,RB,6,0,0.17,0.17,5.5,33,0,0.17,33,0.2,5.5,100.0%,33,2.33,10.7,0,0.5,21,4.6,10.7,2.3,2.5,6.5,16.2,0,
334,Taylor Heinicke,WAS,29,QB,9,9,,,,,0,0,,,,,,3.11,10.7,0.11,0.67,15,3.4,10.7,3.1,3.11,3.4,10.7,1,0.78
335,Mac Jones,NWE,24,QB,12,12,,,,,0,0,,,,,,3.33,8,0.08,0.83,15,2.4,8,3.3,3.33,2.4,8,1,0.42
336,Donald Parham,LAC,25,TE,4,0,2.25,1.75,24,13.7,0,0.75,24,1.8,24,77.8%,10.7,,,0,0,,,,,1.75,13.7,24,0,
337,Malcolm Brown,LAR,29,RB,9,0,0.67,0.56,4.11,7.4,0,0.22,13,0.6,4.1,83.3%,6.2,1.89,6.44,0,0.22,17,3.4,6.4,1.9,2.44,4.3,10.6,0,
338,Royce Freeman,HOU,26,RB,2,1,1,1,5.5,5.5,0,0,6,1,5.5,100.0%,5.5,13.5,41.5,0,2.5,11,3.1,41.5,13.5,14.5,3.2,47,0,
339,Breshad Perriman,TAM,29,WR,10,3,1.7,0.8,10.1,12.6,0.1,0.4,28,0.8,10.1,47.1%,5.9,0.2,-0.7,0,0,0,-3.5,-0.7,0.2,1,9.4,9.4,1,0.2
340,N'Keal Harry,CHI,25,WR,5,0,1.2,1,18.6,18.6,0.2,0.6,49,1,18.6,83.3%,15.5,,,0,0,,,,,1,18.6,18.6,1,
341,Brandon Bolden,LVR,32,RB,14,0,0.64,0.64,4.07,6.3,0.07,0.14,18,0.6,4.1,100.0%,6.3,0.64,2.43,0,0.07,12,3.8,2.4,0.6,1.29,5.1,6.5,1,
342,James Mitchell,DET,23,TE,12,0,0.75,0.75,7.58,10.1,0.08,0.5,22,0.8,7.6,100.0%,10.1,,,0,0,,,,,0.75,10.1,7.58,1,
343,Bryce Perkins,LAR,26,QB,5,1,,,,,0,0,,,,,,3.8,18,0,1.2,23,4.7,18,3.8,3.8,4.7,18,0,
344,Patrick Ricard*,BAL,28,FB,15,14,0.87,0.73,4.93,6.7,0,0.07,19,0.7,4.9,84.6%,5.7,0.47,1.07,0,0.33,5,2.3,1.1,0.5,1.2,5,6,0,
345,Michael Bandy,LAC,25,WR,10,2,2.1,1,8.9,8.9,0,0.5,25,1,8.9,47.6%,4.2,,,0,0,,,,,1,8.9,8.9,0,
346,Anthony Firkser,ATL,27,TE,9,1,1.33,0.89,9.89,11.1,0,0.44,22,0.9,9.9,66.7%,7.4,,,0,0,,,,,0.89,11.1,9.89,0,
347,Brycen Hopkins,LAR,25,TE,12,0,0.75,0.5,7.33,14.7,0,0.33,22,0.5,7.3,66.7%,9.8,,,0,0,,,,,0.5,14.7,7.33,0,
348,Armani Rogers,WAS,25,TE,10,3,0.6,0.5,6.4,12.8,0,0.4,23,0.5,6.4,83.3%,10.7,0.1,2.4,0,0.1,24,24,2.4,0.1,0.6,14.7,8.8,0,
349,Quintin Morris,BUF,23,TE,13,1,0.85,0.62,6.46,10.5,0.08,0.46,26,0.6,6.5,72.7%,7.6,,,0,0,,,,,0.62,10.5,6.46,1,0.08
350,Parker Hesse,ATL,27,TE,15,5,0.67,0.53,5.53,10.4,0,0.4,22,0.5,5.5,80.0%,8.3,,,0,0,,,,,0.53,10.4,5.53,0,
351,Gunner Olszewski,PIT,26,WR,14,2,0.5,0.36,3.79,10.6,0,0.07,31,0.4,3.8,71.4%,7.6,0.36,2.07,0,0.07,18,5.8,2.1,0.4,0.71,8.2,5.86,0,0.14
352,Aaron Rodgers,GNB,39,QB,15,15,,,,,0,0,,,,,,2,5.47,0,0.47,18,2.7,5.5,2,2,2.7,5.47,0,0.53
353,Durham Smythe,MIA,27,TE,14,13,1,0.79,5.79,7.4,0.07,0.36,19,0.8,5.8,78.6%,5.8,0.14,0.07,0.07,0.07,1,0.5,0.1,0.1,0.93,6.3,5.86,2,
354,Samori Toure,GNB,24,WR,9,2,1.11,0.56,9.11,16.4,0.11,0.22,37,0.6,9.1,50.0%,8.2,,,0,0,,,,,0.56,16.4,9.11,1,0.11
355,Grant Calcaterra,PHI,24,TE,13,2,0.69,0.38,6.23,16.2,0,0.23,40,0.4,6.2,55.6%,9,,,0,0,,,,,0.38,16.2,6.23,0,
356,Ko Kieft,TAM,24,TE,15,10,0.6,0.47,5.33,11.4,0.07,0.33,19,0.5,5.3,77.8%,8.9,,,0,0,,,,,0.47,11.4,5.33,1,
357,Carson Wentz,WAS,30,QB,7,6,,,,,0,0,,,,,,2.71,11.3,0,0.43,18,4.2,11.3,2.7,2.71,4.2,11.3,0,0.86
358,Keaontay Ingram,ARI,23,RB,10,0,0.2,0.2,2.3,11.5,0,0.1,24,0.2,2.3,100.0%,11.5,2.4,5.5,0.1,0.3,13,2.3,5.5,2.4,2.6,3,7.8,1,
359,Marcus Jones,NWE,24,DB,14,3,0.29,0.29,5.57,19.5,0.07,0.21,48,0.3,5.6,100.0%,19.5,,,0,0,,,,,0.29,19.5,5.57,1,0.07
360,Kyle Philips,TEN,23,WR,4,0,3.25,2,19.5,9.8,0,0.75,21,2,19.5,61.5%,6,,,0,0,,,,,2,9.8,19.5,0,0.5
361,Trent Taylor,CIN,28,WR,15,1,0.67,0.4,4.13,10.3,0,0.07,34,0.4,4.1,60.0%,6.2,0.27,1,0,0,9,3.8,1,0.3,0.67,7.7,5.13,0,0.13
362,Eric Tomlinson,DEN,30,TE,15,11,0.8,0.53,5.07,9.5,0.07,0.27,18,0.5,5.1,66.7%,6.3,,,0,0,,,,,0.53,9.5,5.07,1,
363,Jalen Virgil,DEN,24,WR,7,1,0.71,0.29,10.7,37.5,0.14,0.29,66,0.3,10.7,40.0%,15,,,0,0,,,,,0.29,37.5,10.7,1,0.14
364,Kevin White,NOR,30,WR,7,2,0.71,0.29,10.6,37,0,0.29,64,0.3,10.6,40.0%,14.8,,,0,0,,,,,0.29,37,10.6,0,
365,Cam Sims,WAS,26,WR,15,3,1.07,0.47,4.87,10.4,0,0.27,21,0.5,4.9,43.8%,4.6,,,0,0,,,,,0.47,10.4,4.87,0,
366,Tre' McKitty,LAC,23,TE,15,7,1.13,0.67,4.8,7.2,0,0,12,0.7,4.8,58.8%,4.2,,,0,0,,,,,0.67,7.2,4.8,0,0.07
367,Jared Goff,DET,28,QB,15,15,0.07,0.07,0.33,5,0,0,5,0.1,0.3,100.0%,5,1.73,4.4,0,0.27,14,2.5,4.4,1.7,1.8,2.6,4.73,0,0.4
368,Tevin Coleman,SFO,29,RB,5,0,0.6,0.6,8.8,14.7,0.2,0.4,30,0.6,8.8,100.0%,14.7,2.4,5.2,0.2,0.4,14,2.2,5.2,2.4,3,4.7,14,2,
369,Matt Ryan,IND,37,QB,12,12,,,,,0,0,,,,,,2.25,5.83,0.08,0.75,39,2.6,5.8,2.3,2.25,2.6,5.83,1,1.25
370,Tua Tagovailoa,MIA,24,QB,13,13,,,,,0,0,,,,,,1.77,5.38,0,0.31,18,3,5.4,1.8,1.77,3,5.38,0,0.46
371,Tyrod Taylor,NYG,33,QB,2,0,,,,,0,0,,,,,,2.5,35,0,2.5,32,14,35,2.5,2.5,14,35,0,1
372,Reggie Gilliam,BUF,25,FB,14,4,0.71,0.57,4.93,8.6,0.07,0.29,14,0.6,4.9,80.0%,6.9,,,0,0,,,,,0.57,8.6,4.93,1,
373,Davis Mills,HOU,24,QB,13,13,,,,,0,0,,,,,,2.08,5.31,0.15,0.54,17,2.6,5.3,2.1,2.08,2.6,5.31,2,0.54
374,D'Wayne Eskridge,SEA,25,WR,10,0,1.3,0.7,5.8,8.3,0,0.4,16,0.7,5.8,53.8%,4.5,0.2,1,0,0,6,5,1,0.2,0.9,7.6,6.8,0,
375,Phillip Lindsay,IND,28,RB,3,0,2.67,2,6.33,3.2,0,0,7,2,6.3,75.0%,2.4,5,16.3,0,0.33,15,3.3,16.3,5,7,3.2,22.7,0,
376,Giovanni Ricci,CAR,26,TE,13,3,0.62,0.54,5.23,9.7,0,0.15,16,0.5,5.2,87.5%,8.5,,,0,0,,,,,0.54,9.7,5.23,0,
377,Tyrion Davis-Price,SFO,22,RB,4,0,0.5,0,0,,0,0,0,0,0,0.0%,0,6.25,16.8,0,0.75,20,2.7,16.8,6.3,6.25,2.7,16.8,0,
378,Trey Lance,SFO,22,QB,2,2,,,,,0,0,,,,,,8,33.5,0,3.5,13,4.2,33.5,8,8,4.2,33.5,0,0.5
379,MyCole Pruitt,ATL,30,TE,11,4,1.09,0.82,6.09,7.4,0.27,0.55,17,0.8,6.1,75.0%,5.6,,,0,0,,,,,0.82,7.4,6.09,3,
380,Marcedes Lewis,GNB,38,TE,15,15,0.47,0.4,4.4,11,0.13,0.33,31,0.4,4.4,85.7%,9.4,,,0,0,,,,,0.4,11,4.4,2,
381,Zamir White,LVR,23,RB,13,0,,,,,0,0,,,,,,1.23,5.08,0,0.31,22,4.1,5.1,1.2,1.23,4.1,5.08,0,
382,Jeff Driskel,HOU,29,QB,5,2,0.2,0.2,0.8,4,0,0,4,0.2,0.8,100.0%,4,3,12.2,0,0.8,10,4.1,12.2,3,3.2,4.1,13,0,
383,Baker Mayfield,2TM,27,,10,8,,,,,0,0,,,,,,2.3,6.5,0.1,0.5,17,2.8,6.5,2.3,2.3,2.8,6.5,1,0.8
384,Chris Myarick,NYG,27,FB,15,8,0.53,0.47,4.33,9.3,0.07,0.33,23,0.5,4.3,87.5%,8.1,,,0,0,,,,,0.47,9.3,4.33,1,
385,Jalen Guyton,LAC,25,WR,3,0,1.33,0.67,21.3,32,0,0.67,54,0.7,21.3,50.0%,16,,,0,0,,,,,0.67,32,21.3,0,
386,Jake Kumerow,BUF,30,WR,6,1,1.17,0.67,10.7,16,0,0.67,39,0.7,10.7,57.1%,9.1,,,0,0,,,,,0.67,16,10.7,0,
387,Marcus Johnson,NYG,28,WR,12,5,1.33,0.5,5.25,10.5,0,0.25,18,0.5,5.3,37.5%,3.9,,,0,0,,,,,0.5,10.5,5.25,0,
388,Trestan Ebner,CHI,23,RB,15,0,0.4,0.13,0.53,4,0,0,6,0.1,0.5,33.3%,1.3,1.6,3.6,0,0.13,11,2.3,3.6,1.6,1.73,2.4,4.13,0,0.13
389,James Proche,BAL,26,WR,13,0,1.08,0.62,4.77,7.8,0,0.23,12,0.6,4.8,57.1%,4.4,,,0,0,,,,,0.62,7.8,4.77,0,
390,Kirk Cousins*,MIN,34,QB,15,15,,,,,0,0,,,,,,1.87,4,0.13,0.6,17,2.1,4,1.9,1.87,2.1,4,2,0.33
391,Jamison Crowder,BUF,29,WR,4,0,3.25,1.5,15,10,0,1,16,1.5,15,46.2%,4.6,,,0,0,,,,,1.5,10,15,0,0.25
392,Trayveon Williams,CIN,25,RB,7,0,0.43,0.29,4.29,15,0,0.14,24,0.3,4.3,66.7%,10,0.86,4.29,0,0.14,16,5,4.3,0.9,1.14,7.5,8.57,0,
393,Andrew Beck,DEN,26,FB,11,4,0.64,0.27,5.36,19.7,0,0.18,27,0.3,5.4,42.9%,8.4,0.18,0,0,0,1,0,0,0.2,0.45,11.8,5.36,0,
394,Mike Strachan,IND,25,WR,11,0,0.73,0.27,5.36,19.7,0,0.27,23,0.3,5.4,37.5%,7.4,,,0,0,,,,,0.27,19.7,5.36,0,
395,Salvon Ahmed,MIA,24,RB,10,0,,,,,0,0,,,,,,1.1,5.7,0.1,0.4,11,5.2,5.7,1.1,1.1,5.2,5.7,1,
396,Tyler Kroft,SFO,30,TE,9,4,0.56,0.44,6.33,14.3,0,0.22,28,0.4,6.3,80.0%,11.4,,,0,0,,,,,0.44,14.3,6.33,0,
397,C.J. Moore,DET,27,S,9,0,,,,,0,0,,,,,,0.22,6.11,0,0.22,42,27.5,6.1,0.2,0.22,27.5,6.11,0,0.11
398,Andy Dalton,NOR,35,QB,12,12,,,,,0,0,,,,,,2.25,4.5,0,0.42,14,2,4.5,2.3,2.25,2,4.5,0,0.42
399,Sam Darnold,CAR,25,QB,4,4,,,,,0,0,,,,,,3.75,13.5,0.5,1.25,26,3.6,13.5,3.8,3.75,3.6,13.5,2,0.25
400,Sam Ehlinger,IND,24,QB,2,2,,,,,0,0,,,,,,5.5,27,0,1.5,19,4.9,27,5.5,5.5,4.9,27,0,0.5
401,Myles Gaskin,MIA,25,RB,4,0,1.5,1,7,7,0,0,16,1,7,66.7%,4.7,2.5,6.5,0,0.5,10,2.6,6.5,2.5,3.5,3.9,13.5,0,
402,Cody Hollister,TEN,29,WR,11,3,0.45,0.27,4.91,18,0,0.18,27,0.3,4.9,60.0%,10.8,,,0,0,,,,,0.27,18,4.91,0,
403,Tony Jones,2TM,25,RB,6,0,1.33,0.83,5,6,0,0,9,0.8,5,62.5%,3.8,1.67,4,0,0.5,7,2.4,4,1.7,2.5,3.6,9,0,
404,Isaiah Spiller,LAC,21,RB,6,0,0.5,0.5,2.17,4.3,0,0,8,0.5,2.2,100.0%,4.3,3,6.83,0,0.33,11,2.3,6.8,3,3.5,2.6,9,0,
405,Chris Streveler,NYJ,27,QB,1,1,,,,,0,0,,,,,,9,54,0,1,14,6,54,9,9,6,54,0,1
406,Spencer Brown,CAR,24,RB,2,0,2,1,5,5,0,0,9,1,5,50.0%,2.5,4.5,21.5,0,0.5,7,4.8,21.5,4.5,5.5,4.8,26.5,0,
407,Julius Chestnut,TEN,22,RB,5,0,0.6,0.6,8.2,13.7,0,0.2,33,0.6,8.2,100.0%,13.7,1.8,2.4,0,0.2,5,1.3,2.4,1.8,2.4,4.4,10.6,0,
408,Geoff Swaim,TEN,29,TE,16,12,0.94,0.69,3.31,4.8,0.06,0.19,13,0.7,3.3,73.3%,3.5,,,0,0,,,,,0.69,4.8,3.31,1,
409,Shane Zylstra,DET,26,TE,11,1,1.09,0.91,4.82,5.3,0.36,0.55,14,0.9,4.8,83.3%,4.4,,,0,0,,,,,0.91,5.3,4.82,4,
410,Kevin Harris,NWE,22,RB,5,1,,,,,0,0,,,,,,3.6,10.4,0.2,0.6,14,2.9,10.4,3.6,3.6,2.9,10.4,1,
411,Kenny Golladay,NYG,29,WR,10,3,1,0.4,5.1,12.8,0,0.2,15,0.4,5.1,40.0%,5.1,,,0,0,,,,,0.4,12.8,5.1,0,
412,Albert Okwuegbunam,DEN,24,TE,6,0,1.83,1.17,8.33,7.1,0,0.33,12,1.2,8.3,63.6%,4.5,,,0,0,,,,,1.17,7.1,8.33,0,
413,Ronnie Rivers,LAR,23,RB,7,1,0.71,0.71,4.14,5.8,0,0.14,14,0.7,4.1,100.0%,5.8,1.29,3,0,0.14,5,2.3,3,1.3,2,3.6,7.14,0,
414,Jordan Wilkins,IND,28,RB,3,0,2,1.33,5,3.8,0,0,9,1.3,5,66.7%,2.5,2.33,11.7,0,0.67,9,5,11.7,2.3,3.67,4.5,16.7,0,
415,Lawrence Cager,2TM,25,TE,6,3,1.5,0.83,8.17,9.8,0.17,0.5,20,0.8,8.2,55.6%,5.4,,,0,0,,,,,0.83,9.8,8.17,1,
416,Trace McSorley,ARI,27,QB,5,1,,,,,0,0,,,,,,2.4,9.6,0,0.4,14,4,9.6,2.4,2.4,4,9.6,0,0.4
417,Chris Conley,2TM,30,WR,8,1,0.88,0.5,5.75,11.5,0,0.25,27,0.5,5.8,57.1%,6.6,,,0,0,,,,,0.5,11.5,5.75,0,
418,C.J. Ham,MIN,29,FB,15,3,0.53,0.4,2.6,6.5,0,0.27,12,0.4,2.6,75.0%,4.9,0.27,0.47,0.13,0.2,3,1.8,0.5,0.3,0.67,4.6,3.07,2,
419,Desmond Ridder,ATL,23,QB,2,2,,,,,0,0,,,,,,5,23,0,1.5,18,4.6,23,5,5,4.6,23,0,0.5
420,Stephen Sullivan,CAR,26,TE,12,0,0.33,0.17,3.83,23,0,0.17,33,0.2,3.8,50.0%,11.5,,,0,0,,,,,0.17,23,3.83,0,
421,Dwayne Washington,NOR,28,RB,12,0,0.08,0.08,0.58,7,0,0,7,0.1,0.6,100.0%,7,0.92,3.17,0,0.17,8,3.5,3.2,0.9,1,3.8,3.75,0,
422,Ronald Jones II,KAN,25,RB,4,0,0.25,0.25,5.5,22,0,0.25,22,0.3,5.5,100.0%,22,1.5,5.5,0,0.25,6,3.7,5.5,1.5,1.75,6.3,11,0,
