player,pos,age,g_number,week,team,opp,home_away,yds_rec,tgt_rec,yds_2_rec,tgt_2_rec,rec_rec,yds_3_rec,y_r_rec,td_rec,ctch_percent_rec,y_tgt_rec,yds_rus,att_rus,yds_2_rus,att_2_rus,yds_3_rus,y_a_rus,td_rus,att_pas,cmp_pas,att_2_pas,inc_pas,cmp_percent_pas,yds_pas,td_pas,int_pas,pick6_pas,td_percent_pas,int_percent_pas,rate_3_pas,sk_pas,yds_2_pas,sk_percent_pas,y_a_pas,ay_a_pas,any_a_pas,y_c_pas,points
Michael Woods II,WR,22-211,6,6,CLE,NWE,home,15,2,15,2,1,15,15,0,50,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cameron Brate,TE,31-105,6,6,TAM,PIT,away,14,3,14,3,2,14,7,0,66.7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
Nick Chubb,RB,26-293,6,6,CLE,NWE,home,14,2,14,2,1,14,14,0,50,7,56,12,56,12,56,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.500000000000001
Devin Duvernay,WR,25-034,6,6,BAL,NYG,away,14,5,14,5,1,14,14,0,20,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000001
Keith Kirkwood,WR,27-294,6,6,NOR,CIN,home,14,1,14,1,1,14,14,0,100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000001
Sony Michel,RB,27-242,6,6,LAC,DEN,home,14,3,14,3,3,14,4.7,0,100,4.7,28,8,28,8,28,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.700000000000001
Ronnie Rivers,RB,23-258,6,6,LAR,CAR,home,14,1,14,1,1,14,14,0,100,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000001
Amari Rodgers,WR,23-023,6,6,GNB,NYJ,home,14,1,14,1,1,14,14,0,100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000001
Khalil Shakir,WR,22-255,6,6,BUF,KAN,away,14,2,14,2,1,14,14,0,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000001
Courtland Sutton,WR,27-007,6,6,DEN,LAC,away,14,3,14,3,2,14,7,0,66.7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
David Bell,WR,21-306,6,6,CLE,NWE,home,13,2,13,2,1,13,13,0,50,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Malcolm Brown,RB,29-154,6,6,LAR,CAR,home,13,1,13,1,1,13,13,0,100,13,15,7,15,7,15,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
Noah Gray,TE,23-169,6,6,KAN,BUF,home,13,3,13,3,3,13,4.3,0,100,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
David Montgomery,RB,25-128,6,6,CHI,WAS,home,13,1,13,1,1,13,13,0,100,13,67,15,67,15,67,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
Kenneth Walker III,RB,21-361,6,6,SEA,ARI,home,13,3,13,3,2,13,6.5,0,66.7,4.3,97,21,97,21,97,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Saquon Barkley,RB,25-249,6,6,NYG,BAL,home,12,3,12,3,3,12,4,0,100,4,83,22,83,22,83,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Will Dissly,TE,26-100,6,6,SEA,ARI,home,12,1,12,1,1,12,12,0,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
AJ Dillon,RB,24-167,6,6,GNB,NYJ,home,11,6,11,6,4,11,2.8,0,66.7,1.8,41,10,41,10,41,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.200000000000001
Luke Farrell,TE,25-002,6,6,JAX,IND,away,11,1,11,1,1,11,11,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Mark Ingram,RB,32-299,6,6,NOR,CIN,home,11,2,11,2,1,11,11,0,50,5.5,46,9,46,9,46,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.200000000000001
Colby Parkinson,TE,23-281,6,6,SEA,ARI,home,11,2,11,2,2,11,5.5,0,100,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Samaje Perine,RB,27-030,6,6,CIN,NOR,away,11,2,11,2,2,11,5.5,0,100,5.5,5,2,5,2,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
Rachaad White,RB,23-277,6,6,TAM,PIT,away,11,4,11,4,3,11,3.7,0,75,2.8,12,4,12,4,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8000000000000003
Noah Brown,WR,26-283,6,6,DAL,PHI,away,10,3,10,3,1,10,10,0,33.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Alec Ingold,FB,26-099,6,6,MIA,MIN,home,10,2,10,2,2,10,5,0,100,5,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Velus Jones Jr,WR,25-155,6,6,CHI,WAS,home,10,1,10,1,1,10,10,0,100,10,8,1,8,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Sean McKeon,TE,24-292,6,6,DAL,PHI,away,10,1,10,1,1,10,10,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Josiah Deguara,TE,25-244,6,6,GNB,NYJ,home,9,1,9,1,1,9,9,0,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Darrell Henderson,RB,25-058,6,6,LAR,CAR,home,9,3,9,3,2,9,4.5,0,66.7,3,43,12,43,12,43,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2
D Ernest Johnson,RB,26-231,6,6,CLE,NWE,home,9,2,9,2,2,9,4.5,0,100,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
Isaiah McKenzie,WR,27-190,6,6,BUF,KAN,away,9,5,9,5,2,9,4.5,0,40,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
Isiah Pacheco,RB,22-228,6,6,KAN,BUF,home,9,2,9,2,2,9,4.5,0,100,4.5,9,2,9,2,9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
Randall Cobb,WR,32-055,6,6,GNB,NYJ,home,8,1,8,1,1,8,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Kenyan Drake,RB,28-263,6,6,BAL,NYG,away,8,2,8,2,1,8,8,0,50,4,119,10,119,10,119,11.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.200000000000003
Kendall Hinton,WR,25-240,6,6,DEN,LAC,away,8,1,8,1,1,8,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Tony Pollard,RB,25-169,6,6,DAL,PHI,away,8,3,8,3,2,8,4,0,66.7,2.7,44,11,44,11,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
David Sills,WR,26-140,6,6,NYG,BAL,home,8,2,8,2,1,8,8,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Keith Smith,FB,30-191,6,6,ATL,SFO,home,8,1,8,1,1,8,8,0,100,8,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Adam Trautman,TE,25-253,6,6,NOR,CIN,home,8,1,8,1,1,8,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Garrett Wilson,WR,22-086,6,6,NYJ,GNB,away,8,5,8,5,1,8,8,0,20,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Andrew Beck,FB,26-155,6,6,DEN,LAC,away,7,1,7,1,1,7,7,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
A J Green,WR,34-077,6,6,ARI,SEA,away,7,4,7,4,2,7,3.5,0,50,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Najee Harris,RB,24-221,6,6,PIT,TAM,home,7,3,7,3,2,7,3.5,1,66.7,2.3,42,14,42,14,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9
Tyler Higbee,TE,29-288,6,6,LAR,CAR,home,7,2,7,2,1,7,7,0,50,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
D J Moore,WR,25-185,6,6,CAR,LAR,away,7,7,7,7,3,7,2.3,0,42.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Irv Smith Jr,TE,24-068,6,6,MIN,MIA,away,7,4,7,4,4,7,1.8,1,100,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7
Tommy Sweeney,TE,27-107,6,6,BUF,KAN,away,7,1,7,1,1,7,7,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Braxton Berrios,WR,27-010,6,6,NYJ,GNB,away,6,1,6,1,1,6,6,0,100,6,20,1,20,1,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1
Michael Carter,RB,23-162,6,6,NYJ,GNB,away,6,1,6,1,1,6,6,0,100,6,41,6,41,6,41,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.200000000000001
Dalvin Cook,RB,27-067,6,6,MIN,MIA,away,6,1,6,1,1,6,6,0,100,6,77,13,77,13,77,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8
Curtis Samuel,WR,26-063,6,6,WAS,CHI,away,6,5,6,5,2,6,3,0,40,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Trent Sherfield,WR,26-232,6,6,MIA,MIN,home,6,4,6,4,1,6,6,0,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Cam Sims,WR,26-280,6,6,WAS,CHI,away,6,2,6,2,1,6,6,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Jamal Agnew,WR,27-196,6,6,JAX,IND,away,5,1,5,1,1,5,5,0,100,5,19,1,19,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9000000000000004
Ezekiel Elliott,RB,27-086,6,6,DAL,PHI,away,5,1,5,1,1,5,5,0,100,5,81,13,81,13,81,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1
Breece Hall,RB,21-138,6,6,NYJ,GNB,away,5,2,5,2,2,5,2.5,0,100,2.5,116,20,116,20,116,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1
Phillip Lindsay,RB,28-084,6,6,IND,JAX,home,5,3,5,3,3,5,1.7,0,100,1.7,7,3,7,3,7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
Dax Milne,WR,23-112,6,6,WAS,CHI,away,5,1,5,1,1,5,5,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Michael Bandy,WR,24-316,6,6,LAC,DEN,home,4,2,4,2,1,4,4,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Zach Gentry,TE,26-036,6,6,PIT,TAM,home,4,1,4,1,1,4,4,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Tylan Wallace,WR,23-156,6,6,BAL,NYG,away,4,1,4,1,1,4,4,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Mike Boone,RB,27-079,6,6,DEN,LAC,away,3,4,3,4,1,3,3,0,25,0.8,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
MyCole Pruitt,TE,30-206,6,6,ATL,SFO,home,2,1,2,1,1,2,2,1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
Avery Williams,RB,24-093,6,6,ATL,SFO,home,2,1,2,1,1,2,2,0,100,2,6,2,6,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Chuba Hubbard,RB,23-127,6,6,CAR,LAR,away,1,1,1,1,1,1,1,0,100,1,6,2,6,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Johnny Mundt,TE,27-327,6,6,MIN,MIA,away,1,2,1,2,2,1,0.5,0,100,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
James Robinson,RB,24-068,6,6,JAX,IND,away,1,1,1,1,1,1,1,0,100,1,54,12,54,12,54,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Miles Sanders,RB,25-168,6,6,PHI,DAL,home,1,1,1,1,1,1,1,0,100,1,71,18,71,18,71,3.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7
Dyami Brown,WR,22-346,6,6,WAS,CHI,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Burton,FB,30-257,6,6,KAN,BUF,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanner Conner,TE,24-210,6,6,MIA,MIN,home,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River Cracraft,WR,27-349,6,6,MIA,MIN,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Griffin,TE,32-275,6,6,CHI,WAS,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zander Horvath,FB,23-311,6,6,LAC,DEN,home,0,1,0,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Kareem Hunt,RB,27-071,6,6,CLE,NWE,home,0,1,0,1,0,0,0,0,0,0,12,4,12,4,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Terrace Marshall Jr,WR,22-129,6,6,CAR,LAR,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ray Ray McCloud,WR,26-001,6,6,SFO,ATL,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J D McKissic,RB,29-059,6,6,WAS,CHI,away,0,3,0,3,0,0,0,0,0,0,20,2,20,2,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Kyler Murray,QB,25-070,6,6,ARI,SEA,away,0,0,0,0,0,0,0,0,0,0,100,10,100,10,100,10,0,37,23,37,14,62.2,222,0,1,0,0,2.7,67.6,6,51,13.95,6,4.78,2.93,9.7,17.880000000000003
Justin Fields,QB,23-222,6,6,CHI,WAS,home,0,0,0,0,0,0,0,0,0,0,88,12,88,12,88,7.3,0,27,14,27,13,51.9,190,1,1,0,3.7,3.7,71.5,5,36,15.63,7,6.11,4.03,13.6,19.400000000000002
Lamar Jackson,QB,25-282,6,6,BAL,NYG,away,0,0,0,0,0,0,0,0,0,0,77,7,77,7,77,11,0,32,17,32,15,53.1,210,1,1,0,3.1,3.1,71.1,2,15,5.88,6.6,5.78,5,12.4,19.1
Khalil Herbert,RB,24-175,6,6,CHI,WAS,home,0,0,0,0,0,0,0,0,0,0,74,7,74,7,74,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
Latavius Murray,RB,32-272,6,6,DEN,LAC,away,0,0,0,0,0,0,0,0,0,0,66,15,66,15,66,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6000000000000005
Brian Robinson Jr,RB,23-205,6,6,WAS,CHI,away,0,0,0,0,0,0,0,0,0,0,60,17,60,17,60,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Caleb Huntley,RB,24-031,6,6,ATL,SFO,home,0,0,0,0,0,0,0,0,0,0,59,16,59,16,59,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9
Jamycal Hasty,RB,26-034,6,6,JAX,IND,away,0,0,0,0,0,0,0,0,0,0,57,3,57,3,57,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7
Tyler Allgeier,RB,22-184,6,6,ATL,SFO,home,0,0,0,0,0,0,0,0,0,0,51,15,51,15,51,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1000000000000005
Marcus Mariota,QB,28-351,6,6,ATL,SFO,home,0,0,0,0,0,0,0,0,0,0,50,6,50,6,50,8.3,1,14,13,14,1,92.9,129,2,0,0,14.3,0,144.6,2,8,12.5,9.2,12.07,10.06,9.9,24.16
Raheem Mostert,RB,30-190,6,6,MIA,MIN,home,0,0,0,0,0,0,0,0,0,0,49,14,49,14,49,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
Geno Smith,QB,32-006,6,6,SEA,ARI,home,0,0,0,0,0,0,0,0,0,0,48,6,48,6,48,8,0,31,20,31,11,64.5,197,0,0,0,0,0,82.3,5,37,13.89,6.4,6.35,4.44,9.9,12.68
Rashid Shaheed,WR,24-046,6,6,NOR,CIN,home,0,0,0,0,0,0,0,0,0,0,44,1,44,1,44,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4
Taysom Hill,TE,32-054,6,6,NOR,CIN,home,0,0,0,0,0,0,0,0,0,0,39,5,39,5,39,7.8,0,4,2,4,2,50,16,0,0,0,0,0,60.4,0,0,0,4,4,4,8,4.54
Clyde Edwards Helaire,RB,23-188,6,6,KAN,BUF,home,0,0,0,0,0,0,0,0,0,0,33,9,33,9,33,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3000000000000003
Josh Allen,QB,26-148,6,6,BUF,KAN,away,0,0,0,0,0,0,0,0,0,0,32,12,32,12,32,2.7,0,40,27,40,13,67.5,329,3,0,0,7.5,0,117.6,1,11,2.44,8.2,9.73,9.22,12.2,28.36
Jalen Hurts,QB,24-070,6,6,PHI,DAL,home,0,0,0,0,0,0,0,0,0,0,27,9,27,9,27,3,0,25,15,25,10,60,155,2,0,0,8,0,104.6,4,23,13.79,6.2,7.8,5.93,10.3,16.9
Joe Burrow,QB,25-310,6,6,CIN,NOR,away,0,0,0,0,0,0,0,0,0,0,25,4,25,4,25,6.3,1,37,28,37,9,75.7,300,3,0,0,8.1,0,126,3,27,7.5,8.1,9.73,8.33,10.7,32.5
Kenneth Gainwell,RB,23-216,6,6,PHI,DAL,home,0,0,0,0,0,0,0,0,0,0,25,5,25,5,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Jeff Wilson,RB,26-334,6,6,SFO,ATL,away,0,0,0,0,0,0,0,0,0,0,25,7,25,7,25,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Trevor Lawrence,QB,23-010,6,6,JAX,IND,away,0,0,0,0,0,0,0,0,0,0,23,6,23,6,23,3.8,2,22,20,22,2,90.9,165,1,0,0,4.5,0,113.1,4,29,15.38,7.5,8.41,6,8.3,24.900000000000002
Russell Wilson,QB,33-322,6,6,DEN,LAC,away,0,0,0,0,0,0,0,0,0,0,23,4,23,4,23,5.8,0,28,15,28,13,53.6,188,1,0,0,3.6,0,86.6,4,28,12.5,6.7,7.43,5.63,12.5,13.82
Patrick Mahomes,QB,27-029,6,6,KAN,BUF,home,0,0,0,0,0,0,0,0,0,0,21,4,21,4,21,5.3,0,40,25,40,15,62.5,338,2,2,0,5,5,85.2,3,19,6.98,8.5,7.2,6.26,13.5,21.619999999999997
D Onta Foreman,RB,26-175,6,6,CAR,LAR,away,0,0,0,0,0,0,0,0,0,0,19,5,19,5,19,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000001
Kenny Pickett,QB,24-132,6,6,PIT,TAM,home,0,0,0,0,0,0,0,0,0,0,16,2,16,2,16,8,0,18,11,18,7,61.1,67,1,0,0,5.6,0,87,1,12,5.26,3.7,4.83,3.95,6.1,8.280000000000001
Boston Scott,RB,27-172,6,6,PHI,DAL,home,0,0,0,0,0,0,0,0,0,0,16,6,16,6,16,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
J K Dobbins,RB,23-303,6,6,BAL,NYG,away,0,0,0,0,0,0,0,0,0,0,15,7,15,7,15,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Jimmy Garoppolo,QB,30-348,6,6,SFO,ATL,away,0,0,0,0,0,0,0,0,0,0,11,3,11,3,11,3.7,0,41,29,41,12,70.7,296,2,2,0,4.9,4.9,87,0,0,0,7.2,6,6,10.2,18.939999999999998
Teddy Bridgewater,QB,29-340,6,6,MIA,MIN,home,0,0,0,0,0,0,0,0,0,0,10,1,10,1,10,10,0,34,23,34,11,67.6,329,2,2,0,5.9,5.9,93.9,5,25,12.82,9.7,8.21,6.51,14.3,20.16
Tutu Atwell,WR,23-009,6,6,LAR,CAR,home,0,0,0,0,0,0,0,0,0,0,9,1,9,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Justin Herbert,QB,24-221,6,6,LAC,DEN,home,0,0,0,0,0,0,0,0,0,0,9,2,9,2,9,4.5,0,57,37,57,20,64.9,238,0,1,0,0,1.8,66.3,2,14,3.39,4.2,3.39,3.03,6.4,9.42
Skylar Thompson,QB,25-134,6,6,MIA,MIN,home,0,0,0,0,0,0,0,0,0,0,9,1,9,1,9,9,0,13,7,13,6,53.8,89,0,0,0,0,0,75.5,1,8,7.14,6.8,6.85,5.79,12.7,4.46
James Cook,RB,23-021,6,6,BUF,KAN,away,0,0,0,0,0,0,0,0,0,0,8,2,8,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Melvin Gordon,RB,29-187,6,6,DEN,LAC,away,0,0,0,0,0,0,0,0,0,0,8,3,8,3,8,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Keaontay Ingram,RB,22-355,6,6,ARI,SEA,away,0,0,0,0,0,0,0,0,0,0,7,3,7,3,7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7000000000000001
Daniel Jones,QB,25-142,6,6,NYG,BAL,home,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,1,0,27,19,27,8,70.4,173,2,0,0,7.4,0,112.1,4,18,12.9,6.4,7.89,6.29,9.1,15.52
Kevin Harris,RB,21-333,6,6,NWE,CLE,away,0,0,0,0,0,0,0,0,0,0,5,3,5,3,5,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Pierre Strong,RB,23-310,6,6,NWE,CLE,away,0,0,0,0,0,0,0,0,0,0,5,1,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Mitchell Trubisky,QB,28-057,6,6,PIT,TAM,home,0,0,0,0,0,0,0,0,0,0,5,6,5,6,5,0.8,0,12,9,12,3,75,144,1,0,0,8.3,0,142.4,1,6,7.69,12,13.67,12.15,16,10.26
Tevin Coleman,RB,29-183,6,6,SFO,ATL,away,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004
C J Ham,FB,29-086,6,6,MIN,MIA,away,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004
Alexander Mattison,RB,24-119,6,6,MIN,MIA,away,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004
Jaylen Warren,RB,23-349,6,6,PIT,TAM,home,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Carson Wentz,QB,29-287,6,6,WAS,CHI,away,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,22,12,22,10,54.5,99,0,0,0,0,0,66.3,3,13,12,4.5,4.5,3.44,8.3,4.16
DeeJay Dallas,RB,24-030,6,6,SEA,ARI,home,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Equanimeous St Brown,WR,26-013,6,6,CHI,WAS,home,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
