player,Position_yah,Opponent_yah,expected_points,Salary_yah,home_away,games,ex_ppd
Kareem Hunt,RB,WAS,6.875092398445388,12,Away,11.25,0.5729243665371156
D Onta Foreman,RB,TB,7.245603560479005,15,Away,13,0.48304023736526697
Zack Moss,RB,NYG,3.716956027836697,16,Away,8.5,0.23230975173979357
Khalil Herbert,RB,DET,8.858988045497119,14,Away,8.5,0.6327848603926514
Samaje Perine,RB,BUF,7.645812337748119,15,Home,11.75,0.5097208225165413
Dare Ogunbowale,RB,JAX,2.2997008858995525,11,Home,11.75,0.2090637168999593
Matt Breida,RB,IND,2.979914180332169,11,Home,11.25,0.2709012891211063
Royce Freeman,RB,JAX,5.182696256486398,13,Home,1.75,0.398668942806646
Jerick McKinnon,RB,DEN,7.952286738686833,17,Home,11.25,0.46778157286393135
Joshua Kelley,RB,LAR,4.462794016553582,12,Home,8.5,0.3718995013794652
Marlon Mack,RB,KC,4.825951147775812,12,Away,5.25,0.40216259564798434
Deon Jackson,RB,NYG,3.818197574181798,13,Away,11,0.29370750570629217
Travis Etienne Jr,RB,HOU,9.809578263051806,31,Away,13.75,0.31643800848554215
Kenneth Walker III,RB,NYJ,10.72219156165267,25,Home,12,0.42888766246610677
Tyler Allgeier,RB,ARI,7.950670215236254,20,Home,12,0.3975335107618127
Raheem Mostert,RB,NE,7.647453083853503,14,Away,13.5,0.5462466488466788
Jeff Wilson Jr,RB,NE,7.62917521376597,14,Away,12.25,0.5449410866975694
Isiah Pacheco,RB,DEN,6.092833825267592,20,Home,13.5,0.3046416912633796
Rachaad White,RB,CAR,7.511030810038297,18,Home,12.75,0.41727948944657206
Cam Akers,RB,LAC,8.006144850228438,22,Away,11.5,0.3639156750103835
James Cook,RB,CIN,4.611922864428557,14,Away,11.25,0.32942306174489694
J K Dobbins,RB,PIT,8.350134130451599,24,Home,7,0.3479222554354833
Gus Edwards,RB,PIT,6.538733576607394,18,Home,6,0.36326297647818856
Zonovan Knight,RB,SEA,8.336491488437954,20,Away,4.75,0.4168245744218977
Jordan Mason,RB,LV,1.2571217108017818,12,Away,10.5,0.10476014256681515
Kyren Williams,RB,LAC,3.025356241674192,12,Away,6,0.25211302013951603
Tyrion Davis Price,RB,LV,1.3625577252561247,12,Away,3,0.11354647710467707
JaMycal Hasty,RB,HOU,0,13,Away,0,0
Brian Robinson,RB,CLE,0,22,Home,0,0
Mark Andrews,TE,PIT,11.025804364612789,21,Home,14,0.5250383030767994
Travis Kelce,TE,DEN,15.802881571275806,35,Home,15,0.4515109020364516
Deebo Samuel,WR,LV,8.476857023134368,20,Away,11.75,0.4238428511567184
Dalton Schultz,TE,TEN,7.727967090453885,19,Away,14,0.4067351100238887
Ja Marr Chase,WR,BUF,15.47321933931393,30,Home,11,0.515773977977131
George Kittle,TE,LV,10.6342956941411,20,Away,13,0.531714784707055
Justin Jefferson,WR,GB,18.104599050429574,36,Away,15,0.5029055291785993
Davante Adams,WR,SF,16.05630241067139,30,Home,15,0.5352100803557129
Dawson Knox,TE,CIN,7.059354622725721,16,Away,14,0.44120966392035754
Mike Evans,WR,CAR,10.148696850693248,17,Home,14,0.5969821676878382
Hunter Henry,TE,MIA,4.821271027202014,14,Home,14.25,0.344376501943001
Tyreek Hill,WR,NE,16.595342357057085,34,Away,15,0.488098304619326
Dallas Goedert,TE,NO,10.202404177806757,18,Home,10,0.5668002321003754
Stefon Diggs,WR,CIN,15.460845699855742,32,Away,15,0.48315142812049194
Mike Williams,WR,LAR,11.363208850229396,23,Home,11,0.4940525587056259
Tyler Lockett,WR,NYJ,11.321291680763427,21,Home,14,0.5391091276554013
Pat Freiermuth,TE,BAL,7.892730840510681,17,Away,12.5,0.4642782847359224
Diontae Johnson,WR,BAL,8.810417281654276,16,Away,15,0.5506510801033923
Noah Fant,TE,NYJ,6.301481247719622,14,Home,14.75,0.4501058034085444
Hunter Renfrow,WR,SF,5.543786967981456,11,Home,6.25,0.5039806334528596
Tyler Higbee,TE,LAC,6.208857393232513,14,Away,15,0.4434898138023224
CeeDee Lamb,WR,TEN,14.306210274282579,30,Away,16,0.4768736758094193
Keenan Allen,WR,LAR,11.684705204845658,21,Home,8,0.556414533564079
T J Hockenson,TE,GB,9.575851730900775,22,Away,14.5,0.435265987768217
Michael Pittman Jr,WR,NYG,10.104530877255053,17,Away,14,0.5943841692502972
Tee Higgins,WR,BUF,11.58081647953972,23,Home,14.5,0.5035137599799878
Darren Waller,TE,SF,7.80409184024115,17,Home,6.75,0.4590642258965382
Tyler Conklin,TE,SEA,5.627512925962846,14,Away,14.75,0.40196520899734617
Chris Godwin,WR,CAR,11.074096649736425,21,Home,12.75,0.5273379357017346
David Njoku,TE,WAS,7.84838264230639,15,Away,12,0.5232255094870927
Brandin Cooks,WR,JAX,8.92502932534252,17,Home,11,0.5250017250201482
Jaylen Waddle,WR,NE,13.158848870402418,25,Away,15,0.5263539548160967
Gerald Everett,TE,LAR,6.585862461837483,15,Home,12.75,0.43905749745583217
Cole Kmet,TE,DET,6.495135587668672,17,Away,15,0.3820667992746278
Amon Ra St Brown,WR,CHI,12.965640789901101,25,Home,14,0.518625631596044
Evan Engram,TE,HOU,7.976233476340693,19,Away,14.25,0.41980176191266805
Terry McLaurin,WR,CLE,11.015559310575386,21,Home,15,0.5245504433607326
Marquise Brown,WR,ATL,11.141101171357736,16,Away,9.75,0.6963188232098585
Amari Cooper,WR,WAS,12.22732806249891,19,Away,15,0.6435435822367847
Adam Thielen,WR,GB,8.918292040853997,13,Away,15,0.6860224646810766
Christian Kirk,WR,HOU,11.640438294632657,17,Away,15,0.6847316643901563
Kendrick Bourne,WR,MIA,4.553445968187293,13,Home,11,0.3502650744759456
DeVonta Smith,WR,NO,11.575830865460523,23,Home,15,0.5032969941504575
Van Jefferson,WR,LAC,5.798872405563005,13,Away,8.5,0.44606710812023115
A J Brown,WR,NO,14.479595809427268,33,Home,14.75,0.4387756305887051
Juwan Johnson,TE,PHI,6.652758841713257,16,Away,13,0.41579742760707855
Tyler Boyd,WR,BUF,8.229316084002445,14,Home,14.5,0.5878082917144604
Brandon Aiyuk,WR,LV,10.3627040834736,18,Away,15,0.5757057824152
K J Osborn,WR,GB,6.4079903000349585,13,Away,13.5,0.4929223307719199
Chase Claypool,WR,DET,5.5558265559894355,14,Away,12.5,0.3968447539992454
DeAndre Hopkins,WR,ATL,13.16668199512102,23,Away,9,0.5724644345704791
Hayden Hurst,TE,BUF,6.194239391878834,11,Home,12,0.5631126719889848
Jakobi Meyers,WR,MIA,10.213521270321152,15,Home,11.75,0.6809014180214101
Allen Lazard,WR,MIN,9.496189355988037,15,Home,13,0.6330792903992024
Russell Gage,WR,CAR,7.442476205525004,14,Home,9.25,0.531605443251786
MyCole Pruitt,TE,ARI,2.9868839574349195,13,Home,9.25,0.22976030441807074
Courtland Sutton,WR,KC,8.522868427964507,16,Away,13,0.5326792767477817
Byron Pringle,WR,DET,4.077481154735694,14,Away,7.25,0.29124865390969246
Mecole Hardman,WR,DEN,7.508620907068829,11,Home,7.25,0.6826019006426208
Donovan Peoples Jones,WR,WAS,7.895413938773136,15,Away,14.25,0.5263609292515424
Quez Watkins,WR,NO,4.460049817635297,12,Home,13.25,0.37167081813627473
Jordan Akins,TE,JAX,5.557668400164539,13,Home,10.5,0.4275129538588107
Corey Davis,WR,SEA,7.153570684922821,12,Away,10.25,0.596130890410235
Randall Cobb,WR,MIN,5.60450273463147,12,Home,9,0.4670418945526225
DeVante Parker,WR,MIA,5.82011250578639,14,Home,11.5,0.41572232184188496
Marquez Valdes Scantling,WR,DEN,6.027372242573323,11,Home,13.5,0.5479429311430294
Zay Jones,WR,HOU,9.765111908827109,14,Away,13.75,0.6975079934876506
Jauan Jennings,WR,LV,4.212854995432221,11,Away,11.25,0.38298681776656557
Michael Gallup,WR,TEN,6.737685496885241,15,Away,12.25,0.44917903312568275
Jerry Jeudy,WR,KC,9.920090321556696,20,Away,12.75,0.4960045160778348
Mack Hollins,WR,SF,7.151788637628937,15,Home,14.75,0.4767859091752625
Demarcus Robinson,WR,PIT,4.876414818067282,15,Home,12.25,0.32509432120448545
Darius Slayton,WR,IND,7.328276367882603,14,Home,13,0.5234483119916146
Chris Moore,WR,JAX,6.068937405375251,14,Home,11.75,0.4334955289553751
Isaiah McKenzie,WR,CIN,5.59126110933472,12,Away,12.25,0.46593842577789335
DJ Chark,WR,CHI,0.6378963249480084,15,Home,0,0.04252642166320056
Kendall Hinton,WR,KC,3.463650338129716,12,Away,9.5,0.28863752817747634
Parris Campbell,WR,NYG,6.4790962707463935,14,Away,14.75,0.46279259076759954
Garrett Wilson,WR,SEA,9.386950128162036,16,Away,13.75,0.5866843830101273
DK Metcalf,WR,NYJ,10.250503955389412,21,Home,15,0.4881192359709244
Chris Olave,WR,PHI,8.680526810919924,16,Away,11.75,0.5425329256824952
JuJu Smith Schuster,WR,DEN,8.437644284097331,17,Home,13.5,0.4963320167116077
Curtis Samuel,WR,CLE,7.036191711536291,13,Home,13.75,0.5412455162720223
DJ Moore,WR,TB,8.72068132553726,16,Away,15,0.5450425828460788
Gabe Davis,WR,CIN,8.912491065937305,16,Away,14,0.5570306916210815
Joshua Palmer,WR,LAR,7.739180585821228,15,Home,13.25,0.5159453723880819
George Pickens,WR,BAL,6.872638950624184,16,Away,13.75,0.4295399344140115
Drake London,WR,ARI,7.64270750362351,16,Home,14.5,0.47766921897646936
Christian Watson,WR,MIN,7.419431373982786,21,Home,11.25,0.3533062559039422
Noah Brown,WR,TEN,5.601659905580367,15,Away,14.5,0.3734439937053578
Treylon Burks,WR,DAL,5.812869278041003,12,Home,8.75,0.48440577317008354
Terrace Marshall Jr,WR,TB,4.84048017521933,11,Away,11,0.44004365229266634
Rashid Shaheed,WR,PHI,5.051578885956529,13,Away,8.5,0.3885829912274253
Romeo Doubs,WR,MIN,6.146036176394364,14,Home,10,0.43900258402816883
Jahan Dotson,WR,CLE,8.705152820666072,17,Home,9.5,0.5120678129803572
Isaiah Hodgins,WR,IND,6.867952945498539,15,Home,7.75,0.45786352969990257
Trenton Irwin,WR,BUF,5.744612710244205,15,Home,6.5,0.382974180682947
Richie James,WR,IND,0,13,Home,0,0
Taysom Hill,TE,PHI,1.0879655545542866,16,Away,12.5,0.06799784715964291
Greg Dulcich,TE,KC,6.189276584007267,13,Away,9,0.47609819876978976
Cade Otton,TE,CAR,4.492951426346486,11,Home,12.75,0.40845012966786237
Jelani Woods,TE,NYG,3.683791680955275,11,Away,10,0.33489015281411594
Daniel Bellinger,TE,IND,3.9964390071880493,11,Home,10.75,0.3633126370170954
Chigoziem Okonkwo,TE,DAL,0,12,Home,0,0
