player,Position_yah,Opponent_yah,expected_points,Salary_yah,home_away,games,ex_ppd
Tim Boyle,QB,MIN,2.759513424534484,20,Home,0,0.13797567122672422
Cooper Rush,QB,WAS,8.41723508801321,20,Away,7.25,0.42086175440066054
Joe Flacco,QB,MIA,13.241275846063225,20,Away,3.75,0.6620637923031613
Jordan Love,QB,DET,5.74079709023953,20,Home,3,0.2870398545119765
Mason Rudolph,QB,CLE,2.610954561637992,20,Home,0,0.1305477280818996
Nick Foles,QB,HOU,4.387591396062993,20,Home,2.75,0.21937956980314963
Brandon Allen,QB,BAL,3.0201757436794123,20,Home,0.75,0.15100878718397062
Brian Hoyer,QB,BUF,2.6583946865818913,20,Away,1,0.13291973432909457
Nick Mullens,QB,CHI,5.017558370588235,21,Away,2.25,0.23893135098039214
Kyle Allen,QB,IND,9.279025412144453,20,Away,2,0.46395127060722263
Chad Henne,QB,LV,2.5918887317647066,20,Away,1.5,0.12959443658823533
Ian Book,QB,NYG,2.2841921420084494,20,Home,0,0.11420960710042247
Blaine Gabbert,QB,ATL,2.2664976352703508,22,Away,0,0.10302261978501594
C J Beathard,QB,TEN,3.441294978154852,20,Home,3,0.1720647489077426
Sam Ehlinger,QB,HOU,8.698737506652183,20,Home,2.75,0.43493687533260916
David Blough,QB,SF,9.642395947872606,20,Away,1,0.4821197973936303
Kellen Mond,QB,PIT,2.2044953474509805,20,Away,0,0.11022476737254902
Nathan Peterman,QB,MIN,2.8216377242563984,20,Home,1.5,0.14108188621281992
Brett Rypien,QB,LAC,7.093908264705882,20,Home,3.5,0.3546954132352941
Chase Daniel,QB,DEN,2.5251369777343,20,Away,2.25,0.126256848886715
Logan Woodside,QB,TB,2.2997799909157983,20,Home,0,0.11498899954578992
John Wolford,QB,SEA,5.841950818592891,20,Away,3,0.2920975409296446
Kenny Pickett,QB,CLE,11.366177629732022,22,Home,11.75,0.5166444377150919
Mitch Trubisky,QB,CLE,10.811788958802577,20,Home,6.5,0.5405894479401289
Brock Purdy,QB,ARI,10.4568327,30,Home,7,0.34856108999999996
Deshaun Watson,QB,PIT,12.761477776652004,21,Away,5,0.6076894179358098
Bailey Zappe,QB,BUF,10.437285600000001,20,Away,3.5,0.5218642800000001
Desmond Ridder,QB,TB,7.578852724528303,20,Home,3,0.3789426362264151
Jarrett Stidham,QB,KC,8.049929850000002,22,Home,3.25,0.36590590227272735
Trace McSorley,QB,SF,3.4590199464254185,20,Away,4,0.17295099732127092
Skylar Thompson,QB,NYJ,3.366476578803777,20,Home,4.75,0.16832382894018885
Malik Willis,QB,JAX,4.061710027741936,20,Away,6.75,0.20308550138709677
Joshua Dobbs,QB,JAX,8.786857679999999,22,Away,1,0.39940262181818176
Bryce Perkins,QB,SEA,4.776656088278776,20,Away,4,0.2388328044139388
Jeff Driskel,QB,IND,3.7993115747742667,20,Away,5,0.18996557873871334
Anthony Brown,QB,CIN,1.70281584,20,Away,0.75,0.08514079199999999
Kyle Trask,QB,ATL,1.6170775200000003,20,Away,0,0.08085387600000002
Jake Browning,QB,BAL,1.5787807199999997,20,Home,0,0.07893903599999999
Nate Sudfeld,QB,GB,1.39071168,20,Away,0,0.069535584
PJ Walker,QB,NO,1.2502231200000002,20,Away,0,0.06251115600000001
Matt Corral,QB,NO,1.2502231200000002,20,Away,0,0.06251115600000001
Gardner Minshew,QB,NYG,1.54435248,27,Home,0,0.05719824
Will Grier,QB,WAS,1.4670007200000001,20,Away,0,0.07335003600000001
Sam Howell,QB,DAL,1.52736192,22,Home,0,0.06942554181818182
Easton Stick,QB,DEN,1.29691368,20,Away,0,0.064845684
Jarrett Guarantano,QB,LAC,1.4634237600000002,20,Home,0,0.07317118800000001
Shane Buechele,QB,LV,1.6541798400000003,20,Away,0,0.08270899200000001
Chase Garbers,QB,KC,1.8935532,20,Home,0,0.09467766
