player,Position_yah,Opponent_yah,expected_points,Salary_yah,home_away,games,ex_ppd
Joshua Kelley,RB,DEN,4.126995330248536,16,Away,9.25,0.2579372081405335
Marlon Mack,RB,LAC,4.7626710542497666,12,Home,6,0.39688925452081386
Deon Jackson,RB,HOU,4.29054567738479,14,Home,11.75,0.30646754838462786
Travis Etienne Jr,RB,TEN,9.340889921574707,22,Home,14.75,0.424585905526123
Kenneth Walker III,RB,LAR,10.548199368159626,25,Home,13,0.42192797472638505
Tyler Allgeier,RB,TB,8.17565402596163,18,Home,12.75,0.45420300144231285
Raheem Mostert,RB,NYJ,9.403408060783665,17,Home,14.5,0.5531416506343332
Jeff Wilson Jr,RB,NYJ,9.007738129636028,17,Home,13,0.5298669488021193
Isiah Pacheco,RB,LV,6.101955783214826,17,Away,14.5,0.35893857548322505
Cam Akers,RB,SEA,8.781753080553958,25,Away,12.5,0.35127012322215834
Rachaad White,RB,ATL,6.767825594583925,17,Away,13.75,0.39810738791670147
James Cook,RB,NE,5.136571316167913,12,Home,11.25,0.4280476096806594
J K Dobbins,RB,CIN,7.450622342895593,21,Away,8,0.3547915401378854
Jaylen Warren,RB,CLE,4.6250482860674245,15,Home,11.25,0.308336552404495
Gus Edwards,RB,CIN,5.400450994304109,17,Away,6.75,0.3176735879002417
Zonovan Knight,RB,MIA,7.124128299697728,16,Away,5.5,0.445258018731108
Jordan Mason,RB,ARI,1.7607335112023506,13,Home,11.25,0.13544103932325774
Malik Davis,RB,WAS,2.077946686858266,12,Away,8.25,0.1731622239048555
Gary Brightwell,RB,PHI,0.9712541829501751,12,Away,12,0.08093784857918125
Jordan Wilkins,RB,HOU,3.0554035956909362,13,Home,3,0.23503104582237971
Tyrion Davis Price,RB,ARI,1.2762356213294377,11,Home,3.75,0.11602142012085798
JaMycal Hasty,RB,TEN,0,13,Home,0,0
Brian Robinson,RB,DAL,0,17,Home,0,0
Mark Andrews,TE,CIN,10.301066009897413,19,Away,15,0.5421613689419691
Travis Kelce,TE,LV,14.361458724777947,35,Away,16,0.41032739213651276
Deebo Samuel,WR,ARI,7.601499288447742,21,Home,11.75,0.3619761565927496
Dalton Schultz,TE,WAS,7.5474426410866355,18,Away,14,0.41930236894925754
Ja Marr Chase,WR,BAL,15.976597654196675,31,Home,11,0.5153741178773121
George Kittle,TE,ARI,11.51828370075027,28,Home,14,0.4113672750267954
Justin Jefferson,WR,CHI,17.200337844991342,40,Away,16,0.43000844612478356
Davante Adams,WR,KC,17.290021724850835,31,Home,16,0.5577426362855108
Dawson Knox,TE,NE,6.913473484383362,18,Home,14,0.3840818602435201
Mike Evans,WR,ATL,12.262139555879633,21,Away,15,0.5839114074228396
Tyreek Hill,WR,NYJ,16.09231225270498,30,Home,16,0.5364104084234993
Dallas Goedert,TE,NYG,9.991643437373083,19,Home,11,0.525875970388057
Stefon Diggs,WR,NE,15.457592000320494,32,Home,15,0.48304975001001543
Mike Williams,WR,DEN,11.34098643549263,19,Away,12,0.5968940229206647
Tyler Lockett,WR,LAR,10.888483217952695,24,Home,15,0.453686800748029
Pat Freiermuth,TE,CLE,8.192418332101754,17,Home,13.25,0.4819069607118679
Diontae Johnson,WR,CLE,8.322278897124022,16,Home,16,0.5201424310702514
Noah Fant,TE,LAR,5.666633078408418,14,Home,15.75,0.40475950560060125
Hunter Renfrow,WR,KC,5.524130545147469,15,Home,7,0.36827536967649793
Tyler Higbee,TE,SEA,6.778344101124039,18,Away,16,0.3765746722846688
CeeDee Lamb,WR,WAS,13.90213470935463,30,Away,16,0.463404490311821
Keenan Allen,WR,DEN,11.215187247172064,22,Away,9,0.5097812385078211
T J Hockenson,TE,CHI,9.551942822914803,21,Away,15.25,0.4548544201388002
Michael Pittman Jr,WR,HOU,10.248467849727877,14,Home,15,0.7320334178377055
Tee Higgins,WR,BAL,11.977279051277508,25,Home,14.5,0.4790911620511003
Darren Waller,TE,KC,8.841184884064,19,Home,7.5,0.4653255202138948
Tyler Conklin,TE,MIA,5.956870088138493,14,Away,15.75,0.4254907205813209
Chris Godwin,WR,ATL,11.35284088936981,23,Away,13.5,0.4936017777986874
David Njoku,TE,PIT,7.451964569215457,15,Away,13,0.49679763794769716
Brandin Cooks,WR,IND,8.681393707175117,18,Away,12,0.4822996503986176
Jaylen Waddle,WR,NYJ,11.533983063003603,21,Home,16,0.5492372887144573
Gerald Everett,TE,DEN,6.137693903570169,15,Away,13.75,0.40917959357134465
Cole Kmet,TE,MIN,7.409684145423763,16,Home,16,0.4631052590889852
Amon Ra St Brown,WR,GB,12.689499081164097,23,Away,15,0.5517173513549608
Evan Engram,TE,TEN,8.606820642431401,23,Home,15.25,0.3742095931491914
Terry McLaurin,WR,DAL,10.682961482437044,22,Home,16,0.4855891582925929
Marquise Brown,WR,SF,10.815541256116486,18,Away,10.75,0.6008634031175826
Amari Cooper,WR,PIT,11.584990307649306,25,Away,16,0.46339961230597226
Adam Thielen,WR,CHI,8.543630453960738,13,Away,16,0.6572023426123644
Christian Kirk,WR,TEN,11.585389966387972,24,Home,16,0.48272458193283213
Kendrick Bourne,WR,BUF,4.223097107530825,13,Away,11.75,0.32485362365621734
DeVonta Smith,WR,NYG,11.972429157849641,24,Home,16,0.4988512149104017
Van Jefferson,WR,SEA,6.250423678103479,11,Away,9.5,0.5682203343730435
A J Brown,WR,NYG,14.830987740479712,31,Home,15.75,0.47841895937031326
Juwan Johnson,TE,CAR,6.719322504327309,14,Home,14,0.47995160745195065
Tyler Boyd,WR,BAL,8.525806997214296,15,Home,14.5,0.5683871331476198
Brandon Aiyuk,WR,ARI,10.923335638666169,22,Home,16,0.4965152563030077
K J Osborn,WR,CHI,6.858716392877694,13,Away,14.25,0.5275935686828995
Chase Claypool,WR,MIN,5.8851624788280805,13,Home,13.25,0.4527048060636985
DeAndre Hopkins,WR,SF,12.978541494930107,19,Away,9,0.6830811313121109
Hayden Hurst,TE,BAL,6.369309248916409,12,Home,12,0.5307757707430341
Jakobi Meyers,WR,BUF,9.059687685263265,15,Away,12.75,0.603979179017551
Allen Lazard,WR,DET,9.393235811303368,17,Home,14,0.5525432830178452
Russell Gage,WR,ATL,7.3243004509402585,17,Away,10,0.4308412029964858
MyCole Pruitt,TE,TB,3.3219226697855597,11,Home,10,0.30199296998050545
Courtland Sutton,WR,LAC,8.155270649677421,12,Home,14,0.6796058874731185
Robert Woods,WR,JAX,6.128612913654143,12,Away,15.5,0.5107177428045119
Byron Pringle,WR,MIN,3.7929197759722815,13,Home,8.25,0.2917630596901755
Mecole Hardman,WR,LV,6.9028919844801155,14,Away,7.25,0.4930637131771511
Marcedes Lewis,TE,DET,1.4973217093334061,12,Home,16,0.12477680911111717
Donovan Peoples Jones,WR,PIT,7.948434836134493,16,Away,15.25,0.4967771772584058
Quez Watkins,WR,NYG,4.304069020578896,13,Home,14,0.3310822323522228
Jordan Akins,TE,IND,4.965877012549741,13,Away,11.25,0.38199053942690314
Corey Davis,WR,MIA,7.151258107190697,15,Away,11.25,0.47675054047937976
Randall Cobb,WR,DET,5.356181283501015,14,Home,9.75,0.38258437739292966
DeVante Parker,WR,BUF,5.005710488671431,14,Away,11.5,0.3575507491908165
Marquez Valdes Scantling,WR,LV,6.065950367068547,12,Away,14.5,0.5054958639223789
Zay Jones,WR,TEN,9.71595643191408,20,Home,14.75,0.485797821595704
Jauan Jennings,WR,ARI,4.321064822292186,12,Home,12.25,0.36008873519101553
Michael Gallup,WR,WAS,6.574884749305604,15,Away,12.25,0.43832564995370693
Jamal Agnew,WR,TEN,3.6329520749641757,14,Home,10.5,0.2594965767831554
T Y Hilton,WR,WAS,5.612902646683526,13,Away,1.5,0.43176174205257895
Julio Jones,WR,ATL,4.8135967354018625,11,Away,8.75,0.4375997032183511
Jerry Jeudy,WR,LAC,9.342755857097888,17,Home,13.75,0.5495738739469346
Shane Zylstra,TE,GB,2.624260057721624,11,Away,9.5,0.23856909615651126
Mack Hollins,WR,KC,7.130947717253893,12,Home,15.75,0.594245643104491
Demarcus Robinson,WR,CIN,4.665049373230773,13,Away,13,0.35884995178698254
Kadarius Toney,WR,LV,4.178903221787557,14,Away,6.75,0.2984930872705398
Darius Slayton,WR,PHI,6.813866279532373,16,Away,14,0.4258666424707733
Chris Moore,WR,IND,5.850960005386849,14,Away,12.75,0.4179257146704892
Isaiah McKenzie,WR,NE,5.620410111085933,12,Home,12.25,0.4683675092571611
DJ Chark,WR,GB,0.6636296012912068,16,Away,0,0.04147685008070043
Breshad Perriman,WR,ATL,1.974249633739767,13,Away,8.25,0.15186535644152055
Parris Campbell,WR,HOU,6.423367427160796,12,Home,15.75,0.5352806189300664
Garrett Wilson,WR,MIA,9.11118424248647,22,Away,14.75,0.41414473829483955
DK Metcalf,WR,LAR,9.849885564111863,21,Home,16,0.46904216971961255
Chris Olave,WR,CAR,9.545152982286336,20,Home,12.75,0.4772576491143168
DJ Moore,WR,NO,9.14372388199492,19,Away,16,0.48124862536815366
JuJu Smith Schuster,WR,LV,8.209549059607365,19,Away,14.5,0.4320815294530192
Curtis Samuel,WR,DAL,6.701873683583739,18,Home,14.75,0.37232631575465214
Gabe Davis,WR,NE,9.010816886559804,15,Home,14,0.6007211257706536
George Pickens,WR,CLE,6.557498199287537,14,Home,14.75,0.46839272852053837
Drake London,WR,TB,7.411950265348708,16,Home,15.5,0.4632468915842943
Joshua Palmer,WR,DEN,7.184923749645525,12,Away,14,0.5987436458037937
Christian Watson,WR,DET,6.943908504331514,22,Home,12.25,0.31563220474234155
Noah Brown,WR,WAS,5.40499034635534,11,Away,14.5,0.49136275875957636
Rashid Shaheed,WR,CAR,5.588909005347522,15,Home,9.5,0.3725939336898348
Marvin Jones Jr,WR,TEN,5.4951346622329975,16,Home,13.75,0.34344591638956234
Treylon Burks,WR,JAX,5.340258802340615,16,Away,8.75,0.3337661751462884
Greg Dortch,WR,SF,4.646794440429338,15,Away,12.25,0.30978629602862257
Jahan Dotson,WR,DAL,8.433492794439235,21,Home,10.5,0.4015948949732969
Romeo Doubs,WR,DET,5.8485411239403895,16,Home,10.75,0.36553382024627434
Isaiah Hodgins,WR,PHI,7.235643694694845,16,Away,8.75,0.45222773091842783
Shi Smith,WR,NO,2.565295245134456,11,Away,13.5,0.23320865864858692
Tutu Atwell,WR,SEA,3.120914475241158,11,Away,9.75,0.2837194977491962
Tyquan Thornton,WR,BUF,3.4683807542039364,11,Away,11,0.315307341291267
Trenton Irwin,WR,BAL,5.7974801405470044,11,Home,6.5,0.5270436491406367
Scotty Miller,WR,ATL,1.8018662450316025,13,Away,10.75,0.13860509577166175
Richie James,WR,PHI,0,16,Away,0,0
Taysom Hill,TE,CAR,1.100830048880643,16,Home,13.25,0.06880187805504019
Cade Otton,TE,ATL,3.9894631471255786,14,Away,13.75,0.28496165336611273
Trey McBride,TE,SF,2.2740336598371207,12,Away,14.25,0.18950280498642672
Chigoziem Okonkwo,TE,JAX,0,13,Away,0,0
Donald Parham Jr,TE,DEN,0,12,Away,0,0
