player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_rec_yds,ovr_ex_rec_td,ovr_ex_rus_yds,ovr_ex_rus_td,ovr_ex_rec,fl,ex_ppd
Rex Burkhead,RB,Houston Texans,LV,8.531804608303313,11,15.065612422573004,0,38.130058647135314,0.3679245283018868,2.00938066304232,0,0.7756186007548466
Nyheim Hines,RB,Indianapolis Colts,TEN,6.54656249875824,13,25.25547050390847,0.06868686868686869,15.718367931281318,0.1190082644628099,3.227833894500561,2,0.5035817306737107
Kenyan Drake,RB,Baltimore Ravens,CLE,8.560310620088575,18,28.61318912023811,0.12531328320802004,23.38260334175495,0.18128654970760233,3.042264752791069,0,0.4755728122271431
Khalil Herbert,RB,Chicago Bears,NE,5.32023377592415,13,7.215913302857546,0,33.36748508704676,0.12398921832884097,1.0359172539213457,0,0.4092487519941654
Samaje Perine,RB,Cincinnati Bengals,ATL,6.0412907855940565,11,15.496820349761524,0.07754629629629628,23.44202066590126,0.09114583333333333,2.2705078125,0,0.5492082532358233
Dontrell Hilliard,RB,Tennessee Titans,IND,7.8524637041047365,13,12.986541837331773,0,42.753456882207814,0.19790104947526235,2.7338392085294396,1,0.6040356695465182
Damien Williams,RB,Atlanta Falcons,CIN,6.16721737710349,13,11.585255219924306,0.12105263157894736,18.99423265261707,0.24880382775119614,1.7802596677369817,0,0.47440133670026846
Kyle Juszczyk,RB,San Francisco 49ers,KC,3.54188516341007,11,17.780493410700586,0.060849598163030996,1.2627995755295545,0.05020352781546811,1.9424742178321224,0,0.32198956031000636
Tevin Coleman,RB,San Francisco 49ers,KC,4.749768999306125,15,5.189665706554944,0,36.029061573601595,0,1.2557925425809424,0,0.3166512666204084
DeeJay Dallas,RB,Seattle Seahawks,LAC,4.161597065691172,12,10.931361122537593,0,11.572409098644279,0.17429193899782136,1.730936819172113,0,0.34679975547426434
Eno Benjamin,RB,Arizona Cardinals,NO,3.2283614745147067,16,5.891175553476769,0,15.431028330835652,0.11272141706924316,0.8396251673360107,0,0.20177259215716917
Joshua Kelley,RB,Los Angeles Chargers,SEA,1.9545219889737067,14,4.915194444444444,0,13.963358778625954,0,0.6666666666666666,1,0.1396087134981219
Deon Jackson,RB,Indianapolis Colts,TEN,1.0869052732044857,16,0,0,3.5963254593175855,0.1212121212121212,0,0,0.06793157957528036
Mike Boone,RB,Denver Broncos,NYJ,1.2163219447554834,14,4.0830318211336865,0,6.302880658436213,0,0.3554613935969868,0,0.08688013891110595
