,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
278,Alec Ingold,MIA,26,FB,10,9,1.2,1,8.3,8.3,0.1,0.4,17,1,8.3,83.3%,6.9,0.5,0.6,0.1,0.4,2,1.2,0.6,0.5,1.5,5.9,8.9,2,0
279,Armani Rogers,WAS,25,TE,10,3,0.6,0.5,6.4,12.8,0,0.4,23,0.5,6.4,83.3%,10.7,0.1,2.4,0,0.1,24,24,2.4,0.1,0.6,14.7,8.8,0,0
280,Brandon Bolden,LVR,32,RB,8,0,1,1,6.63,6.6,0.13,0.25,18,1,6.6,100.0%,6.6,1,4.25,0,0.13,12,4.3,4.3,1,2,5.4,10.9,1,0
281,Peyton Hendershot,DAL,23,TE,9,1,1.44,1,9.44,9.4,0.11,0.78,29,1,9.4,69.2%,6.5,,,,0,,,,,1,9.4,9.44,1,0.11
282,John Bates,WAS,25,TE,9,4,1.89,1.22,9.33,7.6,0,0.33,20,1.2,9.3,64.7%,4.9,,,,0,,,,,1.22,7.6,9.33,0,0.11
283,Brandon Powell,LAR,27,WR,9,1,1.33,1.11,8.22,7.4,0,0.33,16,1.1,8.2,83.3%,6.2,0.89,1,0,0.11,11,1.1,1,0.9,2,4.6,9.22,0,0.11
284,Isaiah Hodgins,2TM,24,WR,3,0,2.67,2,27.3,13.7,0,1.33,26,2,27.3,75.0%,10.3,,,,0,,,,,2,13.7,27.3,0,0
285,C.J. Uzomah,NYJ,29,TE,8,7,1.38,1.25,10.3,8.2,0,0.38,27,1.3,10.3,90.9%,7.5,,,,0,,,,,1.25,8.2,10.3,0,0
286,Raheem Blackshear,CAR,23,RB,6,1,0.67,0.67,6.67,10,0,0.17,27,0.7,6.7,100.0%,10,2.5,6.83,0.17,0.67,12,2.7,6.8,2.5,3.17,4.3,13.5,1,0
287,Malik Davis,DAL,24,RB,4,0,0.5,0.5,4.5,9,0,0.5,10,0.5,4.5,100.0%,9,3.25,15.3,0,0.5,17,4.7,15.3,3.3,3.75,5.3,19.8,0,0
288,Carson Wentz,WAS,30,QB,6,6,0,0,0,,0,0,0,0,0,0.0%,,3.17,13.2,0,0.5,18,4.2,13.2,3.2,3.17,4.2,13.2,0,1
289,Jelani Woods,IND,24,TE,9,0,1.44,0.78,8.78,11.3,0.33,0.67,33,0.8,8.8,53.8%,6.1,,,,0,,,,,0.78,11.3,8.78,3,0
290,Justin Jackson,DET,26,RB,9,0,0.67,0.44,2,4.5,0.11,0.11,8,0.4,2,66.7%,3,1.78,6.67,0,0.44,11,3.8,6.7,1.8,2.22,3.9,8.67,1,0
291,Mac Jones,NWE,24,QB,6,6,0,0,0,,0,0,0,0,0,0.0%,,4.17,13,0.17,1.17,15,3.1,13,4.2,4.17,3.1,13,1,0.33
292,Kyle Philips,TEN,23,WR,4,0,3.25,2,19.5,9.8,0,0.75,21,2,19.5,61.5%,6,,,,0,,,,,2,9.8,19.5,0,0.5
293,Boston Scott,PHI,27,RB,7,1,0.14,0.14,0.29,2,0,0,2,0.1,0.3,100.0%,2,3.57,10.9,0.14,0.57,16,3,10.9,3.6,3.71,3,11.1,1,0
294,Cedrick Wilson Jr.,MIA,27,WR,9,0,1.22,0.78,7.78,10,0,0.33,14,0.8,7.8,63.6%,6.4,0.11,0.89,0,0,8,8,0.9,0.1,0.89,9.8,8.67,0,0
295,Keenan Allen,LAC,30,WR,2,2,3,3,38.5,12.8,0,1.5,42,3,38.5,100.0%,12.8,,,,0,,,,,3,12.8,38.5,0,0
296,Johnny Mundt,MIN,28,TE,9,6,1.67,1.44,8.56,5.9,0.11,0.56,17,1.4,8.6,86.7%,5.1,,,,0,,,,,1.44,5.9,8.56,1,0
297,Connor Heyward,PIT,23,TE,9,0,0.89,0.78,8.44,10.9,0,0.22,45,0.8,8.4,87.5%,9.5,,,,0,,,,,0.78,10.9,8.44,0,0
298,Dare Ogunbowale,HOU,28,RB,9,0,1,0.78,7.44,9.6,0,0.33,23,0.8,7.4,77.8%,7.4,0.11,0.89,0,0.11,8,8,0.9,0.1,0.89,9.4,8.33,0,0
299,Samori Toure,GNB,24,WR,5,1,1.8,0.8,15,18.8,0.2,0.4,37,0.8,15,44.4%,8.3,,,,0,,,,,0.8,18.8,15,1,0.2
300,Michael Bandy,LAC,25,WR,6,2,3.17,1.5,12.3,8.2,0,0.67,25,1.5,12.3,47.4%,3.9,,,,0,,,,,1.5,8.2,12.3,0,0
301,Kevin White,NOR,30,WR,5,2,1,0.4,14.8,37,0,0.4,64,0.4,14.8,40.0%,14.8,,,,0,,,,,0.4,37,14.8,0,0
302,Tevin Coleman,SFO,29,RB,4,0,0.75,0.75,11,14.7,0.25,0.5,30,0.8,11,100.0%,14.7,3,6.5,0.25,0.5,14,2.2,6.5,3,3.75,4.7,17.5,2,0
303,Patrick Ricard,BAL,28,FB,9,8,1,0.89,6.67,7.5,0,0.11,19,0.9,6.7,88.9%,6.7,0.44,1.11,0,0.33,5,2.5,1.1,0.4,1.33,5.8,7.78,0,0
304,Zach Wilson,NYJ,23,QB,6,6,0.17,0.17,0.33,2,0.17,0.17,2,0.2,0.3,100.0%,2,3.5,11.3,0.17,0.83,18,3.2,11.3,3.5,3.67,3.2,11.7,2,0.17
305,D'Wayne Eskridge,SEA,25,WR,10,0,1.3,0.7,5.8,8.3,0,0.4,16,0.7,5.8,53.8%,4.5,0.2,1,0,0,6,5,1,0.2,0.9,7.6,6.8,0,0
306,Jake Ferguson,DAL,23,TE,9,5,1.33,1,7.56,7.6,0.22,0.44,22,1,7.6,75.0%,5.7,,,,0,,,,,1,7.6,7.56,2,0
307,Phillip Lindsay,IND,28,RB,3,0,2.67,2,6.33,3.2,0,0,7,2,6.3,75.0%,2.4,5,16.3,0,0.33,15,3.3,16.3,5,7,3.2,22.7,0,0
308,Giovanni Ricci,CAR,26,FB,10,3,0.8,0.7,6.8,9.7,0,0.2,16,0.7,6.8,87.5%,8.5,,,,0,,,,,0.7,9.7,6.8,0,0
309,Derek Carr,LVR,31,QB,9,9,0,0,0,,0,0,0,0,0,0.0%,,1.67,7.44,0,0.78,20,4.5,7.4,1.7,1.67,4.5,7.44,0,0.33
310,Trey Lance,SFO,22,QB,2,2,0,0,0,,0,0,0,0,0,0.0%,,8,33.5,0,3.5,13,4.2,33.5,8,8,4.2,33.5,0,0.5
311,Quintin Morris,BUF,23,TE,8,1,1.13,0.75,8.38,11.2,0,0.5,26,0.8,8.4,66.7%,7.4,,,,0,,,,,0.75,11.2,8.38,0,0.13
312,A.J. Green,ARI,34,WR,8,4,3.13,1.5,8.25,5.5,0.13,0.75,10,1.5,8.3,48.0%,2.6,,,,0,,,,,1.5,5.5,8.25,1,0
313,Jalen Virgil,DEN,24,WR,1,1,1,1,66,66,1,1,66,1,66,100.0%,66,,,,0,,,,,1,66,66,1,0
314,Justin Herbert,LAC,24,QB,9,9,0.11,0.11,-0.89,-8,0,0,-8,0.1,-0.9,100.0%,-8,3,8.11,0,0.67,14,2.7,8.1,3,3.11,2.3,7.22,0,0.33
315,Velus Jones Jr.,CHI,25,WR,5,0,1,0.6,4.8,8,0.2,0.4,10,0.6,4.8,60.0%,4.8,0.6,8.2,0,0.6,18,13.7,8.2,0.6,1.2,10.8,13,1,0.4
316,Jalen Guyton,LAC,25,WR,3,0,1.33,0.67,21.3,32,0,0.67,54,0.7,21.3,50.0%,16,,,,0,,,,,0.67,32,21.3,0,0
317,Jake Kumerow,BUF,30,WR,6,1,1.17,0.67,10.7,16,0,0.67,39,0.7,10.7,57.1%,9.1,,,,0,,,,,0.67,16,10.7,0,0
318,Aaron Rodgers,GNB,39,QB,11,11,0,0,0,,0,0,0,0,0,0.0%,,1.45,5.82,0,0.45,18,4,5.8,1.5,1.45,4,5.82,0,0.64
319,Malik Willis,TEN,23,QB,5,2,0,0,0,,0,0,0,0,0,0.0%,,3.6,12.8,0,0.4,17,3.6,12.8,3.6,3.6,3.6,12.8,0,0.4
320,Tutu Atwell,LAR,23,WR,5,0,0.8,0.2,10.8,54,0,0.2,54,0.2,10.8,25.0%,13.5,0.2,1.8,0,0,9,9,1.8,0.2,0.4,31.5,12.6,0,0
321,Marcus Johnson,NYG,28,WR,6,4,2.67,1,10.5,10.5,0,0.5,18,1,10.5,37.5%,3.9,,,,0,,,,,1,10.5,10.5,0,0
322,Jamison Crowder,BUF,29,WR,4,0,3.25,1.5,15,10,0,1,16,1.5,15,46.2%,4.6,,,,0,,,,,1.5,10,15,0,0.25
323,Taylor Heinicke,WAS,29,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,4.25,15,0.25,1,9,3.5,15,4.3,4.25,3.5,15,1,0.25
324,Mike Strachan,IND,25,WR,9,0,0.89,0.33,6.56,19.7,0,0.33,23,0.3,6.6,37.5%,7.4,,,,0,,,,,0.33,19.7,6.56,0,0
325,Andrew Beck,DEN,26,FB,8,4,0.75,0.38,7.38,19.7,0,0.25,27,0.4,7.4,50.0%,9.8,0.13,-0.13,0,0,-1,-1,-0.1,0.1,0.5,14.5,7.25,0,0
326,Cam Sims,WAS,26,WR,10,3,1.3,0.5,5.8,11.6,0,0.3,21,0.5,5.8,38.5%,4.5,,,,0,,,,,0.5,11.6,5.8,0,0
327,Malcolm Brown,LAR,29,RB,5,0,0.4,0.4,4.6,11.5,0,0.4,13,0.4,4.6,100.0%,11.5,2.8,6.8,0,0,10,2.4,6.8,2.8,3.2,3.6,11.4,0,0
328,Reggie Gilliam,BUF,25,FB,9,2,1,0.78,6.33,8.1,0.11,0.33,14,0.8,6.3,77.8%,6.3,,,,0,,,,,0.78,8.1,6.33,1,0
329,Jeff Smith,NYJ,25,WR,9,0,0.67,0.44,6.33,14.3,0,0.33,23,0.4,6.3,66.7%,9.5,,,,0,,,,,0.44,14.3,6.33,0,0
330,Trestan Ebner,CHI,23,RB,10,0,0.4,0.2,0.8,4,0,0,6,0.2,0.8,50.0%,2,1.8,4.6,0,0.2,11,2.6,4.6,1.8,2,2.7,5.4,0,0.2
331,Sam Ehlinger,IND,24,QB,2,2,0,0,0,,0,0,0,0,0,0.0%,,5.5,27,0,1.5,19,4.9,27,5.5,5.5,4.9,27,0,0.5
332,Cody Hollister,TEN,29,WR,10,3,0.5,0.3,5.4,18,0,0.2,27,0.3,5.4,60.0%,10.8,,,,0,,,,,0.3,18,5.4,0,0
333,Jonathan Williams,WAS,28,RB,6,0,0,0,0,,0,0,0,0,0,0.0%,,1,9,0,0.5,23,9,9,1,1,9,9,0,0
334,Spencer Brown,CAR,24,RB,2,0,2,1,5,5,0,0,9,1,5,50.0%,2.5,4.5,21.5,0,0.5,7,4.8,21.5,4.5,5.5,4.8,26.5,0,0
335,Donald Parham,LAC,25,TE,2,0,2,1.5,26.5,17.7,0,1,24,1.5,26.5,75.0%,13.3,,,,0,,,,,1.5,17.7,26.5,0,0
336,James Proche,BAL,26,WR,7,0,1.14,0.86,7.57,8.8,0,0.43,12,0.9,7.6,75.0%,6.6,,,,0,,,,,0.86,8.8,7.57,0,0
337,Trenton Irwin,CIN,27,WR,2,0,2,1.5,20.5,13.7,0,1,18,1.5,20.5,75.0%,10.3,0.5,5.5,0,0.5,11,11,5.5,0.5,2,13,26,0,0
338,Ko Kieft,TAM,24,TE,10,7,0.5,0.4,5.2,13,0,0.2,19,0.4,5.2,80.0%,10.4,,,,0,,,,,0.4,13,5.2,0,0
339,Josh Oliver,BAL,25,TE,9,3,1.22,0.67,5.78,8.7,0.11,0.33,19,0.7,5.8,54.5%,4.7,,,,0,,,,,0.67,8.7,5.78,1,0
340,Keaontay Ingram,ARI,23,RB,5,0,0.4,0.4,4.6,11.5,0,0.2,24,0.4,4.6,100.0%,11.5,2.8,5.6,0.2,0.4,11,2,5.6,2.8,3.2,3.2,10.2,1,0
341,Dak Prescott,DAL,29,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,3.5,12.8,0.25,1.75,25,3.6,12.8,3.5,3.5,3.6,12.8,1,0
342,Durham Smythe,MIA,27,TE,9,9,1,0.67,5.56,8.3,0,0.33,14,0.7,5.6,66.7%,5.6,0.22,0.11,0.11,0.11,1,0.5,0.1,0.2,0.89,6.4,5.67,1,0
343,Kirk Cousins,MIN,34,QB,9,9,0,0,0,,0,0,0,0,0,0.0%,,2.33,5.56,0.22,0.78,17,2.4,5.6,2.3,2.33,2.4,5.56,2,0.44
344,Parker Hesse,ATL,27,TE,10,3,0.6,0.5,5,10,0,0.4,22,0.5,5,83.3%,8.3,,,,0,,,,,0.5,10,5,0,0
345,Albert Okwuegbunam,DEN,24,TE,5,0,2.2,1.4,10,7.1,0,0.4,12,1.4,10,63.6%,4.5,,,,0,,,,,1.4,7.1,10,0,0
346,Ronnie Rivers,LAR,23,RB,3,1,1.67,1.67,9.67,5.8,0,0.33,14,1.7,9.7,100.0%,5.8,3,7,0,0.33,5,2.3,7,3,4.67,3.6,16.7,0,0
347,Amari Rodgers,GNB,23,WR,10,0,0.8,0.4,5,12.5,0,0.3,22,0.4,5,50.0%,6.3,,,,0,,,,,0.4,12.5,5,0,0.5
348,Hassan Haskins,TEN,23,RB,10,0,0.3,0.3,0.7,2.3,0,0,5,0.3,0.7,100.0%,2.3,1,4.2,0,0.2,9,4.2,4.2,1,1.3,3.8,4.9,0,0
349,Tre' McKitty,LAC,23,TE,9,4,1.44,0.78,5.44,7,0,0,12,0.8,5.4,53.8%,3.8,,,,0,,,,,0.78,7,5.44,0,0.11
350,Matt Ryan,IND,37,QB,8,8,0,0,0,,0,0,0,0,0,0.0%,,2,6.13,0.13,0.63,39,3.1,6.1,2,2,3.1,6.13,1,1.38
351,Jack Stoll,PHI,24,TE,9,5,0.78,0.44,5.44,12.3,0,0.33,21,0.4,5.4,57.1%,7,,,,0,,,,,0.44,12.3,5.44,0,0
352,Jared Goff,DET,28,QB,9,9,0.11,0.11,0.56,5,0,0,5,0.1,0.6,100.0%,5,1.89,4.78,0,0.22,10,2.5,4.8,1.9,2,2.7,5.33,0,0.56
353,Mitchell Wilcox,CIN,26,TE,9,0,0.67,0.67,5.22,7.8,0,0.11,18,0.7,5.2,100.0%,7.8,,,,0,,,,,0.67,7.8,5.22,0,0
354,Stephen Sullivan,CAR,26,TE,7,0,0.43,0.29,6.57,23,0,0.29,33,0.3,6.6,66.7%,15.3,,,,0,,,,,0.29,23,6.57,0,0
355,Geoff Swaim,TEN,29,TE,10,8,1.1,0.8,4.6,5.8,0.1,0.3,13,0.8,4.6,72.7%,4.2,,,,0,,,,,0.8,5.8,4.6,1,0
356,Jordan Wilkins,IND,28,RB,2,0,2.5,2,7.5,3.8,0,0,9,2,7.5,80.0%,3,3,15.5,0,1,9,5.2,15.5,3,5,4.6,23,0,0
357,Byron Pringle,CHI,29,WR,4,1,1.25,0.75,11.3,15,0,0.75,22,0.8,11.3,60.0%,9,,,,0,,,,,0.75,15,11.3,0,0
358,Dwayne Washington,NOR,28,RB,9,0,0.11,0.11,0.78,7,0,0,7,0.1,0.8,100.0%,7,1.22,4.22,0,0.22,8,3.5,4.2,1.2,1.33,3.8,5,0,0
359,N'Keal Harry,CHI,25,WR,3,0,1.67,1.33,14.7,11,0.33,0.67,17,1.3,14.7,80.0%,8.8,,,,0,,,,,1.33,11,14.7,1,0
360,Keelan Cole,LVR,29,WR,6,2,1.83,0.5,7,14,0,0.5,18,0.5,7,27.3%,3.8,,,,0,,,,,0.5,14,7,0,0
361,Chris Myarick,NYG,27,FB,9,7,0.78,0.67,4.67,7,0.11,0.44,11,0.7,4.7,85.7%,6,,,,0,,,,,0.67,7,4.67,1,0
362,Anthony Schwartz,CLE,22,WR,8,0,0.88,0.25,2.75,11,0,0.13,19,0.3,2.8,28.6%,3.1,0.25,2.5,0,0.13,15,10,2.5,0.3,0.5,10.5,5.25,0,0
363,Grant Calcaterra,PHI,24,TE,7,1,0.14,0.14,5.71,40,0,0.14,40,0.1,5.7,100.0%,40,,,,0,,,,,0.14,40,5.71,0,0
364,Baker Mayfield,CAR,27,QB,6,5,0,0,0,,0,0,0,0,0,0.0%,,2.33,6.67,0.17,0.67,17,2.9,6.7,2.3,2.33,2.9,6.67,1,1
365,Anthony Firkser,ATL,27,TE,5,1,0.8,0.6,7.8,13,0,0.4,22,0.6,7.8,75.0%,9.8,,,,0,,,,,0.6,13,7.8,0,0
366,P.J. Walker,CAR,27,QB,6,5,0,0,0,,0,0,0,0,0,0.0%,,1,6.5,0,0.5,20,6.5,6.5,1,1,6.5,6.5,0,0
367,Kyren Williams,LAR,22,RB,2,0,1.5,1.5,15,10,0,1.5,14,1.5,15,100.0%,10,0.5,4.5,0,0,9,9,4.5,0.5,2,9.8,19.5,0,0
368,Ryan Tannehill,TEN,34,QB,8,8,0,0,0,,0,0,0,0,0,0.0%,,3,4.75,0.13,0.75,11,1.6,4.8,3,3,1.6,4.75,1,0.25
369,Mike Thomas,CIN,28,WR,9,2,1,0.22,4.22,19,0,0.11,33,0.2,4.2,22.2%,4.2,,,,0,,,,,0.22,19,4.22,0,0
370,Tyrion Davis-Price,SFO,22,RB,3,0,0.67,0,0,,0,0,0,0,0,0.0%,0,5.33,12.3,0,0.67,20,2.3,12.3,5.3,5.33,2.3,12.3,0,0
371,Dax Milne,WAS,23,WR,10,1,0.7,0.6,3.7,6.2,0.1,0.2,12,0.6,3.7,85.7%,5.3,,,,0,,,,,0.6,6.2,3.7,1,0
372,Trent Taylor,CIN,28,WR,9,1,0.33,0.33,2.11,6.3,0,0,9,0.3,2.1,100.0%,6.3,0.33,2,0,0,9,6,2,0.3,0.67,6.2,4.11,0,0.22
373,Eric Tomlinson,DEN,30,TE,9,7,0.67,0.33,4.11,12.3,0,0.22,16,0.3,4.1,50.0%,6.2,,,,0,,,,,0.33,12.3,4.11,0,0
374,Ty Johnson,NYJ,25,RB,9,0,0.67,0.22,1.11,5,0,0,6,0.2,1.1,33.3%,1.7,0.56,2.89,0,0,12,5.2,2.9,0.6,0.78,5.1,4,0,0
375,Kendall Blanton,LAR,27,TE,4,0,0.5,0.5,8.75,17.5,0,0.25,28,0.5,8.8,100.0%,17.5,,,,0,,,,,0.5,17.5,8.75,0,0
376,Tua Tagovailoa,MIA,24,QB,8,8,0,0,0,,0,0,0,0,0,0.0%,,2.38,4.38,0,0.25,18,1.8,4.4,2.4,2.38,1.8,4.38,0,0.25
377,Montrell Washington,DEN,23,WR,9,0,0.56,0.33,0.56,1.7,0,0,4,0.3,0.6,60.0%,1,0.33,3.33,0,0,19,10,3.3,0.3,0.67,5.8,3.89,0,0.33
378,Andy Dalton,NOR,35,QB,7,7,0,0,0,,0,0,0,0,0,0.0%,,2.43,4.86,0,0.57,14,2,4.9,2.4,2.43,2,4.86,0,0.43
379,Myles Gaskin,MIA,25,RB,2,0,2.5,1.5,12,8,0,0,16,1.5,12,60.0%,4.8,2,4.5,0,0.5,6,2.3,4.5,2,3.5,4.7,16.5,0,0
380,Brevin Jordan,HOU,22,TE,5,1,3.4,1.2,6.4,5.3,0,0.4,16,1.2,6.4,35.3%,1.9,,,,0,,,,,1.2,5.3,6.4,0,0
381,Steven Sims,PIT,25,WR,4,1,1.25,0.75,3.5,4.7,0,0.25,15,0.8,3.5,60.0%,2.8,1.25,4.5,0,0.5,11,3.6,4.5,1.3,2,4,8,0,0
382,Trey McBride,ARI,23,TE,9,6,0.44,0.44,3.44,7.8,0,0.11,11,0.4,3.4,100.0%,7.8,,,,0,,,,,0.44,7.8,3.44,0,0.11
383,Chris Evans,CIN,25,RB,9,0,0.33,0.22,3.33,15,0,0.11,26,0.2,3.3,66.7%,10,,,,0,,,,,0.22,15,3.33,0,0
384,Tyrod Taylor,NYG,33,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,30,0,3,13,10,30,3,3,10,30,0,1
385,Mitchell Trubisky,PIT,28,QB,5,4,0,0,0,,0,0,0,0,0,0.0%,,2.6,5.8,0.2,0.6,9,2.2,5.8,2.6,2.6,2.2,5.8,1,0
386,Tyrie Cleveland,DEN,25,WR,6,0,1.17,0.33,4.67,14,0,0.17,16,0.3,4.7,28.6%,4,,,,0,,,,,0.33,14,4.67,0,0
387,Jaelon Darden,TAM,23,WR,10,0,0.2,0.2,2.6,13,0,0.1,25,0.2,2.6,100.0%,13,0.1,0.2,0,0,2,2,0.2,0.1,0.3,9.3,2.8,0,0
388,Davis Mills,HOU,24,QB,9,9,0,0,0,,0,0,0,0,0,0.0%,,1.33,3.11,0,0.11,8,2.3,3.1,1.3,1.33,2.3,3.11,0,0.44
389,C.J. Ham,MIN,29,FB,9,1,0.56,0.33,2.33,7,0,0.22,12,0.3,2.3,60.0%,4.2,0.22,0.67,0.11,0.22,3,3,0.7,0.2,0.56,5.4,3,1,0
390,Van Jefferson,LAR,26,WR,3,2,2.67,1,9,9,0.33,1,19,1,9,37.5%,3.4,,,,0,,,,,1,9,9,1,0
391,Tim Jones,JAX,24,WR,10,1,0.3,0.2,2.7,13.5,0,0.1,20,0.2,2.7,66.7%,9,,,,0,,,,,0.2,13.5,2.7,0,0
392,Jalen Reagor,MIN,23,WR,9,0,0.56,0.33,1.11,3.3,0.11,0.11,7,0.3,1.1,60.0%,2,0.11,1.89,0,0.11,17,17,1.9,0.1,0.44,6.8,3,1,0.22
393,Isaiah Spiller,LAC,21,RB,3,0,0,0,0,,0,0,0,0,0,0.0%,,4,9,0,0.33,7,2.3,9,4,4,2.3,9,0,0
394,Tyler Davis,GNB,25,TE,11,1,0.55,0.36,2.36,6.5,0,0.09,23,0.4,2.4,66.7%,4.3,,,,0,,,,,0.36,6.5,2.36,0,0
395,Ben Ellefson,MIN,26,TE,4,1,0.75,0.75,6.5,8.7,0,0.5,12,0.8,6.5,100.0%,8.7,,,,0,,,,,0.75,8.7,6.5,0,0
396,Luke Farrell,JAX,25,TE,10,0,0.2,0.2,2.6,13,0,0.2,15,0.2,2.6,100.0%,13,,,,0,,,,,0.2,13,2.6,0,0
397,Jimmy Garoppolo,SFO,31,QB,8,7,0,0,0,,0,0,0,0,0,0.0%,,2.25,3.25,0.25,1.25,6,1.4,3.3,2.3,2.25,1.4,3.25,2,0.38
398,James Mitchell,DET,23,TE,6,0,0.67,0.67,4.33,6.5,0.17,0.5,14,0.7,4.3,100.0%,6.5,,,,0,,,,,0.67,6.5,4.33,1,0
399,KaVontae Turpin,DAL,26,WR,9,0,0.22,0.11,1,9,0,0,9,0.1,1,50.0%,4.5,0.33,1.89,0,0.11,11,5.7,1.9,0.3,0.44,6.5,2.89,0,0
400,Andre Baccellia,ARI,25,WR,5,0,1.2,0.8,5,6.3,0,0.4,11,0.8,5,66.7%,4.2,,,,0,,,,,0.8,6.3,5,0,0
401,Mike Davis,BAL,29,RB,7,0,0.14,0.14,1,7,0,0,7,0.1,1,100.0%,7,1.14,2.57,0,0.14,10,2.3,2.6,1.1,1.29,2.8,3.57,0,0.14
402,Jody Fortson,KAN,27,TE,8,0,0.75,0.5,3.13,6.3,0.25,0.38,10,0.5,3.1,66.7%,4.2,,,,0,,,,,0.5,6.3,3.13,2,0.13
403,Simi Fehoko,DAL,25,WR,5,0,0.8,0.6,4.8,8,0,0.2,12,0.6,4.8,75.0%,6,,,,0,,,,,0.6,8,4.8,0,0
404,Ryan Griffin,CHI,32,TE,8,0,0.75,0.38,3,8,0,0.13,18,0.4,3,50.0%,4,,,,0,,,,,0.38,8,3,0,0
405,D'Ernest Johnson,CLE,26,RB,7,0,0.43,0.43,1,2.3,0,0,7,0.4,1,100.0%,2.3,0.57,2.43,0,0.14,7,4.3,2.4,0.6,1,3.4,3.43,0,0
406,Dezmon Patmon,IND,24,WR,1,0,6,2,24,12,0,1,17,2,24,33.3%,4,,,,0,,,,,2,12,24,0,0
407,Cole Turner,WAS,22,TE,3,2,2.33,0.67,7.67,11.5,0,0.33,18,0.7,7.7,28.6%,3.3,,,,0,,,,,0.67,11.5,7.67,0,0
408,Trevon Wesco,CHI,27,TE,9,1,0.33,0.11,2.56,23,0,0.11,23,0.1,2.6,33.3%,7.7,,,,0,,,,,0.11,23,2.56,0,0
409,Kenny Golladay,NYG,29,WR,5,3,1.6,0.4,4.4,11,0,0.2,15,0.4,4.4,25.0%,2.8,,,,0,,,,,0.4,11,4.4,0,0
410,Gunner Olszewski,PIT,26,WR,8,0,0.13,0.13,0.5,4,0,0,4,0.1,0.5,100.0%,4,0.25,2.25,0,0.13,18,9,2.3,0.3,0.38,7.3,2.75,0,0.25
411,Teddy Bridgewater,MIA,30,QB,4,1,0,0,0,,0,0,0,0,0,0.0%,,0.5,5.25,0,0.5,11,10.5,5.3,0.5,0.5,10.5,5.25,0,0
412,Andy Isabella,ARI,26,WR,3,0,1.67,0.67,7,10.5,0,0.67,11,0.7,7,40.0%,4.2,,,,0,,,,,0.67,10.5,7,0,0
413,Chris Manhertz,JAX,30,TE,10,7,0.6,0.5,2.1,4.2,0,0.1,12,0.5,2.1,83.3%,3.5,,,,0,,,,,0.5,4.2,2.1,0,0
414,Tylan Wallace,BAL,23,WR,6,0,1,0.5,3.5,7,0,0,9,0.5,3.5,50.0%,3.5,,,,0,,,,,0.5,7,3.5,0,0
415,Michael Woods II,CLE,22,WR,4,0,1.5,0.5,5.25,10.5,0,0.5,15,0.5,5.3,33.3%,3.5,,,,0,,,,,0.5,10.5,5.25,0,0
416,Keke Coutee,IND,25,WR,5,0,0.2,0.2,4,20,0,0,20,0.2,4,100.0%,20,,,,0,,,,,0.2,20,4,0,0.4
417,Lil'Jordan Humphrey,NWE,24,WR,6,2,0.67,0.33,3.33,10,0,0,11,0.3,3.3,50.0%,5,,,,0,,,,,0.33,10,3.33,0,0
418,Tony Jones,2TM,25,RB,4,0,0.5,0.5,3,6,0,0,7,0.5,3,100.0%,6,0.5,2,0,0,6,4,2,0.5,1,5,5,0,0
419,Marcedes Lewis,GNB,38,TE,11,11,0.27,0.27,1.82,6.7,0.09,0.18,19,0.3,1.8,100.0%,6.7,,,,0,,,,,0.27,6.7,1.82,1,0
420,Trace McSorley,ARI,27,QB,2,0,0,0,0,,0,0,0,0,0,0.0%,,1.5,10,0,0.5,14,6.7,10,1.5,1.5,6.7,10,0,0
421,Kyle Rudolph,TAM,33,TE,5,0,0.8,0.4,4,10,0,0.2,12,0.4,4,50.0%,5,,,,0,,,,,0.4,10,4,0,0
422,DJ Turner,LVR,25,WR,5,0,0,0,0,,0,0,0,0,0,0.0%,,0.6,4,0,0.2,18,6.7,4,0.6,0.6,6.7,4,0,0.2
423,Gary Brightwell,NYG,23,RB,9,0,0,0,0,,0,0,0,0,0,0.0%,,0.44,2.11,0.11,0.22,14,4.8,2.1,0.4,0.44,4.8,2.11,1,0
424,Jesper Horsted,LVR,25,TE,9,0,0.44,0.33,2.11,6.3,0,0,9,0.3,2.1,75.0%,4.8,,,,0,,,,,0.33,6.3,2.11,0,0
425,Trey Sermon,PHI,23,RB,2,0,0,0,0,,0,0,0,0,0,0.0%,,1,9.5,0,1,14,9.5,9.5,1,1,9.5,9.5,0,0
426,Zamir White,LVR,23,RB,9,0,0,0,0,,0,0,0,0,0,0.0%,,0.89,2.11,0,0.11,22,2.4,2.1,0.9,0.89,2.4,2.11,0,0
427,Michael Burton,KAN,30,FB,9,0,0.33,0.22,1.22,5.5,0,0,9,0.2,1.2,66.7%,3.7,0.44,0.78,0,0.22,6,1.8,0.8,0.4,0.67,3,2,0,0
428,Keith Kirkwood,NOR,28,WR,2,1,1,1,9,9,0,0.5,14,1,9,100.0%,9,,,,0,,,,,1,9,9,0,0
429,Cole Beasley,TAM,33,WR,2,0,2.5,2,8.5,4.3,0,0.5,5,2,8.5,80.0%,3.4,,,,0,,,,,2,4.3,8.5,0,0
430,Braylon Sanders,MIA,23,WR,1,0,2,2,17,8.5,0,0,13,2,17,100.0%,8.5,,,,0,,,,,2,8.5,17,0,1
