player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fl,ex_ppd
Stefon Diggs,WR,Buffalo Bills,MIA,12.626813076990777,36,5.752232459248759,68.585399846213,0.48202614379084974,0,0.35074480769418825
Mike Williams,WR,Los Angeles Chargers,TEN,12.06847602155009,26,4.637588290977936,69.07576612903226,0.4736842105263158,0,0.46417215467500345
Tyler Lockett,WR,Seattle Seahawks,SF,12.627433186026936,24,4.900462962962963,74.27201704545455,0.45833333333333337,0,0.526143049417789
Pat Freiermuth,TE,Pittsburgh Steelers,CAR,8.137932652627805,17,3.774613003095975,32.51388927586302,0.5232646834477497,1,0.4787019207428121
Diontae Johnson,WR,Pittsburgh Steelers,CAR,13.117715591362183,15,6.18853889943074,69.82772929865607,0.5497896213183731,2,0.8745143727574789
Noah Fant,TE,Seattle Seahawks,SF,7.892492634680135,11,4.564814814814815,42.35085227272727,0.22916666666666669,0,0.7174993304254668
Hunter Renfrow,WR,Las Vegas Raiders,NE,12.173261338653521,11,5.986324786324786,58.69954017954895,0.5739130434782609,1,1.1066601216957748
CeeDee Lamb,WR,Dallas Cowboys,JAX,10.813211674789544,29,4.78946979766652,65.2995218579235,0.3147540983606557,0,0.3728693680961912
Keenan Allen,WR,Los Angeles Chargers,TEN,11.613569378595157,27,6.2660835214446955,66.45001302083334,0.305921052631579,0,0.43013219920722806
T J Hockenson,TE,Minnesota Vikings,IND,9.167749826197491,20,5.032244556113902,47.10451077552305,0.32352941176470584,0,0.45838749130987455
Michael Pittman Jr,WR,Indianapolis Colts,MIN,12.345661640194663,17,5.791575889615106,72.5379526401456,0.36601307189542487,0,0.7262153905996861
Tee Higgins,WR,Cincinnati Bengals,TB,12.415289827924413,21,5.705543154761904,74.9108967911489,0.369047619047619,1,0.5912042775202101
Darren Waller,TE,Las Vegas Raiders,NE,8.351078185942669,19,4.3589743589743595,51.28112745585923,0.17391304347826086,0,0.4395304308390878
Tyler Conklin,TE,New York Jets,DET,7.152638313247646,14,3.707325354384178,39.08066545146466,0.2318181818181818,0,0.5109027366605462
Chris Godwin,WR,Tampa Bay Buccaneers,CIN,11.797401659764335,18,6.487804878048781,71.19944403464197,0.2865448504983389,2,0.6554112033202408
David Njoku,TE,Cleveland Browns,BAL,7.29168477785233,18,2.734322033898305,39.09995915866858,0.33575464083938655,0,0.4050935987695739
Brandin Cooks,WR,Houston Texans,KC,13.00102931439634,17,5.998411016949152,74.30395234493191,0.42857142857142855,0,0.7647664302586081
Jaylen Waddle,WR,Miami Dolphins,BUF,10.041706908688287,24,5.639232673267326,55.792334291974804,0.29464285714285715,1,0.41840445452867864
Gerald Everett,TE,Los Angeles Chargers,TEN,5.820131050394392,16,3.185933230367114,31.339049707602342,0.22899353647276083,2,0.3637581906496495
Cole Kmet,TE,Chicago Bears,PHI,5.8774864273027845,14,3.938695960311835,39.08138447146867,0,0,0.41982045909305604
Amon Ra St Brown,WR,Detroit Lions,NYJ,12.001555823356703,26,6.037878787878788,67.65225125069483,0.3695652173913043,0,0.46159830089833476
Evan Engram,TE,Jacksonville Jaguars,DAL,6.493686481447945,13,3.241483209408563,31.18558911831383,0.3157894736842105,1,0.499514344726765
Terry McLaurin,WR,Washington Football Team,NYG,10.980163889953776,20,4.822042300066094,65.52336017231653,0.3361344537815126,0,0.5490081944976888
Foster Moreau,TE,Las Vegas Raiders,NE,3.995766738654785,11,1.6873449131513647,20.4129484308892,0.18513323983169705,0,0.36325152169588953
Marquise Brown,WR,Arizona Cardinals,DEN,10.347195564296477,13,5.180421686746988,58.40318054256314,0.3402777777777778,1,0.7959381203304983
Austin Hooper,TE,Tennessee Titans,LAC,4.701474120473057,12,2.368384401114206,22.64441010825044,0.20880681818181818,0,0.39178951003942136
Amari Cooper,WR,Cleveland Browns,BAL,13.731779296362204,23,5.1648305084745765,71.20308352052277,0.6715092816787731,0,0.5970338824505306
Adam Thielen,WR,Minnesota Vikings,IND,12.445288273659205,15,5.1020487050637815,54.146259120775404,0.746606334841629,0,0.8296858849106137
Christian Kirk,WR,Jacksonville Jaguars,DAL,12.298042825865497,22,4.988383522473416,69.00625258177175,0.4838709677419355,0,0.5590019466302499
DeVonta Smith,WR,Philadelphia Eagles,CHI,9.446983358697693,19,3.864456220526034,53.50576143957065,0.38059701492537307,1,0.4972096504577733
Van Jefferson,WR,Los Angeles Rams,GB,7.532253876196351,12,2.843378730802666,42.51167093291431,0.30989956958393117,0,0.6276878230163626
A J Brown,WR,Philadelphia Eagles,CHI,11.933288806247667,29,4.901403157103482,65.40279535388231,0.4903846153846154,0,0.4114927174568161
Juwan Johnson,TE,New Orleans Saints,ATL,4.566000956418811,16,1.3794601303133727,16.192175997260744,0.37617554858934166,0,0.28537505977617567
Tyler Boyd,WR,Cincinnati Bengals,TB,9.764677706765372,16,4.9876975574712645,54.89219732627441,0.29693486590038315,0,0.6102923566728358
Jonnu Smith,TE,New England Patriots,LV,3.42089101952832,11,1.9921773142112125,19.75649820049832,0.0748587570621469,0,0.3109900926843927
Brandon Aiyuk,WR,San Francisco 49ers,SEA,8.619990124900541,18,3.8306427048431315,51.01913318977253,0.2870264064293915,1,0.4788883402722523
DeAndre Hopkins,WR,Arizona Cardinals,DEN,11.570964619312925,21,3.825542168674699,53.02637979420019,0.7259259259259261,0,0.5509983152053773
Hayden Hurst,TE,Cincinnati Bengals,TB,4.434250961594712,14,2.5513731060606064,19.31291681291681,0.23484848484848483,1,0.31673221154247944
Jakobi Meyers,WR,New England Patriots,LV,8.396346660625989,15,5.2002624241430215,51.245736575097034,0.13184079601990048,1,0.5597564440417326
Allen Lazard,WR,Green Bay Packers,LAR,7.233465853357517,17,2.8066563733058842,34.53479841770888,0.39610963748894784,0,0.4254979913739716
Logan Thomas,TE,Washington Football Team,NYG,8.147732824472586,11,3.1938202247191008,34.5558461687494,0.5714285714285714,1,0.7407029840429623
Elijah Moore,WR,New York Jets,DET,12.134625261628269,14,4.4226100696688935,60.00243303716899,0.6538461538461537,0,0.866758947259162
Courtland Sutton,WR,Denver Broncos,ARI,7.325016250527142,13,3.5262669702335776,46.66360377350652,0.14925373134328357,0,0.5634627885020879
Mecole Hardman,WR,Kansas City Chiefs,HOU,6.610525555168617,12,3.6205357142857144,43.678252655933264,0.11726981218506642,2,0.5508771295973848
Jarvis Landry,WR,New Orleans Saints,ATL,8.551173474615796,12,5.058020477815699,53.210138104205896,0.17241379310344826,2,0.7125977895513164
Donovan Peoples Jones,WR,Cleveland Browns,BAL,8.769896265735209,15,2.9875,56.851098511693834,0.2913165266106442,1,0.5846597510490139
Quez Watkins,WR,Philadelphia Eagles,CHI,5.88559338366023,12,2.7612843182875757,40.19236938802156,0.08095238095238094,0,0.49046611530501916
Jordan Akins,TE,Houston Texans,KC,3.174336045246581,11,2.4374495560936236,23.365636481521502,0,2,0.28857600411332557
Corey Davis,WR,New York Jets,DET,11.016436632703225,17,3.788359788359788,59.44478960745552,0.5666666666666667,1,0.6480256842766603
Nick Westbrook Ikhine,WR,Tennessee Titans,LAC,6.811832996348424,12,2.7559382122056215,36.35516782807596,0.3239669421487603,1,0.567652749695702
Randall Cobb,WR,Green Bay Packers,LAR,7.219190705323639,15,2.921801250159459,37.54345307068367,0.3681788297172912,1,0.48127938035490925
Laviska Shenault Jr,WR,Carolina Panthers,PIT,6.600097916702613,11,4.388525564803805,45.43766168783469,0,1,0.6000089015184193
DeVante Parker,WR,New England Patriots,LV,8.977371706524442,12,4.41873915558126,53.73265286628549,0.23245614035087717,0,0.7481143088770369
DeAndre Carter,WR,Los Angeles Chargers,TEN,3.7676150404326525,14,1.592966615183557,19.406608187134502,0.1717451523545706,0,0.26911536003090375
Marquez Valdes Scantling,WR,Kansas City Chiefs,HOU,6.730967912532467,13,2.353348214285714,39.97537048632853,0.2594594594594595,0,0.5177667625024974
Zay Jones,WR,Jacksonville Jaguars,DAL,6.004540351092177,14,3.146352723915051,39.646973224679854,0.1,1,0.42889573936372694
Jauan Jennings,WR,San Francisco 49ers,SEA,5.858843563600909,13,2.244778961147141,23.816660139535557,0.3924646781789639,0,0.4506802741231469
Michael Gallup,WR,Dallas Cowboys,JAX,7.541926480051479,13,3.698198198198198,45.956845238095234,0.18285714285714286,0,0.5801481907731907
Rondale Moore,WR,Arizona Cardinals,DEN,5.58067111359216,11,4.015146299483648,32.9191882552834,0.07407407407407407,1,0.5073337375992873
Nico Collins,WR,Houston Texans,KC,6.046713524522607,18,2.8152542372881357,40.9051497730711,0.09142857142857141,0,0.3359285291401448
Devin Duvernay,WR,Baltimore Ravens,CLE,4.042856213886257,12,2.312121212121212,18.478345688646115,0.17316017316017315,0,0.3369046844905214
Jerry Jeudy,WR,Denver Broncos,ARI,7.587063420555664,17,4.422598870056497,53.75763985527415,0,0,0.44629784826798025
Mack Hollins,WR,Las Vegas Raiders,NE,3.5537234920244094,14,0.9040835707502375,14.011986148618512,0.2834138486312399,0,0.25383739228745783
Demarcus Robinson,WR,Baltimore Ravens,CLE,3.8118890945166397,14,1.5793177678423582,16.170779857711047,0.23419203747072598,0,0.2722777924654743
Darius Slayton,WR,New York Giants,WAS,6.494317444364379,15,2.5286195286195285,36.30007680054614,0.296969696969697,1,0.43295449629095856
Ashton Dulin,WR,Indianapolis Colts,MIN,3.033343678381118,12,1.1188271604938271,15.166651408692466,0.15954415954415957,0,0.25277863986509314
Marquise Goodwin,WR,Seattle Seahawks,SF,4.354220232629324,15,1.9528619528619529,28.77789256198347,0.08333333333333334,0,0.2902813488419549
Chris Moore,WR,Houston Texans,KC,5.506553095461017,16,2.4209803023362344,28.13437461667416,0.2471042471042471,0,0.34415956846631357
Isaiah McKenzie,WR,Buffalo Bills,MIA,2.4980966837730563,16,1.6159958984875673,14.418717841746627,0.06973995271867611,1,0.15613104273581602
DJ Chark,WR,Detroit Lions,NYJ,8.490511724630846,14,1.7610479797979797,42.83900778210116,0.5543478260869565,0,0.6064651231879176
Kendall Hinton,WR,Denver Broncos,ARI,2.6746405704700993,11,1.2469733656174333,14.38908989702199,0.10204081632653059,0,0.243149142770009
Parris Campbell,WR,Indianapolis Colts,MIN,5.767494329691427,17,2.1310993533215754,35.16759467845454,0.19753086419753085,0,0.33926437233478984
