,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
281,Jalen Guyton,LAC,25,WR,3,0,1.33,0.67,21.3,32,0,0.67,54,0.7,21.3,50.0%,16,,,,0,,,,,0.67,32,21.3,0,0
282,Jake Kumerow,BUF,30,WR,3,1,1.67,1.33,21.3,16,0,1.33,39,1.3,21.3,80.0%,12.8,,,,0,,,,,1.33,16,21.3,0,0
283,Patrick Ricard,BAL,28,FB,8,8,1,0.88,7,8,0,0.13,19,0.9,7,87.5%,7,0.38,1,0,0.25,5,2.7,1,0.4,1.25,6.4,8,0,0
284,Justin Watson,KAN,26,WR,7,0,1.29,0.57,9.14,16,0.29,0.43,41,0.6,9.1,44.4%,7.1,,,,0,,,,,0.57,16,9.14,2,0
285,Kevin White,NOR,30,WR,2,0,1,0.5,32,64,0,0.5,64,0.5,32,50.0%,32,,,,0,,,,,0.5,64,32,0,0
286,Tutu Atwell,LAR,23,WR,5,0,0.8,0.2,10.8,54,0,0.2,54,0.2,10.8,25.0%,13.5,0.2,1.8,0,0,9,9,1.8,0.2,0.4,31.5,12.6,0,0
287,Dare Ogunbowale,HOU,28,RB,6,0,1.17,0.83,9,10.8,0,0.33,23,0.8,9,71.4%,7.7,0.17,1.33,0,0.17,8,8,1.3,0.2,1,10.3,10.3,0,0
288,Mac Jones,NWE,24,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,4.25,15.3,0.25,1.25,15,3.6,15.3,4.3,4.25,3.6,15.3,1,0.25
289,Terrace Marshall Jr.,CAR,22,WR,4,1,2,1.5,15.3,10.2,0,1,20,1.5,15.3,75.0%,7.6,,,,0,,,,,1.5,10.2,15.3,0,0
290,Kenny Pickett,PIT,24,QB,4,3,0,0,0,,0,0,0,0,0,0.0%,,3,15.3,0.5,1.25,16,5.1,15.3,3,3,5.1,15.3,2,0.25
291,Jamison Crowder,BUF,29,WR,4,0,3.25,1.5,15,10,0,1,16,1.5,15,46.2%,4.6,,,,0,,,,,1.5,10,15,0,0.25
292,Phillip Dorsett,HOU,29,WR,5,0,1.4,0.6,12,20,0.2,0.6,25,0.6,12,42.9%,8.6,,,,0,,,,,0.6,20,12,1,0
293,Marcus Johnson,NYG,28,WR,4,3,2.5,1.25,15,12,0,0.75,18,1.3,15,50.0%,6,,,,0,,,,,1.25,12,15,0,0
294,Trestan Ebner,CHI,23,RB,7,0,0.57,0.29,1.14,4,0,0,6,0.3,1.1,50.0%,2,2.29,7.29,0,0.29,11,3.2,7.3,2.3,2.57,3.3,8.43,0,0.29
295,Mike Strachan,IND,25,WR,7,0,1.14,0.43,8.43,19.7,0,0.43,23,0.4,8.4,37.5%,7.4,,,,0,,,,,0.43,19.7,8.43,0,0
296,Andrew Beck,DEN,26,FB,7,4,0.86,0.43,8.43,19.7,0,0.29,27,0.4,8.4,50.0%,9.8,0.14,-0.14,0,0,-1,-1,-0.1,0.1,0.57,14.5,8.29,0,0
297,Giovanni Ricci,CAR,26,FB,7,2,0.86,0.71,8.29,11.6,0,0.29,16,0.7,8.3,83.3%,9.7,,,,0,,,,,0.71,11.6,8.29,0,0
298,Reggie Gilliam,BUF,25,FB,6,1,1.5,1.17,9.5,8.1,0.17,0.5,14,1.2,9.5,77.8%,6.3,,,,0,,,,,1.17,8.1,9.5,1,0
299,Josiah Deguara,GNB,25,TE,7,0,0.86,0.71,8,11.2,0,0.43,15,0.7,8,83.3%,9.3,,,,0,,,,,0.71,11.2,8,0,0
300,A.J. Green,ARI,34,WR,5,3,4.4,2,11.2,5.6,0,0.8,10,2,11.2,45.5%,2.5,,,,0,,,,,2,5.6,11.2,0,0
301,Cody Hollister,TEN,29,WR,6,1,0.5,0.5,9,18,0,0.33,27,0.5,9,100.0%,18,,,,0,,,,,0.5,18,9,0,0
302,Jonathan Williams,WAS,28,RB,5,0,0,0,0,,0,0,0,0,0,0.0%,,1.2,10.8,0,0.6,23,9,10.8,1.2,1.2,9,10.8,0,0
303,Donald Parham,LAC,25,TE,2,0,2,1.5,26.5,17.7,0,1,24,1.5,26.5,75.0%,13.3,,,,0,,,,,1.5,17.7,26.5,0,0
304,Travis Homer,SEA,24,RB,3,0,1.33,1.33,11,8.3,0,0.67,17,1.3,11,100.0%,8.3,1.33,6,0,0.67,7,4.5,6,1.3,2.67,6.4,17,0,0
305,Armani Rogers,WAS,25,TE,7,2,0.57,0.57,7.29,12.8,0,0.43,23,0.6,7.3,100.0%,12.8,,,,0,,,,,0.57,12.8,7.29,0,0
306,Durham Smythe,MIA,27,TE,6,6,1.17,1,8.33,8.3,0,0.5,14,1,8.3,85.7%,7.1,0.17,0.17,0.17,0.17,1,1,0.2,0.2,1.17,7.3,8.5,1,0
307,Albert Okwuegbunam,DEN,24,TE,5,0,2.2,1.4,10,7.1,0,0.4,12,1.4,10,63.6%,4.5,,,,0,,,,,1.4,7.1,10,0,0
308,Ross Dwelley,SFO,27,TE,7,0,0.57,0.29,7,24.5,0.14,0.29,38,0.3,7,50.0%,12.3,,,,0,,,,,0.29,24.5,7,1,0
309,Michael Bandy,LAC,25,WR,4,0,2.5,1,12,12,0,0.75,25,1,12,40.0%,4.8,,,,0,,,,,1,12,12,0,0
310,Cedrick Wilson Jr.,MIA,27,WR,6,0,1.17,0.67,6.67,10,0,0.17,12,0.7,6.7,57.1%,5.7,0.17,1.33,0,0,8,8,1.3,0.2,0.83,9.6,8,0,0
311,Boston Scott,PHI,27,RB,4,0,0.25,0.25,0.5,2,0,0,2,0.3,0.5,100.0%,2,4,11.3,0.25,0.75,16,2.8,11.3,4,4.25,2.8,11.8,1,0
312,Ko Kieft,TAM,24,TE,8,5,0.38,0.38,5.75,15.3,0,0.25,19,0.4,5.8,100.0%,15.3,,,,0,,,,,0.38,15.3,5.75,0,0
313,Chigoziem Okonkwo,TEN,23,TE,6,2,1,0.67,8.17,12.3,0.17,0.67,23,0.7,8.2,66.7%,8.2,0.17,-0.67,0,0,-4,-4,-0.7,0.2,0.83,9,7.5,1,0
314,Keaontay Ingram,ARI,23,RB,2,0,1,1,11.5,11.5,0,0.5,24,1,11.5,100.0%,11.5,6,10.5,0.5,1,11,1.8,10.5,6,7,3.1,22,1,0
315,Mitchell Wilcox,CIN,26,TE,7,0,0.71,0.71,6.29,8.8,0,0.14,18,0.7,6.3,100.0%,8.8,,,,0,,,,,0.71,8.8,6.29,0,0
316,Zach Wilson,NYJ,23,QB,4,4,0.25,0.25,0.5,2,0.25,0.25,2,0.3,0.5,100.0%,2,3.75,10.5,0.25,0.5,18,2.8,10.5,3.8,4,2.8,11,2,0
317,Geoff Swaim,TEN,29,TE,6,5,1.5,1.17,7.17,6.1,0.17,0.5,13,1.2,7.2,77.8%,4.8,,,,0,,,,,1.17,6.1,7.17,1,0
318,Hassan Haskins,TEN,23,RB,6,0,0.33,0.33,0.83,2.5,0,0,5,0.3,0.8,100.0%,2.5,1.5,6.17,0,0.33,9,4.1,6.2,1.5,1.83,3.8,7,0,0
319,Parker Hesse,ATL,27,TE,7,3,0.71,0.57,5.86,10.3,0,0.43,22,0.6,5.9,80.0%,8.2,,,,0,,,,,0.57,10.3,5.86,0,0
320,Isaiah Hodgins,BUF,24,WR,2,0,3,2,20.5,10.3,0,1,26,2,20.5,66.7%,6.8,,,,0,,,,,2,10.3,20.5,0,0
321,Elijah Mitchell,SFO,24,RB,1,1,0,0,0,,0,0,0,0,0,0.0%,,6,41,0,2,16,6.8,41,6,6,6.8,41,0,0
322,Grant Calcaterra,PHI,24,TE,4,1,0.25,0.25,10,40,0,0.25,40,0.3,10,100.0%,40,,,,0,,,,,0.25,40,10,0,0
323,Justin Herbert,LAC,24,QB,7,7,0.14,0.14,-1.14,-8,0,0,-8,0.1,-1.1,100.0%,-8,3,6.86,0,0.57,14,2.3,6.9,3,3.14,1.8,5.71,0,0.29
324,Tanner Hudson,NYG,28,TE,7,0,0.86,0.43,5.71,13.3,0,0.43,18,0.4,5.7,50.0%,6.7,,,,0,,,,,0.43,13.3,5.71,0,0
325,Baker Mayfield,CAR,27,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,2.8,8,0.2,0.6,17,2.9,8,2.8,2.8,2.9,8,1,1.2
326,Anthony Firkser,ATL,27,TE,5,1,0.8,0.6,7.8,13,0,0.4,22,0.6,7.8,75.0%,9.8,,,,0,,,,,0.6,13,7.8,0,0
327,Zach Pascal,PHI,28,WR,6,0,1.17,1,6.5,6.5,0,0.67,13,1,6.5,85.7%,5.6,0.17,0,0,0,0,0,0,0.2,1.17,5.6,6.5,0,0
328,Anthony Schwartz,CLE,22,WR,6,0,1,0.17,3.17,19,0,0.17,19,0.2,3.2,16.7%,3.2,0.33,3.33,0,0.17,15,10,3.3,0.3,0.5,13,6.5,0,0
329,C.J. Uzomah,NYJ,29,TE,6,5,1.17,1,6.5,6.5,0,0.17,14,1,6.5,85.7%,5.6,,,,0,,,,,1,6.5,6.5,0,0
330,Alec Ingold,MIA,26,FB,7,6,1,0.71,4.71,6.6,0,0.14,13,0.7,4.7,71.4%,4.7,0.57,0.71,0,0.43,2,1.3,0.7,0.6,1.29,4.2,5.43,0,0
331,Mike Thomas,CIN,28,WR,7,1,1.14,0.29,5.43,19,0,0.14,33,0.3,5.4,25.0%,4.8,,,,0,,,,,0.29,19,5.43,0,0
332,Tyrion Davis-Price,SFO,22,RB,3,0,0.67,0,0,,0,0,0,0,0,0.0%,0,5.33,12.3,0,0.67,20,2.3,12.3,5.3,5.33,2.3,12.3,0,0
333,Eric Tomlinson,DEN,30,TE,7,6,0.71,0.43,5.29,12.3,0,0.29,16,0.4,5.3,60.0%,7.4,,,,0,,,,,0.43,12.3,5.29,0,0
334,Kendall Blanton,LAR,27,TE,4,0,0.5,0.5,8.75,17.5,0,0.25,28,0.5,8.8,100.0%,17.5,,,,0,,,,,0.5,17.5,8.75,0,0
335,Montrell Washington,DEN,23,WR,7,0,0.43,0.29,0.57,2,0,0,4,0.3,0.6,66.7%,1.3,0.43,4.29,0,0,19,10,4.3,0.4,0.71,6.8,4.86,0,0.43
336,Myles Gaskin,MIA,25,RB,2,0,2.5,1.5,12,8,0,0,16,1.5,12,60.0%,4.8,2,4.5,0,0.5,6,2.3,4.5,2,3.5,4.7,16.5,0,0
337,Josh Oliver,BAL,25,TE,8,2,1,0.63,4.13,6.6,0.13,0.25,12,0.6,4.1,62.5%,4.1,,,,0,,,,,0.63,6.6,4.13,1,0
338,Byron Pringle,CHI,29,WR,3,1,1,0.67,11,16.5,0,0.67,22,0.7,11,66.7%,11,,,,0,,,,,0.67,16.5,11,0,0
339,Chris Myarick,NYG,27,FB,7,6,0.71,0.71,4.57,6.4,0.14,0.43,11,0.7,4.6,100.0%,6.4,,,,0,,,,,0.71,6.4,4.57,1,0
340,James Proche,BAL,26,WR,6,0,1,0.67,5.17,7.8,0,0.17,12,0.7,5.2,66.7%,5.2,,,,0,,,,,0.67,7.8,5.17,0,0
341,Ameer Abdullah,LVR,29,RB,6,0,0.67,0.5,5,10,0,0.17,23,0.5,5,75.0%,7.5,,,,0,,,,,0.5,10,5,0,0
342,Tyrod Taylor,NYG,33,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,30,0,3,13,10,30,3,3,10,30,0,1
343,Ryan Tannehill,TEN,34,QB,6,6,0,0,0,,0,0,0,0,0,0.0%,,3.17,4.83,0.17,0.83,9,1.5,4.8,3.2,3.17,1.5,4.83,1,0.33
344,Mitchell Trubisky,PIT,28,QB,5,4,0,0,0,,0,0,0,0,0,0.0%,,2.6,5.8,0.2,0.6,9,2.2,5.8,2.6,2.6,2.2,5.8,1,0
345,Malcolm Brown,LAR,29,RB,3,0,0.33,0.33,4.33,13,0,0.33,13,0.3,4.3,100.0%,13,2.33,5,0,0,10,2.1,5,2.3,2.67,3.5,9.33,0,0
346,Tyrie Cleveland,DEN,25,WR,5,0,0.8,0.4,5.6,14,0,0.2,16,0.4,5.6,50.0%,7,,,,0,,,,,0.4,14,5.6,0,0
347,Andy Dalton,NOR,35,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,3,7,0,0.75,14,2.3,7,3,3,2.3,7,0,0.25
348,Jaelon Darden,TAM,23,WR,8,0,0.25,0.25,3.25,13,0,0.13,25,0.3,3.3,100.0%,13,0.13,0.25,0,0,2,2,0.3,0.1,0.38,9.3,3.5,0,0
349,Tre' McKitty,LAC,23,TE,7,3,1,0.57,4,7,0,0,12,0.6,4,57.1%,4,,,,0,,,,,0.57,7,4,0,0.14
350,Amari Rodgers,GNB,23,WR,7,0,0.57,0.43,4,9.3,0,0.29,14,0.4,4,75.0%,7,,,,0,,,,,0.43,9.3,4,0,0.57
351,Jeff Smith,NYJ,25,WR,7,0,0.57,0.29,4,14,0,0.29,17,0.3,4,50.0%,7,,,,0,,,,,0.29,14,4,0,0
352,Jared Goff,DET,28,QB,6,6,0,0,0,,0,0,0,0,0,0.0%,,1.83,4.5,0,0.17,10,2.5,4.5,1.8,1.83,2.5,4.5,0,0.67
353,Tim Jones,JAX,24,WR,7,1,0.43,0.29,3.86,13.5,0,0.14,20,0.3,3.9,66.7%,9,,,,0,,,,,0.29,13.5,3.86,0,0
354,Velus Jones Jr.,CHI,25,WR,4,0,0.5,0.5,4.75,9.5,0.25,0.5,10,0.5,4.8,100.0%,9.5,0.25,2,0,0.25,8,8,2,0.3,0.75,9,6.75,1,0.5
355,Dax Milne,WAS,23,WR,7,1,0.71,0.57,3.86,6.8,0,0.14,12,0.6,3.9,80.0%,5.4,,,,0,,,,,0.57,6.8,3.86,0,0
356,Jalen Reagor,MIN,23,WR,6,0,0.83,0.5,1.67,3.3,0.17,0.17,7,0.5,1.7,60.0%,2,0.17,2.83,0,0.17,17,17,2.8,0.2,0.67,6.8,4.5,1,0.33
357,Tyler Davis,GNB,25,TE,7,1,0.86,0.57,3.71,6.5,0,0.14,23,0.6,3.7,66.7%,4.3,,,,0,,,,,0.57,6.5,3.71,0,0
358,Ben Ellefson,MIN,26,TE,4,1,0.75,0.75,6.5,8.7,0,0.5,12,0.8,6.5,100.0%,8.7,,,,0,,,,,0.75,8.7,6.5,0,0
359,Andre Baccellia,ARI,25,WR,5,0,1.2,0.8,5,6.3,0,0.4,11,0.8,5,66.7%,4.2,,,,0,,,,,0.8,6.3,5,0,0
360,Cam Sims,WAS,26,WR,7,1,1.29,0.43,3.57,8.3,0,0.14,12,0.4,3.6,33.3%,2.8,,,,0,,,,,0.43,8.3,3.57,0,0
361,Jack Stoll,PHI,24,TE,6,4,0.5,0.33,4.17,12.5,0,0.17,21,0.3,4.2,66.7%,8.3,,,,0,,,,,0.33,12.5,4.17,0,0
362,Simi Fehoko,DAL,25,WR,5,0,0.8,0.6,4.8,8,0,0.2,12,0.6,4.8,75.0%,6,,,,0,,,,,0.6,8,4.8,0,0
363,Ryan Griffin,CHI,32,TE,5,0,1.2,0.6,4.8,8,0,0.2,18,0.6,4.8,50.0%,4,,,,0,,,,,0.6,8,4.8,0,0
364,C.J. Ham,MIN,29,FB,6,1,0.83,0.5,3.5,7,0,0.33,12,0.5,3.5,60.0%,4.2,0.17,0.5,0,0.17,3,3,0.5,0.2,0.67,6,4,0,0
365,Trey McBride,ARI,23,TE,6,5,0.5,0.5,4,8,0,0.17,11,0.5,4,100.0%,8,,,,0,,,,,0.5,8,4,0,0
366,Dezmon Patmon,IND,24,WR,1,0,6,2,24,12,0,1,17,2,24,33.3%,4,,,,0,,,,,2,12,24,0,0
367,Justin Jackson,DET,26,RB,6,0,0.5,0.33,0.67,2,0.17,0.17,2,0.3,0.7,66.7%,1.3,1.33,3.17,0,0.17,11,2.4,3.2,1.3,1.67,2.3,3.83,1,0
368,Kadarius Toney,NYG,23,WR,2,1,1.5,1,0,0,0,0,2,1,0,66.7%,0,1,11.5,0,0.5,19,11.5,11.5,1,2,5.8,11.5,0,0
369,Cole Turner,WAS,22,TE,3,2,2.33,0.67,7.67,11.5,0,0.33,18,0.7,7.7,28.6%,3.3,,,,0,,,,,0.67,11.5,7.67,0,0
370,Trevon Wesco,CHI,27,TE,6,1,0.33,0.17,3.83,23,0,0.17,23,0.2,3.8,50.0%,11.5,,,,0,,,,,0.17,23,3.83,0,0
371,Kenny Golladay,NYG,29,WR,4,2,1.5,0.5,5.5,11,0,0.25,15,0.5,5.5,33.3%,3.7,,,,0,,,,,0.5,11,5.5,0,0
372,Teddy Bridgewater,MIA,30,QB,4,1,0,0,0,,0,0,0,0,0,0.0%,,0.5,5.25,0,0.5,11,10.5,5.3,0.5,0.5,10.5,5.25,0,0
373,Andy Isabella,ARI,26,WR,3,0,1.67,0.67,7,10.5,0,0.67,11,0.7,7,40.0%,4.2,,,,0,,,,,0.67,10.5,7,0,0
374,Tylan Wallace,BAL,23,WR,6,0,1,0.5,3.5,7,0,0,9,0.5,3.5,50.0%,3.5,,,,0,,,,,0.5,7,3.5,0,0
375,Zamir White,LVR,23,RB,6,0,0,0,0,,0,0,0,0,0,0.0%,,0.83,3.5,0,0.17,22,4.2,3.5,0.8,0.83,4.2,3.5,0,0
376,Jimmy Garoppolo,SFO,31,QB,6,5,0,0,0,,0,0,0,0,0,0.0%,,2,3.33,0.17,1,6,1.7,3.3,2,2,1.7,3.33,1,0.5
377,Lil'Jordan Humphrey,NWE,24,WR,6,2,0.67,0.33,3.33,10,0,0,11,0.3,3.3,50.0%,5,,,,0,,,,,0.33,10,3.33,0,0
378,Tony Jones,2TM,25,,4,0,0.5,0.5,3,6,0,0,7,0.5,3,100.0%,6,0.5,2,0,0,6,4,2,0.5,1,5,5,0,0
379,Trace McSorley,ARI,27,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,20,0,1,14,6.7,20,3,3,6.7,20,0,0
380,Kyle Rudolph,TAM,33,TE,4,0,1,0.5,5,10,0,0.25,12,0.5,5,50.0%,5,,,,0,,,,,0.5,10,5,0,0
381,DJ Turner,LVR,25,WR,2,0,0,0,0,,0,0,0,0,0,0.0%,,1.5,10,0,0.5,18,6.7,10,1.5,1.5,6.7,10,0,0.5
382,Gary Brightwell,NYG,23,RB,7,0,0,0,0,,0,0,0,0,0,0.0%,,0.57,2.71,0.14,0.29,14,4.8,2.7,0.6,0.57,4.8,2.71,1,0
383,Jody Fortson,KAN,27,TE,7,0,0.71,0.43,2.71,6.3,0.29,0.43,10,0.4,2.7,60.0%,3.8,,,,0,,,,,0.43,6.3,2.71,2,0
384,Jesper Horsted,LVR,25,TE,6,0,0.5,0.5,3.17,6.3,0,0,9,0.5,3.2,100.0%,6.3,,,,0,,,,,0.5,6.3,3.17,0,0
385,Trey Sermon,PHI,23,RB,2,0,0,0,0,,0,0,0,0,0,0.0%,,1,9.5,0,1,14,9.5,9.5,1,1,9.5,9.5,0,0
386,Kirk Cousins,MIN,34,QB,6,6,0,0,0,,0,0,0,0,0,0.0%,,1.5,3,0.17,0.5,13,2,3,1.5,1.5,2,3,1,0.17
387,Mike Davis,BAL,29,RB,6,0,0,0,0,,0,0,0,0,0,0.0%,,1.33,3,0,0.17,10,2.3,3,1.3,1.33,2.3,3,0,0.17
388,Keith Kirkwood,NOR,28,WR,2,1,1,1,9,9,0,0.5,14,1,9,100.0%,9,,,,0,,,,,1,9,9,0,0
389,Gunner Olszewski,PIT,26,WR,6,0,0,0,0,,0,0,0,0,0,0.0%,,0.33,3,0,0.17,18,9,3,0.3,0.33,9,3,0,0.33
390,Dwayne Washington,NOR,28,RB,6,0,0,0,0,,0,0,0,0,0,0.0%,,0.67,3,0,0.33,8,4.5,3,0.7,0.67,4.5,3,0,0
391,Cole Beasley,TAM,33,WR,2,0,2.5,2,8.5,4.3,0,0.5,5,2,8.5,80.0%,3.4,,,,0,,,,,2,4.3,8.5,0,0
392,Juwann Winfree,GNB,26,WR,3,0,1.33,0.33,5.67,17,0,0.33,17,0.3,5.7,25.0%,4.3,,,,0,,,,,0.33,17,5.67,0,0
393,Dennis Houston,DAL,23,WR,2,0,3,1,8,8,0,0,11,1,8,33.3%,2.7,,,,0,,,,,1,8,8,0,0
394,Tua Tagovailoa,MIA,24,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,1.6,3.2,0,0.2,7,2,3.2,1.6,1.6,2,3.2,0,0.2
395,Malik Willis,TEN,23,QB,2,0,0,0,0,,0,0,0,0,0,0.0%,,2,8,0,0.5,8,4,8,2,2,4,8,0,0.5
396,Jameis Winston,NOR,28,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1.67,5.33,0,0,6,3.2,5.3,1.7,1.67,3.2,5.33,0,1
397,Quintez Cephus,DET,24,WR,4,1,0.75,0.5,3.75,7.5,0,0.25,9,0.5,3.8,66.7%,5,,,,0,,,,,0.5,7.5,3.75,0,0
398,Jeff Driskel,HOU,29,QB,2,0,0,0,0,,0,0,0,0,0,0.0%,,1,7.5,0,1,10,7.5,7.5,1,1,7.5,7.5,0,0
399,Penny Hart,SEA,26,WR,5,0,0.2,0.2,3,15,0,0.2,15,0.2,3,100.0%,15,,,,0,,,,,0.2,15,3,0,0
400,Chris Manhertz,JAX,30,TE,7,5,0.43,0.43,2.14,5,0,0.14,12,0.4,2.1,100.0%,5,,,,0,,,,,0.43,5,2.14,0,0
401,Michael Woods II,CLE,22,WR,2,0,1,0.5,7.5,15,0,0.5,15,0.5,7.5,50.0%,7.5,,,,0,,,,,0.5,15,7.5,0,0
402,N'Keal Harry,CHI,25,WR,1,0,1,1,14,14,0,1,14,1,14,100.0%,14,,,,0,,,,,1,14,14,0,0
403,Ronnie Rivers,LAR,23,RB,1,0,1,1,14,14,0,1,14,1,14,100.0%,14,1,0,0,0,0,0,0,1,2,7,14,0,0
404,Ihmir Smith-Marsette,CHI,23,WR,6,0,0.67,0.17,2.5,15,0,0,15,0.2,2.5,25.0%,3.8,0.17,-0.17,0,0,-1,-1,-0.2,0.2,0.33,7,2.33,0,0.17
405,River Cracraft,MIA,28,WR,7,0,0.86,0.29,1.86,6.5,0.29,0.29,11,0.3,1.9,33.3%,2.2,,,,0,,,,,0.29,6.5,1.86,2,0
406,Deonte Harty,NOR,25,WR,4,0,0.5,0.5,3.25,6.5,0,0,9,0.5,3.3,100.0%,6.5,,,,0,,,,,0.5,6.5,3.25,0,0.25
407,Ty Johnson,NYJ,25,RB,7,0,0.57,0.29,1.43,5,0,0,6,0.3,1.4,50.0%,2.5,0.14,0.43,0,0,3,3,0.4,0.1,0.43,4.3,1.86,0,0
408,Ty Montgomery,NWE,29,WR,1,0,4,3,15,5,1,1,7,3,15,75.0%,3.8,2,-2,0,0,0,-1,-2,2,5,2.6,13,1,0
409,Jalen Nailor,MIN,23,WR,5,0,0.2,0.2,2.6,13,0,0.2,13,0.2,2.6,100.0%,13,,,,0,,,,,0.2,13,2.6,0,0
410,Stephen Sullivan,CAR,26,TE,5,0,0.2,0.2,2.6,13,0,0.2,13,0.2,2.6,100.0%,13,,,,0,,,,,0.2,13,2.6,0,0
411,Keelan Cole,LVR,29,WR,3,1,1.33,0.33,4,12,0,0.33,12,0.3,4,25.0%,3,,,,0,,,,,0.33,12,4,0,0
412,Bryan Edwards,ATL,24,WR,5,1,0.8,0.4,2.4,6,0,0,10,0.4,2.4,50.0%,3,,,,0,,,,,0.4,6,2.4,0,0
413,Jake Gervase,LAR,27,LB,6,0,0.17,0.17,2,12,0,0.17,12,0.2,2,100.0%,12,,,,0,,,,,0.17,12,2,0,0
414,Zander Horvath,LAC,24,FB,7,1,1,0.57,1,1.8,0.29,0.29,5,0.6,1,57.1%,1,0.43,0.71,0,0.14,3,1.7,0.7,0.4,1,1.7,1.71,2,0
415,Miles Boykin,PIT,26,WR,7,0,0.29,0.14,1.57,11,0,0.14,11,0.1,1.6,50.0%,5.5,,,,0,,,,,0.14,11,1.57,0,0
416,Luke Farrell,JAX,25,TE,7,0,0.14,0.14,1.57,11,0,0.14,11,0.1,1.6,100.0%,11,,,,0,,,,,0.14,11,1.57,0,0
417,Dak Prescott,DAL,29,QB,2,2,0,0,0,,0,0,0,0,0,0.0%,,2.5,5.5,0,0.5,12,2.2,5.5,2.5,2.5,2.2,5.5,0,0
418,Matt Ryan,IND,37,QB,7,7,0,0,0,,0,0,0,0,0,0.0%,,1.71,1.57,0,0.43,10,0.9,1.6,1.7,1.71,0.9,1.57,0,1.57
419,Michael Burton,KAN,30,FB,7,0,0.29,0.14,0.29,2,0,0,2,0.1,0.3,50.0%,1,0.29,1.14,0,0.29,6,4,1.1,0.3,0.43,3.3,1.43,0,0
420,Sean McKeon,DAL,25,TE,3,0,0.33,0.33,3.33,10,0,0.33,10,0.3,3.3,100.0%,10,,,,0,,,,,0.33,10,3.33,0,0
421,Keith Smith,ATL,30,FB,7,2,0.29,0.14,1.14,8,0,0,8,0.1,1.1,50.0%,4,0.14,0.29,0,0.14,2,2,0.3,0.1,0.29,5,1.43,0,0
422,D'Ernest Johnson,CLE,26,RB,5,0,0.4,0.4,1.8,4.5,0,0,7,0.4,1.8,100.0%,4.5,,,,0,,,,,0.4,4.5,1.8,0,0
423,Tyler Kroft,SFO,30,TE,2,2,1,0.5,4.5,9,0,0,9,0.5,4.5,50.0%,4.5,,,,0,,,,,0.5,9,4.5,0,0
424,Aaron Rodgers,GNB,39,QB,7,7,0,0,0,,0,0,0,0,0,0.0%,,1.29,1.29,0,0.14,7,1,1.3,1.3,1.29,1,1.29,0,0.86
425,Brett Rypien,DEN,26,QB,1,1,0,0,0,,0,0,0,0,0,0.0%,,3,9,0,2,6,3,9,3,3,3,9,0,1
426,Skylar Thompson,MIA,25,QB,2,1,0,0,0,,0,0,0,0,0,0.0%,,0.5,4.5,0,0.5,9,9,4.5,0.5,0.5,9,4.5,0,0.5
427,Brevin Jordan,HOU,22,TE,3,1,3.33,1,2.67,2.7,0,0.33,5,1,2.7,30.0%,0.8,,,,0,,,,,1,2.7,2.67,0,0
428,Jordan Mason,SFO,23,RB,6,0,0,0,0,,0,0,0,0,0,0.0%,,0.17,1.17,0,0,7,7,1.2,0.2,0.17,7,1.17,0,0
429,Matthew Stafford,LAR,34,QB,6,6,0,0,0,,0,0,0,0,0,0.0%,,1.33,1.17,0,0.33,4,0.9,1.2,1.3,1.33,0.9,1.17,0,0.67
430,Tommy Sweeney,BUF,27,TE,3,0,0.33,0.33,2.33,7,0,0.33,7,0.3,2.3,100.0%,7,,,,0,,,,,0.33,7,2.33,0,0
431,Joe Flacco,NYJ,37,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1,2,0,0.33,7,2,2,1,1,2,2,0,1.33
432,Jakob Johnson,LVR,28,FB,6,3,0.33,0.33,1,3,0,0,5,0.3,1,100.0%,3,,,,0,,,,,0.33,3,1,0,0
433,Cooper Rush,DAL,29,QB,6,5,0,0,0,,0,0,0,0,0,0.0%,,1.5,1,0,0.17,6,0.7,1,1.5,1.5,0.7,1,0,0.33
434,Mason Schreck,HOU,29,TE,2,1,1,1,3,3,0,0,6,1,3,100.0%,3,,,,0,,,,,1,3,3,0,0
435,KaVontae Turpin,DAL,26,WR,7,0,0.14,0,0,,0,0,0,0,0,0.0%,0,0.29,0.86,0,0,3,3,0.9,0.3,0.29,3,0.86,0,0
436,Troy Hairston,HOU,24,FB,6,2,0.17,0.17,0.83,5,0,0,5,0.2,0.8,100.0%,5,,,,0,,,,,0.17,5,0.83,0,0
437,Kevin Harris,NWE,22,RB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,5,0,0,3,1.7,5,3,3,1.7,5,0,0
438,Jason Moore,LAC,27,WR,4,0,0.5,0.25,1.25,5,0,0,5,0.3,1.3,50.0%,2.5,,,,0,,,,,0.25,5,1.25,0,0
439,Pierre Strong,NWE,24,RB,5,0,0,0,0,,0,0,0,0,0,0.0%,,0.2,1,0,0,5,5,1,0.2,0.2,5,1,0,0
