,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
283,D'Wayne Eskridge,SEA,25,WR,8,0,1.38,0.88,7.25,8.3,0,0.5,16,0.9,7.3,63.6%,5.3,0.25,1.25,0,0,6,5,1.3,0.3,1.13,7.6,8.5,0,0
284,Jake Ferguson,DAL,23,TE,8,5,1.5,1.13,8.5,7.6,0.25,0.5,22,1.1,8.5,75.0%,5.7,,,,0,,,,,1.13,7.6,8.5,2,0
285,Tom Kennedy,DET,26,WR,3,1,2.67,1.67,22.7,13.6,0,1.33,28,1.7,22.7,62.5%,8.5,,,,0,,,,,1.67,13.6,22.7,0,0
286,Derek Carr,LVR,31,QB,7,7,0,0,0,,0,0,0,0,0,0.0%,,2.14,9.57,0,1,20,4.5,9.6,2.1,2.14,4.5,9.57,0,0.43
287,Connor Heyward,PIT,23,TE,8,0,0.75,0.63,8.38,13.4,0,0.25,45,0.6,8.4,83.3%,11.2,,,,0,,,,,0.63,13.4,8.38,0,0
288,Trey Lance,SFO,22,QB,2,2,0,0,0,,0,0,0,0,0,0.0%,,8,33.5,0,3.5,13,4.2,33.5,8,8,4.2,33.5,0,0.5
289,Quintin Morris,BUF,23,TE,6,1,1.5,1,11.2,11.2,0,0.67,26,1,11.2,66.7%,7.4,,,,0,,,,,1,11.2,11.2,0,0.17
290,Phillip Lindsay,IND,28,RB,2,0,3.5,3,9.5,3.2,0,0,7,3,9.5,85.7%,2.7,7,23.5,0,0.5,15,3.4,23.5,7,10,3.3,33,0,0
291,C.J. Uzomah,NYJ,29,TE,7,6,1.14,1,9.43,9.4,0,0.29,27,1,9.4,87.5%,8.3,,,,0,,,,,1,9.4,9.43,0,0
292,Josiah Deguara,GNB,25,TE,8,0,0.88,0.75,8.13,10.8,0,0.38,15,0.8,8.1,85.7%,9.3,,,,0,,,,,0.75,10.8,8.13,0,0
293,Velus Jones Jr.,CHI,25,WR,5,0,1,0.6,4.8,8,0.2,0.4,10,0.6,4.8,60.0%,4.8,0.6,8.2,0,0.6,18,13.7,8.2,0.6,1.2,10.8,13,1,0.4
294,Jalen Guyton,LAC,25,WR,3,0,1.33,0.67,21.3,32,0,0.67,54,0.7,21.3,50.0%,16,,,,0,,,,,0.67,32,21.3,0,0
295,Jake Kumerow,BUF,30,WR,4,1,1.5,1,16,16,0,1,39,1,16,66.7%,10.7,,,,0,,,,,1,16,16,0,0
296,Patrick Ricard,BAL,28,FB,8,8,1,0.88,7,8,0,0.13,19,0.9,7,87.5%,7,0.38,1,0,0.25,5,2.7,1,0.4,1.25,6.4,8,0,0
297,Armani Rogers,WAS,25,TE,8,3,0.75,0.63,8,12.8,0,0.5,23,0.6,8,83.3%,10.7,,,,0,,,,,0.63,12.8,8,0,0
298,Justin Watson,KAN,26,WR,7,0,1.29,0.57,9.14,16,0.29,0.43,41,0.6,9.1,44.4%,7.1,,,,0,,,,,0.57,16,9.14,2,0
299,Kevin White,NOR,30,WR,3,0,0.67,0.33,21.3,64,0,0.33,64,0.3,21.3,50.0%,32,,,,0,,,,,0.33,64,21.3,0,0
300,Tutu Atwell,LAR,23,WR,5,0,0.8,0.2,10.8,54,0,0.2,54,0.2,10.8,25.0%,13.5,0.2,1.8,0,0,9,9,1.8,0.2,0.4,31.5,12.6,0,0
301,Marcus Johnson,NYG,28,WR,5,4,3.2,1.2,12.6,10.5,0,0.6,18,1.2,12.6,37.5%,3.9,,,,0,,,,,1.2,10.5,12.6,0,0
302,Dare Ogunbowale,HOU,28,RB,8,0,1,0.75,6.75,9,0,0.25,23,0.8,6.8,75.0%,6.8,0.13,1,0,0.13,8,8,1,0.1,0.88,8.9,7.75,0,0
303,Jamison Crowder,BUF,29,WR,4,0,3.25,1.5,15,10,0,1,16,1.5,15,46.2%,4.6,,,,0,,,,,1.5,10,15,0,0.25
304,Mike Strachan,IND,25,WR,8,0,1,0.38,7.38,19.7,0,0.38,23,0.4,7.4,37.5%,7.4,,,,0,,,,,0.38,19.7,7.38,0,0
305,Ameer Abdullah,LVR,29,RB,7,0,1.29,1,8.29,8.3,0,0.14,23,1,8.3,77.8%,6.4,,,,0,,,,,1,8.3,8.29,0,0
306,Andrew Beck,DEN,26,FB,8,4,0.75,0.38,7.38,19.7,0,0.25,27,0.4,7.4,50.0%,9.8,0.13,-0.13,0,0,-1,-1,-0.1,0.1,0.5,14.5,7.25,0,0
307,Giovanni Ricci,CAR,26,FB,8,2,0.75,0.63,7.25,11.6,0,0.25,16,0.6,7.3,83.3%,9.7,,,,0,,,,,0.63,11.6,7.25,0,0
308,Reggie Gilliam,BUF,25,FB,7,1,1.29,1,8.14,8.1,0.14,0.43,14,1,8.1,77.8%,6.3,,,,0,,,,,1,8.1,8.14,1,0
309,A.J. Green,ARI,34,WR,6,4,3.83,1.67,9.33,5.6,0,0.67,10,1.7,9.3,43.5%,2.4,,,,0,,,,,1.67,5.6,9.33,0,0
310,Trestan Ebner,CHI,23,RB,8,0,0.5,0.25,1,4,0,0,6,0.3,1,50.0%,2,2.25,5.75,0,0.25,11,2.6,5.8,2.3,2.5,2.7,6.75,0,0.25
311,Cody Hollister,TEN,29,WR,7,2,0.57,0.43,7.71,18,0,0.29,27,0.4,7.7,75.0%,13.5,,,,0,,,,,0.43,18,7.71,0,0
312,Jonathan Williams,WAS,28,RB,5,0,0,0,0,,0,0,0,0,0,0.0%,,1.2,10.8,0,0.6,23,9,10.8,1.2,1.2,9,10.8,0,0
313,Donald Parham,LAC,25,TE,2,0,2,1.5,26.5,17.7,0,1,24,1.5,26.5,75.0%,13.3,,,,0,,,,,1.5,17.7,26.5,0,0
314,Jeff Smith,NYJ,25,WR,8,0,0.63,0.38,6.38,17,0,0.38,23,0.4,6.4,60.0%,10.2,,,,0,,,,,0.38,17,6.38,0,0
315,Durham Smythe,MIA,27,TE,7,7,1,0.86,7.14,8.3,0,0.43,14,0.9,7.1,85.7%,7.1,0.14,0.14,0.14,0.14,1,1,0.1,0.1,1,7.3,7.29,1,0
316,Parker Hesse,ATL,27,TE,8,3,0.75,0.63,6.25,10,0,0.5,22,0.6,6.3,83.3%,8.3,,,,0,,,,,0.63,10,6.25,0,0
317,Albert Okwuegbunam,DEN,24,TE,5,0,2.2,1.4,10,7.1,0,0.4,12,1.4,10,63.6%,4.5,,,,0,,,,,1.4,7.1,10,0,0
318,Ronnie Rivers,LAR,23,RB,2,1,2.5,2.5,14.5,5.8,0,0.5,14,2.5,14.5,100.0%,5.8,4.5,10.5,0,0.5,5,2.3,10.5,4.5,7,3.6,25,0,0
319,Amari Rodgers,GNB,23,WR,8,0,0.88,0.5,6.25,12.5,0,0.38,22,0.5,6.3,57.1%,7.1,,,,0,,,,,0.5,12.5,6.25,0,0.5
320,Michael Bandy,LAC,25,WR,4,0,2.5,1,12,12,0,0.75,25,1,12,40.0%,4.8,,,,0,,,,,1,12,12,0,0
321,Chigoziem Okonkwo,TEN,23,TE,7,2,1.14,0.71,7.43,10.4,0.14,0.57,23,0.7,7.4,62.5%,6.5,0.14,-0.57,0,0,-4,-4,-0.6,0.1,0.86,8,6.86,1,0
322,Cedrick Wilson Jr.,MIA,27,WR,7,0,1,0.57,5.71,10,0,0.14,12,0.6,5.7,57.1%,5.7,0.14,1.14,0,0,8,8,1.1,0.1,0.71,9.6,6.86,0,0
323,Mitchell Wilcox,CIN,26,TE,8,0,0.75,0.75,5.88,7.8,0,0.13,18,0.8,5.9,100.0%,7.8,,,,0,,,,,0.75,7.8,5.88,0,0
324,Ko Kieft,TAM,24,TE,8,5,0.38,0.38,5.75,15.3,0,0.25,19,0.4,5.8,100.0%,15.3,,,,0,,,,,0.38,15.3,5.75,0,0
325,Cam Sims,WAS,26,WR,8,2,1.38,0.5,5.75,11.5,0,0.25,21,0.5,5.8,36.4%,4.2,,,,0,,,,,0.5,11.5,5.75,0,0
326,Stephen Sullivan,CAR,26,TE,6,0,0.5,0.33,7.67,23,0,0.33,33,0.3,7.7,66.7%,15.3,,,,0,,,,,0.33,23,7.67,0,0
327,Zach Wilson,NYJ,23,QB,5,5,0.2,0.2,0.4,2,0.2,0.2,2,0.2,0.4,100.0%,2,3.2,8.8,0.2,0.4,18,2.8,8.8,3.2,3.4,2.7,9.2,2,0
328,Dak Prescott,DAL,29,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,3.33,15,0.33,1,25,4.5,15,3.3,3.33,4.5,15,1,0
329,Alec Ingold,MIA,26,FB,8,7,1,0.75,4.75,6.3,0,0.13,13,0.8,4.8,75.0%,4.8,0.63,0.75,0.13,0.5,2,1.2,0.8,0.6,1.38,4,5.5,1,0
330,Keaontay Ingram,ARI,23,RB,3,0,0.67,0.67,7.67,11.5,0,0.33,24,0.7,7.7,100.0%,11.5,4,7,0.33,0.67,11,1.8,7,4,4.67,3.1,14.7,1,0
331,Geoff Swaim,TEN,29,TE,7,6,1.29,1,6.14,6.1,0.14,0.43,13,1,6.1,77.8%,4.8,,,,0,,,,,1,6.1,6.14,1,0
332,Keelan Cole,LVR,29,WR,4,1,2.25,0.75,10.5,14,0,0.75,18,0.8,10.5,33.3%,4.7,,,,0,,,,,0.75,14,10.5,0,0
333,Hassan Haskins,TEN,23,RB,7,0,0.29,0.29,0.71,2.5,0,0,5,0.3,0.7,100.0%,2.5,1.29,5.29,0,0.29,9,4.1,5.3,1.3,1.57,3.8,6,0,0
334,Chris Myarick,NYG,27,FB,8,7,0.75,0.75,5.25,7,0.13,0.5,11,0.8,5.3,100.0%,7,,,,0,,,,,0.75,7,5.25,1,0
335,Malik Davis,DAL,24,RB,3,0,0.67,0.67,6,9,0,0.67,10,0.7,6,100.0%,9,2.67,7.67,0,0,8,2.9,7.7,2.7,3.33,4.1,13.7,0,0
336,Isaiah Hodgins,BUF,24,WR,2,0,3,2,20.5,10.3,0,1,26,2,20.5,66.7%,6.8,,,,0,,,,,2,10.3,20.5,0,0
337,Elijah Mitchell,SFO,24,RB,1,1,0,0,0,,0,0,0,0,0,0.0%,,6,41,0,2,16,6.8,41,6,6,6.8,41,0,0
338,Samori Toure,GNB,24,WR,2,1,2.5,1,20.5,20.5,0.5,0.5,37,1,20.5,40.0%,8.2,,,,0,,,,,1,20.5,20.5,1,0
339,Grant Calcaterra,PHI,24,TE,6,1,0.17,0.17,6.67,40,0,0.17,40,0.2,6.7,100.0%,40,,,,0,,,,,0.17,40,6.67,0,0
340,Kirk Cousins,MIN,34,QB,7,7,0,0,0,,0,0,0,0,0,0.0%,,1.86,5.71,0.29,0.71,17,3.1,5.7,1.9,1.86,3.1,5.71,2,0.29
341,Justin Herbert,LAC,24,QB,7,7,0.14,0.14,-1.14,-8,0,0,-8,0.1,-1.1,100.0%,-8,3,6.86,0,0.57,14,2.3,6.9,3,3.14,1.8,5.71,0,0.29
342,Baker Mayfield,CAR,27,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,2.8,8,0.2,0.8,17,2.9,8,2.8,2.8,2.9,8,1,1.2
343,Anthony Firkser,ATL,27,TE,5,1,0.8,0.6,7.8,13,0,0.4,22,0.6,7.8,75.0%,9.8,,,,0,,,,,0.6,13,7.8,0,0
344,Anthony Schwartz,CLE,22,WR,7,0,0.86,0.14,2.71,19,0,0.14,19,0.1,2.7,16.7%,3.2,0.29,2.86,0,0.14,15,10,2.9,0.3,0.43,13,5.57,0,0
345,Malcolm Brown,LAR,29,RB,4,0,0.25,0.25,3.25,13,0,0.25,13,0.3,3.3,100.0%,13,3,6.25,0,0,10,2.1,6.3,3,3.25,2.9,9.5,0,0
346,N'Keal Harry,CHI,25,WR,2,0,1.5,1.5,19,12.7,0.5,1,17,1.5,19,100.0%,12.7,,,,0,,,,,1.5,12.7,19,1,0
347,Jack Stoll,PHI,24,TE,8,5,0.75,0.38,4.75,12.7,0,0.25,21,0.4,4.8,50.0%,6.3,,,,0,,,,,0.38,12.7,4.75,0,0
348,Mike Thomas,CIN,28,WR,8,2,1.13,0.25,4.75,19,0,0.13,33,0.3,4.8,22.2%,4.2,,,,0,,,,,0.25,19,4.75,0,0
349,Tyrion Davis-Price,SFO,22,RB,3,0,0.67,0,0,,0,0,0,0,0,0.0%,0,5.33,12.3,0,0.67,20,2.3,12.3,5.3,5.33,2.3,12.3,0,0
350,Eric Tomlinson,DEN,30,TE,8,7,0.63,0.38,4.63,12.3,0,0.25,16,0.4,4.6,60.0%,7.4,,,,0,,,,,0.38,12.3,4.63,0,0
351,Kendall Blanton,LAR,27,TE,4,0,0.5,0.5,8.75,17.5,0,0.25,28,0.5,8.8,100.0%,17.5,,,,0,,,,,0.5,17.5,8.75,0,0
352,Jared Goff,DET,28,QB,7,7,0.14,0.14,0.71,5,0,0,5,0.1,0.7,100.0%,5,1.71,4.29,0,0.14,10,2.5,4.3,1.7,1.86,2.7,5,0,0.57
353,Tua Tagovailoa,MIA,24,QB,6,6,0,0,0,,0,0,0,0,0,0.0%,,2.17,5.83,0,0.33,18,2.7,5.8,2.2,2.17,2.7,5.83,0,0.17
354,Montrell Washington,DEN,23,WR,8,0,0.5,0.38,0.63,1.7,0,0,4,0.4,0.6,75.0%,1.3,0.38,3.75,0,0,19,10,3.8,0.4,0.75,5.8,4.38,0,0.38
355,Myles Gaskin,MIA,25,RB,2,0,2.5,1.5,12,8,0,0,16,1.5,12,60.0%,4.8,2,4.5,0,0.5,6,2.3,4.5,2,3.5,4.7,16.5,0,0
356,Taylor Heinicke,WAS,29,QB,2,2,0,0,0,,0,0,0,0,0,0.0%,,4,16.5,0.5,1,9,4.1,16.5,4,4,4.1,16.5,1,0
357,Josh Oliver,BAL,25,TE,8,2,1,0.63,4.13,6.6,0.13,0.25,12,0.6,4.1,62.5%,4.1,,,,0,,,,,0.63,6.6,4.13,1,0
358,Byron Pringle,CHI,29,WR,3,1,1,0.67,11,16.5,0,0.67,22,0.7,11,66.7%,11,,,,0,,,,,0.67,16.5,11,0,0
359,Brevin Jordan,HOU,22,TE,5,1,3.4,1.2,6.4,5.3,0,0.4,16,1.2,6.4,35.3%,1.9,,,,0,,,,,1.2,5.3,6.4,0,0
360,Dax Milne,WAS,23,WR,8,1,0.75,0.63,3.88,6.2,0,0.13,12,0.6,3.9,83.3%,5.2,,,,0,,,,,0.63,6.2,3.88,0,0
361,James Proche,BAL,26,WR,6,0,1,0.67,5.17,7.8,0,0.17,12,0.7,5.2,66.7%,5.2,,,,0,,,,,0.67,7.8,5.17,0,0
362,Dwayne Washington,NOR,28,RB,7,0,0,0,0,,0,0,0,0,0,0.0%,,1.14,4.43,0,0.29,8,3.9,4.4,1.1,1.14,3.9,4.43,0,0
363,Chris Evans,CIN,25,RB,8,0,0.38,0.25,3.75,15,0,0.13,26,0.3,3.8,66.7%,10,,,,0,,,,,0.25,15,3.75,0,0
364,Tyrod Taylor,NYG,33,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,30,0,3,13,10,30,3,3,10,30,0,1
365,Ryan Tannehill,TEN,34,QB,6,6,0,0,0,,0,0,0,0,0,0.0%,,3.17,4.83,0.17,0.83,9,1.5,4.8,3.2,3.17,1.5,4.83,1,0.33
366,Mitchell Trubisky,PIT,28,QB,5,4,0,0,0,,0,0,0,0,0,0.0%,,2.6,5.8,0.2,0.6,9,2.2,5.8,2.6,2.6,2.2,5.8,1,0
367,Tyrie Cleveland,DEN,25,WR,5,0,0.8,0.4,5.6,14,0,0.2,16,0.4,5.6,50.0%,7,,,,0,,,,,0.4,14,5.6,0,0
368,Andy Dalton,NOR,35,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,2.4,5.6,0,0.6,14,2.3,5.6,2.4,2.4,2.3,5.6,0,0.2
369,Jaelon Darden,TAM,23,WR,8,0,0.25,0.25,3.25,13,0,0.13,25,0.3,3.3,100.0%,13,0.13,0.25,0,0,2,2,0.3,0.1,0.38,9.3,3.5,0,0
370,Tre' McKitty,LAC,23,TE,7,3,1,0.57,4,7,0,0,12,0.6,4,57.1%,4,,,,0,,,,,0.57,7,4,0,0.14
371,Davis Mills,HOU,24,QB,8,8,0,0,0,,0,0,0,0,0,0.0%,,1.5,3.5,0,0.13,8,2.3,3.5,1.5,1.5,2.3,3.5,0,0.5
372,Malik Willis,TEN,23,QB,3,1,0,0,0,,0,0,0,0,0,0.0%,,3,9.33,0,0.33,8,3.1,9.3,3,3,3.1,9.33,0,0.33
373,Spencer Brown,CAR,24,RB,1,0,1,0,0,,0,0,0,0,0,0.0%,0,6,27,0,0,7,4.5,27,6,6,4.5,27,0,0
374,Trenton Irwin,CIN,27,WR,1,0,3,2,27,13.5,0,1,18,2,27,66.7%,9,,,,0,,,,,2,13.5,27,0,0
375,Tim Jones,JAX,24,WR,8,1,0.38,0.25,3.38,13.5,0,0.13,20,0.3,3.4,66.7%,9,,,,0,,,,,0.25,13.5,3.38,0,0
376,Jalen Reagor,MIN,23,WR,7,0,0.71,0.43,1.43,3.3,0.14,0.14,7,0.4,1.4,60.0%,2,0.14,2.43,0,0.14,17,17,2.4,0.1,0.57,6.8,3.86,1,0.29
377,Tyler Davis,GNB,25,TE,8,1,0.75,0.5,3.25,6.5,0,0.13,23,0.5,3.3,66.7%,4.3,,,,0,,,,,0.5,6.5,3.25,0,0
378,Ben Ellefson,MIN,26,TE,4,1,0.75,0.75,6.5,8.7,0,0.5,12,0.8,6.5,100.0%,8.7,,,,0,,,,,0.75,8.7,6.5,0,0
379,D'Ernest Johnson,CLE,26,RB,6,0,0.33,0.33,1.5,4.5,0,0,7,0.3,1.5,100.0%,4.5,0.67,2.83,0,0.17,7,4.3,2.8,0.7,1,4.3,4.33,0,0
380,Andre Baccellia,ARI,25,WR,5,0,1.2,0.8,5,6.3,0,0.4,11,0.8,5,66.7%,4.2,,,,0,,,,,0.8,6.3,5,0,0
381,Simi Fehoko,DAL,25,WR,5,0,0.8,0.6,4.8,8,0,0.2,12,0.6,4.8,75.0%,6,,,,0,,,,,0.6,8,4.8,0,0
382,Ryan Griffin,CHI,32,TE,6,0,1,0.5,4,8,0,0.17,18,0.5,4,50.0%,4,,,,0,,,,,0.5,8,4,0,0
383,C.J. Ham,MIN,29,FB,7,1,0.71,0.43,3,7,0,0.29,12,0.4,3,60.0%,4.2,0.14,0.43,0,0.14,3,3,0.4,0.1,0.57,6,3.43,0,0
384,Trey McBride,ARI,23,TE,7,5,0.43,0.43,3.43,8,0,0.14,11,0.4,3.4,100.0%,8,,,,0,,,,,0.43,8,3.43,0,0
385,Dezmon Patmon,IND,24,WR,1,0,6,2,24,12,0,1,17,2,24,33.3%,4,,,,0,,,,,2,12,24,0,0
386,Jimmy Garoppolo,SFO,31,QB,7,6,0,0,0,,0,0,0,0,0,0.0%,,1.86,3.29,0.14,1.14,6,1.8,3.3,1.9,1.86,1.8,3.29,1,0.43
387,Justin Jackson,DET,26,RB,7,0,0.43,0.29,0.57,2,0.14,0.14,2,0.3,0.6,66.7%,1.3,1.14,2.71,0,0.14,11,2.4,2.7,1.1,1.43,2.3,3.29,1,0
388,Kadarius Toney,NYG,23,WR,2,1,1.5,1,0,0,0,0,2,1,0,66.7%,0,1,11.5,0,0.5,19,11.5,11.5,1,2,5.8,11.5,0,0
389,Cole Turner,WAS,22,TE,3,2,2.33,0.67,7.67,11.5,0,0.33,18,0.7,7.7,28.6%,3.3,,,,0,,,,,0.67,11.5,7.67,0,0
390,Trevon Wesco,CHI,27,TE,7,1,0.29,0.14,3.29,23,0,0.14,23,0.1,3.3,50.0%,11.5,,,,0,,,,,0.14,23,3.29,0,0
391,Kenny Golladay,NYG,29,WR,4,2,1.5,0.5,5.5,11,0,0.25,15,0.5,5.5,33.3%,3.7,,,,0,,,,,0.5,11,5.5,0,0
392,Teddy Bridgewater,MIA,30,QB,4,1,0,0,0,,0,0,0,0,0,0.0%,,0.5,5.25,0,0.5,11,10.5,5.3,0.5,0.5,10.5,5.25,0,0
393,Andy Isabella,ARI,26,WR,3,0,1.67,0.67,7,10.5,0,0.67,11,0.7,7,40.0%,4.2,,,,0,,,,,0.67,10.5,7,0,0
394,Tylan Wallace,BAL,23,WR,6,0,1,0.5,3.5,7,0,0,9,0.5,3.5,50.0%,3.5,,,,0,,,,,0.5,7,3.5,0,0
395,Zamir White,LVR,23,RB,7,0,0,0,0,,0,0,0,0,0,0.0%,,0.71,3,0,0.14,22,4.2,3,0.7,0.71,4.2,3,0,0
396,Michael Woods II,CLE,22,WR,3,0,1.33,0.67,7,10.5,0,0.67,15,0.7,7,50.0%,5.3,,,,0,,,,,0.67,10.5,7,0,0
397,Lil'Jordan Humphrey,NWE,24,WR,6,2,0.67,0.33,3.33,10,0,0,11,0.3,3.3,50.0%,5,,,,0,,,,,0.33,10,3.33,0,0
398,Tony Jones,2TM,25,,4,0,0.5,0.5,3,6,0,0,7,0.5,3,100.0%,6,0.5,2,0,0,6,4,2,0.5,1,5,5,0,0
399,Trace McSorley,ARI,27,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,20,0,1,14,6.7,20,3,3,6.7,20,0,0
400,Aaron Rodgers,GNB,39,QB,8,8,0,0,0,,0,0,0,0,0,0.0%,,1.25,2.5,0,0.25,11,2,2.5,1.3,1.25,2,2.5,0,0.75
401,Kyle Rudolph,TAM,33,TE,4,0,1,0.5,5,10,0,0.25,12,0.5,5,50.0%,5,,,,0,,,,,0.5,10,5,0,0
402,DJ Turner,LVR,25,WR,3,0,0,0,0,,0,0,0,0,0,0.0%,,1,6.67,0,0.33,18,6.7,6.7,1,1,6.7,6.67,0,0.33
403,Gary Brightwell,NYG,23,RB,8,0,0,0,0,,0,0,0,0,0,0.0%,,0.5,2.38,0.13,0.25,14,4.8,2.4,0.5,0.5,4.8,2.38,1,0
404,Jody Fortson,KAN,27,TE,7,0,0.71,0.43,2.71,6.3,0.29,0.43,10,0.4,2.7,60.0%,3.8,,,,0,,,,,0.43,6.3,2.71,2,0
405,Jesper Horsted,LVR,25,TE,7,0,0.57,0.43,2.71,6.3,0,0,9,0.4,2.7,75.0%,4.8,,,,0,,,,,0.43,6.3,2.71,0,0
406,Ty Johnson,NYJ,25,RB,8,0,0.75,0.25,1.25,5,0,0,6,0.3,1.3,33.3%,1.7,0.38,1.13,0,0,4,3,1.1,0.4,0.63,3.8,2.38,0,0
407,Trey Sermon,PHI,23,RB,2,0,0,0,0,,0,0,0,0,0,0.0%,,1,9.5,0,1,14,9.5,9.5,1,1,9.5,9.5,0,0
408,P.J. Walker,CAR,27,QB,4,3,0,0,0,,0,0,0,0,0,0.0%,,0.5,4.75,0,0.25,20,9.5,4.8,0.5,0.5,9.5,4.75,0,0
409,Mike Davis,BAL,29,RB,6,0,0,0,0,,0,0,0,0,0,0.0%,,1.33,3,0,0.17,10,2.3,3,1.3,1.33,2.3,3,0,0.17
410,Keith Kirkwood,NOR,28,WR,2,1,1,1,9,9,0,0.5,14,1,9,100.0%,9,,,,0,,,,,1,9,9,0,0
411,Gunner Olszewski,PIT,26,WR,7,0,0,0,0,,0,0,0,0,0,0.0%,,0.29,2.57,0,0.14,18,9,2.6,0.3,0.29,9,2.57,0,0.29
412,Cole Beasley,TAM,33,WR,2,0,2.5,2,8.5,4.3,0,0.5,5,2,8.5,80.0%,3.4,,,,0,,,,,2,4.3,8.5,0,0
413,Braylon Sanders,MIA,23,WR,1,0,2,2,17,8.5,0,0,13,2,17,100.0%,8.5,,,,0,,,,,2,8.5,17,0,1
414,KaVontae Turpin,DAL,26,WR,8,0,0.13,0,0,,0,0,0,0,0,0.0%,0,0.38,2.13,0,0.13,11,5.7,2.1,0.4,0.38,5.7,2.13,0,0
415,Juwann Winfree,GNB,26,WR,3,0,1.33,0.33,5.67,17,0,0.33,17,0.3,5.7,25.0%,4.3,,,,0,,,,,0.33,17,5.67,0,0
416,Dennis Houston,DAL,23,WR,2,0,3,1,8,8,0,0,11,1,8,33.3%,2.7,,,,0,,,,,1,8,8,0,0
417,Jameis Winston,NOR,28,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1.67,5.33,0,0,6,3.2,5.3,1.7,1.67,3.2,5.33,0,1
418,Quintez Cephus,DET,24,WR,4,1,0.75,0.5,3.75,7.5,0,0.25,9,0.5,3.8,66.7%,5,,,,0,,,,,0.5,7.5,3.75,0,0
419,Jeff Driskel,HOU,29,QB,2,0,0,0,0,,0,0,0,0,0,0.0%,,1,7.5,0,1,10,7.5,7.5,1,1,7.5,7.5,0,0
420,Bryan Edwards,ATL,24,WR,6,1,0.83,0.5,2.5,5,0,0,10,0.5,2.5,60.0%,3,,,,0,,,,,0.5,5,2.5,0,0
421,Sam Ehlinger,IND,24,QB,1,1,0,0,0,,0,0,0,0,0,0.0%,,6,15,0,1,7,2.5,15,6,6,2.5,15,0,1
422,Penny Hart,SEA,26,WR,5,0,0.2,0.2,3,15,0,0.2,15,0.2,3,100.0%,15,,,,0,,,,,0.2,15,3,0,0
423,Tyler Kroft,SFO,30,TE,3,2,1,0.67,5,7.5,0,0,9,0.7,5,66.7%,5,,,,0,,,,,0.67,7.5,5,0,0
424,Steven Sims,PIT,25,WR,3,0,1,0.67,-0.33,-0.5,0,0,2,0.7,-0.3,66.7%,-0.3,1,5.33,0,0.33,11,5.3,5.3,1,1.67,3,5,0,0
425,Chris Manhertz,JAX,30,TE,8,5,0.5,0.5,1.75,3.5,0,0.13,12,0.5,1.8,100.0%,3.5,,,,0,,,,,0.5,3.5,1.75,0,0
426,James Mitchell,DET,23,TE,4,0,0.25,0.25,3.5,14,0,0.25,14,0.3,3.5,100.0%,14,,,,0,,,,,0.25,14,3.5,0,0
427,Ihmir Smith-Marsette,CHI,23,WR,6,0,0.67,0.17,2.5,15,0,0,15,0.2,2.5,25.0%,3.8,0.17,-0.17,0,0,-1,-1,-0.2,0.2,0.33,7,2.33,0,0.17
428,River Cracraft,MIA,28,WR,7,0,0.86,0.29,1.86,6.5,0.29,0.29,11,0.3,1.9,33.3%,2.2,,,,0,,,,,0.29,6.5,1.86,2,0
429,Deonte Harty,NOR,25,WR,4,0,0.5,0.5,3.25,6.5,0,0,9,0.5,3.3,100.0%,6.5,,,,0,,,,,0.5,6.5,3.25,0,0.25
430,Ty Montgomery,NWE,29,WR,1,0,4,3,15,5,1,1,7,3,15,75.0%,3.8,2,-2,0,0,0,-1,-2,2,5,2.6,13,1,0
431,C.J. Moore,DET,27,S,1,0,0,0,0,,0,0,0,0,0,0.0%,,1,13,0,1,13,13,13,1,1,13,13,0,0
432,Jalen Nailor,MIN,23,WR,6,0,0.17,0.17,2.17,13,0,0.17,13,0.2,2.2,100.0%,13,,,,0,,,,,0.17,13,2.17,0,0
433,Nick Vannett,NOR,29,TE,3,0,0.67,0.67,4.33,6.5,0,0,8,0.7,4.3,100.0%,6.5,,,,0,,,,,0.67,6.5,4.33,0,0
434,Jake Gervase,LAR,27,LB,7,0,0.14,0.14,1.71,12,0,0.14,12,0.1,1.7,100.0%,12,,,,0,,,,,0.14,12,1.71,0,0
435,Troy Hairston,HOU,24,FB,8,3,0.5,0.38,1.5,4,0,0,5,0.4,1.5,75.0%,3,,,,0,,,,,0.38,4,1.5,0,0
436,Zander Horvath,LAC,24,FB,7,1,1,0.57,1,1.8,0.29,0.29,5,0.6,1,57.1%,1,0.43,0.71,0,0.14,3,1.7,0.7,0.4,1,1.7,1.71,2,0
437,Miles Boykin,PIT,26,WR,8,0,0.25,0.13,1.38,11,0,0.13,11,0.1,1.4,50.0%,5.5,,,,0,,,,,0.13,11,1.38,0,0
438,Luke Farrell,JAX,25,TE,8,0,0.13,0.13,1.38,11,0,0.13,11,0.1,1.4,100.0%,11,,,,0,,,,,0.13,11,1.38,0,0
439,Matt Ryan,IND,37,QB,7,7,0,0,0,,0,0,0,0,0,0.0%,,1.71,1.57,0,0.43,10,0.9,1.6,1.7,1.71,0.9,1.57,0,1.57
