player,pos,age,g_number,week,team,opp,home_away,yds_rec,tgt_rec,yds_2_rec,tgt_2_rec,rec_rec,yds_3_rec,y_r_rec,td_rec,ctch_percent_rec,y_tgt_rec,yds_rus,att_rus,yds_2_rus,att_2_rus,yds_3_rus,y_a_rus,td_rus,att_pas,cmp_pas,att_2_pas,inc_pas,cmp_percent_pas,yds_pas,td_pas,int_pas,pick6_pas,td_percent_pas,int_percent_pas,rate_3_pas,sk_pas,yds_2_pas,sk_percent_pas,y_a_pas,ay_a_pas,any_a_pas,y_c_pas,points
Tony Pollard,RB,25-183,8,8,DAL,CHI,home,16,1,16,1,1,16,16,0,100,16,131,14,131,14,131,9.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2
Devin Singletary,RB,25-057,7,8,BUF,GNB,home,16,2,16,2,1,16,16,0,50,8,67,14,67,14,67,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
Damien Harris,RB,25-261,8,8,NWE,NYJ,away,15,2,15,2,2,15,7.5,0,100,7.5,37,11,37,11,37,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
Peyton Hendershot,TE,23-190,8,8,DAL,CHI,home,15,2,15,2,2,15,7.5,0,100,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Tyler Higbee,TE,29-302,7,8,LAR,SFO,home,15,6,15,6,2,15,7.5,0,33.3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Cade Otton,TE,23-195,8,8,TAM,BAL,home,15,5,15,5,2,15,7.5,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Ronnie Rivers,RB,23-272,7,8,LAR,SFO,home,15,4,15,4,4,15,3.8,0,100,3.8,21,8,21,8,21,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
Wan Dale Robinson,WR,21-298,8,8,NYG,SEA,away,15,3,15,3,2,15,7.5,0,66.7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Darrell Henderson,RB,25-072,7,8,LAR,SFO,home,14,2,14,2,2,14,7,0,100,7,16,4,16,4,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Juwan Johnson,TE,26-047,8,8,NOR,LVR,home,14,4,14,4,2,14,7,0,50,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
Aaron Jones,RB,27-332,8,8,GNB,BUF,away,14,5,14,5,4,14,3.5,0,80,2.8,143,20,143,20,143,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.700000000000003
J D McKissic,RB,29-076,8,8,WAS,IND,away,14,5,14,5,3,14,4.7,0,60,2.8,6,2,6,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5000000000000004
James Mitchell,TE,23-080,7,8,DET,MIA,home,14,1,14,1,1,14,14,0,100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000001
Josh Reynolds,WR,27-256,7,8,DET,MIA,home,14,6,14,6,2,14,7,0,33.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
Scott Miller,WR,25-088,8,8,TAM,BAL,home,13,2,13,2,2,13,6.5,0,100,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Latavius Murray,RB,32-285,8,8,DEN,JAX,away,13,2,13,2,1,13,13,0,50,6.5,46,14,46,14,46,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4
Armani Rogers,TE,24-330,8,8,WAS,IND,away,13,2,13,2,1,13,13,0,50,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Courtland Sutton,WR,27-020,8,8,DEN,JAX,away,13,4,13,4,1,13,13,0,25,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Tyquan Thornton,WR,22-084,8,8,NWE,NYJ,away,13,2,13,2,1,13,13,0,50,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Will Dissly,TE,26-114,8,8,SEA,NYG,home,12,2,12,2,2,12,6,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Greg Dortch,WR,24-154,8,8,ARI,MIN,away,12,3,12,3,2,12,6,0,66.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Dontrell Hilliard,RB,27-246,7,8,TEN,HOU,away,12,1,12,1,1,12,12,0,100,12,83,8,83,8,83,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Christian Watson,WR,23-171,8,8,GNB,BUF,away,12,1,12,1,1,12,12,0,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Kylen Granson,TE,24-217,8,8,IND,WAS,home,11,3,11,3,3,11,3.7,0,100,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
Taysom Hill,TE,32-068,8,8,NOR,LVR,home,11,2,11,2,1,11,11,0,50,5.5,61,10,61,10,61,6.1,0,1,1,1,0,100,2,0,0,0,0,0,79.2,0,0,0,2,2,2,2,7.780000000000001
Josh Jacobs,RB,24-261,7,8,LVR,NOR,away,11,4,11,4,2,11,5.5,0,50,2.8,43,10,43,10,43,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Cole Kmet,TE,23-234,8,8,CHI,DAL,away,11,2,11,2,2,11,5.5,1,100,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
Ray Ray McCloud,WR,26-015,8,8,SFO,LAR,away,11,2,11,2,1,11,11,0,50,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Breshad Perriman,WR,29-047,8,8,TAM,BAL,home,11,1,11,1,1,11,11,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Matt Breida,RB,27-244,8,8,NYG,SEA,away,10,2,10,2,1,10,10,0,50,5,5,2,5,2,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Marquez Callaway,WR,24-217,8,8,NOR,LVR,home,10,1,10,1,1,10,10,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Dawson Knox,TE,25-350,7,8,BUF,GNB,home,10,3,10,3,2,10,5,1,66.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Chris Myarick,FB,27-024,8,8,NYG,SEA,away,10,1,10,1,1,10,10,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Samaje Perine,RB,27-045,8,8,CIN,CLE,away,10,3,10,3,3,10,3.3,0,100,3.3,7,1,7,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
Ben Skowronek,WR,25-125,7,8,LAR,SFO,home,10,1,10,1,1,10,10,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Jonnu Smith,TE,27-069,8,8,NWE,NYJ,away,10,4,10,4,3,10,3.3,0,75,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Olamide Zaccheaus,WR,25-099,8,8,ATL,CAR,home,10,1,10,1,1,10,10,0,100,10,-6,1,-6,1,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999999999999
Saquon Barkley,RB,25-263,8,8,NYG,SEA,away,9,5,9,5,3,9,3,0,60,1.8,53,20,53,20,53,2.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.700000000000001
Josiah Deguara,TE,25-258,8,8,GNB,BUF,away,9,1,9,1,1,9,9,0,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
AJ Dillon,RB,24-181,8,8,GNB,BUF,away,9,1,9,1,1,9,9,0,100,9,54,10,54,10,54,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.800000000000001
Derrick Henry,RB,28-299,7,8,TEN,HOU,away,9,1,9,1,1,9,9,0,100,9,219,32,219,32,219,6.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3
Parker Hesse,TE,27-157,8,8,ATL,CAR,home,9,1,9,1,1,9,9,0,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Ko Kieft,TE,24-280,8,8,TAM,BAL,home,9,1,9,1,1,9,9,0,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Dan Arnold,TE,27-229,8,8,JAX,DEN,home,8,1,8,1,1,8,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Kenneth Gainwell,RB,23-230,7,8,PHI,PIT,home,8,1,8,1,1,8,8,0,100,8,3,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Isaiah McKenzie,WR,27-204,7,8,BUF,GNB,home,8,1,8,1,1,8,8,0,100,8,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
K J Osborn,WR,25-142,7,8,MIN,ARI,home,8,5,8,5,2,8,4,1,40,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
Nick Vannett,TE,29-238,8,8,NOR,LVR,home,8,1,8,1,1,8,8,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Maurice Alexander,WR,25-293,7,8,DET,MIA,home,7,1,7,1,1,7,7,0,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Troy Hairston,FB,23-326,7,8,HOU,TEN,home,7,2,7,2,2,7,3.5,0,100,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Avery Williams,RB,24-107,8,8,ATL,CAR,home,7,2,7,2,2,7,3.5,0,100,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
John Bates,TE,24-358,8,8,WAS,IND,away,6,1,6,1,1,6,6,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Phillip Dorsett,WR,29-298,7,8,HOU,TEN,home,6,5,6,5,1,6,6,0,20,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Travis Etienne,RB,23-277,8,8,JAX,DEN,home,6,3,6,3,3,6,2,0,100,2,156,24,156,24,156,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.700000000000003
Tyler Kroft,TE,30-015,8,8,SFO,LAR,away,6,1,6,1,1,6,6,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Hunter Renfrow,WR,26-313,7,8,LVR,NOR,away,6,2,6,2,1,6,6,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Equanimeous St Brown,WR,26-030,8,8,CHI,DAL,away,6,3,6,3,1,6,6,0,33.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Derek Watt,FB,29-357,8,8,PIT,PHI,away,6,2,6,2,2,6,3,1,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
Darrel Williams,RB,27-198,8,8,ARI,MIN,away,6,3,6,3,2,6,3,0,66.7,2,8,5,8,5,8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
Michael Woods II,WR,22-226,8,8,CLE,CIN,home,6,2,6,2,1,6,6,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Brock Wright,TE,23-337,7,8,DET,MIA,home,6,1,6,1,1,6,6,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Jordan Akins,TE,30-194,7,8,HOU,TEN,home,5,2,5,2,1,5,5,0,50,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kenyan Drake,RB,28-274,8,8,BAL,TAM,away,5,4,5,4,4,5,1.3,1,100,1.3,62,7,62,7,62,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7
Jared Goff,QB,28-016,7,8,DET,MIA,home,5,1,5,1,1,5,5,0,100,5,3,1,3,1,3,3,0,37,27,37,10,73,321,1,0,0,2.7,0,108.1,1,10,2.63,8.7,9.22,8.71,11.9,18.14
Austin Hooper,TE,28-001,7,8,TEN,HOU,away,5,1,5,1,1,5,5,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Alec Ingold,FB,26-113,8,8,MIA,DET,away,5,1,5,1,1,5,5,0,100,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Velus Jones Jr,WR,25-172,8,8,CHI,DAL,away,5,3,5,3,1,5,5,0,33.3,1.7,33,2,33,2,33,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.300000000000001
Colby Parkinson,TE,23-295,8,8,SEA,NYG,home,5,1,5,1,1,5,5,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
David Sills,WR,26-154,8,8,NYG,SEA,away,5,2,5,2,1,5,5,0,50,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Trent Taylor,WR,28-184,8,8,CIN,CLE,away,5,1,5,1,1,5,5,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dax Milne,WR,23-129,8,8,WAS,IND,away,4,1,4,1,1,4,4,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Josh Oliver,TE,25-220,8,8,BAL,TAM,away,4,1,4,1,1,4,4,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Davante Adams,WR,29-310,7,8,LVR,NOR,away,3,5,3,5,1,3,3,0,20,0.6,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7000000000000001
Nick Chubb,RB,26-308,8,8,CLE,CIN,home,3,1,3,1,1,3,3,0,100,3,101,23,101,23,101,4.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.900000000000002
Bryan Edwards,WR,23-351,8,8,ATL,CAR,home,3,1,3,1,1,3,3,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
D Wayne Eskridge,WR,25-221,8,8,SEA,NYG,home,3,2,3,2,1,3,3,0,50,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Zach Gentry,TE,26-050,8,8,PIT,PHI,away,3,1,3,1,1,3,3,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Marcus Johnson,WR,28-086,8,8,NYG,SEA,away,3,6,3,6,1,3,3,0,16.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Raheem Mostert,RB,30-204,8,8,MIA,DET,away,3,1,3,1,1,3,3,0,100,3,64,14,64,14,64,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
D Onta Foreman,RB,26-189,8,8,CAR,ATL,away,0,0,0,0,0,0,0,0,0,0,118,26,118,26,118,4.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8
Khalil Herbert,RB,24-192,8,8,CHI,DAL,away,0,0,0,0,0,0,0,0,0,0,99,16,99,16,99,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9
Caleb Huntley,RB,24-045,8,8,ATL,CAR,home,0,0,0,0,0,0,0,0,0,0,91,16,91,16,91,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1
Miles Sanders,RB,25-182,7,8,PHI,PIT,home,0,0,0,0,0,0,0,0,0,0,78,9,78,9,78,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8
Jonathan Taylor,RB,23-284,8,8,IND,WAS,home,0,0,0,0,0,0,0,0,0,0,76,16,76,16,76,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6000000000000005
Gus Edwards,RB,27-197,8,8,BAL,TAM,away,0,0,0,0,0,0,0,0,0,0,65,11,65,11,65,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
Justin Fields,QB,23-239,8,8,CHI,DAL,away,0,0,0,0,0,0,0,0,0,0,60,8,60,8,60,7.5,1,23,17,23,6,73.9,151,2,0,0,8.7,0,120,4,25,14.81,6.6,8.3,6.15,8.9,26.04
Kenneth Walker III,RB,22-010,8,8,SEA,NYG,home,0,0,0,0,0,0,0,0,0,0,51,18,51,18,51,2.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.100000000000001
Josh Allen,QB,26-162,7,8,BUF,GNB,home,0,0,0,0,0,0,0,0,0,0,49,6,49,6,49,8.2,0,25,13,25,12,52,218,2,2,0,8,8,75.1,2,2,7.41,8.7,6.72,6.15,16.8,19.62
Lamar Jackson,QB,25-293,8,8,BAL,TAM,away,0,0,0,0,0,0,0,0,0,0,43,9,43,9,43,4.8,0,38,27,38,11,71.1,238,2,0,0,5.3,0,104.9,3,16,7.32,6.3,7.32,6.39,8.8,21.82
Marcus Mariota,QB,29-000,8,8,ATL,CAR,home,0,0,0,0,0,0,0,0,0,0,43,6,43,6,43,7.2,0,28,20,28,8,71.4,253,3,2,0,10.7,7.1,105.2,2,14,6.67,9,7.96,6.97,12.7,24.42
Alexander Mattison,RB,24-133,7,8,MIN,ARI,home,0,0,0,0,0,0,0,0,0,0,40,5,40,5,40,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Kenny Pickett,QB,24-146,8,8,PIT,PHI,away,0,0,0,0,0,0,0,0,0,0,37,7,37,7,37,5.3,0,38,25,38,13,65.8,191,0,1,0,0,2.6,66.9,6,38,13.64,5,3.84,2.45,7.6,10.34
Kyler Murray,QB,25-084,8,8,ARI,MIN,away,0,0,0,0,0,0,0,0,0,0,36,6,36,6,36,6,0,44,31,44,13,70.5,326,3,2,0,6.8,4.5,95.5,4,29,8.33,7.4,6.73,5.56,10.5,26.64
Dak Prescott,QB,29-093,8,8,DAL,CHI,home,0,0,0,0,0,0,0,0,0,0,34,5,34,5,34,6.8,1,27,21,27,6,77.8,250,2,1,0,7.4,3.7,114.5,1,8,3.57,9.3,9.07,8.46,11.9,26.4
Taylor Heinicke,QB,29-229,8,8,WAS,IND,away,0,0,0,0,0,0,0,0,0,0,29,6,29,6,29,4.8,1,31,23,31,8,74.2,279,1,1,0,3.2,3.2,98.7,2,13,6.06,9,8.19,7.3,12.1,23.060000000000002
Justice Hill,RB,24-347,8,8,BAL,TAM,away,0,0,0,0,0,0,0,0,0,0,28,4,28,4,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8000000000000003
Spencer Brown,RB,23-351,8,8,CAR,ATL,away,0,0,0,0,0,0,0,0,0,0,27,6,27,6,27,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
Geno Smith,QB,32-020,8,8,SEA,NYG,home,0,0,0,0,0,0,0,0,0,0,26,5,26,5,26,5.2,0,34,23,34,11,67.6,212,2,0,0,5.9,0,104,3,22,8.11,6.2,7.41,6.22,9.2,19.08
Kirk Cousins,QB,34-072,7,8,MIN,ARI,home,0,0,0,0,0,0,0,0,0,0,22,4,22,4,22,5.5,1,36,24,36,12,66.7,232,2,0,0,5.6,0,103,3,24,7.69,6.4,7.56,6.36,9.7,25.479999999999997
Boston Scott,RB,27-186,7,8,PHI,PIT,home,0,0,0,0,0,0,0,0,0,0,21,7,21,7,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Steven Sims,WR,25-213,8,8,PIT,PHI,away,0,0,0,0,0,0,0,0,0,0,21,2,21,2,21,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Daniel Jones,QB,25-156,8,8,NYG,SEA,away,0,0,0,0,0,0,0,0,0,0,20,6,20,6,20,3.3,0,31,17,31,14,54.8,176,0,0,0,0,0,71.4,5,29,13.89,5.7,5.68,4.08,10.4,9.04
Brian Robinson Jr,RB,23-222,8,8,WAS,IND,away,0,0,0,0,0,0,0,0,0,0,20,8,20,8,20,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
P J Walker,QB,27-246,8,8,CAR,ATL,away,0,0,0,0,0,0,0,0,0,0,20,1,20,1,20,20,0,36,19,36,17,52.8,317,1,1,1,2.8,2.8,80.4,1,8,2.7,8.8,8.11,7.68,16.7,17.68
Mac Jones,QB,24-055,8,8,NWE,NYJ,away,0,0,0,0,0,0,0,0,0,0,19,7,19,7,19,2.7,0,35,24,35,11,68.6,194,1,1,0,2.9,2.9,79.9,6,33,14.63,5.5,4.83,3.32,8.1,12.66
Tua Tagovailoa,QB,24-242,8,8,MIA,DET,away,0,0,0,0,0,0,0,0,0,0,19,5,19,5,19,3.8,0,36,29,36,7,80.6,382,3,0,0,8.3,0,138.7,2,13,5.26,10.6,12.28,11.29,13.2,29.18
D Ernest Johnson,RB,26-246,8,8,CLE,CIN,home,0,0,0,0,0,0,0,0,0,0,17,4,17,4,17,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
James Robinson,RB,24-082,8,8,NYJ,NWE,home,0,0,0,0,0,0,0,0,0,0,17,5,17,5,17,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7000000000000002
Russell Wilson,QB,33-335,8,8,DEN,JAX,away,0,0,0,0,0,0,0,0,0,0,17,4,17,4,17,4.3,0,30,18,30,12,60,252,1,1,0,3.3,3.3,84.3,3,22,9.09,8.4,7.57,6.21,14,14.780000000000001
Sam Ehlinger,QB,24-030,8,8,IND,WAS,home,0,0,0,0,0,0,0,0,0,0,15,6,15,6,15,2.5,0,23,17,23,6,73.9,201,0,0,0,0,0,100.1,2,12,8,8.7,8.74,7.56,11.8,9.540000000000001
Trevor Lawrence,QB,23-024,8,8,JAX,DEN,home,0,0,0,0,0,0,0,0,0,0,15,3,15,3,15,5,0,31,18,31,13,58.1,133,1,2,0,3.2,6.5,52.2,2,19,6.06,4.3,2.03,1.33,7.4,8.82
Chase Edmonds,RB,26-200,8,8,MIA,DET,away,0,0,0,0,0,0,0,0,0,0,14,4,14,4,14,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4000000000000001
Jamycal Hasty,RB,26-048,8,8,JAX,DEN,home,0,0,0,0,0,0,0,0,0,0,13,4,13,4,13,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
C J Moore,S,26-319,7,8,DET,MIA,home,0,0,0,0,0,0,0,0,0,0,13,1,13,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Dwayne Washington,RB,28-189,8,8,NOR,LVR,home,0,0,0,0,0,0,0,0,0,0,13,4,13,4,13,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Jacoby Brissett,QB,29-324,8,8,CLE,CIN,home,0,0,0,0,0,0,0,0,0,0,12,6,12,6,12,2,1,22,17,22,5,77.3,278,1,0,0,4.5,0,133.7,2,10,8.33,12.6,13.55,12,16.4,22.32
Malik Willis,QB,23-158,7,8,TEN,HOU,away,0,0,0,0,0,0,0,0,0,0,12,5,12,5,12,2.4,0,10,6,10,4,60,55,0,1,0,0,10,35.4,3,15,23.08,5.5,1,-0.38,9.2,2.4000000000000004
Aaron Rodgers,QB,38-332,8,8,GNB,BUF,away,0,0,0,0,0,0,0,0,0,0,11,1,11,1,11,11,0,30,19,30,11,63.3,203,2,1,0,6.7,3.3,91.4,2,13,6.25,6.8,6.6,5.78,10.7,16.22
KaVontae Turpin,WR,26-089,8,8,DAL,CHI,home,0,0,0,0,0,0,0,0,0,0,11,1,11,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Malcolm Brown,RB,29-168,7,8,LAR,SFO,home,0,0,0,0,0,0,0,0,0,0,10,5,10,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jalen Hurts,QB,24-084,7,8,PHI,PIT,home,0,0,0,0,0,0,0,0,0,0,10,2,10,2,10,5,0,28,19,28,9,67.9,285,4,0,0,14.3,0,140.6,3,18,9.68,10.2,13.04,11.19,15,28.4
Davis Mills,QB,24-009,7,8,HOU,TEN,home,0,0,0,0,0,0,0,0,0,0,8,3,8,3,8,2.7,0,29,17,29,12,58.6,152,1,1,0,3.4,3.4,69.9,3,34,9.38,5.2,4.38,2.91,8.9,9.879999999999999
Craig Reynolds,RB,26-137,7,8,DET,MIA,home,0,0,0,0,0,0,0,0,0,0,7,2,7,2,7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7000000000000001
