player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fl,ex_ppd
Marquise Brown,WR,Arizona Cardinals,SEA,11.41427447394818,24,5.879367469879519,64.7459073900842,0.3541666666666667,1,0.4755947697478408
Amari Cooper,WR,Cleveland Browns,NE,11.29736318153972,21,4.602966101694916,57.41642842556668,0.5423728813559322,0,0.5379696753114153
Adam Thielen,WR,Minnesota Vikings,MIA,11.70757649804353,19,4.991979126401238,53.42808654299924,0.6447963800904978,0,0.6161882367391331
Christian Kirk,WR,Jacksonville Jaguars,IND,12.969038014810877,20,5.167277276382808,68.37012279845281,0.5913978494623655,0,0.6484519007405438
DeVonta Smith,WR,Philadelphia Eagles,DAL,9.925313651525954,19,4.17560406436871,59.867653506848825,0.32835820895522383,1,0.5223849290276817
A J Brown,WR,Philadelphia Eagles,DAL,12.504407828159774,24,5.2960410924580295,73.1792574346922,0.42307692307692313,0,0.5210169928399906
Tyler Boyd,WR,Cincinnati Bengals,NO,9.207357014042802,16,4.530441810344827,53.32940706571539,0.26819923371647514,0,0.5754598133776752
Brandon Aiyuk,WR,San Francisco 49ers,ATL,8.406674174602125,16,3.5772159610112704,47.74208559194079,0.3272101033295063,1,0.5254171359126328
K J Osborn,WR,Minnesota Vikings,MIA,8.13897599551487,16,3.2286432160804024,41.775955639452576,0.39117647058823535,0,0.5086859997196794
Chase Claypool,WR,Pittsburgh Steelers,TB,9.1178706508235,12,4.164705882352941,61.539584892572236,0.14692653673163417,0,0.7598225542352917
Hayden Hurst,TE,Cincinnati Bengals,NO,4.1259523626711125,11,2.317471590909091,18.763074763074762,0.2121212121212121,1,0.3750865784246466
Jakobi Meyers,WR,New England Patriots,CLE,8.049457053497198,16,4.975643759225849,48.89993382839497,0.13184079601990048,1,0.5030910658435749
Allen Lazard,WR,Green Bay Packers,NYJ,7.797563126580279,18,2.7551895693944077,35.764670156231276,0.4739168877099912,0,0.43319795147668216
Logan Thomas,TE,Washington Football Team,CHI,7.971796949696551,13,2.8230337078651684,31.793277148115855,0.6190476190476191,1,0.6132151499766578
Russell Gage,WR,Tampa Bay Buccaneers,PIT,8.511490372569135,13,4.455762792922047,51.308501981783344,0.2444140446876425,2,0.6547300286591642
Elijah Moore,WR,New York Jets,GB,11.856683640443627,14,4.5461466637937225,56.60533385469844,0.6538461538461537,0,0.846905974317402
Courtland Sutton,WR,Denver Broncos,LAC,7.321616455078315,17,3.477358967872502,47.41145926365944,0.14029850746268654,0,0.4306833208869597
Robert Tonyan,TE,Green Bay Packers,NYJ,5.506027572426143,13,2.479670612454967,28.44441603068686,0.2369584438549956,0,0.4235405824943187
Will Dissly,TE,Seattle Seahawks,ARI,2.78058211405669,17,1.5182046453232894,16.147001303780964,0.06779661016949153,0,0.1635636537680406
Maxx Williams,TE,Arizona Cardinals,SEA,6.7542807056100935,13,3.307951807228916,39.66971468662302,0.1888888888888889,0,0.5195600542776995
Jarvis Landry,WR,New Orleans Saints,CIN,8.77346188282102,14,5.2724687144482365,55.22284996861268,0.15804597701149425,2,0.6266758487729299
Donovan Peoples Jones,WR,Cleveland Browns,NE,7.170485766595795,12,2.6624999999999996,45.84333805811481,0.23529411764705882,1,0.5975404805496496
Corey Davis,WR,New York Jets,GB,10.732793922740267,15,3.894179894179894,56.07926197872541,0.5666666666666667,1,0.7155195948493511
Nelson Agholor,WR,New England Patriots,CLE,5.737116005278907,11,2.5622394846532783,30.853066077798537,0.22844827586206895,0,0.5215560004799007
Randall Cobb,WR,Green Bay Packers,NYJ,7.760028379316288,11,2.8682229876259724,38.880470630180945,0.440499671268902,1,0.7054571253923898
Laviska Shenault Jr,WR,Carolina Panthers,LAR,7.089020700815235,12,4.769322235434007,48.4229061758099,0,1,0.5907517250679363
DeVante Parker,WR,New England Patriots,CLE,8.635976546139887,11,4.227877385772123,51.27301011148561,0.23245614035087717,0,0.7850887769218079
Marquez Valdes Scantling,WR,Kansas City Chiefs,BUF,5.666315732538044,11,2.161830357142857,33.935086620747235,0.19864864864864865,0,0.5151196120489131
Zay Jones,WR,Jacksonville Jaguars,IND,6.157742731622266,12,3.259187442289935,39.281490104772985,0.1222222222222222,1,0.5131452276351888
Olamide Zaccheaus,WR,Atlanta Falcons,SF,5.09405814209015,11,2.087757946320191,26.772978129978505,0.2288135593220339,0,0.46309619473546815
Rashod Bateman,WR,Baltimore Ravens,NYG,8.073827748032494,16,4.634848484848485,50.706892198939656,0.11428571428571428,0,0.5046142342520309
Michael Gallup,WR,Dallas Cowboys,PHI,7.619528314028313,15,3.8423423423423424,45.326428571428565,0.19428571428571428,0,0.5079685542685543
Tre Quan Smith,WR,New Orleans Saints,CIN,8.242671424554029,11,3.9933490854992564,44.95333751830927,0.2917771883289125,0,0.749333765868548
Rondale Moore,WR,Arizona Cardinals,SEA,6.227185103982873,17,4.5568723875092205,36.49429182337107,0.07709750566893424,1,0.36630500611663963
Devin Duvernay,WR,Baltimore Ravens,NYG,4.154211025026476,14,2.418181818181818,19.477175185329692,0.16623376623376623,0,0.2967293589304626
Julio Jones,WR,Tampa Bay Buccaneers,PIT,5.488854543718455,14,2.6683943089430895,36.87215528781794,0.07790697674418606,0,0.3920610388370325
Jerry Jeudy,WR,Denver Broncos,LAC,7.642548350336848,14,4.361259079903148,54.619188103852736,0,0,0.5458963107383463
Colby Parkinson,TE,Seattle Seahawks,ARI,0.5644929216634643,14,0.4959804766006316,3.165026833631485,0,0,0.04032092297596174
Darius Slayton,WR,New York Giants,BAL,6.577369965824284,14,2.518518518518518,38.27201615655933,0.2787878787878788,1,0.46981214041602026
Isaiah McKenzie,WR,Buffalo Bills,KC,2.6262530065431284,16,1.6734170725455013,15.129487255895265,0.07446808510638298,1,0.16414081290894553
