player,pos,age,g_number,week,team,opp,home_away,yds_rec,tgt_rec,yds_2_rec,tgt_2_rec,rec_rec,yds_3_rec,y_r_rec,td_rec,ctch_percent_rec,y_tgt_rec,yds_rus,att_rus,yds_2_rus,att_2_rus,yds_3_rus,y_a_rus,td_rus,att_pas,cmp_pas,att_2_pas,inc_pas,cmp_percent_pas,yds_pas,td_pas,int_pas,pick6_pas,td_percent_pas,int_percent_pas,rate_3_pas,sk_pas,yds_2_pas,sk_percent_pas,y_a_pas,ay_a_pas,any_a_pas,y_c_pas,points
Brock Purdy,QB,22-329,10,11,SFO,ARI,away,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004
Taylor Heinicke,QB,29-250,11,11,WAS,HOU,away,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,0.7,0,27,15,27,12,55.6,191,0,0,0,0,0,77.9,0,0,0,7.1,7.07,7.07,12.7,7.840000000000001
Sony Michel,RB,27-276,10,11,LAC,KAN,home,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Matt Ryan,QB,37-187,11,11,IND,PHI,home,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,32,23,32,9,71.9,213,0,0,0,0,0,89.7,4,28,11.11,6.7,6.66,5.14,9.3,8.62
Kenneth Gainwell,RB,23-251,10,11,PHI,IND,away,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jared Goff,QB,28-037,10,11,DET,NYG,away,0,0,0,0,0,0,0,0,0,0,-1,4,-1,4,-1,-0.3,0,26,17,26,9,65.4,165,0,0,0,0,0,83,0,0,0,6.3,6.35,6.35,9.7,6.500000000000001
Andy Dalton,QB,35-022,11,11,NOR,LAR,home,0,0,0,0,0,0,0,0,0,0,-2,2,-2,2,-2,-1,0,25,21,25,4,84,260,3,0,0,12,0,149.6,3,32,10.71,10.4,12.8,10.29,12.4,22.200000000000003
Steven Sims,WR,25-234,10,11,PIT,CIN,home,0,0,0,0,0,0,0,0,0,0,-3,1,-3,1,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30000000000000004
Ryan Tannehill,QB,34-113,10,11,TEN,GNB,away,0,0,0,0,0,0,0,0,0,0,-3,3,-3,3,-3,-1,0,27,22,27,5,81.5,333,2,1,0,7.4,3.7,127.3,3,17,10,12.3,12.15,10.37,15.1,20.02
Rondale Moore,WR,22-165,11,11,ARI,SFO,home,0,0,0,0,0,0,0,0,0,0,-6,1,-6,1,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6000000000000001
Nyheim Hines,RB,26-008,10,11,BUF,CLE,home,0,0,0,0,0,0,0,0,0,0,-8,1,-8,1,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8
Derek Carr,QB,31-237,10,11,LVR,DEN,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,23,37,14,62.2,307,2,0,0,5.4,0,106.5,1,9,2.63,8.3,9.38,8.89,13.3,20.28
Aaron Rodgers,QB,38-350,11,11,GNB,TEN,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24,39,15,61.5,227,2,0,0,5.1,0,94.7,1,12,2.5,5.8,6.85,6.38,9.5,17.08
Nick Mullens,QB,27-244,10,11,MIN,DAL,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,2,71.4,54,0,0,0,0,0,93.7,0,0,0,7.7,7.71,7.71,10.8,2.16
Cooper Rush,QB,28-364,10,11,DAL,MIN,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,1,80,31,0,0,0,0,0,92.5,0,0,0,6.2,6.2,6.2,7.8,1.24
Kirk Cousins,QB,34-093,10,11,MIN,DAL,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,23,11,52.2,105,0,0,0,0,0,64.6,7,49,23.33,4.6,4.57,1.87,8.8,4.2
