Player,Position_yah,Team_yah,Opponent_yah,expected_points,Salary_yah,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,ovr_ex_rus_yds,ovr_ex_rus_td,fmb_scrim,games,ex_ppd,home_away
Isiah Pacheco,RB,KC,DEN,6.4535894770337805,20,0.6893285714285714,6.446745370675453,0,49.04895815542272,0.1832258064516129,0.27,13.5,0.32267947385168905,Home
D Onta Foreman,RB,CAR,TB,7.200321392853781,15,0.37532830188679245,1.8036454803865833,0,52.37664656488549,0.28910467289719627,0.07,13,0.48002142619025207,Away
Jerick McKinnon,RB,KC,DEN,8.1264364263782891,17,3.087814285714286,26.494656342668865,0.30273684210526314,18.718684030742956,0.06412903225806452,0.07,11.25,0.4780256721398994,Home
D Andre Swift,RB,DET,CHI,10.727927693196683,19,2.8514530973451326,22.411203609258532,0.1496884393063584,40.206934548467274,0.3837094488188977,0.08,11,0.5646277733261412,Home
Cordarrelle Patterson,RB,ATL,ARI,10.147132031410557,15,1.5172698630136985,8.724626451612902,0,51.1926026119403,0.5961290322580646,0.09,10.75,0.6764754687607037,Home
Khalil Herbert,RB,CHI,DET,9.690231100593982,14,0.9071466666666665,7.191291428571429,0.10459911504424779,54.76468447412354,0.4022442477876106,0,8.5,0.6921593643281415,Away
Rachaad White,RB,TB,CAR,7.955757663423681,18,2.714440677966102,16.33578017081322,0.13,36.79625974025974,0.1508888888888889,0.2,12.75,0.44198653685687117,Home
Latavius Murray,RB,DEN,KC,10.167322619598945,18,2.1376470588235295,9.464224390243903,0,54.520766511627905,0.45000000000000007,0,9.5,0.5648512566443858,Away
Michael Carter,RB,NYJ,SEA,7.91360826794302,18,2.6107222748815166,20.060411214953273,0,33.62385319351763,0.25330344827586204,0.14,12.75,0.4396449037746122,Away
Samaje Perine,RB,CIN,BUF,7.5061462857124965,15,2.3302847328244276,17.36939487369985,0.22036519823788547,25.718042769857433,0.1183448275862069,0,11.75,0.5004097523808331,Home
Kareem Hunt,RB,CLE,WAS,6.413150722305265,12,2.0109292682926827,12.876158401540682,0.08585161290322581,27.660629327902242,0.1631496062992126,0.07,11.25,0.5344292268587721,Away
Cam Akers,RB,LAR,LAC,9.354065720561321,22,0.6599609302325581,6.513760229645094,0,52.43895439377086,0.5714689655172414,0.15,11.5,0.42518480548006005,Away
James Cook,RB,BUF,CIN,5.388389840435282,14,1.2243802631578946,11.01423352601156,0.0571830985915493,27.73811764705882,0.116311,0.07,11.25,0.3848849886025202,Away
Chuba Hubbard,RB,CAR,TB,4.924207195979787,15,0.9667547169811319,9.466532347924957,0,28.657093129770992,0.13141121495327102,0.08,10.25,0.3282804797319858,Away
J K Dobbins,RB,BAL,PIT,8.844544148344031,24,1.0460112359550562,6.74460578559274,0.164115,52.34387951807229,0.23799999999999996,0,7,0.368522672847668,Home
Damien Harris,RB,NE,MIA,8.109320681337831,14,1.5587999999999997,8.892215100671141,0,42.67649171270718,0.362175,0,8.75,0.5792371915241308,Home
Gus Edwards,RB,BAL,PIT,6.925890876609888,18,0,0,0,50.8851156626506,0.3528965517241379,0.14,6,0.384771715367216,Home
Kenneth Gainwell,RB,PHI,NO,4.104856599599554,12,1.30755625,8.847593305954826,0,12.942669700910272,0.21200869565217395,0,11.25,0.34207138329996284,Home
Zonovan Knight,RB,NYJ,SEA,9.740029779691497,20,2.1756018957345975,16.404080106809083,0,59.643725452812205,0.24124137931034484,0.2,4.75,0.48700148898457485,Away
Deon Jackson,RB,IND,NYG,4.3304364062363,13,1.6234983263598326,9.81149116368904,0.08174193548387097,15.823758754863814,0.10078510638297875,0.07,11,0.33311049278740773,Away
Joshua Kelley,RB,LAC,LAR,4.504139340101517,12,0.99224181184669,8.01173935579415,0,22.236720848056535,0.16386206896551725,0,8.5,0.3753449450084598,Home
Zack Moss,RB,IND,NYG,3.3038478231964583,16,0.6930723849372384,2.9834314823756642,0,28.389684824902723,0,0.09,8.5,0.20649048894977864,Away
Chase Edmonds,RB,DEN,KC,5.119698016181233,12,1.2612117647058825,11.03128550932568,0.13302580645161288,15.078087441860465,0.18,0,8.75,0.4266415013484361,Away
Alexander Mattison,RB,MIN,GB,3.956042880872813,11,0.7598875471698112,4.673297422085418,0.06287166666666667,15.31539365079365,0.2,0,11.25,0.35964026189752846,Away
Matt Breida,RB,NYG,IND,2.339102318699917,11,0.8184433497536946,6.770739564524695,0,8.328066873706003,0.07,0,11.25,0.2126456653363561,Home
Jordan Mason,RB,SF,LV,1.468771714922049,12,0,0,0,14.68771714922049,0,0,10.5,0.12239764291017075,Away
Kyren Williams,RB,LAR,LAC,3.534707607984802,12,1.0808055813953488,9.699172755741127,0,20.24387541713015,0,0,6,0.2945589673320668,Away
Marlon Mack,RB,DEN,KC,5.342717590165116,12,1.2184588235294118,14.536553802008608,0.20692903225806453,11.982586046511628,0.14,0,5.25,0.445226465847093,Away
Dare Ogunbowale,RB,HOU,JAX,2.2547868648082527,11,0.9119925742574257,7.064113421052632,0,5.120643419572553,0.09671914893617023,0,11.75,0.20498062407347753,Home
Royce Freeman,RB,HOU,JAX,5.7576301008182345,13,1.0482673267326734,6.137855263157895,0,46.19710911136108,0,0,1.75,0.44289462313986416,Home
Tyrion Davis Price,RB,SF,LV,1.5919590200445435,12,0,0,0,15.919590200445434,0,0,3,0.13266325167037862,Away
JaMycal Hasty,RB,JAX,HOU,0,13,0,0,0,0,0,0,0,0,Away
Brian Robinson,RB,WAS,CLE,0,22,0,0,0,0,0,0,0,0,Home
