player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_pas_yds,ovr_ex_pas_td,ovr_ex_rus_yds,ovr_ex_rus_td,fl,pl_int_game,ex_ppd
Drew Lock,QB,Seattle Seahawks,ARI,13.573352007469655,20,182.15826330532212,1.072829131652661,9.798319327731093,0.2962962962962963,1,0.38095238095238093,0.6786676003734827
Mike White,QB,New York Jets,BUF,10.259506357552018,20,208.56666666666666,1.0196078431372548,-0.2825834833033393,0,0,2.1333333333333333,0.5129753178776009
Colt McCoy,QB,Arizona Cardinals,SEA,11.29911544322289,20,187.55010893246188,0.9281045751633987,5.291372297152645,0,1,0.14814814814814814,0.5649557721611445
Gardner Minshew II,QB,Philadelphia Eagles,HOU,13.095753749013417,20,183.80252100840337,1.365546218487395,5.67182320441989,0,0,0.2857142857142857,0.6547876874506708
Case Keenum,QB,Buffalo Bills,NYJ,11.004778336472858,20,169.85038363171356,1.0843989769820972,3.9490621371070915,0,1,0.17391304347826086,0.5502389168236429
Joe Flacco,QB,New York Jets,BUF,11.001996945148786,20,178.07142857142856,1.2100840336134453,1.8166081069500384,0,1,0,0.5500998472574393
Jordan Love,QB,Green Bay Packers,DET,10.688832980283527,20,165.61609907120743,1.1222910216718267,6.2765650969529085,0,1,0.631578947368421,0.5344416490141763
Nick Foles,QB,Indianapolis Colts,NE,13.944122278832793,20,218.55882352941177,1.1176470588235294,7.311811023622047,0,0,0,0.6972061139416397
Marcus Mariota,QB,Atlanta Falcons,LAC,10.335592275780058,30,110.8843137254902,0.7941176470588235,15.237491385251548,0.2,0,0,0.3445197425260019
Brandon Allen,QB,Cincinnati Bengals,CAR,8.348431289610533,20,111.74303405572756,0.9752321981424148,-0.22218865188228898,0,0,0,0.41742156448052664
P J Walker,QB,Carolina Panthers,CIN,9.402060420259309,22,169.4264705882353,0.8897058823529411,3.1617806731813243,0,1,0.75,0.42736638273905947
Brian Hoyer,QB,New England Patriots,IND,9.992453523668882,20,147.32549019607842,1.0745098039215686,-1.9860529986052997,0,0,0,0.4996226761834441
Nick Mullens,QB,Minnesota Vikings,WAS,14.037647058823529,20,200.94117647058823,1.5,0,0,0,0,0.7018823529411764
Kyle Allen,QB,Houston Texans,PHI,10.152509859077243,20,150.47058823529412,1.156862745098039,8.395686826066573,0,1,0,0.5076254929538622
Chad Henne,QB,Kansas City Chiefs,TEN,8.274901960784314,20,136.2843137254902,0.7058823529411765,0,0,0,0,0.4137450980392157
Ian Book,QB,Philadelphia Eagles,HOU,9.287182320441989,20,188.58823529411765,0.7941176470588235,5.67182320441989,0,0,2,0.46435911602209945
Blaine Gabbert,QB,Tampa Bay Buccaneers,LAR,6.9725254088876385,20,128.29738562091504,0.5,-1.5937001594896332,0,0,0,0.34862627044438194
C J Beathard,QB,Jacksonville Jaguars,LV,8.449886598514048,20,122.44117647058823,0.8529411764705882,1.4047483380816712,0,0,0,0.4224943299257024
Sam Ehlinger,QB,Indianapolis Colts,NE,6.578531727651691,20,93.55882352941177,0.6176470588235294,3.6559055118110235,0,0,0,0.32892658638258454
Chase Daniel,QB,Los Angeles Chargers,ATL,8.000141980456304,20,116.23529411764706,0.9117647058823529,-2.9632860777898946,0,0,0,0.40000709902281517
John Wolford,QB,Los Angeles Rams,TB,7.394655047204067,20,120.58169934640523,0.7647058823529411,-0.429920116194626,0,0,0.4444444444444444,0.3697327523602033
