player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_rec,ovr_ex_rec_yds,ovr_ex_rec_td,fl,ex_ppd
Robert Woods,WR,Tennessee Titans,KC,12.566388380200724,15,5.2924791086350975,69.50451856186204,0.4949494949494949,0,0.837759225346715
Robert Tonyan,TE,Green Bay Packers,DET,5.423653957744007,16,2.3499742665980445,27.6325568386143,0.2475685234305924,0,0.3389783723590004
Will Dissly,TE,Seattle Seahawks,ARI,2.78058211405669,13,1.5182046453232894,16.147001303780964,0.06779661016949153,0,0.21389093185051464
Kalif Raymond,WR,Detroit Lions,GB,7.114020763845858,11,3.0303030303030303,37.811974394376804,0.302945301542777,0,0.6467291603496235
Mecole Hardman,WR,Kansas City Chiefs,TEN,6.674468951261275,18,3.763392857142857,43.93322224934464,0.11177278973889143,2,0.3708038306256264
Jarvis Landry,WR,New Orleans Saints,BAL,9.162262357505744,14,5.102389078498293,59.0991839296924,0.17241379310344826,2,0.6544473112504103
Corey Davis,WR,New York Jets,BUF,8.513565802862612,13,3.46031746031746,48.72295961592771,0.3555555555555555,1,0.6548896771432778
DeAndre Carter,WR,Los Angeles Chargers,ATL,3.833203484732583,13,1.5853629559225377,18.93707602339181,0.19113573407202214,0,0.294861806517891
Marquez Valdes Scantling,WR,Kansas City Chiefs,TEN,6.727758931568321,14,2.4462053571428575,40.208724692131085,0.2472972972972973,0,0.4805542093977372
Zay Jones,WR,Jacksonville Jaguars,LV,6.02827175084946,14,3.3025854108956603,38.269790454016295,0.11388888888888887,1,0.43059083934639003
Olamide Zaccheaus,WR,Atlanta Falcons,LAC,5.22720601484044,11,2.045947039518051,27.70334189996668,0.23898305084745763,0,0.47520054680367635
Rashod Bateman,WR,Baltimore Ravens,NO,7.866292824191714,18,4.443181818181818,50.58987629386519,0.09761904761904763,0,0.43701626801065074
Rondale Moore,WR,Arizona Cardinals,SEA,6.227185103982873,11,4.5568723875092205,36.49429182337107,0.07709750566893424,1,0.5661077367257158
Nico Collins,WR,Houston Texans,PHI,5.793986850944896,11,2.845084745762712,38.1144447806354,0.09333333333333332,0,0.526726077358627
Devin Duvernay,WR,Baltimore Ravens,NO,3.9542617468368544,17,2.3181818181818183,19.43222785797893,0.141991341991342,0,0.2326036321668738
Julio Jones,WR,Tampa Bay Buccaneers,LAR,5.724096700661599,11,2.8605691056910567,38.7520749665328,0.06976744186046513,0,0.5203724273328727
Mack Hollins,WR,Las Vegas Raiders,JAX,3.830224354380954,12,0.9741863075196409,15.267060798481864,0.3027375201288245,0,0.31918536286507954
Demarcus Robinson,WR,Baltimore Ravens,NO,3.644507761081445,13,1.583457526080477,17.005541736852344,0.1920374707259953,0,0.28034675085241884
Sammy Watkins,WR,Green Bay Packers,DET,4.571246059900161,12,2.1296641791044775,32.2436268829664,0.07478632478632478,1,0.38093717165834673
Kadarius Toney,WR,Kansas City Chiefs,TEN,6.778844499994738,14,4.316832983193277,46.204280083981,0,0,0.4842031785710527
Marquise Goodwin,WR,Seattle Seahawks,ARI,4.448624110177141,13,1.9388327721661054,29.33753178639542,0.09090909090909091,0,0.3422018546290108
Isaiah McKenzie,WR,Buffalo Bills,NYJ,2.6573911355535977,14,1.6734170725455013,15.369946560184356,0.07565011820330969,1,0.1898136525395427
Parris Campbell,WR,Indianapolis Colts,NE,4.963991166090409,16,1.8900646678424455,30.030858162961703,0.1693121693121693,0,0.31024944788065056
