player,Position_yah,Opponent_yah,expected_points,Salary_yah,home_away,games,ex_ppd
Raheem Mostert,RB,DET,10.364291514937225,21,Away,6.5,0.4935376911874869
Kenneth Walker III,RB,NYG,9.996706921485043,25,Home,5,0.3998682768594017
Melvin Gordon III,RB,JAX,5.1098566785444515,16,Away,6,0.3193660424090282
Tyler Allgeier,RB,CAR,5.230663150649173,14,Home,5.25,0.37361879647494095
Darrell Henderson Jr,RB,SF,7.01381655970313,13,Home,5.5,0.5395243507463946
Mark Ingram II,RB,LV,3.5256570724573852,11,Home,5.75,0.32051427931430776
Justice Hill,RB,TB,2.4424386848145625,12,Away,4.5,0.2035365570678802
Caleb Huntley,RB,CAR,3.6966748805193648,14,Home,3.75,0.2640482057513832
Brian Robinson Jr,RB,IND,7.508440505977565,18,Away,2.75,0.41713558366542025
Gus Edwards,RB,TB,7.2293388405385395,19,Away,1.75,0.380491517923081
Kyren Williams,RB,SF,0,12,Home,0,0
Cooper Kupp,WR,SF,17.433092683780053,38,Home,6,0.45876559694158037
Deebo Samuel,WR,LAR,9.069537616311903,21,Away,6.75,0.43188274363390017
Dalton Schultz,TE,CHI,4.067881822060138,14,Home,5,0.29056298729000984
Ja Marr Chase,WR,CLE,14.045550164427171,31,Away,7,0.4530822633686184
George Kittle,TE,LAR,8.381895238256263,17,Away,5,0.49305266107389784
Justin Jefferson,WR,ARI,16.856855026335968,34,Home,6,0.49578985371576373
Davante Adams,WR,NO,14.092523733551443,31,Away,6,0.45459753979198203
Dawson Knox,TE,GB,5.1684140095951605,13,Home,5,0.397570308430397
Mike Evans,WR,BAL,13.683682937291724,25,Home,7,0.547347317491669
Hunter Henry,TE,NYJ,4.896753060048739,12,Away,6.75,0.4080627550040616
Tyreek Hill,WR,DET,15.574534289305712,34,Away,7,0.45807453792075625
Dallas Goedert,TE,PIT,10.535479804341033,20,Home,6,0.5267739902170516
Stefon Diggs,WR,GB,15.23676794935772,36,Home,6,0.42324355414882553
Kyle Pitts,TE,CAR,7.226111207891413,14,Home,6,0.5161508005636724
Zach Ertz,TE,MIN,8.860449062193902,20,Away,7,0.4430224531096951
Mike Gesicki,TE,DET,6.401263935509562,14,Away,5.5,0.457233138250683
Tyler Lockett,WR,NYG,9.647406839641853,18,Home,7,0.5359670466467696
Pat Freiermuth,TE,PHI,8.144104299881269,16,Away,5.5,0.5090065187425793
Diontae Johnson,WR,PHI,7.953099896181645,16,Away,7,0.49706874351135283
Noah Fant,TE,NYG,4.977252307195099,11,Home,7,0.4524774824722817
Hunter Renfrow,WR,NO,5.59783902051884,16,Away,3.25,0.3498649387824275
Tyler Higbee,TE,SF,7.3782694104191995,15,Home,6,0.49188462736127997
CeeDee Lamb,WR,CHI,10.920312534967778,20,Home,7,0.5460156267483889
T J Hockenson,TE,MIA,10.452126313235391,21,Home,6,0.49772030063025674
Michael Pittman Jr,WR,WAS,11.456676813044705,21,Home,6,0.5455560387164146
Tee Higgins,WR,CLE,9.31311315537099,22,Away,6.75,0.4233233252441359
Darren Waller,TE,NO,5.558321698612756,17,Away,4.75,0.3269600999183974
Tyler Conklin,TE,NE,5.815919530070411,12,Home,7,0.4846599608392009
Chris Godwin,WR,BAL,9.38403536329247,18,Home,5.75,0.5213352979606928
David Njoku,TE,CIN,8.79645957097056,13,Home,7,0.6766507362285046
Brandin Cooks,WR,TEN,8.93426467433122,20,Home,6,0.446713233716561
Jaylen Waddle,WR,DET,12.800782682889455,25,Away,7,0.5120313073155782
Darnell Mooney,WR,DAL,7.989169736610781,12,Away,7,0.6657641447175651
Amon Ra St Brown,WR,MIA,10.576392163721119,29,Home,5,0.36470317805934893
Evan Engram,TE,DEN,5.8083816663165555,13,Home,6.75,0.4467985897166581
Terry McLaurin,WR,IND,9.179308895810447,17,Away,7,0.5399593468123792
Amari Cooper,WR,CIN,11.822047995084375,18,Home,7,0.6567804441713542
Adam Thielen,WR,ARI,9.781907192313732,16,Home,6,0.6113691995196082
Christian Kirk,WR,DEN,10.267643409013859,14,Home,7,0.7334031006438471
DeVonta Smith,WR,PIT,12.392225155142448,24,Home,6,0.516342714797602
Van Jefferson,WR,SF,0.8707059493138399,13,Home,0,0.06697738071644922
A J Brown,WR,PIT,14.378898176545974,27,Home,5.75,0.5325517843165175
Juwan Johnson,TE,LV,5.669043786921925,12,Home,6,0.4724203155768271
Tyler Boyd,WR,CLE,9.380003272175893,22,Away,6.5,0.4263637850989042
Brandon Aiyuk,WR,LAR,9.598227806641244,18,Away,7,0.5332348781467358
K J Osborn,WR,ARI,6.092040365112641,13,Home,5.75,0.46861848962404934
Chase Claypool,WR,PHI,6.956993775715861,15,Away,7,0.46379958504772406
DeAndre Hopkins,WR,MIN,11.194381561502171,27,Away,1,0.4146067245000804
Hayden Hurst,TE,CLE,5.411623535883898,15,Away,7,0.36077490239225984
Jakobi Meyers,WR,NYJ,11.722603490469025,16,Away,4.75,0.732662718154314
Adam Trautman,TE,LV,3.2029313657034497,12,Home,6,0.2669109471419541
Allen Lazard,WR,BUF,9.96499220787091,18,Away,6,0.5536106782150506
Logan Thomas,TE,IND,4.9506027434038,14,Away,4,0.3536144816717
Russell Gage,WR,BAL,6.4823623958963585,12,Home,6.25,0.5401968663246965
Elijah Moore,WR,NE,5.484919989715942,13,Home,6,0.42191692228584166
Courtland Sutton,WR,JAX,10.090280700061781,18,Away,7,0.5605711500034323
Robert Woods,WR,HOU,8.341545601054765,15,Away,5.75,0.5561030400703176
Robert Tonyan,TE,BUF,5.652034224132488,15,Away,5.75,0.37680228160883256
Will Dissly,TE,NYG,5.789365909105195,11,Home,7,0.5263059917368359
Kalif Raymond,WR,MIA,4.107409800632638,13,Home,4.5,0.3159546000486645
Jarvis Landry,WR,LV,6.556590977773912,14,Home,3.25,0.4683279269838509
O J Howard,TE,TEN,4.448037116941078,12,Home,5.75,0.37066975974508987
Donovan Peoples Jones,WR,CIN,6.4934751452931385,12,Home,6.5,0.5411229287744282
Braxton Berrios,WR,NE,2.2889803217186784,11,Home,5.25,0.20808912015624348
Ian Thomas,TE,ATL,3.062098000551256,12,Away,7,0.2551748333792713
Corey Davis,WR,NE,8.532806678821697,15,Home,6.5,0.5688537785881131
Nelson Agholor,WR,NYJ,4.904991681349399,11,Away,5.25,0.4459083346681272
Laviska Shenault Jr,WR,ATL,8.174668696812862,12,Away,2.25,0.6812223914010719
DeVante Parker,WR,NYJ,6.9430918731100855,14,Away,6.75,0.4959351337935775
Zay Jones,WR,DEN,7.135003343596478,12,Home,5.75,0.5945836119663731
Olamide Zaccheaus,WR,CAR,8.317902161587625,11,Home,6.25,0.7561729237806932
Rashod Bateman,WR,TB,6.950348846298006,17,Away,5.75,0.40884404978223565
Michael Gallup,WR,CHI,4.9052494073707,13,Home,3.5,0.3773268774900539
Tre Quan Smith,WR,LV,7.646721269707964,11,Home,4.25,0.6951564790643604
Rondale Moore,WR,MIN,6.396039901379041,14,Away,4,0.4568599929556458
Josh Reynolds,WR,MIA,9.247380610167422,15,Home,6,0.6164920406778281
Nico Collins,WR,TEN,7.298385118170777,15,Home,5.5,0.4865590078780518
Julio Jones,WR,BAL,6.404511687630071,12,Home,2.75,0.533709307302506
Jerry Jeudy,WR,JAX,9.705036269958505,16,Away,7,0.6065647668724066
Mack Hollins,WR,NO,6.976897419897452,14,Away,5.75,0.49834981570696085
Sammy Watkins,WR,BUF,5.686943945856563,11,Away,2.75,0.5169949041687785
Marquise Goodwin,WR,NYG,4.70444036243067,15,Home,4.5,0.313629357495378
Isaiah McKenzie,WR,GB,5.686971171432255,13,Home,4.75,0.4374593208794042
Parris Campbell,WR,WAS,6.83532535810814,16,Home,6.75,0.42720783488175873
Taysom Hill,TE,LV,0.9520817865583259,19,Home,5,0.0501095677135961
Chris Olave,WR,LV,11.084161199556084,22,Home,5.5,0.5038255090707311
DK Metcalf,WR,NYG,6.606721028147148,19,Home,7,0.3477221593761657
Curtis Samuel,WR,IND,7.028785149572649,13,Away,6.5,0.5406757807363577
Gabe Davis,WR,GB,8.611633909518595,22,Home,5,0.391437904978118
George Pickens,WR,PHI,6.3429195903892,15,Away,6,0.4228613060259467
Drake London,WR,CAR,8.60389192804702,15,Home,6.5,0.5735927952031347
Garrett Wilson,WR,NE,7.177890024478003,16,Home,6.25,0.4486181265298752
DJ Moore,WR,ATL,9.204237305222737,17,Away,7,0.5414257238366316
Alec Pierce,WR,WAS,6.048377889744289,17,Home,5.75,0.35578693469084055
Romeo Doubs,WR,BUF,4.88841190008576,13,Away,6.5,0.37603168462198155
Cade Otton,TE,BAL,3.3263743701041113,12,Home,6.5,0.2771978641753426
Michael Thomas,WR,LV,13.055195654108381,21,Home,3,0.6216759835289706
Allen Robinson II,WR,SF,4.983177107437115,13,Home,6,0.38332131595670116
Daniel Bellinger,TE,SEA,5.289579527099742,16,Away,6.75,0.3305987204437339
Jahan Dotson,WR,IND,8.435301282051281,14,Away,3.75,0.60252152014652
Irv Smith Jr,TE,ARI,5.024699016095041,15,Home,4.5,0.33497993440633606
Rashid Shaheed,WR,LV,4.8558103916320174,12,Home,1.5,0.4046508659693348
Greg Dulcich,TE,JAX,8.291373235400425,14,Away,1.5,0.5922409453857446
Wan Dale Robinson,WR,SEA,7.288239596185676,14,Away,2.25,0.5205885425846911
Tyquan Thornton,WR,NYJ,4.583968906632187,15,Away,2.5,0.30559792710881245
